session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2024-12-02,pass,360,360,False,,1.0,1.0,20.95,7,0.8560185185185185,105840,52794,1.0,0.9875364624767966,0.260408379740122,0.7271280827366746,36,36,0,36,0,0,1.0,7542,0,0,0,1.0,7542,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,00f9c3b018737864bc8e0a0e18597bafa679652a945f4451d97c18d98cbcd199
2024-12-03,pass,360,360,False,,1.0,1.0,21.15,8,0.8621913580246914,105840,53298,1.0,0.9888926413749108,0.3372546812263124,0.6516379601485984,36,36,0,36,0,0,1.0,7614,0,0,0,1.0,7614,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b68c137f605d642f5512386113822db76f23a4a2aa84c5d87dd038183a539041
2024-12-04,pass,360,360,False,,1.0,1.0,22.85,10,0.904783950617284,105840,57582,1.0,0.9875134590670696,0.3515508318571776,0.6359626272098919,36,36,0,36,0,0,1.0,8226,0,0,0,1.0,8226,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,dcfca82e61ac7d9cd105d3f214ece70981cba52bdd5f3fb085166fb47ceee7b8
2024-12-05,pass,360,360,False,,1.0,1.0,20.508333333333333,11,0.854783950617284,105840,51681,1.0,0.9895512857723341,0.3290764497590991,0.6604748360132351,36,36,0,36,0,0,1.0,7383,0,0,0,1.0,7383,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b4f1929f7590f4c19c024f6ebbff89cf5ea2f3716acbb7de8f0db124e1dbef1d
2024-12-06,pass,360,360,False,,1.0,1.0,22.052777777777777,8,0.8807098765432099,105840,55573,1.0,0.9870980512119194,0.3105284940528674,0.6765695571590521,36,36,0,36,0,0,1.0,7939,0,0,0,1.0,7939,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,7ad4f930e725ae857be396b919dfbd40c0fe9d9e1a8d3a847fdb8dce353de9a2
2024-12-09,pass,360,360,False,,1.0,1.0,20.43888888888889,10,0.8563271604938272,105840,51506,1.0,0.9914961363724615,0.3551625053391838,0.6363336310332777,36,36,0,36,0,0,1.0,7358,0,0,0,1.0,7358,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,01039d7e8489ef5136f7ac47de721a29e089229e5ed902044538ca551f2b07a9
2024-12-10,pass,360,360,False,,1.0,1.0,18.636111111111113,9,0.8106481481481481,105840,46963,1.0,0.989544960926687,0.34226944615974275,0.6472755147669442,36,36,0,36,0,0,1.0,6709,0,0,0,1.0,6709,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,befec0e9d51bd291fb6c617c753b2c6ffb1a8867626e5081e21a38a0b702e29f
2024-12-11,pass,360,360,False,,1.0,1.0,21.42222222222222,5,0.8680555555555556,105840,53984,1.0,0.9873851511558981,0.3251518968583284,0.6622332542975696,36,36,0,36,0,0,1.0,7712,0,0,0,1.0,7712,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,a5c628b25200e1061b6fa168d084eb2951b8c27c954c976a48df12ccdaccd522
2024-12-12,pass,360,360,False,,1.0,1.0,20.966666666666665,11,0.8787037037037037,105840,52836,1.0,0.9910856234385647,0.37434703611174197,0.6167385873268226,36,36,0,36,0,0,1.0,7548,0,0,0,1.0,7548,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,10aa524be680b120d645b9d5b9830aa2dadf5ec81c765b27047ee01ca87891b4
2024-12-13,pass,360,360,False,,1.0,1.0,22.366666666666667,7,0.9064814814814814,105840,56364,1.0,0.9900468384074942,0.3461074444681002,0.6439393939393939,36,36,0,36,0,0,1.0,8052,0,0,0,1.0,8052,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,78c2502009c295ea3b78d62ee61b5081939ae59e3665a7f37b5b920ca93894b9
