date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day,first15_range_pct,pop_ctrl_a_mean_net_pct,pop_ctrl_a_n_bars,pop_ctrl_b_mean_net_pct,pop_ctrl_b_n_days,delta_vs_pop_A,delta_vs_pop_B
2025-01-07,0,strategy,-1,94,C,5960.0,141,0.4715843200683594,0.05326768010854721,0.12734082341194153,11.170000076293945,0.0,-0.001183206681162119,-1.0,0.4053156077861786,95,9.199999809265137,1,stop_vwap,-0.1763652868015403,0.006,-0.1823652868015403,-203.70202674865726,-0.33000001311302185,-0.003409092763409849,1,88,0.002672177739441395,-0.015946931384173336,44,-0.0031426040444680376,37,-0.16641835541736696,-0.17922268275707226
2025-01-08,0,strategy,-1,83,C,5905.0,140,0.48836007714271545,0.06118880957365036,0.1607716977596283,14.300000190734863,0.0,0.0007763972389511764,0.08995327353477478,-0.9328703880310059,87,15.699999809265137,4,target_first15,0.09790206992006542,0.006,0.09190206992006542,131.4199617385864,-0.33000001311302185,0.007268976078661242,1,178,0.002902393462136388,0.008690801894911534,88,0.004163333564666073,36,0.08321126802515388,0.08773873635539935
2025-01-10,0,strategy,-1,69,C,5850.0,179,0.4809374213218689,0.052877698093652725,0.13333334028720856,13.899999618530273,0.0,0.0007331434753723443,-1.0,0.2532750964164734,73,11.779999732971191,4,stop_vwap,-0.15251798156403415,0.006,-0.15851798156403415,-220.33998832702636,-0.33000001311302185,0.028771761738733467,1,170,0.005886622238904238,-0.02995254089282906,84,-0.003927156051505367,36,-0.1285654406712051,-0.15459082551252878
2025-01-13,0,strategy,-1,58,P,5785.0,121,-0.5142343044281006,0.03480663150548935,0.10242587327957153,18.100000381469727,0.0,-0.0005070752231404185,0.16033484041690826,-0.7183098793029785,60,15.199999809265137,2,stop_vwap,-0.1602210227118851,0.00848000020980835,-0.16870102292169345,-305.34885792369846,0.33000001311302185,0.006326814942765486,1,180,0.0026850628200918436,-0.016334826039021734,89,-0.008780949560760531,35,-0.15236619688267172,-0.15992007336093292
2025-01-14,0,strategy,-1,49,C,5865.0,155,0.4934137165546417,0.03846416249871254,0.10417340695858002,14.649999618530273,0.0,0.0005942157004028559,-0.11282051354646683,-0.746874988079071,51,12.600000381469727,2,stop_vwap,-0.13993169218022192,0.008,-0.14793169218022192,-216.71992340087888,-0.33000001311302185,0.002239222278843961,1,172,0.002658726880326867,-0.03876019717749314,85,-0.03264249253689709,37,-0.10917149500272878,-0.11528919964332483
2025-01-16,0,strategy,-1,105,C,5960.0,148,0.4735799729824066,0.06010100990533829,0.15510204434394836,9.899999618530273,0.0,0.000954813789576292,-0.051344744861125946,0.2772861421108246,107,7.5,2,stop_vwap,-0.24242421323310825,0.006,-0.24842421323310826,-245.9399616241455,-0.33000001311302185,0.0035630690691777238,1,162,0.0020616997499018908,0.014544881206543483,80,-0.0021653575336940045,36,-0.2629690944396517,-0.24625885569941425
2025-01-17,0,strategy,-1,93,P,6000.0,287,-0.48499104380607605,0.030882352963089943,0.11382114142179489,10.199999809265137,0.0,0.001523398095741868,0.9771167039871216,-0.13698630034923553,94,9.989999771118164,1,stop_vwap,-0.020588239419006636,0.006,-0.026588239419006635,-27.120003700256344,-0.33000001311302185,0.002176580765279891,1,176,0.0036493120715022087,-0.033916255542052784,87,-0.011802045266373908,37,0.007328016123046149,-0.014786194152632727
2025-01-21,0,strategy,-1,93,P,6020.0,205,-0.46243754029273987,0.04374999925494194,0.09369024634361267,8.800000190734863,0.0,-0.0003853781381621957,-0.22228173911571503,0.17469879984855652,95,7.400000095367432,2,stop_vwap,-0.15909091647991447,0.006,-0.16509091647991447,-145.2800096511841,-0.33000001311302185,0.013004007127108426,1,172,0.0030982820317149162,-0.020299605438163306,85,-0.008058729670133154,37,-0.14479131104175116,-0.15703218680978132
2025-01-27,0,strategy,-1,96,P,5995.0,205,-0.5273525714874268,0.07471910119056702,0.18518517911434174,15.130000114440918,0.0,-0.0007063798839226365,0.44803228974342346,-0.8487544655799866,106,11.699999809265137,10,stop_vwap,-0.22670193517725074,0.006,-0.23270193517725074,-352.0780305862427,-0.33000001311302185,0.01975035228750153,1,176,0.006606501527130604,-0.00499865819177806,87,-0.010337994009359608,37,-0.22770327698547269,-0.22236394116789113
2025-01-28,0,strategy,-1,36,C,6025.0,145,0.5265270471572876,0.024822695180773735,0.07092198729515076,14.100000381469727,0.0,0.001602413016371429,0.8647342920303345,-0.5582524538040161,37,14.720000267028809,1,target_first15,0.043971621899662375,0.008,0.035971621899662375,50.71998825073243,-0.33000001311302185,-0.0011380991779033718,1,166,0.004135230556130409,0.016671196122093116,82,-0.02460212029472896,30,0.01930042577756926,0.060573742194391336
2025-01-29,0,strategy,-1,41,C,6055.0,167,0.5110191106796265,0.052173912525177,0.13953489065170288,16.100000381469727,0.0,5.76244383410085e-05,0.1627296656370163,-0.9709091186523438,42,14.399999618530273,1,stop_vwap,-0.10559010699751702,0.008,-0.11359010699751701,-182.88007659912108,-0.33000001311302185,-0.0004978048553034252,1,72,0.0025183879770338535,-0.02328474202646774,36,-0.02004365505605957,28,-0.09030536497104927,-0.09354645194145744
2025-01-30,0,strategy,-1,41,P,6060.0,144,-0.485892117023468,0.05000000074505806,0.12098581343889236,13.649999618530273,0.0,-0.0005679015885107219,0.06022727116942406,0.2046109437942505,46,15.899999618530273,5,target_first15,0.1648351694417309,0.008,0.1568351694417309,214.08000030517576,-0.33000001311302185,0.006879275419264221,1,122,0.002901652129366994,0.05502363503480553,60,-0.019596360726134056,28,0.10181153440692536,0.17643153016786495
2025-02-03,0,strategy,-1,58,C,5970.0,168,0.521037757396698,0.06709844619035721,0.186397984623909,19.299999237060547,0.0,0.0039839670062065125,1.0,-0.3146747350692749,59,26.899999618530273,1,target_first15,0.3937824187513922,0.008,0.3857824187513922,744.5600387573242,-0.33000001311302185,-0.00783859888262801,1,114,0.005405359901487827,-0.0018996592599368914,56,-0.04022253521819492,35,0.3876820780113291,0.4260049539695871
2025-02-04,0,strategy,-1,119,P,6040.0,155,-0.49160751700401306,0.038701921701431274,0.11891891807317734,10.399999618530273,0.0,0.0043707541190087795,1.0,0.9692307710647583,120,12.399999618530273,1,stop_vwap,0.1923076993614967,0.006,0.1863076993614967,193.76000022888184,-0.33000001311302185,0.00797819592596888,1,174,0.002386316657066345,-0.017040632886060395,86,-0.014916846285719102,38,0.20334833224755708,0.20122454564721579
2025-02-07,0,strategy,-1,68,P,6075.0,207,-0.5199384689331055,0.03402777761220932,0.10958904027938843,14.399999618530273,0.0,-0.00122957827989012,-1.0,-0.8523809313774109,69,17.739999771118164,1,target_first15,0.2319444611852556,0.006,0.2259444611852556,325.36001548767086,-0.33000001311302185,-0.0029037164602470594,1,72,0.002190086292102933,0.04607919917492527,36,-0.011080746558276046,33,0.17986526201033032,0.23702520774353164
2025-02-10,0,strategy,-1,30,C,6055.0,152,0.5110321044921875,0.030497925356030464,0.09110628813505173,12.050000190734863,0.0,0.0002818205684889108,0.3346966505050659,0.2699114978313446,34,14.1899995803833,4,target_first15,0.1775933075332118,0.008,0.1695933075332118,204.35993881225585,-0.33000001311302185,-0.0016705231694142785,1,178,0.002424689242616296,-0.0031903758899256107,88,0.017357770830079992,23,0.1727836834231374,0.1522355367031318
2025-02-11,0,strategy,-1,38,P,6050.0,140,-0.5023817420005798,0.05000000074505806,0.11453744769096375,13.300000190734863,0.0,-0.00041504797991365194,-0.032307691872119904,-0.022580645978450775,39,11.800000190734863,1,stop_vwap,-0.11278195326981576,0.008,-0.12078195326981575,-160.64000015258787,-0.33000001311302185,0.0029070272864191427,1,180,0.002147542778402567,-0.024472531789619025,89,0.018530268257826357,29,-0.09630942148019672,-0.1393122215276421
2025-02-12,0,strategy,-1,115,P,6025.0,131,-0.5329479575157166,0.0548507459461689,0.11293260753154755,13.399999618530273,0.0,-0.0005676056025549769,0.6829710006713867,-0.7038043737411499,120,11.300000190734863,5,stop_vwap,-0.15671637966999735,0.006,-0.16271637966999736,-218.03994255065916,-0.33000001311302185,0.058990390064360666,1,166,0.0036648702807724476,-0.022333228596438506,82,0.001315878002189605,38,-0.14038315107355887,-0.16403225767218696
2025-02-13,0,strategy,-1,36,C,6070.0,151,0.47680720686912537,0.07305502891540527,0.17010851204395294,10.539999961853027,0.0,0.0004131372843403369,0.7747402787208557,-0.76606684923172,40,11.5,4,target_first15,0.09108159787679886,0.008,0.08308159787679886,87.56800384521486,-0.33000001311302185,-0.0020184996866687397,1,170,0.003016489325091243,0.007059399268922984,84,-0.02617245282730018,30,0.07602219860787587,0.10925405070409905
2025-02-20,0,strategy,-1,102,C,6100.0,145,0.48539191484451294,0.022340426221489906,0.06315789371728897,9.399999618530273,0.0,-0.0012457232223823667,-1.0,0.5903614163398743,103,9.0,1,stop_vwap,-0.04255315263436308,0.006,-0.04855315263436308,-45.639961624145506,-0.33000001311302185,-0.0021516578597017607,1,148,0.002145652659237385,-0.012364467261736062,73,0.008994320949516329,37,-0.03618868537262702,-0.057547473583879405
2025-02-24,0,strategy,-1,119,C,6015.0,155,0.5113872289657593,0.024322034791111946,0.0672682523727417,11.800000190734863,0.0,0.0013029194669798017,-1.0,-0.7471264600753784,120,13.600000381469727,1,time_stop,0.15254238657963662,0.006,0.1465423865796366,172.92001895904542,-0.33000001311302185,0.005915598129414442,1,162,0.003945385571569204,0.013779499737780263,80,-0.0037631008708926563,38,0.13276288684185636,0.15030548745052927
2025-02-25,0,strategy,-1,87,C,5945.0,122,0.5028120875358582,0.03914473578333855,0.1168384850025177,15.199999809265137,0.0,-0.0009098185691982508,-1.0,-0.013029315508902073,88,14.199999809265137,1,stop_vwap,-0.06578947450975964,0.006,-0.07178947450975964,-109.1199998855591,-0.33000001311302185,-0.0012097077034940002,1,160,0.0027781075332313776,-0.02180947356331055,80,0.027956005571780743,38,-0.049980000946449096,-0.09974548008154038
2025-02-26,0,strategy,-1,100,C,6010.0,141,0.4937187731266022,0.021212121471762657,0.06060606241226196,9.899999618530273,0.0,0.0039976052939891815,1.0,0.5203251838684082,101,9.770000457763672,1,target_first15,-0.013131228866239176,0.006,-0.019131228866239178,-18.939915847778323,-0.33000001311302185,-0.00038655433146586647,1,172,0.0024202822241932154,-0.003635832307690461,85,-0.023459416081530765,37,-0.015495396558548716,0.004328187215291587
2025-02-27,0,strategy,-1,55,C,5970.0,156,0.502640426158905,0.038804348558187485,0.11135371029376984,18.399999618530273,0.0,0.0015583630884066224,-0.6841384172439575,-0.3952941298484802,62,13.819999694824219,7,stop_vwap,-0.24891304449232857,0.008,-0.25691304449232855,-472.71999206542966,-0.33000001311302185,0.006842466691299945,1,160,0.004885862581431866,-0.13004641584532223,79,-0.012353440768414967,35,-0.12686662864700632,-0.24455960372391358
2025-02-28,0,strategy,-1,118,C,5875.0,225,0.5067515969276428,0.03994565084576607,0.10852713137865067,18.399999618530273,0.0,0.00028973762528039515,0.9734813570976257,-0.9239904880523682,120,17.899999618530273,2,time_stop,-0.027173913606849207,0.006360000157356262,-0.03353391376420547,-61.70240004692077,0.33000001311302185,-0.003107370324599697,1,175,0.0055254362523555756,-0.00818450205335901,86,0.0036876484787550386,37,-0.02534941171084646,-0.037221562242960506
2025-03-03,0,strategy,-1,114,C,5955.0,176,0.5205833315849304,0.026923077180981636,0.0771513357758522,16.899999618530273,0.0,0.0008286158554255962,-1.0,0.4009900987148285,115,12.359999656677246,1,stop_vwap,-0.2686390570609879,0.006,-0.2746390570609879,-464.13999595642093,-0.33000001311302185,0.00522320178611171,1,156,0.004715136718004942,-0.03096550446772338,77,0.0056687833074230256,40,-0.2436735525932645,-0.28030784036841094
2025-03-04,0,strategy,-1,63,C,5770.0,141,0.5101160407066345,0.06274900585412979,0.1918976604938507,25.100000381469727,0.0,-0.0014843640383332968,-1.0,0.7123894095420837,64,22.100000381469727,1,stop_vwap,-0.11952191053410396,0.006360000157356262,-0.12588191069146024,-315.963600637579,0.33000001311302185,-0.006598760408532042,1,94,0.004600337240844965,-0.02073256987934968,47,-0.019820052580895985,35,-0.10514934081211055,-0.10606185811056425
2025-03-13,0,strategy,-1,54,C,5595.0,155,0.4889098107814789,0.06045454367995262,0.18830879032611847,22.0,0.0,0.0026425363030284643,0.5413070321083069,0.912188708782196,55,22.399999618530273,1,target_first15,0.018181800842285156,0.00848000020980835,0.009701800632476807,21.343961391448975,0.33000001311302185,-0.00019281313154247885,1,148,0.002906086156144738,-0.029023912316814737,73,-0.020045347220997184,37,0.038725712949291544,0.02974714785347399
2025-03-14,0,strategy,-1,48,C,5575.0,180,0.5141937732696533,0.019999999552965164,0.05567451938986778,23.5,0.0,-0.0008729685214348137,-0.07959814369678497,0.7099236845970154,49,23.399999618530273,1,stop_vwap,-0.004255335381690492,0.00848000020980835,-0.012735335591498842,-29.928038640022276,0.33000001311302185,-4.053239728701794e-05,1,166,0.004626021720468998,-0.0016602750947466932,82,-0.01868434458378398,36,-0.011075060496752148,0.00594900899228514
2025-03-17,0,strategy,-1,119,P,5650.0,167,-0.5055408477783203,0.062468353658914566,0.1733333319425583,15.800000190734863,0.0,-0.0009014041861519217,-0.040462426841259,-0.8522727489471436,120,14.0,1,time_stop,-0.11392406132946664,0.006360000157356262,-0.1202840614868229,-190.0488194434166,0.33000001311302185,0.01481016217411526,1,174,0.0064103808254003525,-0.07955339358657743,86,-0.006848642052868582,38,-0.040730667900245474,-0.11343541943395431
2025-03-18,0,strategy,-1,64,P,5620.0,137,-0.4832313656806946,0.021149732172489166,0.06549118459224701,18.700000762939453,0.0,-0.0009801570558920503,-1.0,0.2215568870306015,65,19.40999984741211,1,target_first15,0.03796786393077406,0.006360000157356262,0.031607863773417795,59.106707667779915,0.33000001311302185,-0.01509805213402596,1,172,0.005633377004414797,-0.006274851093227114,85,-0.013021300225777278,37,0.037882714866644907,0.04462916399919507
2025-03-19,0,strategy,-1,89,P,5640.0,143,-0.48855268955230713,0.02522522583603859,0.05833333358168602,22.200000762939453,0.0,-0.0006370798801071942,1.0,-0.9180327653884888,92,20.200000762939453,3,stop_vwap,-0.09009008699399632,0.006360000157356262,-0.09645008715135257,-214.1192008345604,0.33000001311302185,0.01461102454678968,1,150,0.0029854513704776764,-0.014259676072621685,75,-0.007989919407290581,39,-0.08219041107873089,-0.08846016774406198
2025-03-20,1,strategy,-1,118,C,5695.0,181,0.5098991990089417,0.047068964689970016,0.12682926654815674,14.5,0.0,0.002848970238119364,1.0,-0.9288135766983032,119,14.5,1,target_first15,0.0,0.006,-0.006,-8.700000000000001,-0.33000001311302185,-0.005668256138269076,1,178,0.0049422490410506725,-0.004275083581746453,88,-0.02565016899081165,38,-0.0017249164182535472,0.01965016899081165
2025-03-21,1,strategy,-1,43,P,5615.0,201,-0.5173225998878479,0.023689955472946167,0.07407407462596893,22.899999618530273,0.0,-0.001208445755764842,-0.5323027968406677,0.4158730208873749,52,16.200000762939453,9,stop_vwap,-0.29257637411353055,0.00848000020980835,-0.30105637432333887,-689.4190857160568,0.33000001311302185,0.0014582301097921739,1,180,0.004491801373660564,-0.029924375680989698,89,-0.018470085847664196,39,-0.27113199864234916,-0.2825862884756747
2025-03-24,1,strategy,-1,116,C,5760.0,174,0.5068406462669373,0.04035714268684387,0.11454637348651886,9.800000190734863,0.0,0.0023104269057512283,1.0,-0.4444444477558136,117,9.100000381469727,1,target_first15,-0.07142855057563488,0.006,-0.07742855057563489,-75.87998104095459,-0.33000001311302185,-0.0068748223809914875,1,180,0.005112458486109972,-0.0022665076658467897,89,-0.009440599580678026,38,-0.07516204290978809,-0.06798795099495686
2025-03-25,1,strategy,-1,44,C,5775.0,136,0.4933881163597107,0.06862745434045792,0.1818181872367859,10.199999809265137,0.0,0.00018154049757868052,0.036866359412670135,-0.42716050148010254,59,13.800000190734863,15,target_first15,0.3529412204694041,0.008,0.3449412204694041,351.84003829956055,-0.33000001311302185,-0.0045372024875075904,1,180,0.0022560416255146265,0.03926274727702943,89,-0.02257127849265329,38,0.3056784731923747,0.3675124989620574
2025-03-26,1,strategy,-1,118,P,5745.0,138,-0.49992671608924866,0.05999999865889549,0.1568627506494522,10.5,0.0,-0.0031512940768152475,-1.0,-0.5933333039283752,119,9.899999618530273,1,target_first15,-0.05714289347330729,0.006,-0.06314289347330729,-66.30003814697265,-0.33000001311302185,-0.0053601293355932285,1,162,0.002677114447578788,0.0029838328864094364,80,0.003307650581474256,38,-0.06612672635971673,-0.06645054405478154
2025-03-27,1,strategy,-1,38,C,5700.0,133,0.5243958234786987,0.06436781585216522,0.16842105984687805,17.399999618530273,0.0,0.0016826459905132651,1.0,-1.0,39,19.399999618530273,1,target_first15,0.11494253125558022,0.008,0.10694253125558023,186.0800003051758,-0.33000001311302185,-0.004593439708567421,1,176,0.004545334726572037,-0.0052367747627573335,87,-0.011984555064616454,38,0.11217930601833756,0.11892708632019669
2025-03-28,1,strategy,-1,116,P,5610.0,171,-0.4832073450088501,0.05296052619814873,0.13249211013317108,15.199999809265137,0.0,-0.0041373674757778645,-1.0,0.9162895679473877,117,14.899999618530273,1,target_first15,-0.019736854901274317,0.006360000157356262,-0.026096855058630578,-39.66721919136047,0.33000001311302185,-0.0011334079356518064,1,176,0.003447570838034153,0.009769342070708712,87,-0.0025233404561119913,38,-0.03586619712933929,-0.023573514602518587
2025-03-31,1,strategy,-1,56,C,5520.0,203,0.4871506690979004,0.033157896250486374,0.08142825961112976,20.899999618530273,0.0,0.0005906337755732238,0.3697916567325592,-0.22589531540870667,60,22.299999237060547,4,target_first15,0.0669856289035054,0.00848000020980835,0.05850562869369705,122.2767617380142,0.33000001311302185,-0.0085121042154612,1,178,0.006295058876276016,0.0030416675084349396,88,-0.017636190376595254,39,0.05546396118526211,0.0761418190702923
2025-04-01,1,strategy,-1,31,P,5590.0,145,-0.5118101239204407,0.06293859332799911,0.14569535851478577,22.799999237060547,0.0,-0.0010436803568154573,-0.446393758058548,-0.8431084752082825,36,26.899999618530273,5,target_first15,0.17982458415197353,0.00848000020980835,0.17134458394216517,390.66563831558227,0.33000001311302185,0.0031658666775044807,1,172,0.0027523820754140615,-0.012848005526741197,85,-0.0054489837435976705,33,0.18419258946890638,0.17679356768576285
2025-04-02,1,strategy,-1,118,C,5655.0,172,0.49939119815826416,0.07241379469633102,0.1894736886024475,17.399999618530273,0.0,0.006783167365938425,1.0,-0.8094339370727539,119,18.299999237060547,1,target_first15,0.05172411714146312,0.006360000157356262,0.045364116984106855,78.9335618218422,0.33000001311302185,-0.008212332289777002,1,180,0.007251230999827385,0.006281188897318338,89,-0.02700185627986709,38,0.03908292808678852,0.07236597326397394
2025-04-22,1,strategy,-1,60,C,5245.0,189,0.4843987822532654,0.053035713732242584,0.1305263191461563,19.600000381469727,0.0,0.002297588624060154,1.0,-1.0,61,20.200000762939453,1,target_first15,0.030612263764901768,0.0144,0.016212263764901768,31.77603759765625,1.0,-0.006349373874532566,1,166,0.004422370810061693,-0.011701677193122914,82,-0.017728904503388803,37,0.027913940958024682,0.03394116826829057
2025-04-24,1,strategy,-1,93,C,5440.0,217,0.4974396824836731,0.019999999552965164,0.048827189952135086,20.600000381469727,0.0,0.004213340114802122,1.0,-0.591160237789154,94,24.5,1,target_first15,0.189320366325742,0.006360000157356262,0.18296036616838574,376.8983612862587,0.33000001311302185,-0.004795552282863434,1,72,0.0045029520988464355,-0.0058969489842742905,35,0.0024921718572245774,37,0.18885731515266002,0.18046819431116115
2025-04-25,1,strategy,-1,83,C,5490.0,260,0.47963061928749084,0.04254143685102463,0.10784313827753067,18.100000381469727,0.0,0.001232451875694096,-0.06131451204419136,0.9136363863945007,86,13.279999732971191,3,stop_vwap,-0.2662983727576667,0.006360000157356262,-0.272658372915023,-493.5116653772831,0.33000001311302185,0.004093665647375298,1,150,0.004131764639168978,-0.09480683689901316,74,0.02073908720262603,37,-0.17785153601600984,-0.293397460117649
2025-04-28,1,strategy,-1,32,P,5520.0,213,-0.48803967237472534,0.06034482643008232,0.15797625482082367,20.299999237060547,0.0,-0.0030524542089551687,-1.0,0.6313645839691162,33,17.799999237060547,1,target_first15,-0.12315271398808199,0.00848000020980835,-0.13163271419789033,-267.2143997789383,0.33000001311302185,-0.004415371025814397,1,158,0.003827413311228156,0.01028116568137791,79,0.004921005382839685,37,-0.14191387987926823,-0.13655371958073
2025-04-29,1,strategy,-1,57,P,5515.0,194,-0.5021546483039856,0.03500000014901161,0.07216223329305649,21.0,0.0,-0.0018290148582309484,-0.036263059824705124,-0.8263888955116272,63,14.100000381469727,6,stop_vwap,-0.3285714104062035,0.00848000020980835,-0.33705141061601185,-707.8079622936249,0.33000001311302185,0.008720369249782927,1,174,0.0029460068326443434,-0.03112152919177375,87,-0.0002603435438453921,37,-0.3059298814242381,-0.33679106707216644
2025-04-30,1,strategy,-1,88,P,5490.0,239,-0.4912708103656769,0.02800000086426735,0.08071748912334442,22.0,0.0,0.004346838686615229,0.6591240763664246,0.6111111044883728,89,25.06999969482422,1,stop_vwap,0.13954544067382812,0.006360000157356262,0.13318544051647185,293.0079691362381,0.33000001311302185,-0.005347010305941483,1,42,0.010049974545836449,0.010749891370489994,20,-0.03939275185005655,39,0.12243554914598186,0.1725781923665284
2025-05-01,1,strategy,-1,32,P,5620.0,216,-0.5073679089546204,0.054235536605119705,0.13810741901397705,24.200000762939453,0.0,-0.00026999565307050943,-0.03460410609841347,0.3513985872268677,33,22.799999237060547,1,stop_vwap,-0.05785130089842423,0.00848000020980835,-0.06633130110823258,-160.52175374259951,0.33000001311302185,0.0012721565123817726,1,176,0.00303395907394588,-0.02340949063933482,87,0.0031561023263624493,37,-0.042921810468897766,-0.06948740343459503
2025-05-02,1,strategy,-1,32,C,5660.0,275,0.5084134340286255,0.05621761828660965,0.16802167892456055,19.299999237060547,0.0,-4.2243929783580825e-05,0.09802371263504028,0.928196132183075,34,18.600000381469727,2,stop_vwap,-0.03626937218974898,0.00848000020980835,-0.04474937239955733,-86.36628531703947,0.33000001311302185,-0.001786958744067581,1,180,0.004465262871235609,0.006960557479104253,89,-0.012405883801428538,37,-0.05170992987866158,-0.032343488598128786
2025-05-05,1,strategy,-1,36,C,5645.0,196,0.4981021285057068,0.06774193793535233,0.1764705926179886,15.5,0.0,-0.000256622995948419,-0.11900191754102707,-0.9967213273048401,37,18.200000762939453,1,target_first15,0.17419359760899697,0.00848000020980835,0.16571359739918862,256.85607596874235,0.33000001311302185,-0.004388016468082315,1,174,0.0036940332502126694,-0.005930786967278714,86,0.007519888944044659,37,0.17164438436646734,0.15819370845514397
