session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-10-01,pass,360,360,False,,1.0,1.0,25.569444444444443,12,0.9341049382716049,105840,64435,1.0,0.9917746566307131,0.36174439357492044,0.6300302630557927,36,36,0,36,0,0,1.0,9205,0,0,0,1.0,9205,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,acaa8fa5bece64d76fe877866f7ce8578b59d570652161ba461100756897b88f
2025-10-02,pass,360,360,False,,1.0,1.0,26.81111111111111,13,0.95,105840,67564,1.0,0.9889734177964596,0.3209253448582085,0.6680480729382512,36,36,0,36,0,0,1.0,9652,0,0,0,1.0,9652,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b03e10f1e4c74315620a0f0ae9e294d0457fbe865aae57b03516b53040dde57d
2025-10-03,pass,360,360,False,,1.0,1.0,26.991666666666667,14,0.9655864197530865,105840,68019,1.0,0.9900616004351726,0.36104617827371766,0.6290154221614549,36,36,0,36,0,0,1.0,9717,0,0,0,1.0,9717,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,996427128cab598932fe811026afec1746f78f5d476453cdc7a958174627c2f1
2025-10-06,pass,360,360,False,,1.0,1.0,24.427777777777777,12,0.9160493827160494,105840,61558,1.0,0.9874264920887618,0.3166931999090289,0.670733292179733,36,36,0,36,0,0,1.0,8794,0,0,0,1.0,8794,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,2edb972df03f35be40aa2f55b71927b7fe2ca2f5c02db155ba863aa8d36ef317
2025-10-07,pass,360,360,False,,1.0,1.0,27.519444444444446,12,0.9692901234567901,105840,69349,1.0,0.9923142366869024,0.32186477094118154,0.670449465745721,36,36,0,36,0,0,1.0,9907,0,0,0,1.0,9907,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,107872a3d11e2c91c220f5b998666d8fe131b4e457b9567091949db09fba9362
2025-10-08,pass,360,360,False,,1.0,1.0,26.105555555555554,12,0.9226851851851852,105840,65786,1.0,0.9868361049463412,0.29944061046423254,0.6873954944821087,36,36,0,36,0,0,1.0,9398,0,0,0,1.0,9398,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,d8a0a5ab4250c2a5e882d7c299a1b59e8008dc6dddcb961247854058ee278cc1
2025-10-09,pass,360,360,False,,1.0,1.0,26.080555555555556,8,0.9516975308641975,105840,65723,1.0,0.9929096358961095,0.3319538061257094,0.6609558297704,36,36,0,36,0,0,1.0,9389,0,0,0,1.0,9389,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,7948416377839445406b36da87e6be74f08932ebbd6c3ecd4a04f39881291fdf
2025-10-10,pass,360,360,False,,1.0,1.0,29.433333333333334,5,0.9317901234567901,105840,74172,1.0,0.9970204389796689,0.4054899422962843,0.5915304966833845,36,36,0,36,0,0,1.0,10596,0,0,0,1.0,10596,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,e5743653c1d45a59766aaaa958806bbc8e3750f1c07c09a3057fb1c8b642f403
2025-10-13,pass,360,360,False,,1.0,1.0,29.9,14,0.9899691358024691,105840,75348,1.0,0.9939348091522004,0.26855390985825767,0.7253808992939428,36,36,0,36,0,0,1.0,10764,0,0,0,1.0,10764,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,72233c9a163d676c5431b19b79d85c104f710885f869ef7ebd1be1823ccf473f
2025-10-14,pass,360,360,False,,1.0,1.0,30.066666666666666,16,0.9813271604938272,105840,75768,1.0,0.9953938338084679,0.3588850174216028,0.6365088163868652,36,36,0,36,0,0,1.0,10824,0,0,0,1.0,10824,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,02296124a5c38dc3ade1533cfb767bb4ebb0d454c58f9cc5c1f0913d00f54b94
