date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day
2025-12-05,4,strategy,-1,87,P,6880.0,229,-0.5190861225128174,0.08203125,0.1705426424741745,12.800000190734863,0.0,-0.0006818816182203591,0.7962813377380371,0.2283104956150055,117,11.600000381469727,30,time_stop,-0.09374998370185518,0.006,-0.09974998370185519,-127.67998104095459,-0.33000001311302185,-6.59650638017884e-05,1,156
2025-12-08,4,strategy,-1,118,P,6855.0,173,-0.5333938002586365,0.07745901495218277,0.1818181872367859,12.199999809265137,0.0,-0.0015294987242668867,-1.0,0.9242053627967834,119,11.800000190734863,1,target_first15,-0.03278685449048112,0.006,-0.03878685449048112,-47.31996173858642,-0.33000001311302185,-0.006455337903342786,1,86
2025-12-09,4,strategy,-1,78,P,6850.0,176,-0.5162060856819153,0.04875621944665909,0.11627907305955887,10.050000190734863,0.0,-0.0004978463985025883,0.17566539347171783,-0.8636363744735718,80,7.5,2,stop_vwap,-0.2537313574467112,0.006,-0.2597313574467112,-261.0300191879273,-0.33000001311302185,-0.003388191834344127,1,169
2025-12-10,4,strategy,-1,77,C,6840.0,171,0.4927765727043152,0.02500000037252903,0.0729166641831398,19.600000381469727,0.0,-4.422536221682094e-05,0.46021145582199097,0.9783393740653992,79,21.5,2,target_first15,0.09693875416076905,0.006,0.09093875416076905,178.2399616241455,-0.33000001311302185,-0.0031634458245719884,1,86
2025-12-11,4,strategy,-1,39,C,6860.0,182,0.5026487708091736,0.04382113739848137,0.13084112107753754,12.300000190734863,0.0,0.0008960894192568958,-0.4811655879020691,0.7044776082038879,50,16.399999618530273,11,target_first15,0.33333328164366927,0.008,0.32533328164366926,400.15994262695307,-0.33000001311302185,-0.0006992733978535009,1,158
2025-12-15,4,strategy,-1,92,P,6820.0,158,-0.4759153723716736,0.06402438879013062,0.14913958311080933,12.300000190734863,0.0,-0.0014999404083937407,-1.0,0.726190447807312,93,14.5,1,target_first15,0.17886177033739523,0.006,0.17286177033739522,212.61998081207275,-0.33000001311302185,-0.0071898020525839445,1,96
2025-12-16,4,strategy,-1,44,P,6805.0,166,-0.5089884400367737,0.06363636255264282,0.16393442451953888,17.81999969482422,0.0,-0.0006152328569442034,0.09115162491798401,0.49242424964904785,51,26.5,7,target_first15,0.4870931792269822,0.008,0.4790931792269822,853.7440307617187,-0.33000001311302185,-0.0055041909635332766,1,142
2025-12-17,4,strategy,-1,33,C,6805.0,161,0.48048505187034607,0.06858108192682266,0.1860465109348297,14.800000190734863,0.0,0.0004508054698817432,0.04869251698255539,0.6253822445869446,34,13.5,1,stop_vwap,-0.08783784959331913,0.008,-0.09583784959331912,-141.84001922607422,-0.33000001311302185,-0.0057802602309450024,1,132
2025-12-18,4,strategy,-1,36,C,6790.0,171,0.5075139403343201,0.044545453041791916,0.13166144490242004,16.5,0.0,0.0008490534382872283,0.4767616093158722,-0.011019283905625343,39,13.170000076293945,3,stop_vwap,-0.20181817719430634,0.008,-0.20981817719430634,-346.19999237060546,-0.33000001311302185,-0.004893210097856851,1,174
2025-12-19,4,strategy,-1,81,C,6820.0,270,0.4877432882785797,0.07179487496614456,0.1875,11.699999809265137,0.0,-0.00018946667842101306,0.650897204875946,-0.2743362784385681,82,11.699999809265137,1,stop_vwap,0.0,0.006,-0.006,-7.019999885559082,-0.33000001311302185,-0.005465484421380239,1,170
2025-12-22,4,strategy,-1,67,P,6860.0,176,-0.5063936710357666,0.07000000029802322,0.17218543589115143,9.5,0.0,-0.0008366649853996933,-1.0,0.2777777910232544,68,9.699999809265137,1,target_first15,0.02105261150159334,0.006,0.015052611501593339,14.299980926513673,-1.0,-0.008829222516144602,1,155
2025-12-23,4,strategy,-1,32,C,6880.0,153,0.4594807028770447,0.08150684833526611,0.1751152127981186,7.300000190734863,0.0,-0.0009253377793356776,-0.15111838281154633,-0.9180327653884888,33,6.5,1,stop_vwap,-0.10958906436060385,0.008,-0.11758906436060385,-85.84001922607422,-1.0,-0.0019456483898184316,1,146
2025-12-24,4,strategy,-1,99,P,6925.0,141,-0.45940327644348145,0.04921875149011612,0.1946902722120285,3.200000047683716,0.0,0.0012338121887296438,1.0,0.3162393271923065,100,2.7699999809265137,1,stop_vwap,-0.13437501885928185,0.006,-0.14037501885928186,-44.92000670433045,-1.0,0.0010510873487160643,1,70
2025-12-26,4,strategy,-1,43,C,6930.0,208,0.51972895860672,0.06396396458148956,0.19215156137943268,7.769999980926514,0.0,-0.0010495618917047977,-1.0,0.8712871074676514,44,7.0,1,stop_vwap,-0.09909909688760346,0.008,-0.10709909688760347,-83.21599807739258,-1.0,-0.0057955079878046645,1,127
2025-12-29,4,strategy,-1,65,C,6915.0,182,0.4502795934677124,0.05754237249493599,0.16352201998233795,5.900000095367432,0.0,0.0007420251495204866,0.24702773988246918,1.0,77,3.4000000953674316,12,stop_vwap,-0.4237288067101817,0.006,-0.4297288067101817,-253.54000005722045,-1.0,-0.004944518107565644,1,166
2025-12-30,4,strategy,-1,43,C,6900.0,148,0.493457168340683,0.051851850003004074,0.1538461595773697,8.100000381469727,0.0,-0.0008538134279660881,-1.0,-0.1318681389093399,44,7.599999904632568,1,stop_vwap,-0.06172845102341023,0.008,-0.06972845102341023,-56.4800479888916,-1.0,-0.0066358227182067445,1,164
2025-12-31,4,strategy,-1,48,P,6880.0,239,-0.5318621397018433,0.058800000697374344,0.1149425283074379,12.5,0.0,-0.0016597944777458906,-1.0,-0.9337748289108276,49,11.600000381469727,1,target_first15,-0.07199996948242188,0.008,-0.07999996948242188,-99.99996185302736,-1.0,-0.008757338953620032,1,176
2026-01-02,4,strategy,-1,103,P,6840.0,176,-0.4827253520488739,0.06470588594675064,0.14592275023460388,11.899999618530273,0.0,-0.0034979612100869417,-1.0,1.0,104,9.899999618530273,1,target_first15,-0.16806723227836648,0.006,-0.17406723227836648,-207.13999977111817,-0.33000001311302185,-0.005099302971555539,1,74
2026-01-05,4,strategy,-1,67,C,6910.0,163,0.495785117149353,0.07411764562129974,0.19407008588314056,6.800000190734863,0.0,0.0010716562392190099,1.0,-0.7864077687263489,68,6.300000190734863,1,target_first15,-0.07352940970226149,0.006,-0.0795294097022615,-54.08000011444093,-1.0,-0.006517867278988223,1,147
2026-01-06,4,strategy,-1,93,P,6915.0,145,-0.5084601044654846,0.03319999948143959,0.08743169158697128,8.75,0.0,-0.001035764697007835,1.0,-0.5546875,120,5.5,27,time_stop,-0.37142857142857144,0.006,-0.37742857142857145,-330.25,-0.33000001311302185,0.0010744881264680352,1,128
2026-01-07,4,strategy,-1,31,C,6945.0,157,0.5177350640296936,0.07661110907793045,0.19729594886302948,9.0,0.0,-0.0007025173981674016,-0.6880733966827393,-0.6088019609451294,32,9.319999694824219,1,stop_vwap,0.035555521647135414,0.008,0.027555521647135414,24.799969482421876,-0.33000001311302185,-0.005841297070972382,1,153
2026-01-08,4,strategy,-1,32,P,6905.0,147,-0.47770074009895325,0.05407725274562836,0.11306042969226837,11.649999618530273,0.0,-0.0006962640327401459,-0.5828065872192383,-0.1419753134250641,34,9.100000381469727,2,stop_vwap,-0.21888406185048842,0.008,-0.22688406185048843,-264.3199234008789,-0.33000001311302185,-0.006571492004199906,1,160
2026-01-09,4,strategy,-1,51,C,6945.0,210,0.46667277812957764,0.06263157725334167,0.1818181872367859,9.5,0.0,0.000745550321880728,0.27917835116386414,0.31014493107795715,52,12.300000190734863,1,target_first15,0.2947368621826172,0.008,0.2867368621826172,272.4000190734863,-0.33000001311302185,-0.003852851433070059,1,152
2026-01-12,4,strategy,-1,33,C,6960.0,183,0.5195562839508057,0.06329787522554398,0.18994413316249847,9.399999618530273,0.0,0.0012246925616636872,1.0,-0.19155843555927277,34,8.699999809265137,1,target_first15,-0.0744680678374947,0.008,-0.08246806783749469,-77.51998062133788,-0.33000001311302185,-0.006347467634817954,1,165
2026-01-13,4,strategy,-1,68,P,6960.0,147,-0.5272259712219238,0.07588623464107513,0.19246861338615417,12.130000114440918,0.0,-0.0017585725290700793,-1.0,-0.6169154047966003,69,12.300000190734863,1,target_first15,0.01401484539901678,0.006,0.00801484539901678,9.72200756072998,-0.33000001311302185,-0.008119501412905046,1,112
2026-01-14,4,strategy,-1,101,P,6900.0,145,-0.5205066204071045,0.0619230754673481,0.14671814441680908,13.0,0.0,-0.0026395535096526146,-1.0,0.8284023404121399,102,11.800000190734863,1,target_first15,-0.09230767763577975,0.006,-0.09830767763577976,-127.79998092651368,-0.33000001311302185,-0.007261785251505389,1,152
2026-01-15,4,strategy,-1,78,P,6960.0,178,-0.4950524568557739,0.08437500149011612,0.19718310236930847,11.199999809265137,0.0,-0.0008596581174060702,-1.0,-0.5950413346290588,79,12.0,1,target_first15,0.07142858967489157,0.006,0.06542858967489157,73.28001918792725,-0.33000001311302185,-0.00534693520027392,1,158
2026-01-16,4,strategy,-1,42,P,6950.0,234,-0.4968268871307373,0.05782608687877655,0.155251145362854,11.5,0.0,-0.0009305032435804605,-1.0,-0.6646525859832764,43,11.899999618530273,1,target_first15,0.034782575524371605,0.008,0.026782575524371605,30.799961853027348,-0.33000001311302185,-0.006556127665845518,1,126
2026-01-20,4,strategy,-1,54,C,6855.0,177,0.5034529566764832,0.0443902425467968,0.12064965069293976,16.399999618530273,0.0,0.0012998970923945308,0.1866133213043213,-0.6513410210609436,55,19.799999237060547,1,target_first15,0.2073170547326496,0.008,0.1993170547326496,326.8799621582031,-0.33000001311302185,-0.0001871555975965764,1,168
2026-01-21,4,strategy,-1,33,C,6850.0,153,0.5078142285346985,0.04028436169028282,0.11929824203252792,14.770000457763672,0.0,0.003200763138011098,1.0,0.2871972322463989,34,13.0,1,target_first15,-0.11983753574180105,0.008,-0.12783753574180104,-188.81604614257813,-0.33000001311302185,-0.005776994752164928,1,166
2026-01-22,4,strategy,-1,115,C,6925.0,162,0.48532259464263916,0.05882352963089943,0.16867469251155853,8.329999923706055,0.0,0.0014780975179746747,0.12771084904670715,0.5,120,7.400000095367432,5,time_stop,-0.11164463827808319,0.006,-0.11764463827808319,-97.99798278808593,-0.33000001311302185,0.004991328585418202,1,160
2026-01-23,4,strategy,-1,46,C,6910.0,166,0.5157492160797119,0.05090909078717232,0.1355932205915451,11.0,0.0,0.000506183598190546,0.6546929478645325,-1.0,50,12.899999618530273,4,target_first15,0.17272723804820667,0.008,0.16472723804820666,181.19996185302733,-0.33000001311302185,-0.004980475729831022,1,174
2026-01-26,4,strategy,-1,72,C,6950.0,193,0.5068869590759277,0.06506410241127014,0.19016394019126892,7.800000190734863,0.0,0.0007191511103883386,1.0,0.035587187856435776,73,6.800000190734863,1,target_first15,-0.12820512507010423,0.006,-0.13420512507010424,-104.68000011444092,-0.33000001311302185,-0.007229205261695266,1,159
2026-01-27,4,strategy,-1,55,C,6975.0,166,0.46389758586883545,0.07477273046970367,0.18367347121238708,6.599999904632568,0.0,0.0003156607854180038,1.0,-0.7783783674240112,56,7.0,1,target_first15,0.06060607593140567,0.008,0.05260607593140567,34.72000961303711,-0.33000001311302185,-0.007108454383524335,1,153
2026-01-28,4,strategy,-1,32,C,6995.0,166,0.5240354537963867,0.05476190522313118,0.16487455368041992,14.699999809265137,0.0,-0.0002688182285055518,-0.6302729249000549,0.45154184103012085,33,13.899999618530273,1,stop_vwap,-0.05442178238877514,0.008,-0.06242178238877514,-91.76001892089845,-0.33000001311302185,-0.00301303117790867,1,54
2026-01-29,4,strategy,-1,49,C,6920.0,157,0.4945370852947235,0.06061452627182007,0.16020672023296356,17.899999618530273,0.0,-0.005128792487084866,-1.0,-0.5524861812591553,50,22.56999969482422,1,stop_vwap,0.2608938645707853,0.008,0.2528938645707853,452.6800079345703,-0.33000001311302185,-0.007931784624448587,1,80
2026-01-30,4,strategy,-1,57,P,6945.0,242,-0.4812694787979126,0.0632530152797699,0.146487295627594,16.600000381469727,0.0,-0.0007073133601807058,-0.22271806001663208,0.6784232258796692,59,21.5,2,target_first15,0.29518069312817924,0.008,0.28718069312817923,476.7199615478516,-0.33000001311302185,-0.003559014588195553,1,158
2026-02-02,4,strategy,-1,42,C,6975.0,180,0.46971994638442993,0.05505618080496788,0.1621621549129486,8.899999618530273,0.0,0.003800085047259927,1.0,0.621082603931427,43,9.229999542236328,1,target_first15,0.03707864470229608,0.008,0.029078644702296083,25.87999267578125,-0.33000001311302185,-0.005642823960928736,1,164
2026-02-03,4,strategy,-1,112,P,6935.0,163,-0.4912392795085907,0.08710166811943054,0.19718310236930847,13.180000305175781,0.0,-0.0036464869044721127,-1.0,-0.9820788502693176,113,14.399999618530273,1,target_first15,0.09256443741320695,0.006,0.08656443741320695,114.09193115234375,-0.33000001311302185,-0.004740610325799764,1,104
2026-02-04,4,strategy,-1,54,C,6925.0,173,0.49080169200897217,0.03419540077447891,0.09631728380918503,17.399999618530273,0.0,0.0011205628979951143,-0.005982906091958284,0.04746835306286812,61,14.699999809265137,7,stop_vwap,-0.1551724062332593,0.008,-0.16317240623325932,-283.9199806213379,-0.33000001311302185,0.0009784902398512335,1,112
2026-02-05,4,strategy,-1,117,C,6815.0,157,0.5021269917488098,0.045896224677562714,0.12996727228164673,21.200000762939453,0.0,0.0009125948417931795,-0.7028642296791077,0.6377440094947815,120,23.799999237060547,3,time_stop,0.12264143304495782,0.006360000157356262,0.11628143288760157,246.5166465932846,0.33000001311302185,-0.000517380075796392,1,166
2026-02-06,4,strategy,-1,36,P,6860.0,198,-0.5140382647514343,0.06350211054086685,0.1526418775320053,23.700000762939453,0.0,-0.00109591125510633,0.3055601119995117,-0.9735376238822937,40,16.299999237060547,4,stop_vwap,-0.3122363412515394,0.008,-0.3202363412515394,-758.9601531982422,-0.33000001311302185,0.013318727341460864,1,162
2026-02-09,4,strategy,-1,31,C,6930.0,176,0.5277190208435059,0.04867549613118172,0.1473684161901474,15.100000381469727,0.0,0.0008335844613611698,0.5541165471076965,0.9507874250411987,36,18.989999771118164,5,target_first15,0.2576158471109795,0.008,0.2496158471109795,376.91993865966793,-0.33000001311302185,-0.0033988683882920567,1,166
2026-02-10,4,strategy,-1,113,P,6970.0,165,-0.5261114239692688,0.08521739393472672,0.1785714328289032,11.5,0.0,-0.0008479475509375334,0.0023980815894901752,0.8468468189239502,120,11.399999618530273,7,time_stop,-0.008695685345193615,0.006,-0.014695685345193615,-16.90003814697266,-0.33000001311302185,0.0003809962813094944,1,158
2026-02-11,4,strategy,-1,111,C,6950.0,168,0.5074437856674194,0.04188034310936928,0.11382114142179489,11.699999809265137,0.0,-0.000141176424222067,-1.0,-0.2235294133424759,116,10.800000190734863,5,stop_vwap,-0.0769230455728359,0.006,-0.0829230455728359,-97.01996173858643,-0.33000001311302185,-0.005247107765053024,1,110
2026-02-12,4,strategy,-1,41,P,6945.0,198,-0.5148781538009644,0.05402684584259987,0.14084507524967194,14.899999618530273,0.0,-0.00228480389341712,-1.0,-0.9210526347160339,42,13.0,1,target_first15,-0.12751675618617822,0.008,-0.13551675618617823,-201.91996154785156,-0.33000001311302185,-0.007528438113540752,1,52
