session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-06-02,pass,360,360,False,,1.0,1.0,29.669444444444444,6,0.980246913580247,105840,74767,1.0,0.9916808217529124,0.32773817325825566,0.6639426484946568,36,36,0,36,0,0,1.0,10681,0,0,0,1.0,10681,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bd87070ab42e23810e762c800b609d992a957c3bc2ec18a76763760b30dc313a
2025-06-03,pass,360,360,False,,1.0,1.0,28.369444444444444,9,0.9748456790123456,105840,71491,1.0,0.9905722398623603,0.31720076653005275,0.6733714733323075,36,36,0,36,0,0,1.0,10213,0,0,0,1.0,10213,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b0cc544541943bca032d285ace3fc0c9681aee4cfbb8244cc66d9b6fcc102cf7
2025-06-04,pass,360,360,False,,1.0,1.0,29.275,13,0.9787037037037037,105840,73773,1.0,0.9902403318287178,0.27180675857020864,0.7184335732585092,36,36,0,36,0,0,1.0,10539,0,0,0,1.0,10539,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,584d4aaa59cf8fc5079f6292a114438c2ea12cf5ccd2049201c497450e5d1d8f
2025-06-05,pass,360,360,False,,1.0,1.0,29.908333333333335,19,0.9844135802469136,105840,75369,1.0,0.9954490573047274,0.42014621396064694,0.5753028433440804,36,36,0,36,0,0,1.0,10767,0,0,0,1.0,10767,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9317755443926ce4642e3637decb9b1966822567eba0e011a48721b5a8aa2384
2025-06-06,pass,360,360,False,,1.0,1.0,29.691666666666666,16,0.9858024691358025,105840,74823,1.0,0.9925691298130254,0.2736190743487965,0.718950055464229,36,36,0,36,0,0,1.0,10689,0,0,0,1.0,10689,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,18b11319f7dfbeb23debe6cb8a1021f6d0250112c246e7eed387d1e31788a98b
2025-06-09,pass,360,360,False,,1.0,1.0,28.930555555555557,12,0.9760802469135802,105840,72905,1.0,0.988779919072766,0.25140936835607985,0.7373705507166861,36,36,0,36,0,0,1.0,10415,0,0,0,1.0,10415,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,986de8c7bab367c34a70cf3f0446f8273c612c53a710a18cbad3394570422c5f
2025-06-10,pass,360,360,False,,1.0,1.0,28.994444444444444,14,0.9817901234567902,105840,73066,1.0,0.9880245257712206,0.3173979689595708,0.6706265568116497,36,36,0,36,0,0,1.0,10438,0,0,0,1.0,10438,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,c31b4d4e0ca283ecc4de7b357ef8a49ff9f20abc1b2964929c415761fe03e316
2025-06-11,pass,360,360,False,,1.0,1.0,30.572222222222223,16,0.9944444444444445,105840,77042,1.0,0.9938604916798629,0.36104981698294436,0.6328106746969185,36,36,0,36,0,0,1.0,11006,0,0,0,1.0,11006,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,2a3793f352065f8574ee39b6e71e7cf10dd08b8c776b4746b2f18e67e4f9c2c8
2025-06-12,pass,360,360,False,,1.0,1.0,29.005555555555556,9,0.9746913580246913,105840,73094,1.0,0.9906832298136646,0.24438394396256874,0.7462992858510958,36,36,0,36,0,0,1.0,10442,0,0,0,1.0,10442,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f54d5c70e42db2c11b9afbb983b3162ccc8ffaa4427c69f051d1b60c2c71891c
2025-06-13,pass,360,360,False,,1.0,1.0,30.68888888888889,4,0.9771604938271605,105840,77336,1.0,0.9944527774904314,0.38427123202648183,0.6101815454639495,36,36,0,36,0,0,1.0,11048,0,0,0,1.0,11048,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,71e6a0405bfc3c842bb9a0cb2c453241014ca43012787eee049d4ee35c12d182
