date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2026-02-25,85,372865,6919.0400390625,-0.33000001311302185,305,2.3676586151123047,2.104905605316162,-0.2627530097961426,2.1049;2.0658;2.0540;2.0276;1.9040,6925;6930;6935;6940;6920,C;C;C;C;C,45,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.44300001859664917,0.016725480556488037,True,nan,nan,,0
2026-02-25,86,372866,6919.8798828125,-0.33000001311302185,304,2.743056297302246,2.2276859283447266,-0.5153703689575195,2.2277;2.1715;2.1424;2.1148;2.0654,6925;6935;6930;6940;6920,C;C;C;C;C,42,no_trade,cooldown,0.0,,0.0,-1,159,6920.0,C,0.34212127327919006,0.04701489210128784,True,nan,nan,,0
2026-02-25,87,372867,6922.16015625,-0.33000001311302185,303,2.4498744010925293,2.502948760986328,0.05307435989379883,2.5029;2.4879;2.4230;2.3500;2.2540,6930;6925;6935;6940;6945,C;C;C;C;C,43,no_trade,cooldown,0.0,,0.0,-1,163,6930.0,C,0.28999990224838257,0.05117638409137726,True,nan,nan,,0
2026-02-25,88,372868,6923.43994140625,-0.33000001311302185,302,2.454624891281128,2.0105996131896973,-0.44402527809143066,2.0106;1.9764;1.9618;1.9198;1.7624,6935;6930;6940;6925;6945,C;C;C;C;C,39,no_trade,cooldown,0.0,,0.0,-1,159,6920.0,C,0.4026723802089691,0.09039968252182007,True,nan,nan,,0
2026-02-25,89,372869,6924.919921875,-0.33000001311302185,301,2.6074371337890625,1.8334351778030396,-0.774001955986023,1.8334;1.8206;1.7911;1.7614;1.6908,6940;6935;6930;6945;6925,C;C;C;C;C,39,no_trade,cooldown,0.0,,0.0,-1,159,6920.0,C,0.2629750072956085,0.08422493934631348,True,nan,nan,,0
2026-02-25,90,372870,6927.91015625,-0.33000001311302185,300,2.411214590072632,2.3363702297210693,-0.0748443603515625,2.3364;2.2773;2.1706;2.1320;2.0039,6940;6935;6930;6945;6950,C;C;C;C;C,46,no_trade,gate,0.0,,0.0,-1,159,6920.0,C,0.5304563045501709,0.8206033706665039,True,nan,nan,,0
2026-02-25,91,372871,6926.919921875,-0.33000001311302185,299,2.418529987335205,2.2998390197753906,-0.11869096755981445,2.2998;2.2993;2.2906;2.1788;2.0170,6940;6930;6935;6945;6925,C;C;C;C;C,43,no_trade,gate,0.0,,0.0,-1,159,6920.0,C,0.5221874117851257,0.3049566447734833,True,nan,nan,,0
2026-02-25,92,372872,6926.27978515625,-0.33000001311302185,298,2.1879005432128906,1.9382692575454712,-0.24963128566741943,1.9383;1.8592;1.8532;1.7525;1.7099,6930;6940;6935;6945;6950,C;C;C;C;C,34,no_trade,gate,0.0,,0.0,-1,159,6920.0,C,0.5330073237419128,0.04285109043121338,True,nan,nan,,0
2026-02-25,93,372873,6925.740234375,-0.33000001311302185,297,2.3234426975250244,2.0404551029205322,-0.2829875946044922,2.0405;2.0196;1.9512;1.8731;1.8319,6940;6930;6935;6945;6950,C;C;C;C;C,40,no_trade,gate,0.0,,0.0,-1,163,6930.0,C,0.5338236093521118,0.01969146728515625,True,nan,nan,,0
2026-02-25,94,372874,6925.8798828125,-0.33000001311302185,296,2.4517884254455566,2.5296640396118164,0.07787561416625977,2.5297;2.5209;2.5064;2.4132;2.3399,6930;6935;6940;6945;6925,C;C;C;C;C,41,trade,,6930.0,C,6.119999885559082,163,159,6920.0,C,0.4564227759838104,0.009672790765762329,True,0.42333326299354723,-0.03308951299026319,TAKE_PROFIT,26
2026-02-25,95,372875,6925.89013671875,-0.33000001311302185,295,2.241349697113037,2.137902021408081,-0.10344767570495605,2.1379;2.1122;2.0948;1.9449;1.8683,6935;6930;6940;6945;6925,C;C;C;C;C,39,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.40053847432136536,0.021881669759750366,True,nan,nan,,0
2026-02-25,96,372876,6927.02001953125,-0.33000001311302185,294,1.9704055786132812,2.078679084777832,0.10827350616455078,2.0787;2.0598;2.0432;1.9037;1.8443,6930;6935;6940;6945;6925,C;C;C;C;C,36,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.41551467776298523,0.030021727085113525,True,nan,nan,,0
2026-02-25,97,372877,6927.990234375,-0.33000001311302185,293,2.1612234115600586,2.4281163215637207,0.2668929100036621,2.4281;2.3691;2.3442;2.2123;2.1013,6935;6940;6930;6945;6950,C;C;C;C;C,41,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.4816911816596985,0.7880451679229736,True,nan,nan,,0
2026-02-25,98,372878,6927.8701171875,-0.33000001311302185,292,2.1449267864227295,2.4698641300201416,0.3249373435974121,2.4699;2.4145;2.4027;2.2700;2.2129,6940;6930;6935;6945;6950,C;C;C;C;C,38,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.41866204142570496,0.693355917930603,True,nan,nan,,0
2026-02-25,99,372879,6929.08984375,-0.33000001311302185,291,2.095574378967285,2.614419937133789,0.5188455581665039,2.6144;2.5431;2.5147;2.4994;2.3806,6940;6945;6935;6930;6950,C;C;C;C;C,42,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.4252925217151642,0.45158880949020386,True,nan,nan,,0
2026-02-25,100,372880,6929.60009765625,-0.33000001311302185,290,2.387645959854126,2.4533629417419434,0.06571698188781738,2.4534;2.4392;2.3352;2.2951;2.2370,6940;6935;6945;6930;6950,C;C;C;C;C,40,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.5970146656036377,0.8585424423217773,True,nan,nan,,0
2026-02-25,101,372881,6928.43994140625,-0.33000001311302185,289,2.4246490001678467,2.314915895462036,-0.10973310470581055,2.3149;2.3025;2.2227;2.1435;2.1277,6940;6935;6930;6950;6945,C;C;C;C;C,40,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.5268940329551697,0.7880940437316895,True,nan,nan,,0
2026-02-25,102,372882,6927.8798828125,-0.33000001311302185,288,2.6301417350769043,2.6059770584106445,-0.024164676666259766,2.6060;2.5298;2.4891;2.4112;2.3425,6940;6945;6935;6930;6950,C;C;C;C;C,38,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.4702255129814148,0.012578487396240234,True,nan,nan,,0
2026-02-25,103,372883,6927.5,-0.33000001311302185,287,2.645899772644043,2.109370708465576,-0.5365290641784668,2.1094;2.0921;2.0026;1.8609;1.7761,6940;6930;6935;6945;6950,C;C;C;C;C,33,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.5397655963897705,0.32253482937812805,True,nan,nan,,0
2026-02-25,104,372884,6927.39990234375,-0.33000001311302185,286,2.66483211517334,1.4341254234313965,-1.2307066917419434,1.4341;1.4169;1.3833;1.3773;1.3615,6940;6930;6925;6920;6915,C;C;P;P;P,31,no_trade,in_position,0.0,,0.0,-1,165,6935.0,C,0.7461763620376587,0.049201250076293945,True,nan,nan,,0
2026-02-25,105,372885,6925.64990234375,-0.33000001311302185,285,2.4342124462127686,2.268319606781006,-0.1658928394317627,2.2683;2.2264;2.1714;2.0803;1.9792,6940;6930;6935;6945;6950,C;C;C;C;C,38,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.48162394762039185,0.01430252194404602,True,nan,nan,,0
2026-02-25,106,372886,6925.81005859375,-0.33000001311302185,284,1.6536684036254883,1.9953967332839966,0.3417283296585083,1.9954;1.9484;1.9230;1.9151;1.7728,6940;6930;6945;6935;6950,C;C;C;C;C,35,no_trade,in_position,0.0,,0.0,-1,167,6940.0,C,0.6541176438331604,0.07893586158752441,True,nan,nan,,0
2026-02-25,107,372887,6924.81982421875,-0.33000001311302185,283,1.3797534704208374,2.153822183609009,0.7740687131881714,2.1538;2.1015;2.0898;2.0383;1.9960,6940;6930;6935;6945;6925,C;C;C;C;C,39,no_trade,in_position,0.0,,0.0,-1,169,6945.0,C,0.5837500095367432,0.003125131130218506,True,nan,nan,,0
2026-02-25,108,372888,6924.06982421875,-0.33000001311302185,282,1.7415552139282227,1.8342710733413696,0.09271585941314697,1.8343;1.7973;1.7355;1.7340;1.6904,6940;6935;6925;6930;6945,C;C;C;C;C,35,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.4378703534603119,0.04047030210494995,True,nan,nan,,0
2026-02-25,109,372889,6924.39013671875,-0.33000001311302185,281,1.68099844455719,2.1473796367645264,0.4663811922073364,2.1474;2.1250;2.0941;2.0036;1.9542,6930;6940;6935;6945;6925,C;C;C;C;C,34,no_trade,in_position,0.0,,0.0,-1,159,6920.0,C,0.34184882044792175,0.06342771649360657,True,nan,nan,,0
