Mixed precision: bf16 enabled (Ampere+ GPU detected)
Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 384870 1-min bars, 32 features, 8 actions
  ~986 trading days
Training:   up to idx 269189
Validation: idx 269190-384869
  Option P&L coverage: 297877/384870 (77%)
Parameters: 145,064
Architecture: v4 simplified two-head (gate+dir), ATM-biased, no ETV
Training from scratch (v4: no warm-start).
Day-sequential batching: 70% sequential, 30% random (batch=16)

Budget: 240s | Batch: 512 | Lookback: 120
LR: 0.00025 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.18 | Weight decay: 0.05
Label smoothing: gate=0.05 dir=0.05
Loss weights: gate=0.5, dir=2.0, pnl=0.3
Exit override strength: 0.15 (gate targets flipped on exit bars)
Position state: flat for random batches, tracked for day-sequential

step 00000 (  0.0%) | loss: 0.000000 | trade:0.47 call:0.48 put:0.52 | ATM:0.43 OTM:0.57 [seq] | lr: 0.00e+00 | left: 240s
step 00050 (  0.2%) | loss: 1.180489 | trade:0.44 call:0.56 put:0.44 | ATM:0.43 OTM:0.57 [seq] | lr: 3.77e-06 | left: 239s
step 00100 (  0.5%) | loss: 1.477322 | trade:0.55 call:0.47 put:0.53 | ATM:0.44 OTM:0.56 [seq] | lr: 8.63e-06 | left: 239s
step 00150 (  0.9%) | loss: 1.316389 | trade:0.53 call:0.49 put:0.51 | ATM:0.47 OTM:0.53 [seq] | lr: 1.58e-05 | left: 238s
step 00200 (  1.4%) | loss: 1.035601 | trade:0.58 call:0.47 put:0.53 | ATM:0.46 OTM:0.54 [seq] | lr: 2.29e-05 | left: 237s
step 00250 (  1.8%) | loss: 0.777047 | trade:0.46 call:0.54 put:0.46 | ATM:0.47 OTM:0.53 [seq] | lr: 3.03e-05 | left: 236s
step 00300 (  2.2%) | loss: 1.233123 | trade:0.46 call:0.69 put:0.31 | ATM:0.48 OTM:0.52 [seq] | lr: 3.72e-05 | left: 235s
step 00350 (  2.7%) | loss: 1.263083 | trade:0.42 call:0.67 put:0.33 | ATM:0.47 OTM:0.53 [rnd] | lr: 4.44e-05 | left: 234s
step 00400 (  3.1%) | loss: 1.128643 | trade:0.44 call:0.71 put:0.29 | ATM:0.45 OTM:0.55 [seq] | lr: 5.21e-05 | left: 232s
step 00450 (  3.6%) | loss: 1.277548 | trade:0.17 call:0.71 put:0.29 | ATM:0.49 OTM:0.51 [seq] | lr: 5.96e-05 | left: 231s
step 00500 (  4.0%) | loss: 0.878755 | trade:0.32 call:0.83 put:0.17 | ATM:0.56 OTM:0.44 [seq] | lr: 6.68e-05 | left: 230s
step 00550 (  4.4%) | loss: 1.110904 | trade:0.23 call:0.75 put:0.26 | ATM:0.50 OTM:0.50 [seq] | lr: 7.30e-05 | left: 229s
step 00600 (  4.8%) | loss: 0.823703 | trade:0.33 call:0.91 put:0.08 | ATM:0.57 OTM:0.43 [seq] | lr: 7.96e-05 | left: 229s
step 00650 (  5.2%) | loss: 1.094815 | trade:0.22 call:0.91 put:0.09 | ATM:0.57 OTM:0.43 [seq] | lr: 8.68e-05 | left: 227s
step 00700 (  5.7%) | loss: 1.220260 | trade:0.13 call:0.47 put:0.53 | ATM:0.48 OTM:0.52 [seq] | lr: 9.45e-05 | left: 226s
step 00750 (  6.1%) | loss: 1.461846 | trade:0.13 call:0.47 put:0.53 | ATM:0.49 OTM:0.51 [seq] | lr: 1.02e-04 | left: 225s
step 00800 (  6.5%) | loss: 0.937229 | trade:0.59 call:0.31 put:0.70 | ATM:0.54 OTM:0.46 [seq] | lr: 1.09e-04 | left: 224s
step 00850 (  7.0%) | loss: 0.419146 | trade:0.63 call:0.31 put:0.69 | ATM:0.50 OTM:0.50 [seq] | lr: 1.16e-04 | left: 223s
step 00900 (  7.4%) | loss: 0.745230 | trade:0.81 call:0.90 put:0.10 | ATM:0.59 OTM:0.41 [seq] | lr: 1.23e-04 | left: 222s
step 00950 (  7.8%) | loss: 0.504062 | trade:0.89 call:0.91 put:0.09 | ATM:0.34 OTM:0.66 [seq] | lr: 1.31e-04 | left: 221s
step 01000 (  8.3%) | loss: 0.769021 | trade:0.30 call:0.66 put:0.34 | ATM:0.58 OTM:0.42 [rnd] | lr: 1.38e-04 | left: 220s
step 01050 (  8.7%) | loss: 0.565495 | trade:0.05 call:0.79 put:0.21 | ATM:0.68 OTM:0.32 [seq] | lr: 1.45e-04 | left: 219s
step 01100 (  9.1%) | loss: 0.561530 | trade:0.75 call:0.79 put:0.22 | ATM:0.70 OTM:0.30 [seq] | lr: 1.52e-04 | left: 218s
step 01150 (  9.5%) | loss: 0.597008 | trade:0.75 call:0.97 put:0.03 | ATM:0.61 OTM:0.39 [seq] | lr: 1.59e-04 | left: 217s
step 01200 ( 10.0%) | loss: 0.949957 | trade:0.34 call:0.68 put:0.32 | ATM:0.59 OTM:0.41 [rnd] | lr: 1.66e-04 | left: 216s
step 01250 ( 10.4%) | loss: 0.916848 | trade:0.34 call:0.67 put:0.33 | ATM:0.62 OTM:0.38 [rnd] | lr: 1.73e-04 | left: 215s
step 01300 ( 10.8%) | loss: 0.439549 | trade:0.88 call:0.97 put:0.03 | ATM:0.79 OTM:0.21 [seq] | lr: 1.80e-04 | left: 214s
step 01350 ( 11.2%) | loss: 0.611436 | trade:0.37 call:0.68 put:0.32 | ATM:0.60 OTM:0.40 [rnd] | lr: 1.87e-04 | left: 213s
step 01400 ( 11.7%) | loss: 0.702963 | trade:0.38 call:0.73 put:0.27 | ATM:0.60 OTM:0.40 [rnd] | lr: 1.94e-04 | left: 212s
step 01450 ( 12.1%) | loss: 0.953130 | trade:0.37 call:0.69 put:0.31 | ATM:0.63 OTM:0.37 [rnd] | lr: 2.02e-04 | left: 211s
step 01500 ( 12.5%) | loss: 0.633282 | trade:0.00 call:0.66 put:0.34 | ATM:0.58 OTM:0.42 [seq] | lr: 2.09e-04 | left: 210s
step 01550 ( 12.9%) | loss: 0.314416 | trade:0.01 call:0.56 put:0.44 | ATM:0.80 OTM:0.20 [seq] | lr: 2.16e-04 | left: 209s
