session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2024-11-01,pass,360,360,False,,1.0,1.0,26.625,9,0.950462962962963,45360,28755,1.0,0.9885585115632064,0.3828203790645105,0.6057381324986959,20,20,0,20,0,0,1.0,9585,0,0,0,1.0,9585,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,faf6b9eb6e7b063eeeb34131ee047ad09583b132378fc85b67f0dedc441fdd71
2024-11-04,pass,360,360,False,,1.0,1.0,26.994444444444444,14,0.953395061728395,45360,29154,1.0,0.9854222405158812,0.32969746861494137,0.6557247719009398,20,20,0,20,0,0,1.0,9718,0,0,0,1.0,9718,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,e740fb7d292551da9f10552c09978b30ff17d91045bf16be94d00984cbef7816
2024-11-05,pass,360,360,False,,1.0,1.0,26.880555555555556,14,0.9626543209876544,45360,29031,1.0,0.9848437876752437,0.3477317350418518,0.6371120526333919,20,20,0,20,0,0,1.0,9677,0,0,0,1.0,9677,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,2aedff74ab10eba47ccd6b99b569830228833018576cee24dff55c92b46452ab
2024-11-06,pass,360,360,False,,1.0,1.0,27.086111111111112,11,0.9603395061728395,45360,29253,1.0,0.9864287423512118,0.3404095306464294,0.6460192117047824,20,20,0,20,0,0,1.0,9751,0,0,0,1.0,9751,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9916666666666667,,84b2b8a2698bf11d98091c3630f015b531684d883e2bdf71f95602c7be6c0d36
2024-11-07,pass,360,360,False,,1.0,1.0,31.691666666666666,12,0.9893518518518518,45360,34227,1.0,0.9734712361585882,0.3236333888450638,0.6498378473135245,20,20,0,20,0,0,1.0,11409,0,0,0,1.0,11409,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,93e807d19ccd0afc0093f986b99ab9ecc40d0889ec7a7ebb95727e622f72e3d5
2024-11-08,pass,360,360,False,,1.0,1.0,20.011111111111113,10,0.8574074074074074,45360,21612,1.0,0.9771885989265223,0.306635202665186,0.6705533962613363,20,20,0,20,0,0,1.0,7204,0,0,0,1.0,7204,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,a7355a5467432f822dc50d92875272c070e84254bc9e60b1beb6ef820a7c091d
2024-11-11,pass,360,360,False,,1.0,1.0,18.497222222222224,9,0.841358024691358,45360,19977,1.0,0.9807278370125645,0.32106922961405615,0.6596586073985082,20,20,0,20,0,0,1.0,6659,0,0,0,1.0,6659,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f3db83700c5e26381d8d6e7842c3be6871651cc0d4c40b278e4091ca4485240c
2024-11-12,pass,360,360,False,,1.0,1.0,21.386111111111113,9,0.8878086419753086,45360,23097,1.0,0.9815993419058752,0.38316664501883363,0.5984326968870416,20,20,0,20,0,0,1.0,7699,0,0,0,1.0,7699,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,cfd4c69579098afa2286525ebbd1ab5350648edefb34c545243d20c0d6368c87
2024-11-13,pass,360,360,False,,1.0,1.0,20.6,9,0.861574074074074,45360,22248,1.0,0.9874595469255664,0.3770676015821647,0.6103919453434017,20,20,0,20,0,0,1.0,7416,0,0,0,1.0,7416,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,e2db9cf90f2a8d142e4bce8743e473cc2124ad9bc91941f0544b4721ba01c279
2024-11-14,pass,360,360,False,,1.0,1.0,25.08888888888889,9,0.9530864197530864,45360,27096,1.0,0.9867877177443165,0.3823442574549749,0.6044434602893416,20,20,0,20,0,0,1.0,9032,0,0,0,1.0,9032,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bb1fdff3791b9a26ac82317aefde5149659ac0b4c99d2879466f7e2e8ac867a6
2024-11-15,pass,360,360,False,,1.0,1.0,27.116666666666667,10,0.9557098765432098,45360,29286,1.0,0.9806733592842997,0.3568940790821553,0.6237792802021443,20,20,0,20,0,0,1.0,9762,0,0,0,1.0,9762,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,61dfa5a1ad06e3e057b05fefc785d726d65caa3c6d9c52525e007c13d27422ab
2024-11-18,pass,360,360,False,,1.0,1.0,25.183333333333334,11,0.9424382716049383,45360,27198,1.0,0.9865063607618207,0.3751746451944996,0.6113317155673211,20,20,0,20,0,0,1.0,9066,0,0,0,1.0,9066,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,eff88d20b58016c084dc4ba3d10f61124831f1b4aa7dcb5dcaebd23ca4ac09a3
2024-11-19,pass,360,360,False,,1.0,1.0,24.522222222222222,7,0.9185185185185185,45360,26484,1.0,0.9851986104818004,0.35859386799577103,0.6266047424860293,20,20,0,20,0,0,1.0,8828,0,0,0,1.0,8828,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,a39cd77c03371cd2149d41042fe462d323d1811d88056a933d3f559c4baf333e
2024-11-20,pass,360,360,False,,1.0,1.0,26.541666666666668,11,0.9526234567901235,45360,28665,1.0,0.9917320774463632,0.3991278562707134,0.5926042211756497,20,20,0,20,0,0,1.0,9555,0,0,0,1.0,9555,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,07c0d2c098a1afcdd7e6c3193ca42e13de84d501eb0eeaa8ea6bf38cb48f764f
2024-11-21,pass,360,360,False,,1.0,1.0,27.080555555555556,12,0.9532407407407407,45360,29247,1.0,0.9880329606455363,0.3598317776182173,0.6282011830273191,20,20,0,20,0,0,1.0,9749,0,0,0,1.0,9749,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,eab256c3782273cbf8452296308ad476c55ed456d79b6d83b59e143f32e69e45
2024-11-22,pass,360,360,False,,1.0,1.0,26.747222222222224,9,0.9523148148148148,45360,28887,1.0,0.9863952643057431,0.35943503998338355,0.6269602243223595,20,20,0,20,0,0,1.0,9629,0,0,0,1.0,9629,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,950b8614c9bb910993aa320dacdc5f3bfb675673489ddd6a01e5c6d040b8b179
2024-11-25,pass,360,360,False,,1.0,1.0,23.708333333333332,12,0.9108024691358024,45360,25605,1.0,0.9825424721734036,0.3785588752196837,0.60398359695372,20,20,0,20,0,0,1.0,8535,0,0,0,1.0,8535,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f4866148271c3b16485638e02f4c9f486c5d2120a7783eb361448f43c5389cfa
2024-11-26,pass,360,360,False,,1.0,1.0,22.211111111111112,8,0.8907407407407407,45360,23988,1.0,0.9799899949974987,0.3287893946973487,0.65120060030015,20,20,0,20,0,0,1.0,7996,0,0,0,1.0,7996,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,868ee4b2e9d8c9727a7dfca8f4033d12c1d5218884583134e0d4882e370f52d4
2024-11-27,pass,360,360,False,,1.0,1.0,23.56111111111111,10,0.9223765432098765,45360,25446,1.0,0.978110508527863,0.3659121276428515,0.6121983808850114,20,20,0,20,0,0,1.0,8482,0,0,0,1.0,8482,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9944444444444445,,e1d16fa5a5e7e5ecd5d13298a373efc70e7924fec4709c736a7c202c4d9ba00b
