session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-11-03,pass,360,360,False,,1.0,1.0,27.502777777777776,10,0.9586419753086419,105840,69307,1.0,0.9918911509659919,0.2583288845282583,0.7335622664377336,36,36,0,36,0,0,1.0,9901,0,0,0,1.0,9901,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,105772c59cc76ab6a14e031f37048ee5426e0c205462c61e754eaf792d7a074d
2025-11-04,pass,360,360,False,,1.0,1.0,28.677777777777777,12,0.9807098765432098,105840,72268,1.0,0.9944788841534289,0.3084767808712016,0.6860021032822272,36,36,0,36,0,0,1.0,10324,0,0,0,1.0,10324,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,946a5879f460ed80515852617a5ab19c6ae6d157834a0abb5145094962a9fadd
2025-11-05,pass,360,360,False,,1.0,1.0,27.68888888888889,12,0.9574074074074074,105840,69776,1.0,0.9923469387755102,0.321514560880532,0.6708323778949782,36,36,0,36,0,0,1.0,9968,0,0,0,1.0,9968,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,35c4d69dee5aa4c74be989bc11e10274ed135fcda80debc29a4b4f95a312520c
2025-11-06,pass,360,360,False,,1.0,1.0,30.491666666666667,10,0.9896604938271605,105840,76839,1.0,0.9956792774502531,0.32275276877627246,0.6729265086739806,36,36,0,36,0,0,1.0,10977,0,0,0,1.0,10977,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,8c55d8c81b34fad37c33d577d7478bd750d4ea44c3df854e5dc830899c746c64
2025-11-07,pass,360,360,False,,1.0,0.9972222222222222,31.04722222222222,0,0.9851851851851852,105840,78239,1.0,0.9956799038842521,0.38584337734377994,0.6098365265404722,36,36,0,36,0,0,1.0,11177,0,0,0,1.0,11177,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,eb87080f57ef56bbb2423fb9b29184a22d09cc9aee2c45ffe8c47c511d460e2d
2025-11-10,pass,360,360,False,,1.0,1.0,28.058333333333334,16,0.9751543209876543,105840,70707,1.0,0.9948519948519948,0.40785212213783645,0.5869998727141584,36,36,0,36,0,0,1.0,10101,0,0,0,1.0,10101,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b28de7e2c0d39fe92dece68206d3d19346ee1d29fa3b5907520ca87a979aa8a5
2025-11-11,pass,360,360,False,,1.0,1.0,27.755555555555556,15,0.9733024691358024,105840,69944,1.0,0.9914503030996226,0.33551126615578175,0.6559390369438408,36,36,0,36,0,0,1.0,9992,0,0,0,1.0,9992,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,50992467428d8f0b9ce4e9d86c777c60bd750c2e909d679681ef293cdf525925
2025-11-12,pass,360,360,False,,1.0,1.0,29.877777777777776,14,0.9834876543209876,105840,75292,1.0,0.9915130425543218,0.281929023003772,0.7095840195505498,36,36,0,36,0,0,1.0,10756,0,0,0,1.0,10756,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,8d2e07b8bb2cf9b1690781dd1e9885f66cee0feb7d8a1e208449fb0848af4322
2025-11-13,pass,360,360,False,,1.0,1.0,31.336111111111112,18,0.9844135802469136,105840,78967,1.0,0.9958843567566199,0.36871098053617335,0.6271733762204466,36,36,0,36,0,0,1.0,11281,0,0,0,1.0,11281,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,494be75598d366e37144d1b8e44a3ff2ff67872346fef07da2984bc6abab1810
2025-11-14,pass,360,360,False,,1.0,1.0,29.927777777777777,19,0.9757716049382716,105840,75418,1.0,0.9965260282691135,0.3224031398339919,0.6741228884351216,36,36,0,36,0,0,1.0,10774,0,0,0,1.0,10774,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,d9ad8dfa32d4fd0b9f3b6efa3b8c611dde3f0f162651d355b7a439023cf0e711
