Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 382920 1-min bars, 70 features, 8 actions
  ~981 trading days
Training:   up to idx 268019
Validation: idx 268020-382919
  Option P&L coverage: 296720/382920 (77%)
Parameters: 147,496
Architecture: v4 simplified two-head (gate+dir) + position state + AGGRESSIVE capital preservation biases
Training from scratch (v4: no warm-start).

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.0003 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
False entry penalty: 2.0x
Label smoothing: gate=0.05 dir=0.05

step 00000 (  0.0%) | loss: 3.401840 | trade:0.38 call:0.45 put:0.55 | ATM:0.22 OTM:0.78 | lr: 0.00e+00 | left: 240s
step 00050 (  0.3%) | loss: 3.207580 | trade:0.37 call:0.46 put:0.54 | ATM:0.22 OTM:0.78 | lr: 1.03e-05 | left: 239s
step 00100 (  0.8%) | loss: 3.206516 | trade:0.38 call:0.47 put:0.53 | ATM:0.22 OTM:0.78 | lr: 2.55e-05 | left: 238s
step 00150 (  1.4%) | loss: 3.112579 | trade:0.40 call:0.49 put:0.51 | ATM:0.23 OTM:0.77 | lr: 4.05e-05 | left: 237s
step 00200 (  1.9%) | loss: 3.085292 | trade:0.42 call:0.53 put:0.47 | ATM:0.25 OTM:0.75 | lr: 5.57e-05 | left: 236s
step 00250 (  2.4%) | loss: 2.921035 | trade:0.45 call:0.58 put:0.42 | ATM:0.25 OTM:0.75 | lr: 7.08e-05 | left: 234s
step 00300 (  2.9%) | loss: 2.880434 | trade:0.45 call:0.60 put:0.40 | ATM:0.25 OTM:0.75 | lr: 8.59e-05 | left: 233s
step 00350 (  3.4%) | loss: 2.825105 | trade:0.47 call:0.64 put:0.36 | ATM:0.27 OTM:0.73 | lr: 1.01e-04 | left: 232s
step 00400 (  3.9%) | loss: 2.771330 | trade:0.46 call:0.64 put:0.36 | ATM:0.28 OTM:0.72 | lr: 1.16e-04 | left: 231s
step 00450 (  4.4%) | loss: 2.765406 | trade:0.47 call:0.66 put:0.34 | ATM:0.29 OTM:0.71 | lr: 1.31e-04 | left: 229s
step 00500 (  4.9%) | loss: 2.715354 | trade:0.46 call:0.66 put:0.34 | ATM:0.32 OTM:0.68 | lr: 1.46e-04 | left: 228s
step 00550 (  5.4%) | loss: 2.657349 | trade:0.46 call:0.66 put:0.34 | ATM:0.32 OTM:0.68 | lr: 1.61e-04 | left: 227s
step 00600 (  5.9%) | loss: 2.628876 | trade:0.49 call:0.73 put:0.27 | ATM:0.30 OTM:0.70 | lr: 1.76e-04 | left: 226s
step 00650 (  6.4%) | loss: 2.614871 | trade:0.48 call:0.64 put:0.36 | ATM:0.31 OTM:0.69 | lr: 1.92e-04 | left: 225s
step 00700 (  6.9%) | loss: 2.622457 | trade:0.48 call:0.64 put:0.36 | ATM:0.32 OTM:0.68 | lr: 2.07e-04 | left: 223s
step 00750 (  7.4%) | loss: 2.599433 | trade:0.48 call:0.71 put:0.29 | ATM:0.29 OTM:0.71 | lr: 2.22e-04 | left: 222s
