window_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,clean_entry_prob
1,2023-07-07,55,268,call,1566.2400709858537,time_stop,213,0.20829735696315765
2,2023-08-29,112,269,put,-812.2600045597172,time_stop,157,0.20441630482673645
2,2023-09-22,66,269,call,-1044.1580947772406,time_stop,203,0.2715405523777008
2,2023-09-25,78,269,call,563.8206068620276,time_stop,191,0.2895866930484772
2,2023-09-26,85,269,call,-884.2422256469727,time_stop,184,0.2582028806209564
2,2023-09-27,78,269,call,-1311.8684415538844,time_stop,191,0.2558678090572357
2,2023-09-28,100,269,call,-88.29406073601797,time_stop,169,0.2651364505290985
3,2023-10-04,96,268,call,104.42994627603903,time_stop,172,0.3014940321445465
3,2023-10-05,63,269,call,-33.069968616887934,time_stop,206,0.31323719024658203
3,2023-10-06,112,269,call,3647.6221593643522,time_stop,157,0.2928967773914337
3,2023-10-09,52,269,call,2403.7002344123443,time_stop,217,0.3200818598270416
3,2023-10-10,96,269,call,-425.8021640288499,time_stop,173,0.3456723988056183
3,2023-10-11,58,269,call,-840.4606278265917,time_stop,211,0.3303535282611847
3,2023-10-24,99,269,call,-949.3220795646597,time_stop,170,0.32893508672714233
3,2023-10-25,104,269,call,-1264.3683611992533,time_stop,165,0.2748055160045624
3,2023-10-27,111,269,call,-1276.6221751253343,time_stop,158,0.27177125215530396
3,2023-10-31,113,268,call,1309.1874054753118,time_stop,155,0.30004051327705383
3,2023-11-06,58,269,call,-947.699994906038,time_stop,211,0.38247910141944885
3,2023-11-07,120,269,call,-114.07002976380289,time_stop,149,0.3740125298500061
3,2023-11-08,92,269,call,-458.23003580652176,time_stop,177,0.3612478971481323
3,2023-11-09,94,269,call,-980.950009488687,time_stop,175,0.3717256486415863
3,2023-11-10,115,266,call,2250.4398155635595,time_stop,151,0.3524031937122345
3,2023-11-13,101,269,call,300.64553229463354,time_stop,168,0.3765828311443329
3,2023-11-15,114,269,call,-767.8999992407859,time_stop,155,0.36494511365890503
3,2023-11-16,57,269,call,-834.4149034974054,time_stop,212,0.3760756552219391
3,2023-11-17,118,269,call,967.970068738535,time_stop,151,0.4295555353164673
3,2023-11-20,109,268,call,1046.1999252021312,time_stop,159,0.4524085521697998
3,2023-11-21,113,265,call,901.2599676044285,time_stop,152,0.4676428735256195
3,2023-11-22,117,269,call,181.45129325807437,time_stop,152,0.46334508061408997
3,2023-11-24,72,209,call,-107.30005704686045,time_stop,137,0.5084449648857117
3,2023-11-27,87,269,call,-10.150037225708374,time_stop,182,0.5405288934707642
3,2023-11-28,65,269,call,57.794892680709765,time_stop,204,0.4577752947807312
3,2023-11-29,96,269,call,-389.69998031780125,time_stop,173,0.4361304044723511
3,2023-11-30,60,269,call,-816.41927713689,time_stop,209,0.37962806224823
3,2023-12-04,100,269,call,1020.6600416229666,time_stop,169,0.4222048819065094
3,2023-12-05,96,269,call,-966.6195692877164,time_stop,173,0.42063838243484497
3,2023-12-06,112,269,call,-435.1346476828823,time_stop,157,0.47644105553627014
3,2023-12-08,102,269,call,184.74198899606495,time_stop,167,0.435225248336792
3,2023-12-11,94,269,call,404.49992425367236,time_stop,175,0.47112125158309937
3,2023-12-12,115,269,call,293.0000768750906,time_stop,154,0.46699100732803345
3,2023-12-15,117,269,call,-998.5481812776474,time_stop,152,0.47218361496925354
3,2023-12-18,120,269,call,241.75879375080152,time_stop,149,0.5355005264282227
3,2023-12-19,81,269,call,24.70000130608676,time_stop,188,0.5137485265731812
3,2023-12-20,116,269,call,-348.49997052177787,time_stop,153,0.5205502510070801
3,2023-12-26,79,269,call,73.60997826732694,time_stop,190,0.5123342275619507
3,2023-12-27,42,269,call,-124.4439664940382,time_stop,227,0.4522554576396942
4,2023-12-28,87,269,call,-174.28502650325498,time_stop,182,0.4433363378047943
4,2024-01-09,107,269,call,874.7999634150002,time_stop,162,0.4339432418346405
4,2024-01-24,51,269,call,-74.41660606543527,time_stop,218,0.455722451210022
4,2024-02-09,92,269,call,329.60003918558357,time_stop,177,0.4435005486011505
4,2024-02-12,59,269,call,523.2900224933774,time_stop,210,0.45298245549201965
4,2024-02-26,105,269,call,-554.9499421652406,time_stop,164,0.4466974437236786
4,2024-02-27,115,269,call,-334.19260022623604,time_stop,154,0.4710352420806885
4,2024-03-04,117,269,call,106.68999624200165,time_stop,152,0.462441623210907
4,2024-03-25,107,269,call,-98.20001849830152,time_stop,162,0.48211508989334106
5,2024-03-26,116,269,call,-626.2999898351729,time_stop,153,0.39590609073638916
5,2024-04-25,120,269,call,2821.254618141868,time_stop,149,0.28389036655426025
5,2024-05-16,73,269,call,-635.1599841827154,time_stop,196,0.36435380578041077
5,2024-05-20,78,269,call,-855.6000091150404,time_stop,191,0.35753384232521057
5,2024-05-21,55,269,call,633.4600350306928,time_stop,214,0.38120853900909424
5,2024-05-24,120,269,call,-453.3199687230587,time_stop,149,0.3370818495750427
5,2024-05-28,53,269,call,-777.3086097596912,time_stop,216,0.39812687039375305
5,2024-06-10,115,269,call,580.3533296759567,time_stop,154,0.3610217273235321
5,2024-06-17,118,269,call,3159.6256921050294,time_stop,151,0.3425273597240448
6,2024-06-21,97,269,call,-712.750028712675,time_stop,172,0.28358957171440125
6,2024-07-03,117,209,call,936.0869771872201,time_stop,92,0.45243653655052185
6,2024-07-05,118,269,call,974.7500331494956,time_stop,151,0.34272393584251404
6,2024-07-08,115,269,call,-347.8600230322778,time_stop,154,0.3485119044780731
6,2024-07-10,117,269,call,1979.2100000856071,time_stop,152,0.36272186040878296
6,2024-07-31,55,269,call,-230.65032378830603,time_stop,214,0.26159659028053284
6,2024-08-08,64,269,call,293.0762773010418,time_stop,205,0.2503780126571655
6,2024-08-09,93,269,call,-401.6529127266413,time_stop,176,0.2682860791683197
6,2024-08-13,111,269,call,1172.7000378139317,time_stop,158,0.27810561656951904
7,2024-09-17,57,269,put,2189.099180860376,time_stop,212,0.45736798644065857
7,2024-09-18,77,269,put,-162.80005692392587,time_stop,192,0.47120529413223267
7,2024-09-27,57,269,put,854.1079846123308,time_stop,212,0.4656182825565338
7,2024-10-14,36,269,call,119.55796463580037,time_stop,233,0.4948747456073761
7,2024-10-16,95,269,call,936.69998145774,time_stop,174,0.4343298375606537
7,2024-10-21,57,269,call,-741.2210486223039,time_stop,212,0.4768255054950714
7,2024-10-22,56,269,call,1673.1718958206477,time_stop,213,0.4349687099456787
7,2024-10-23,84,240,call,-1076.2038661414203,time_stop,156,0.39252176880836487
7,2024-10-29,84,269,call,248.5524454042119,time_stop,185,0.4164668917655945
7,2024-10-30,60,269,call,-1048.6081440722116,time_stop,209,0.41507476568222046
7,2024-11-07,38,269,put,-447.0778496746034,time_stop,231,0.5065438151359558
7,2024-11-08,65,269,put,-1061.645033214707,time_stop,204,0.4623960554599762
7,2024-11-11,58,269,call,-912.0760047016441,time_stop,211,0.4118407964706421
7,2024-11-12,61,269,call,-749.4999704994261,time_stop,208,0.39682185649871826
7,2024-11-18,56,269,put,-882.2132945383661,time_stop,213,0.45653024315834045
7,2024-11-22,82,269,put,-421.68747048825026,time_stop,187,0.439189076423645
7,2024-11-26,89,269,put,-899.5434770584106,time_stop,180,0.4783943295478821
7,2024-11-27,117,269,put,-647.9680689184253,time_stop,152,0.4599393904209137
7,2024-11-29,33,209,call,1056.7644661693057,time_stop,176,0.5106275081634521
7,2024-12-05,41,269,call,-433.46319768950343,time_stop,228,0.4280621111392975
7,2024-12-06,53,269,call,-860.9293725098757,time_stop,216,0.471420019865036
7,2024-12-10,69,269,call,-1000.5299762070924,time_stop,200,0.45614367723464966
8,2024-12-11,80,269,call,551.5800644774736,time_stop,189,0.39945462346076965
8,2024-12-12,101,269,put,1096.1646040487935,time_stop,168,0.39356729388237
8,2024-12-13,72,269,call,-95.94345476942243,time_stop,197,0.35652977228164673
8,2024-12-16,110,269,call,589.1800267656148,time_stop,159,0.4766695499420166
8,2024-12-17,108,269,put,15.800038349628466,time_stop,161,0.35406163334846497
8,2024-12-18,34,269,put,-461.8000189375739,time_stop,235,0.341334730386734
8,2024-12-19,57,269,put,-1355.796267095885,time_stop,212,0.3302142024040222
8,2024-12-20,57,261,put,-995.9285656785859,time_stop,204,0.31497564911842346
8,2024-12-23,88,268,call,2689.0304541262713,time_stop,180,0.33748650550842285
8,2024-12-24,116,202,put,-989.4700495123118,time_stop,86,0.4148433804512024
8,2024-12-26,71,269,call,500.7499814051154,time_stop,198,0.3512536883354187
8,2024-12-27,48,269,call,-372.49186207942665,time_stop,221,0.349811315536499
8,2024-12-30,60,262,call,4071.2920509125343,time_stop,202,0.3059383034706116
8,2024-12-31,117,269,call,-927.948740227595,time_stop,152,0.35143107175827026
8,2025-01-02,95,269,call,-1058.9341756004449,time_stop,174,0.3657592833042145
8,2025-01-03,63,265,call,1572.6982241596338,time_stop,202,0.3009750545024872
8,2025-01-06,75,269,call,-1230.3333707071015,time_stop,194,0.34594255685806274
8,2025-01-07,110,269,call,-1114.2324371859431,time_stop,159,0.3333033621311188
8,2025-01-08,59,269,call,-28.664396353065968,time_stop,210,0.33789777755737305
8,2025-01-10,104,269,call,2223.059890730828,time_stop,165,0.3289162516593933
8,2025-01-13,57,269,call,1531.9309583641586,time_stop,212,0.3428120017051697
8,2025-01-14,117,269,call,378.79092669581826,time_stop,152,0.3224272131919861
8,2025-01-15,109,269,call,182.9411944376634,time_stop,160,0.3164629340171814
8,2025-01-16,58,269,call,-881.6639906103015,time_stop,211,0.32657453417778015
8,2025-01-17,101,269,call,-56.84292113695142,time_stop,168,0.32819029688835144
8,2025-01-21,119,269,call,1086.8031281434,time_stop,150,0.3773101270198822
8,2025-01-22,117,269,call,-351.40981600641226,time_stop,152,0.3756195604801178
8,2025-01-23,78,269,call,596.8267151764998,time_stop,191,0.38181257247924805
8,2025-01-24,112,269,call,-1023.5000142641366,time_stop,157,0.37533774971961975
8,2025-01-28,112,269,call,498.9762597791321,time_stop,157,0.3191574215888977
8,2025-01-29,114,269,call,-177.15999649107454,time_stop,155,0.3987869918346405
8,2025-01-30,110,269,put,-1050.3083907142977,time_stop,159,0.32807233929634094
8,2025-01-31,51,269,call,-1089.77354782835,time_stop,218,0.36699220538139343
8,2025-02-04,87,269,call,-521.6272117555706,time_stop,182,0.33843550086021423
8,2025-02-05,61,269,call,1375.4284725806544,time_stop,208,0.3165605962276459
8,2025-02-06,120,269,call,-457.7339238502564,time_stop,149,0.3632164001464844
8,2025-02-07,111,269,call,-901.2284192225179,time_stop,158,0.3563463091850281
8,2025-02-10,95,269,call,-202.90107005958754,time_stop,174,0.3297699987888336
8,2025-02-11,104,269,call,-452.1300416261703,time_stop,165,0.3502860367298126
8,2025-02-12,115,263,call,1656.1556237720938,time_stop,148,0.3133273422718048
8,2025-02-13,85,269,call,-105.6138633704274,time_stop,184,0.33745077252388
8,2025-02-14,111,269,call,176.71873099356893,time_stop,158,0.3397707939147949
8,2025-02-18,56,269,call,-455.2235194100783,time_stop,213,0.3283209800720215
8,2025-02-19,119,269,call,122.12005003273487,time_stop,150,0.39769288897514343
8,2025-02-20,74,269,call,-526.806530506747,time_stop,195,0.34008264541625977
8,2025-02-21,81,269,call,-1092.9000370822846,time_stop,188,0.3222852647304535
8,2025-02-24,85,269,call,1715.5470214233324,time_stop,184,0.34504973888397217
8,2025-02-25,114,267,call,1681.428653463274,time_stop,153,0.3559119999408722
8,2025-02-26,90,237,call,-1105.1315384467966,time_stop,147,0.3282443881034851
8,2025-02-27,89,269,call,-586.2272434755595,time_stop,180,0.34727874398231506
8,2025-02-28,119,269,call,-846.0856673645752,time_stop,150,0.34496524930000305
8,2025-03-03,96,269,call,-866.5357404505569,time_stop,173,0.35488593578338623
8,2025-03-04,56,261,put,-1007.3485083210118,time_stop,205,0.3168792426586151
8,2025-03-05,118,269,call,3290.8999065034095,time_stop,151,0.4229755699634552
8,2025-03-06,54,269,put,1832.4888853975372,time_stop,215,0.2949981689453125
8,2025-03-07,100,254,put,-506.99999986588955,time_stop,154,0.39222100377082825
9,2025-03-12,90,269,call,7.11697425138469,time_stop,179,0.42285287380218506
9,2025-03-17,105,269,call,904.1260889209472,time_stop,164,0.4795399010181427
9,2025-03-31,50,267,call,656.494080933819,time_stop,217,0.35193225741386414
9,2025-04-14,116,269,call,-815.1513467510981,time_stop,153,0.3804953098297119
9,2025-04-15,115,269,call,-867.565196984488,time_stop,154,0.37650561332702637
10,2025-06-06,80,269,call,-891.8742430553091,time_stop,189,0.34768640995025635
10,2025-06-09,111,269,call,844.749999769032,time_stop,158,0.3458689749240875
10,2025-06-10,83,269,call,-489.1780038587748,time_stop,186,0.3347131609916687
10,2025-06-11,92,269,call,-986.6545501247388,time_stop,177,0.3424808382987976
10,2025-06-12,91,269,call,-497.62842743531996,time_stop,178,0.31365108489990234
10,2025-06-13,60,269,call,1204.657933064524,time_stop,209,0.32665374875068665
10,2025-06-16,104,269,call,-991.971103813961,time_stop,165,0.3148703873157501
10,2025-06-17,64,269,call,-1043.3000189892948,time_stop,205,0.33560702204704285
10,2025-06-18,117,269,call,-235.25784507527948,time_stop,152,0.3312873840332031
10,2025-06-20,115,269,call,-998.7278942922677,time_stop,154,0.3525242507457733
10,2025-06-24,119,269,call,870.449925218895,time_stop,150,0.35403355956077576
10,2025-06-25,118,269,call,-863.3904410803877,time_stop,151,0.3501572608947754
10,2025-06-26,110,269,call,88.12651912821178,time_stop,159,0.3601208031177521
10,2025-06-27,115,269,call,-708.5062038959392,time_stop,154,0.3571963608264923
10,2025-06-30,97,269,call,-526.6538147525262,time_stop,172,0.32532981038093567
10,2025-07-01,64,269,call,839.5936928686376,time_stop,205,0.36584219336509705
10,2025-07-02,107,269,call,210.62998923741281,time_stop,162,0.3702632486820221
10,2025-07-03,106,209,call,-284.79312303796064,time_stop,103,0.43081405758857727
10,2025-07-07,84,269,call,-1121.319654588221,time_stop,185,0.3699405789375305
10,2025-07-09,112,269,call,61.49803550031778,time_stop,157,0.38362544775009155
10,2025-07-11,80,269,call,45.4633752591908,time_stop,189,0.3440811038017273
10,2025-07-14,44,269,call,1092.5019381358857,time_stop,225,0.3899068236351013
10,2025-07-15,113,269,call,-646.9583146485189,time_stop,156,0.3738729953765869
10,2025-07-16,92,269,call,89.148369150279,time_stop,177,0.3817984163761139
10,2025-07-17,118,269,call,425.35091606808595,time_stop,151,0.3978552520275116
10,2025-07-18,111,269,call,-500.62988368560576,time_stop,158,0.3687457740306854
10,2025-07-21,115,269,call,-263.24614742457607,time_stop,154,0.4321692883968353
10,2025-07-22,61,269,call,245.7059201595976,time_stop,208,0.3603561520576477
10,2025-07-23,89,268,call,1470.9000386171042,time_stop,179,0.3858603239059448
10,2025-07-24,103,269,call,-629.6999421708285,time_stop,166,0.3822900652885437
10,2025-07-25,113,269,call,881.6626073802547,time_stop,156,0.4103091359138489
10,2025-07-28,80,269,call,-986.4588678066161,time_stop,189,0.39646822214126587
10,2025-07-30,96,269,call,368.3926365898001,time_stop,173,0.3342042863368988
10,2025-07-31,111,269,call,-861.5692016956432,time_stop,158,0.33666983246803284
10,2025-08-04,105,269,call,-51.40000061322658,time_stop,164,0.3400382697582245
10,2025-08-05,107,269,call,1012.0135660939278,time_stop,162,0.38985133171081543
10,2025-08-06,101,269,call,1056.3098905464262,time_stop,168,0.35473087430000305
10,2025-08-07,107,269,call,-1143.5691299147722,time_stop,162,0.38776400685310364
10,2025-08-08,109,269,call,520.8704168421583,time_stop,160,0.34138500690460205
10,2025-08-11,103,269,call,-352.7000183977187,time_stop,166,0.3812187910079956
10,2025-08-12,101,269,call,727.0451452137324,time_stop,168,0.34094661474227905
10,2025-08-13,90,269,call,-470.788461719775,time_stop,179,0.39815419912338257
10,2025-08-14,110,269,call,16.198426597838612,time_stop,159,0.35214748978614807
10,2025-08-15,57,269,call,-150.9117451969754,time_stop,212,0.406235933303833
10,2025-08-18,113,269,call,-418.4205327986557,time_stop,156,0.392101913690567
10,2025-08-20,83,269,call,2586.8400700783727,time_stop,186,0.38104069232940674
10,2025-08-21,97,269,call,-771.849970940128,time_stop,172,0.31874197721481323
10,2025-08-22,120,269,call,-734.0739874351409,time_stop,149,0.3275018334388733
10,2025-08-25,114,269,call,-569.7414531420408,time_stop,155,0.429652601480484
10,2025-08-26,67,269,call,-271.989242964392,time_stop,202,0.4118902087211609
10,2025-08-27,107,269,call,113.0299888022989,time_stop,162,0.4382615387439728
10,2025-08-28,59,269,call,1539.9999245777726,time_stop,210,0.3593692183494568
10,2025-08-29,116,269,call,-410.59200179452216,time_stop,153,0.37386825680732727
10,2025-09-02,117,269,call,571.7013697210285,time_stop,152,0.3219268321990967
11,2025-09-03,88,265,call,-1182.4600205767258,time_stop,177,0.36156725883483887
11,2025-09-04,105,269,call,878.4310485944152,time_stop,164,0.3558986783027649
11,2025-09-09,120,269,call,685.1831064290147,time_stop,149,0.38368746638298035
11,2025-09-10,92,269,call,-823.6554879517646,time_stop,177,0.32532021403312683
11,2025-09-11,89,269,call,354.4371011710952,time_stop,180,0.32220369577407837
11,2025-09-12,92,269,call,-154.13918867995432,time_stop,177,0.3771727979183197
11,2025-09-15,90,269,call,-420.05134176748663,time_stop,179,0.3908289968967438
11,2025-09-16,112,269,call,-112.32001157134769,time_stop,157,0.38385292887687683
11,2025-09-17,114,269,call,285.9400419680774,time_stop,155,0.31048867106437683
11,2025-09-18,106,269,call,-665.8874783117925,time_stop,163,0.3254004120826721
11,2025-09-19,112,269,call,1197.1927349099315,time_stop,157,0.3299434185028076
11,2025-09-22,57,269,call,2151.283268987205,time_stop,212,0.41436338424682617
11,2025-09-23,119,269,call,-1109.1324321023994,time_stop,150,0.36783841252326965
11,2025-09-24,53,255,call,-1097.5789063549355,time_stop,202,0.33988121151924133
11,2025-09-25,116,269,call,-887.1564515851152,time_stop,153,0.3082393407821655
11,2025-09-26,69,269,call,499.5514594340157,time_stop,200,0.37506040930747986
11,2025-09-29,85,269,call,-1047.3948805353657,time_stop,184,0.35388273000717163
11,2025-09-30,94,269,call,-856.9408775899872,time_stop,175,0.3235163986682892
11,2025-10-01,115,269,call,1227.0307759267569,time_stop,154,0.340827077627182
11,2025-10-02,110,269,call,849.9140453990549,time_stop,159,0.34052327275276184
11,2025-10-03,87,269,call,-1074.2086984186717,time_stop,182,0.35698166489601135
11,2025-10-06,118,269,call,578.8583865487469,time_stop,151,0.34970372915267944
11,2025-10-07,96,269,call,-896.4288996960603,time_stop,173,0.374383807182312
11,2025-10-08,89,269,call,399.1503936273515,time_stop,180,0.335807204246521
11,2025-10-09,106,269,call,-1009.2958114956679,time_stop,163,0.3625743091106415
11,2025-10-10,86,144,call,-1153.5999973580242,time_stop,58,0.36161673069000244
11,2025-10-13,81,269,call,542.9380746310696,time_stop,188,0.27568718791007996
11,2025-10-17,88,269,call,85.07498113363991,time_stop,181,0.2737095057964325
11,2025-10-20,83,269,call,-51.050001181491055,time_stop,186,0.2856447100639343
11,2025-10-21,108,269,call,-265.6936887685254,time_stop,161,0.3940541744232178
11,2025-10-22,115,269,call,-927.4723664150428,time_stop,154,0.3454160690307617
11,2025-10-23,102,269,call,1471.87904417651,time_stop,167,0.3249536454677582
11,2025-10-24,101,269,call,335.4340515687385,time_stop,168,0.3115086257457733
11,2025-10-27,106,269,call,570.1320154903844,time_stop,163,0.3663344085216522
11,2025-10-28,107,269,call,1053.7481402754784,time_stop,162,0.33757567405700684
11,2025-10-29,111,269,call,-196.3700003839284,time_stop,158,0.3098127543926239
11,2025-11-03,116,269,call,394.8864322046921,time_stop,153,0.3152683973312378
11,2025-11-06,110,269,call,-640.7200926999325,time_stop,159,0.31367507576942444
11,2025-11-11,100,269,call,2757.3934879756052,time_stop,169,0.3351786136627197
11,2025-11-12,75,269,call,-160.33796911867688,time_stop,194,0.2965121567249298
11,2025-11-13,111,269,call,-921.3685085538233,time_stop,158,0.31645211577415466
11,2025-11-17,117,269,call,-1233.671510065559,time_stop,152,0.40627795457839966
11,2025-11-18,95,268,call,2536.786798503604,time_stop,173,0.3009418249130249
11,2025-11-19,87,269,call,-639.33405769149,time_stop,182,0.30096808075904846
11,2025-11-20,118,233,call,-1187.1023099055005,time_stop,115,0.3603643476963043
11,2025-11-21,107,269,call,3888.2413239941698,time_stop,162,0.28595519065856934
12,2025-11-26,120,269,call,-288.9054074762976,time_stop,149,0.3408621549606323
12,2025-11-28,107,209,call,94.00007685273886,time_stop,102,0.3872300982475281
12,2025-12-01,54,269,call,1074.5088116657316,time_stop,215,0.3254547417163849
12,2025-12-02,71,269,call,-1145.8211401757533,time_stop,198,0.40082332491874695
12,2025-12-09,90,269,call,-701.6532068732045,time_stop,179,0.35052189230918884
12,2025-12-10,96,269,call,238.84996279664335,time_stop,173,0.3672405481338501
12,2025-12-11,42,269,call,1368.6515138286682,time_stop,227,0.3389802873134613
12,2025-12-12,97,269,call,-708.1729942705784,time_stop,172,0.3544579744338989
12,2025-12-15,72,269,call,-846.5558476377497,time_stop,197,0.37553244829177856
12,2025-12-16,83,269,call,-1006.6667114769419,time_stop,186,0.4378963112831116
12,2025-12-19,59,269,call,-183.69389043608885,time_stop,210,0.37409400939941406
12,2025-12-22,112,269,call,-483.9400321035087,time_stop,157,0.3897806406021118
12,2025-12-23,108,269,call,741.2599780501425,time_stop,161,0.39055174589157104
12,2025-12-24,62,209,call,1116.2446794155733,time_stop,147,0.4980626404285431
12,2025-12-26,94,269,call,-752.170036476031,time_stop,175,0.39031580090522766
12,2025-12-30,110,269,call,-591.3385732601446,time_stop,159,0.3777291774749756
12,2026-01-02,103,269,call,-1002.3477423948145,time_stop,166,0.4276241064071655
12,2026-01-05,116,269,call,-352.03431132510303,time_stop,153,0.3777628540992737
12,2026-01-06,97,269,call,2576.34170534216,time_stop,172,0.4264564514160156
12,2026-01-07,118,269,call,378.0838251323969,time_stop,151,0.4227661192417145
12,2026-01-08,79,269,call,-538.101807957515,time_stop,190,0.33197516202926636
12,2026-01-09,78,269,call,1588.9397487511924,time_stop,191,0.3919276297092438
12,2026-01-13,81,269,call,-700.7651995848703,time_stop,188,0.40339457988739014
12,2026-01-15,59,269,call,43.27386608618846,time_stop,210,0.3870770335197449
12,2026-01-20,90,269,call,-1186.8943290844923,time_stop,179,0.37450942397117615
12,2026-01-21,54,269,call,-1002.7381782189283,time_stop,215,0.3635040819644928
12,2026-01-23,61,269,call,-731.5042728561444,time_stop,208,0.32303586602211
12,2026-01-26,112,269,call,181.1671139937651,time_stop,157,0.41355112195014954
12,2026-01-27,114,269,call,-511.74000559583305,time_stop,155,0.373505175113678
12,2026-01-30,116,269,call,-72.90100868031521,time_stop,153,0.3926677107810974
12,2026-02-03,39,228,call,-1253.7401390411253,time_stop,189,0.3566427528858185
12,2026-02-04,89,268,call,-915.7096966956892,time_stop,179,0.44870200753211975
12,2026-02-10,88,269,call,-1086.8790425058517,time_stop,181,0.40208062529563904
12,2026-02-17,85,269,call,2883.4726088819657,time_stop,184,0.31908518075942993
12,2026-02-19,60,269,call,-967.5549074026674,time_stop,209,0.33228906989097595
12,2026-02-23,37,260,call,-1177.2521068107121,time_stop,223,0.36825132369995117
