date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2025-12-05,81,351981,6885.9501953125,-0.33000001311302185,309,1.992173194885254,2.0684709548950195,0.07629776000976562,2.0685;2.0333;2.0059;1.9856;1.9702,6880;6870;6875;6860;6885,P;P;P;P;P,52,no_trade,loss_cap,0.0,,0.0,-1,197,6800.0,P,0.3142857551574707,0.016593337059020996,True,nan,nan,,0
2025-12-05,82,351982,6882.31005859375,-0.33000001311302185,308,1.9911564588546753,2.196023464202881,0.20486700534820557,2.1960;2.1959;2.1650;2.1520;2.0925,6890;6885;6880;6895;6900,C;C;C;C;C,56,no_trade,loss_cap,0.0,,0.0,-1,211,6835.0,P,0.6591953635215759,0.018778741359710693,True,nan,nan,,0
2025-12-05,83,351983,6884.240234375,-0.33000001311302185,307,2.0682754516601562,2.3886702060699463,0.32039475440979004,2.3887;2.3882;2.3535;2.3289;2.2304,6900;6895;6890;6905;6910,C;C;C;C;C,54,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.46699994802474976,0.007786363363265991,True,nan,nan,,0
2025-12-05,84,351984,6884.080078125,-0.33000001311302185,306,2.13204026222229,2.131538152694702,-0.0005021095275878906,2.1315;2.1196;2.1175;2.0537;1.9782,6895;6890;6900;6905;6880,C;C;C;C;P,47,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.2625581622123718,0.012754186987876892,True,nan,nan,,0
2025-12-05,85,351985,6880.91015625,-0.33000001311302185,305,1.9671562910079956,2.496164321899414,0.5290080308914185,2.4962;2.4807;2.4606;2.4302;2.4282,6890;6885;6895;6880;6900,C;C;C;C;C,58,no_trade,loss_cap,0.0,,0.0,-1,205,6820.0,P,0.23354844748973846,0.0013745278120040894,True,nan,nan,,0
2025-12-05,86,351986,6876.240234375,-0.33000001311302185,304,2.1542866230010986,2.5191636085510254,0.36487698554992676,2.5192;2.4981;2.4772;2.4708;2.4346,6890;6885;6895;6880;6900,C;C;C;C;C,59,no_trade,loss_cap,0.0,,0.0,-1,227,6875.0,P,0.5368570685386658,0.002357006072998047,True,nan,nan,,0
2025-12-05,87,351987,6877.43017578125,-0.33000001311302185,303,2.3139994144439697,2.483001232147217,0.16900181770324707,2.4830;2.4705;2.4267;2.4165;2.3229,6890;6895;6900;6885;6880,C;C;C;C;C,54,no_trade,loss_cap,0.0,,0.0,-1,211,6835.0,P,0.5154166221618652,0.011951327323913574,True,nan,nan,,0
2025-12-05,88,351988,6878.14013671875,-0.33000001311302185,302,2.1847898960113525,2.1765565872192383,-0.008233308792114258,2.1766;2.1531;2.1272;2.1174;2.0583,6890;6895;6885;6900;6880,C;C;C;C;C,51,no_trade,loss_cap,0.0,,0.0,-1,205,6820.0,P,0.4944056570529938,0.012659549713134766,True,nan,nan,,0
2025-12-05,89,351989,6878.9599609375,-0.33000001311302185,301,2.1832849979400635,2.170384407043457,-0.012900590896606445,2.1704;2.1463;2.1440;2.0698;2.0561,6890;6895;6900;6905;6885,C;C;C;C;C,48,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.23282258212566376,0.003704935312271118,True,nan,nan,,0
2025-12-05,90,351990,6881.77978515625,-0.33000001311302185,300,1.9997060298919678,2.277186870574951,0.2774808406829834,2.2772;2.2619;2.2592;2.2301;2.1774,6890;6895;6885;6900;6880,C;C;C;C;C,52,no_trade,loss_cap,0.0,,0.0,-1,211,6835.0,P,0.3259090483188629,0.0024879872798919678,True,nan,nan,,0
2025-12-05,91,351991,6879.75,-0.33000001311302185,299,2.0180320739746094,2.1482648849487305,0.1302328109741211,2.1483;2.1317;2.1145;2.0982;2.0117,6890;6885;6895;6900;6880,C;C;C;C;C,55,no_trade,loss_cap,0.0,,0.0,-1,209,6830.0,P,0.3684999942779541,0.028499960899353027,True,nan,nan,,0
2025-12-05,92,351992,6878.33984375,-0.33000001311302185,298,2.0340378284454346,2.301973342895508,0.26793551445007324,2.3020;2.2929;2.2732;2.2446;2.2286,6890;6885;6895;6900;6880,C;C;C;C;C,50,no_trade,loss_cap,0.0,,0.0,-1,201,6810.0,P,0.392380952835083,0.033630937337875366,True,nan,nan,,0
2025-12-05,93,351993,6878.5498046875,-0.33000001311302185,297,2.0057108402252197,2.3098113536834717,0.30410051345825195,2.3098;2.3098;2.2784;2.2584;2.2255,6890;6885;6895;6900;6880,C;C;C;C;C,46,no_trade,loss_cap,0.0,,0.0,-1,197,6800.0,P,0.35875001549720764,0.3735416829586029,True,nan,nan,,0
2025-12-05,94,351994,6878.47998046875,-0.33000001311302185,296,1.7790188789367676,2.1581196784973145,0.3791007995605469,2.1581;2.1371;2.1291;2.1150;2.0727,6890;6895;6885;6900;6880,C;C;C;C;C,49,no_trade,loss_cap,0.0,,0.0,-1,197,6800.0,P,0.35875001549720764,0.00914996862411499,True,nan,nan,,0
2025-12-05,95,351995,6879.080078125,-0.33000001311302185,295,1.7485932111740112,1.9137312173843384,0.16513800621032715,1.9137;1.9051;1.9018;1.8307;1.8299,6890;6900;6895;6860;6885,C;C;C;P;C,48,no_trade,loss_cap,0.0,,0.0,-1,215,6845.0,P,0.5392982959747314,0.12760993838310242,True,nan,nan,,0
2025-12-05,96,351996,6880.3798828125,-0.33000001311302185,294,1.8096420764923096,2.019904613494873,0.21026253700256348,2.0199;1.9955;1.9807;1.9545;1.8589,6890;6895;6900;6885;6880,C;C;C;C;C,48,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.2673509120941162,0.006441861391067505,True,nan,nan,,0
2025-12-05,97,351997,6876.7099609375,-0.33000001311302185,293,1.8044514656066895,2.0562736988067627,0.25182223320007324,2.0563;2.0545;2.0522;2.0426;1.9857,6875;6860;6865;6870;6850,P;P;P;P;P,58,no_trade,loss_cap,0.0,,0.0,-1,197,6800.0,P,0.10875000059604645,0.12304530292749405,True,nan,nan,,0
2025-12-05,98,351998,6877.1298828125,-0.33000001311302185,292,2.2093024253845215,2.1621718406677246,-0.047130584716796875,2.1622;2.1138;2.1128;2.0909;2.0550,6890;6885;6895;6900;6880,C;C;C;C;C,46,no_trade,loss_cap,0.0,,0.0,-1,219,6855.0,P,0.42740002274513245,0.002754896879196167,True,nan,nan,,0
2025-12-05,99,351999,6876.06005859375,-0.33000001311302185,291,1.7279188632965088,1.8935413360595703,0.16562247276306152,1.8935;1.8666;1.8427;1.8107;1.7960,6860;6875;6850;6865;6870,P;P;P;P;P,51,no_trade,loss_cap,0.0,,0.0,-1,223,6865.0,P,0.47121620178222656,0.02193048596382141,True,nan,nan,,0
2025-12-05,100,352000,6875.330078125,-0.33000001311302185,290,2.0048513412475586,2.234999179840088,0.2301478385925293,2.2350;2.2240;2.1991;2.1971;2.1272,6890;6885;6880;6895;6900,C;C;C;C;C,56,no_trade,loss_cap,0.0,,0.0,-1,229,6880.0,P,0.5874016284942627,0.01517421007156372,True,nan,nan,,0
2025-12-05,101,352001,6876.33984375,-0.33000001311302185,289,2.1548287868499756,2.225917339324951,0.07108855247497559,2.2259;2.2075;2.1886;2.1805;2.1712,6890;6885;6895;6860;6880,C;C;C;P;C,54,no_trade,loss_cap,0.0,,0.0,-1,227,6875.0,P,0.48685717582702637,0.03341555595397949,True,nan,nan,,0
2025-12-05,102,352002,6876.22021484375,-0.33000001311302185,288,1.9754557609558105,2.0046231746673584,0.02916741371154785,2.0046;1.9666;1.9657;1.9186;1.9136,6890;6885;6895;6880;6900,C;C;C;C;C,48,no_trade,loss_cap,0.0,,0.0,-1,215,6845.0,P,0.18039216101169586,0.19468745589256287,True,nan,nan,,0
2025-12-05,103,352003,6876.97998046875,-0.33000001311302185,287,1.4870812892913818,1.7587388753890991,0.2716575860977173,1.7587;1.7297;1.7226;1.7168;1.7013,6865;6890;6860;6885;6870,P;C;P;C;P,48,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.2603999674320221,0.0067158043384552,True,nan,nan,,0
2025-12-05,104,352004,6873.47998046875,-0.33000001311302185,286,1.5083458423614502,1.81191885471344,0.30357301235198975,1.8119;1.8074;1.7540;1.7436;1.7005,6885;6880;6875;6890;6860,C;C;C;C;P,49,no_trade,loss_cap,0.0,,0.0,-1,209,6830.0,P,0.35916662216186523,0.0015804469585418701,True,nan,nan,,0
2025-12-08,60,352350,6854.27978515625,-0.33000001311302185,330,2.154155969619751,1.9706673622131348,-0.1834886074066162,1.9707;1.9704;1.9365;1.9066;1.8644,6845;6840;6850;6835;6870,P;P;P;P;C,48,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.7102885246276855,0.005002737045288086,True,nan,nan,,0
2025-12-08,61,352351,6857.64013671875,-0.33000001311302185,329,2.753575086593628,2.689218282699585,-0.06435680389404297,2.6892;2.6708;2.6534;2.5746;2.5307,6870;6875;6880;6885;6865,C;C;C;C;C,52,no_trade,gate,0.0,,0.0,-1,175,6860.0,P,0.4559907019138336,0.017953336238861084,True,nan,nan,,0
2025-12-08,62,352352,6856.8798828125,-0.33000001311302185,328,2.549957513809204,2.251002311706543,-0.29895520210266113,2.2510;2.2309;2.2258;2.1326;1.9918,6875;6880;6870;6885;6890,C;C;C;C;C,45,no_trade,gate,0.0,,0.0,-1,157,6815.0,P,0.9769697189331055,0.03883403539657593,True,nan,nan,,0
2025-12-08,63,352353,6860.97998046875,-0.33000001311302185,327,2.558312177658081,2.3257038593292236,-0.23260831832885742,2.3257;2.3203;2.2794;2.2746;2.1599,6880;6875;6870;6885;6890,C;C;C;C;C,47,no_trade,gate,0.0,,0.0,-1,175,6860.0,P,0.45336365699768066,0.005537569522857666,True,nan,nan,,0
2025-12-08,64,352354,6860.27978515625,-0.33000001311302185,326,2.377906322479248,2.1444244384765625,-0.23348188400268555,2.1444;2.1430;2.1360;2.0594;2.0446,6880;6875;6870;6885;6850,C;C;C;C;P,49,no_trade,gate,0.0,,0.0,-1,157,6815.0,P,0.5940120220184326,0.052433013916015625,True,nan,nan,,0
2025-12-08,65,352355,6860.91015625,-0.33000001311302185,325,2.565915822982788,2.0577306747436523,-0.5081851482391357,2.0577;2.0343;2.0324;1.9589;1.9472,6875;6870;6880;6885;6850,C;C;C;C;P,43,no_trade,gate,0.0,,0.0,-1,175,6860.0,P,0.33225002884864807,0.034557610750198364,True,nan,nan,,0
2025-12-08,66,352356,6858.990234375,-0.33000001311302185,324,2.3137876987457275,1.9144389629364014,-0.39934873580932617,1.9144;1.9029;1.8572;1.8536;1.8071,6875;6870;6850;6880;6865,C;C;P;C;C,48,no_trade,gate,0.0,,0.0,-1,165,6835.0,P,0.5592500567436218,4.887580871582031e-06,True,nan,nan,,0
2025-12-08,67,352357,6859.25,-0.33000001311302185,323,2.46156644821167,2.0050301551818848,-0.45653629302978516,2.0050;2.0001;1.9749;1.9556;1.9219,6875;6870;6880;6850;6885,C;C;C;P;C,50,no_trade,gate,0.0,,0.0,-1,153,6805.0,P,0.6626087427139282,0.07964581251144409,True,nan,nan,,0
