session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2024-12-02,pass,360,360,False,,1.0,1.0,20.95,7,0.8560185185185185,45360,22626,1.0,0.9816140723061965,0.33496862017148415,0.6466454521347123,20,20,0,20,0,0,1.0,7542,0,0,0,1.0,7542,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,05e0035584a4faa3abb5f59aaca936241440c4bade573a8569d727d4ad878afb
2024-12-03,pass,360,360,False,,1.0,1.0,21.15,8,0.8621913580246914,45360,22842,1.0,0.9786358462481394,0.3522020838805709,0.6264337623675685,20,20,0,20,0,0,1.0,7614,0,0,0,1.0,7614,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,241ee2f20f844b4e2061e9b4b8204b86b59399fffb86785414b65056550e04aa
2024-12-04,pass,360,360,False,,1.0,1.0,22.85,10,0.904783950617284,45360,24678,1.0,0.975119539670962,0.3300105356998136,0.6451090039711483,20,20,0,20,0,0,1.0,8226,0,0,0,1.0,8226,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9944444444444445,,dbaaa61f2fd491dcc5ce024a9c8d7887633573b0de28ae05b24472095c360fe6
2024-12-05,pass,360,360,False,,1.0,1.0,20.508333333333333,11,0.854783950617284,45360,22149,1.0,0.9805860309720529,0.3592487245473836,0.6213373064246693,20,20,0,20,0,0,1.0,7383,0,0,0,1.0,7383,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,e89d4c326dfc3f6f673fdc0352f347281c9674435cebb88573aa16b03849a6d3
2024-12-06,pass,360,360,False,,1.0,1.0,22.052777777777777,8,0.8807098765432099,45360,23817,1.0,0.9779989083427804,0.357517739429819,0.6204811689129613,20,20,0,20,0,0,1.0,7939,0,0,0,1.0,7939,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b0d10931e15e5f71ffd55d41b954eda535ae350f32b03ce3d70ba01ff650219e
2024-12-09,pass,360,360,False,,1.0,1.0,20.43888888888889,10,0.8563271604938272,45360,22074,1.0,0.9841895442602157,0.36717405091963395,0.6170154933405817,20,20,0,20,0,0,1.0,7358,0,0,0,1.0,7358,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,a898cecc9cb16667df7b351eba77008ce1a55db3009e88320c5bd287ff69e25c
2024-12-10,pass,360,360,False,,1.0,1.0,18.636111111111113,9,0.8106481481481481,45360,20127,1.0,0.980175883142048,0.33825209917026877,0.6419237839717792,20,20,0,20,0,0,1.0,6709,0,0,0,1.0,6709,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,8fcf3c1c64892b87a3162edf000dab8dd9c4b6db8f3f299922bc474354841226
2024-12-11,pass,360,360,False,,1.0,1.0,21.42222222222222,5,0.8680555555555556,45360,23136,1.0,0.9764004149377593,0.3471213692946058,0.6292790456431535,20,20,0,20,0,0,1.0,7712,0,0,0,1.0,7712,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f3006c0edb5ec2d7e97d68a494dd03bd7cbc03cb08c8ac8a879a16638b014d42
2024-12-12,pass,360,360,False,,1.0,1.0,20.966666666666665,11,0.8787037037037037,45360,22644,1.0,0.9850733086027204,0.39767708885355946,0.5873962197491609,20,20,0,20,0,0,1.0,7548,0,0,0,1.0,7548,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,1f9f7f7b8cc9fe2a540eba004ea8aef9c61e821d51680797b07e6860329ae40c
2024-12-13,pass,360,360,False,,1.0,1.0,22.366666666666667,7,0.9064814814814814,45360,24156,1.0,0.9834409670475244,0.403585030634211,0.5798559364133135,20,20,0,20,0,0,1.0,8052,0,0,0,1.0,8052,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,456a3e3e694f5e3500feba72a1db85335759ed4f25911c9b45cf68220ab267b0
2024-12-16,pass,360,360,False,,1.0,1.0,18.552777777777777,9,0.8023148148148148,45360,20037,1.0,0.9767430254030044,0.3662723960672755,0.6104706293357289,20,20,0,20,0,0,1.0,6679,0,0,0,1.0,6679,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,18416aa991009c5aaebd45df642e4be6d2cb4a23fe8e7112e05917c7b051d8af
2024-12-17,pass,360,360,False,,1.0,1.0,19.155555555555555,9,0.832716049382716,45360,20688,1.0,0.982985305491106,0.3615139211136891,0.6214713843774169,20,20,0,20,0,0,1.0,6896,0,0,0,1.0,6896,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9fd461ab06b3b8a09e0882c2a4a8b36989b1f0cecbbe450739471aeb70bc8cfe
2024-12-18,pass,360,360,False,,1.0,1.0,32.172222222222224,9,0.9719135802469135,45360,34746,1.0,0.9772347896160709,0.43098486156679905,0.5462499280492719,20,20,0,20,0,0,1.0,11582,0,0,0,1.0,11582,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9944444444444445,,2bf80d19f43fa9d31d60b4e95a5b5864cf291311c38cd35730f8a9bf3134a3e2
