[2026-03-21 22:59:09] Signal handlers installed
[2026-03-21 22:59:09] Loop starting: hours=1.08, max_experiments=10
[2026-03-21 22:59:09] phase=startup | rss_mb=800.7 | vmsize_kb=17370316 | vmrss_kb=715104 | cgroup_mb=1273 | pids=8 | disk_used_gb=2907.0 | disk_free_gb=4021.6
[2026-03-21 23:02:16] phase=pre_train_1 | rss_mb=800.7 | vmsize_kb=17371340 | vmrss_kb=716640 | cgroup_mb=1277 | pids=7 | disk_used_gb=2907.0 | disk_free_gb=4021.6
[2026-03-21 23:06:33] phase=post_train_1 | rss_mb=800.7 | vmsize_kb=17445088 | vmrss_kb=717408 | cgroup_mb=1277 | pids=6 | disk_used_gb=2907.1 | disk_free_gb=4021.5
[2026-03-21 23:06:33] phase=post_exp_1 | rss_mb=800.7 | vmsize_kb=17445088 | vmrss_kb=717408 | cgroup_mb=1276 | pids=6 | disk_used_gb=2907.1 | disk_free_gb=4021.5
[2026-03-21 23:06:33] phase=pre_train_2 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1275 | pids=6 | disk_used_gb=2907.1 | disk_free_gb=4021.5
[2026-03-21 23:10:52] phase=post_train_2 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1278 | pids=7 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:10:52] phase=post_exp_2 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1275 | pids=6 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:10:52] phase=pre_train_3 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1276 | pids=6 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:15:10] phase=post_train_3 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1276 | pids=6 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:15:10] phase=post_exp_3 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1278 | pids=8 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:15:10] phase=pre_train_4 | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=1279 | pids=8 | disk_used_gb=2907.3 | disk_free_gb=4021.4
[2026-03-21 23:16:10] SIGNAL RECEIVED: SIGTERM (signum=15)
[2026-03-21 23:16:10] phase=signal_death | rss_mb=800.7 | vmsize_kb=17443208 | vmrss_kb=715536 | cgroup_mb=2614 | pids=8 | disk_used_gb=2907.3 | disk_free_gb=4021.4
