[2026-03-22 02:34:21] Signal handlers installed
[2026-03-22 02:34:21] Loop starting: hours=1.08, max_experiments=10
[2026-03-22 02:34:21] phase=startup | rss_mb=800.7 | vmsize_kb=17369332 | vmrss_kb=715616 | cgroup_mb=1269 | pids=9 | disk_used_gb=2914.9 | disk_free_gb=4013.7
[2026-03-22 02:37:21] phase=pre_train_1 | rss_mb=800.7 | vmsize_kb=17371380 | vmrss_kb=716384 | cgroup_mb=1269 | pids=8 | disk_used_gb=2915.0 | disk_free_gb=4013.6
[2026-03-22 02:41:37] phase=post_train_1 | rss_mb=800.7 | vmsize_kb=17445128 | vmrss_kb=716384 | cgroup_mb=1270 | pids=6 | disk_used_gb=2915.4 | disk_free_gb=4013.2
[2026-03-22 02:41:37] phase=post_exp_1 | rss_mb=800.7 | vmsize_kb=17445128 | vmrss_kb=716384 | cgroup_mb=1271 | pids=6 | disk_used_gb=2915.4 | disk_free_gb=4013.2
[2026-03-22 02:41:37] phase=pre_train_2 | rss_mb=800.7 | vmsize_kb=17445128 | vmrss_kb=716384 | cgroup_mb=1272 | pids=6 | disk_used_gb=2915.4 | disk_free_gb=4013.2
[2026-03-22 02:45:54] phase=post_train_2 | rss_mb=800.7 | vmsize_kb=17445128 | vmrss_kb=716384 | cgroup_mb=1272 | pids=6 | disk_used_gb=2915.7 | disk_free_gb=4013.0
[2026-03-22 02:45:54] phase=post_exp_2 | rss_mb=800.7 | vmsize_kb=17445128 | vmrss_kb=716384 | cgroup_mb=1271 | pids=6 | disk_used_gb=2915.7 | disk_free_gb=4013.0
[2026-03-22 02:45:54] phase=pre_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1271 | pids=6 | disk_used_gb=2915.7 | disk_free_gb=4013.0
[2026-03-22 02:45:58] phase=post_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1271 | pids=6 | disk_used_gb=2915.7 | disk_free_gb=4013.0
[2026-03-22 02:49:16] phase=pre_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1274 | pids=8 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:49:20] phase=post_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1274 | pids=8 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:52:40] phase=pre_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1271 | pids=6 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:56:53] phase=post_train_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1273 | pids=7 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:56:53] phase=post_exp_3 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1272 | pids=7 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:56:53] phase=pre_train_4 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1273 | pids=7 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:56:57] phase=post_train_4 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1273 | pids=7 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 02:59:55] phase=pre_train_4 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1272 | pids=6 | disk_used_gb=2915.9 | disk_free_gb=4012.7
[2026-03-22 03:04:12] phase=post_train_4 | rss_mb=800.7 | vmsize_kb=17443248 | vmrss_kb=714536 | cgroup_mb=1272 | pids=6 | disk_used_gb=2915.9 | disk_free_gb=4012.7
