Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 382920 1-min bars, 32 features, 8 actions
  ~981 trading days
Training:   up to idx 268019
Validation: idx 268020-382919
  Option P&L coverage: 296720/382920 (77%)
Parameters: 146,265
Architecture: v4 simplified two-head (gate+dir) + balanced strike gating
Training from scratch (v4: no warm-start).

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.00015 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
False entry penalty: 2.0x
Label smoothing: gate=0.05 dir=0.05

step 00000 (  0.0%) | loss: 3.410617 | trade:0.27 call:0.45 put:0.55 | ATM:0.23 OTM:0.77 | lr: 0.00e+00 | left: 240s
step 00050 (  0.4%) | loss: 3.534550 | trade:0.27 call:0.46 put:0.54 | ATM:0.24 OTM:0.76 | lr: 5.40e-06 | left: 239s
step 00100 (  0.9%) | loss: 3.494574 | trade:0.27 call:0.45 put:0.55 | ATM:0.24 OTM:0.76 | lr: 1.34e-05 | left: 238s
step 00150 (  1.4%) | loss: 3.466235 | trade:0.27 call:0.47 put:0.53 | ATM:0.25 OTM:0.75 | lr: 2.13e-05 | left: 237s
step 00200 (  1.9%) | loss: 3.435801 | trade:0.28 call:0.47 put:0.53 | ATM:0.26 OTM:0.74 | lr: 2.92e-05 | left: 235s
step 00250 (  2.5%) | loss: 3.368321 | trade:0.27 call:0.49 put:0.51 | ATM:0.28 OTM:0.72 | lr: 3.71e-05 | left: 234s
step 00300 (  3.0%) | loss: 3.329577 | trade:0.27 call:0.50 put:0.50 | ATM:0.30 OTM:0.70 | lr: 4.48e-05 | left: 233s
step 00350 (  3.5%) | loss: 3.326514 | trade:0.28 call:0.51 put:0.49 | ATM:0.32 OTM:0.68 | lr: 5.26e-05 | left: 232s
step 00400 (  4.1%) | loss: 3.250692 | trade:0.28 call:0.52 put:0.48 | ATM:0.33 OTM:0.67 | lr: 6.08e-05 | left: 230s
step 00450 (  4.6%) | loss: 3.189093 | trade:0.25 call:0.53 put:0.47 | ATM:0.34 OTM:0.66 | lr: 6.87e-05 | left: 229s
step 00500 (  5.1%) | loss: 3.174426 | trade:0.27 call:0.54 put:0.46 | ATM:0.35 OTM:0.65 | lr: 7.66e-05 | left: 228s
step 00550 (  5.6%) | loss: 3.132505 | trade:0.26 call:0.55 put:0.45 | ATM:0.36 OTM:0.64 | lr: 8.45e-05 | left: 226s
step 00600 (  6.2%) | loss: 3.068768 | trade:0.26 call:0.57 put:0.43 | ATM:0.37 OTM:0.63 | lr: 9.24e-05 | left: 225s
step 00650 (  6.7%) | loss: 3.007193 | trade:0.28 call:0.58 put:0.42 | ATM:0.37 OTM:0.63 | lr: 1.00e-04 | left: 224s
step 00700 (  7.2%) | loss: 2.905599 | trade:0.25 call:0.59 put:0.41 | ATM:0.37 OTM:0.63 | lr: 1.08e-04 | left: 223s
step 00750 (  7.7%) | loss: 2.849542 | trade:0.25 call:0.61 put:0.39 | ATM:0.41 OTM:0.59 | lr: 1.16e-04 | left: 221s
step 00800 (  8.3%) | loss: 2.759197 | trade:0.26 call:0.55 put:0.45 | ATM:0.39 OTM:0.61 | lr: 1.24e-04 | left: 220s
step 00850 (  8.8%) | loss: 2.693908 | trade:0.27 call:0.61 put:0.39 | ATM:0.39 OTM:0.61 | lr: 1.32e-04 | left: 219s
step 00900 (  9.3%) | loss: 2.597465 | trade:0.27 call:0.59 put:0.41 | ATM:0.38 OTM:0.62 | lr: 1.40e-04 | left: 218s
step 00950 (  9.8%) | loss: 2.500756 | trade:0.26 call:0.62 put:0.38 | ATM:0.42 OTM:0.58 | lr: 1.48e-04 | left: 216s
step 01000 ( 10.4%) | loss: 2.407501 | trade:0.26 call:0.65 put:0.35 | ATM:0.43 OTM:0.57 | lr: 1.50e-04 | left: 215s
step 01050 ( 10.9%) | loss: 2.299513 | trade:0.25 call:0.66 put:0.34 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 214s
step 01100 ( 11.4%) | loss: 2.239336 | trade:0.27 call:0.64 put:0.36 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 213s
step 01150 ( 12.0%) | loss: 2.143620 | trade:0.24 call:0.63 put:0.37 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 211s
step 01200 ( 12.5%) | loss: 2.112122 | trade:0.26 call:0.65 put:0.35 | ATM:0.40 OTM:0.60 | lr: 1.50e-04 | left: 210s
step 01250 ( 13.0%) | loss: 2.026527 | trade:0.25 call:0.64 put:0.36 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 209s
step 01300 ( 13.5%) | loss: 1.996210 | trade:0.21 call:0.67 put:0.33 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 207s
step 01350 ( 14.1%) | loss: 1.931749 | trade:0.23 call:0.57 put:0.43 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 206s
step 01400 ( 14.6%) | loss: 1.923465 | trade:0.27 call:0.60 put:0.40 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 205s
step 01450 ( 15.1%) | loss: 1.928778 | trade:0.22 call:0.71 put:0.29 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 204s
step 01500 ( 15.6%) | loss: 1.903326 | trade:0.27 call:0.62 put:0.38 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 202s
step 01550 ( 16.2%) | loss: 1.838448 | trade:0.24 call:0.67 put:0.33 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 201s
step 01600 ( 16.7%) | loss: 1.828471 | trade:0.26 call:0.61 put:0.39 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 200s
step 01650 ( 17.2%) | loss: 1.831437 | trade:0.28 call:0.64 put:0.36 | ATM:0.50 OTM:0.50 | lr: 1.50e-04 | left: 199s
step 01700 ( 17.8%) | loss: 1.802227 | trade:0.22 call:0.63 put:0.37 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 197s
step 01750 ( 18.3%) | loss: 1.755760 | trade:0.24 call:0.63 put:0.37 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 196s
step 01800 ( 18.8%) | loss: 1.786777 | trade:0.22 call:0.62 put:0.38 | ATM:0.52 OTM:0.48 | lr: 1.50e-04 | left: 195s
step 01850 ( 19.3%) | loss: 1.776491 | trade:0.27 call:0.64 put:0.36 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 194s
step 01900 ( 19.9%) | loss: 1.739725 | trade:0.25 call:0.61 put:0.39 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 192s
step 01950 ( 20.4%) | loss: 1.754435 | trade:0.21 call:0.57 put:0.43 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 191s
step 02000 ( 20.9%) | loss: 1.710911 | trade:0.21 call:0.67 put:0.33 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 190s
step 02050 ( 21.5%) | loss: 1.760081 | trade:0.26 call:0.66 put:0.34 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 188s
step 02100 ( 22.0%) | loss: 1.718443 | trade:0.24 call:0.61 put:0.39 | ATM:0.50 OTM:0.50 | lr: 1.50e-04 | left: 187s
step 02150 ( 22.5%) | loss: 1.726364 | trade:0.24 call:0.61 put:0.39 | ATM:0.52 OTM:0.48 | lr: 1.50e-04 | left: 186s
step 02200 ( 23.0%) | loss: 1.710287 | trade:0.27 call:0.62 put:0.38 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 185s
step 02250 ( 23.6%) | loss: 1.681680 | trade:0.24 call:0.65 put:0.35 | ATM:0.58 OTM:0.42 | lr: 1.50e-04 | left: 183s
step 02300 ( 24.1%) | loss: 1.682373 | trade:0.22 call:0.59 put:0.41 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 182s
step 02350 ( 24.6%) | loss: 1.678201 | trade:0.23 call:0.71 put:0.29 | ATM:0.58 OTM:0.42 | lr: 1.50e-04 | left: 181s
step 02400 ( 25.1%) | loss: 1.672262 | trade:0.21 call:0.71 put:0.29 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 180s
step 02450 ( 25.7%) | loss: 1.692592 | trade:0.26 call:0.66 put:0.34 | ATM:0.52 OTM:0.48 | lr: 1.50e-04 | left: 178s
step 02500 ( 26.2%) | loss: 1.680809 | trade:0.25 call:0.58 put:0.42 | ATM:0.53 OTM:0.47 | lr: 1.50e-04 | left: 177s
step 02550 ( 26.7%) | loss: 1.679345 | trade:0.22 call:0.62 put:0.38 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 176s
step 02600 ( 27.2%) | loss: 1.672866 | trade:0.24 call:0.56 put:0.44 | ATM:0.53 OTM:0.47 | lr: 1.50e-04 | left: 175s
step 02650 ( 27.8%) | loss: 1.645466 | trade:0.25 call:0.63 put:0.37 | ATM:0.56 OTM:0.44 | lr: 1.50e-04 | left: 173s
step 02700 ( 28.3%) | loss: 1.677552 | trade:0.22 call:0.63 put:0.37 | ATM:0.55 OTM:0.45 | lr: 1.50e-04 | left: 172s
step 02750 ( 28.6%) | loss: 1.667617 | trade:0.24 call:0.58 put:0.42 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 171s
step 02800 ( 28.9%) | loss: 1.666082 | trade:0.25 call:0.60 put:0.40 | ATM:0.57 OTM:0.43 | lr: 1.50e-04 | left: 171s
step 02850 ( 29.2%) | loss: 1.609076 | trade:0.20 call:0.65 put:0.35 | ATM:0.61 OTM:0.39 | lr: 1.50e-04 | left: 170s
step 02900 ( 29.6%) | loss: 1.621441 | trade:0.26 call:0.61 put:0.39 | ATM:0.55 OTM:0.45 | lr: 1.50e-04 | left: 169s
step 02950 ( 29.9%) | loss: 1.638394 | trade:0.24 call:0.61 put:0.39 | ATM:0.56 OTM:0.44 | lr: 1.50e-04 | left: 168s
step 03000 ( 30.4%) | loss: 1.625085 | trade:0.26 call:0.57 put:0.43 | ATM:0.56 OTM:0.44 | lr: 1.50e-04 | left: 167s
step 03050 ( 31.0%) | loss: 1.602756 | trade:0.24 call:0.65 put:0.35 | ATM:0.58 OTM:0.42 | lr: 1.50e-04 | left: 166s
step 03100 ( 31.5%) | loss: 1.607135 | trade:0.25 call:0.67 put:0.33 | ATM:0.60 OTM:0.40 | lr: 1.50e-04 | left: 164s
step 03150 ( 32.0%) | loss: 1.604841 | trade:0.24 call:0.60 put:0.40 | ATM:0.55 OTM:0.45 | lr: 1.50e-04 | left: 163s
step 03200 ( 32.5%) | loss: 1.625489 | trade:0.24 call:0.63 put:0.37 | ATM:0.55 OTM:0.45 | lr: 1.50e-04 | left: 162s
step 03250 ( 33.1%) | loss: 1.626713 | trade:0.19 call:0.61 put:0.39 | ATM:0.61 OTM:0.39 | lr: 1.50e-04 | left: 161s
step 03300 ( 33.6%) | loss: 1.615237 | trade:0.24 call:0.67 put:0.33 | ATM:0.58 OTM:0.42 | lr: 1.50e-04 | left: 159s
