Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 384870 1-min bars, 32 features, 8 actions
  ~986 trading days
Training:   up to idx 269189
Validation: idx 269190-384869
  Option P&L coverage: 297877/384870 (77%)
Parameters: 146,330
Architecture: v4 simplified two-head (gate+dir) + balanced strike gating with enhanced PnL alignment and minimized drawdown penalty
Training from scratch (v4: no warm-start).
Day-sequential batching: 70% sequential, 30% random (batch=16)

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.00015 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.08
False entry penalty: 2.0x
Label smoothing: gate=0.05 dir=0.05
Loss weights: gate=1.0, dir=1.2, pnl=0.3, exit=0.5, etv=0.1
EV gate scale: 10.0

step 00000 (  0.0%) | loss: 0.000000 | trade:0.28 call:0.41 put:0.59 | ATM:0.25 OTM:0.75 | etv:-0.156 [seq] | lr: 0.00e+00 | left: 240s
step 01850 ( 15.3%) | loss: 0.613506 | trade:0.02 call:0.50 put:0.50 | ATM:0.84 OTM:0.16 | etv:-0.585 [seq] | lr: 1.50e-04 | left: 203s
step 01900 ( 15.7%) | loss: 0.385626 | trade:0.01 call:0.66 put:0.34 | ATM:0.70 OTM:0.30 | etv:-0.316 [seq] | lr: 1.50e-04 | left: 202s
step 01950 ( 16.1%) | loss: 0.486043 | trade:0.01 call:0.50 put:0.50 | ATM:0.81 OTM:0.19 | etv:-0.277 [seq] | lr: 1.50e-04 | left: 201s
step 02000 ( 16.6%) | loss: 0.640313 | trade:0.02 call:0.68 put:0.32 | ATM:0.52 OTM:0.48 | etv:-0.427 [seq] | lr: 1.50e-04 | left: 200s
step 02050 ( 17.0%) | loss: 0.497812 | trade:0.28 call:0.71 put:0.29 | ATM:0.61 OTM:0.39 | etv:+0.421 [rnd] | lr: 1.50e-04 | left: 199s
step 02100 ( 17.5%) | loss: 0.641471 | trade:0.46 call:0.84 put:0.16 | ATM:0.44 OTM:0.56 | etv:+1.000 [seq] | lr: 1.50e-04 | left: 198s
step 02150 ( 18.0%) | loss: 0.526807 | trade:0.32 call:0.88 put:0.12 | ATM:0.70 OTM:0.30 | etv:+0.295 [seq] | lr: 1.50e-04 | left: 197s
step 02200 ( 18.4%) | loss: 0.445137 | trade:0.80 call:0.99 put:0.01 | ATM:0.47 OTM:0.53 | etv:+0.621 [seq] | lr: 1.50e-04 | left: 196s
step 02250 ( 18.8%) | loss: 0.429061 | trade:0.23 call:0.10 put:0.90 | ATM:0.91 OTM:0.09 | etv:-0.262 [seq] | lr: 1.50e-04 | left: 195s
step 02300 ( 19.2%) | loss: 0.657857 | trade:0.22 call:0.72 put:0.28 | ATM:0.63 OTM:0.37 | etv:+0.473 [rnd] | lr: 1.50e-04 | left: 194s
step 02350 ( 19.6%) | loss: 0.487186 | trade:0.10 call:0.54 put:0.46 | ATM:0.63 OTM:0.37 | etv:+0.032 [seq] | lr: 1.50e-04 | left: 193s
step 02400 ( 20.0%) | loss: 0.394279 | trade:0.98 call:0.01 put:0.99 | ATM:0.74 OTM:0.26 | etv:+11.519 [seq] | lr: 1.50e-04 | left: 192s
step 02450 ( 20.4%) | loss: 0.369809 | trade:0.77 call:0.04 put:0.96 | ATM:0.82 OTM:0.18 | etv:+1.242 [seq] | lr: 1.50e-04 | left: 191s
step 02500 ( 20.8%) | loss: 0.467828 | trade:0.01 call:0.15 put:0.85 | ATM:0.91 OTM:0.09 | etv:-0.687 [seq] | lr: 1.50e-04 | left: 190s
step 02550 ( 21.3%) | loss: 0.605664 | trade:0.00 call:0.45 put:0.55 | ATM:0.88 OTM:0.12 | etv:-0.249 [seq] | lr: 1.50e-04 | left: 189s
step 02600 ( 21.7%) | loss: 0.717062 | trade:0.03 call:0.58 put:0.42 | ATM:0.59 OTM:0.41 | etv:-0.210 [seq] | lr: 1.50e-04 | left: 188s
step 02650 ( 22.1%) | loss: 0.575116 | trade:0.28 call:0.76 put:0.24 | ATM:0.59 OTM:0.41 | etv:+0.545 [rnd] | lr: 1.50e-04 | left: 187s
step 02700 ( 22.5%) | loss: 0.650776 | trade:0.26 call:0.72 put:0.28 | ATM:0.61 OTM:0.39 | etv:+0.442 [rnd] | lr: 1.50e-04 | left: 186s
step 02750 ( 23.0%) | loss: 0.667793 | trade:0.29 call:0.69 put:0.31 | ATM:0.60 OTM:0.40 | etv:+0.841 [rnd] | lr: 1.50e-04 | left: 185s
step 02800 ( 23.4%) | loss: 0.602895 | trade:0.00 call:0.74 put:0.26 | ATM:0.61 OTM:0.39 | etv:-0.532 [seq] | lr: 1.50e-04 | left: 184s
step 02850 ( 23.8%) | loss: 0.630059 | trade:0.01 call:0.87 put:0.13 | ATM:0.85 OTM:0.15 | etv:-0.191 [seq] | lr: 1.50e-04 | left: 183s
step 02900 ( 24.2%) | loss: 0.376001 | trade:0.96 call:0.03 put:0.97 | ATM:0.33 OTM:0.67 | etv:+9.252 [seq] | lr: 1.50e-04 | left: 182s
step 02950 ( 24.6%) | loss: 0.615545 | trade:0.29 call:0.77 put:0.23 | ATM:0.60 OTM:0.40 | etv:+0.744 [rnd] | lr: 1.50e-04 | left: 181s
step 03000 ( 25.1%) | loss: 0.729385 | trade:0.28 call:0.70 put:0.30 | ATM:0.62 OTM:0.38 | etv:+0.725 [rnd] | lr: 1.50e-04 | left: 180s
step 03050 ( 25.5%) | loss: 0.409666 | trade:0.24 call:0.89 put:0.11 | ATM:0.77 OTM:0.23 | etv:-0.200 [seq] | lr: 1.50e-04 | left: 179s
step 03100 ( 26.0%) | loss: 0.497192 | trade:0.77 call:0.99 put:0.01 | ATM:0.48 OTM:0.52 | etv:+1.417 [seq] | lr: 1.50e-04 | left: 178s
step 03150 ( 26.4%) | loss: 0.340588 | trade:0.07 call:0.77 put:0.23 | ATM:0.52 OTM:0.48 | etv:-0.490 [seq] | lr: 1.50e-04 | left: 177s
step 03200 ( 26.8%) | loss: 0.789565 | trade:0.27 call:0.74 put:0.26 | ATM:0.63 OTM:0.37 | etv:+0.732 [rnd] | lr: 1.50e-04 | left: 176s
step 03250 ( 27.1%) | loss: 0.588795 | trade:0.01 call:0.71 put:0.29 | ATM:0.77 OTM:0.23 | etv:-0.319 [seq] | lr: 1.50e-04 | left: 175s
step 03300 ( 27.5%) | loss: 0.467476 | trade:0.85 call:0.98 put:0.02 | ATM:0.31 OTM:0.69 | etv:+1.628 [seq] | lr: 1.50e-04 | left: 174s
step 03350 ( 27.9%) | loss: 0.380267 | trade:0.05 call:0.70 put:0.30 | ATM:0.45 OTM:0.55 | etv:-0.222 [seq] | lr: 1.50e-04 | left: 173s
step 03400 ( 28.3%) | loss: 0.347647 | trade:0.26 call:0.72 put:0.28 | ATM:0.63 OTM:0.37 | etv:+0.676 [rnd] | lr: 1.50e-04 | left: 172s
step 03450 ( 28.7%) | loss: 0.544332 | trade:0.29 call:0.77 put:0.23 | ATM:0.63 OTM:0.37 | etv:+0.636 [rnd] | lr: 1.50e-04 | left: 171s
step 03500 ( 29.1%) | loss: 0.546283 | trade:0.50 call:0.86 put:0.14 | ATM:0.47 OTM:0.53 | etv:+2.133 [seq] | lr: 1.50e-04 | left: 170s
step 03550 ( 29.6%) | loss: 0.502133 | trade:0.97 call:0.01 put:0.99 | ATM:0.87 OTM:0.13 | etv:+8.820 [seq] | lr: 1.50e-04 | left: 169s
step 03600 ( 30.0%) | loss: 0.620243 | trade:0.80 call:0.02 put:0.98 | ATM:0.72 OTM:0.28 | etv:+1.361 [seq] | lr: 1.50e-04 | left: 168s
step 03650 ( 30.4%) | loss: 0.437002 | trade:0.02 call:0.77 put:0.23 | ATM:0.73 OTM:0.27 | etv:-0.318 [seq] | lr: 1.50e-04 | left: 167s
step 03700 ( 30.9%) | loss: 0.752499 | trade:0.22 call:0.76 put:0.24 | ATM:0.64 OTM:0.36 | etv:+0.396 [rnd] | lr: 1.50e-04 | left: 166s
step 03750 ( 31.3%) | loss: 0.571533 | trade:0.74 call:0.97 put:0.03 | ATM:0.36 OTM:0.64 | etv:+1.024 [seq] | lr: 1.50e-04 | left: 165s
step 03800 ( 31.7%) | loss: 0.436671 | trade:0.57 call:0.92 put:0.08 | ATM:0.40 OTM:0.60 | etv:+0.546 [seq] | lr: 1.50e-04 | left: 164s
step 03850 ( 32.2%) | loss: 0.668302 | trade:0.30 call:0.78 put:0.22 | ATM:0.57 OTM:0.43 | etv:+0.856 [rnd] | lr: 1.50e-04 | left: 163s
step 03900 ( 32.6%) | loss: 0.685222 | trade:0.45 call:0.89 put:0.11 | ATM:0.75 OTM:0.25 | etv:-0.076 [seq] | lr: 1.50e-04 | left: 162s
step 03950 ( 33.0%) | loss: 0.415788 | trade:0.05 call:0.88 put:0.12 | ATM:0.85 OTM:0.15 | etv:-0.122 [seq] | lr: 1.50e-04 | left: 161s
step 04000 ( 33.4%) | loss: 0.552616 | trade:0.30 call:0.72 put:0.28 | ATM:0.58 OTM:0.42 | etv:+0.735 [rnd] | lr: 1.50e-04 | left: 160s
step 04050 ( 33.8%) | loss: 0.492163 | trade:0.30 call:0.73 put:0.27 | ATM:0.61 OTM:0.39 | etv:+0.849 [rnd] | lr: 1.50e-04 | left: 159s
step 04100 ( 34.3%) | loss: 0.554226 | trade:0.02 call:0.59 put:0.41 | ATM:0.45 OTM:0.55 | etv:-0.204 [seq] | lr: 1.50e-04 | left: 158s
step 04150 ( 34.7%) | loss: 0.507528 | trade:0.24 call:0.74 put:0.26 | ATM:0.60 OTM:0.40 | etv:+0.597 [rnd] | lr: 1.50e-04 | left: 157s
step 04200 ( 35.1%) | loss: 0.635955 | trade:0.25 call:0.73 put:0.27 | ATM:0.61 OTM:0.39 | etv:+0.524 [rnd] | lr: 1.50e-04 | left: 156s
step 04250 ( 35.5%) | loss: 0.601883 | trade:0.02 call:0.95 put:0.05 | ATM:0.93 OTM:0.07 | etv:-0.421 [seq] | lr: 1.50e-04 | left: 155s
step 04300 ( 35.9%) | loss: 0.524252 | trade:0.03 call:0.86 put:0.14 | ATM:0.84 OTM:0.16 | etv:-0.233 [seq] | lr: 1.50e-04 | left: 154s
step 04350 ( 36.3%) | loss: 0.532850 | trade:0.21 call:0.74 put:0.26 | ATM:0.61 OTM:0.39 | etv:+0.443 [rnd] | lr: 1.50e-04 | left: 153s
step 04400 ( 36.7%) | loss: 0.450805 | trade:0.75 call:0.94 put:0.06 | ATM:0.34 OTM:0.66 | etv:+1.138 [seq] | lr: 1.50e-04 | left: 152s
step 04450 ( 37.2%) | loss: 0.443916 | trade:0.91 call:0.99 put:0.01 | ATM:0.21 OTM:0.79 | etv:+4.731 [seq] | lr: 1.50e-04 | left: 151s
step 04500 ( 37.6%) | loss: 0.451280 | trade:0.50 call:0.99 put:0.01 | ATM:0.41 OTM:0.59 | etv:+0.461 [seq] | lr: 1.50e-04 | left: 150s
step 04550 ( 38.0%) | loss: 0.762498 | trade:0.83 call:0.99 put:0.01 | ATM:0.25 OTM:0.75 | etv:+1.841 [seq] | lr: 1.50e-04 | left: 149s
step 04600 ( 38.4%) | loss: 0.340959 | trade:0.84 call:1.00 put:0.00 | ATM:0.32 OTM:0.68 | etv:+1.755 [seq] | lr: 1.50e-04 | left: 148s
step 04650 ( 38.8%) | loss: 0.375633 | trade:0.04 call:0.71 put:0.29 | ATM:0.34 OTM:0.66 | etv:-0.175 [seq] | lr: 1.50e-04 | left: 147s
step 04700 ( 39.3%) | loss: 1.624515 | trade:0.30 call:0.85 put:0.15 | ATM:0.44 OTM:0.56 | etv:+0.245 [seq] | lr: 1.50e-04 | left: 146s
step 04750 ( 39.8%) | loss: 1.127414 | trade:0.33 call:0.74 put:0.26 | ATM:0.60 OTM:0.40 | etv:+0.676 [rnd] | lr: 1.50e-04 | left: 145s
step 04800 ( 40.2%) | loss: 0.771400 | trade:0.52 call:0.99 put:0.01 | ATM:0.67 OTM:0.33 | etv:+0.512 [seq] | lr: 1.50e-04 | left: 143s
step 04850 ( 40.6%) | loss: 0.511565 | trade:0.30 call:0.76 put:0.24 | ATM:0.58 OTM:0.42 | etv:+0.953 [rnd] | lr: 1.50e-04 | left: 143s
step 04900 ( 41.1%) | loss: 1.798479 | trade:0.73 call:0.97 put:0.03 | ATM:0.42 OTM:0.58 | etv:+2.392 [seq] | lr: 1.50e-04 | left: 141s
step 04950 ( 41.6%) | loss: 1.222169 | trade:0.92 call:1.00 put:0.00 | ATM:0.18 OTM:0.82 | etv:+5.846 [seq] | lr: 1.50e-04 | left: 140s
step 05000 ( 42.0%) | loss: 0.487181 | trade:0.49 call:0.85 put:0.15 | ATM:0.47 OTM:0.53 | etv:+1.495 [seq] | lr: 1.50e-04 | left: 139s
step 05050 ( 42.5%) | loss: 0.783764 | trade:0.36 call:0.94 put:0.06 | ATM:0.83 OTM:0.17 | etv:+0.151 [seq] | lr: 1.50e-04 | left: 138s
step 05100 ( 42.9%) | loss: 0.822192 | trade:0.22 call:0.73 put:0.27 | ATM:0.64 OTM:0.36 | etv:+0.385 [rnd] | lr: 1.50e-04 | left: 137s
step 05150 ( 43.4%) | loss: 0.683205 | trade:0.01 call:0.24 put:0.76 | ATM:0.82 OTM:0.18 | etv:-0.011 [seq] | lr: 1.50e-04 | left: 136s
step 05200 ( 43.8%) | loss: 0.649507 | trade:0.29 call:0.67 put:0.33 | ATM:0.62 OTM:0.38 | etv:+0.827 [rnd] | lr: 1.50e-04 | left: 135s
step 05250 ( 44.3%) | loss: 0.571385 | trade:0.27 call:0.72 put:0.28 | ATM:0.61 OTM:0.39 | etv:+0.696 [rnd] | lr: 1.50e-04 | left: 134s
step 05300 ( 44.7%) | loss: 0.541166 | trade:0.01 call:0.97 put:0.03 | ATM:0.97 OTM:0.03 | etv:-0.462 [seq] | lr: 1.50e-04 | left: 133s
step 05350 ( 45.1%) | loss: 1.382522 | trade:0.91 call:0.99 put:0.01 | ATM:0.21 OTM:0.79 | etv:+4.051 [seq] | lr: 1.50e-04 | left: 132s
step 05400 ( 45.7%) | loss: 1.717736 | trade:0.56 call:0.99 put:0.01 | ATM:0.41 OTM:0.59 | etv:+0.870 [seq] | lr: 1.50e-04 | left: 130s
step 05450 ( 46.2%) | loss: 2.088447 | trade:0.28 call:0.70 put:0.30 | ATM:0.58 OTM:0.42 | etv:+0.778 [rnd] | lr: 1.50e-04 | left: 129s
step 05500 ( 46.7%) | loss: 0.847101 | trade:0.04 call:0.71 put:0.29 | ATM:0.41 OTM:0.59 | etv:-0.405 [seq] | lr: 1.50e-04 | left: 128s
step 05550 ( 47.1%) | loss: 0.686175 | trade:0.30 call:0.73 put:0.27 | ATM:0.57 OTM:0.43 | etv:+0.701 [rnd] | lr: 1.50e-04 | left: 127s
step 05600 ( 47.6%) | loss: 0.523505 | trade:0.24 call:0.73 put:0.27 | ATM:0.61 OTM:0.39 | etv:+0.418 [rnd] | lr: 1.50e-04 | left: 126s
step 05650 ( 48.0%) | loss: 0.439606 | trade:0.85 call:0.10 put:0.90 | ATM:0.60 OTM:0.40 | etv:+1.305 [seq] | lr: 1.50e-04 | left: 125s
step 05700 ( 48.4%) | loss: 0.547080 | trade:0.72 call:0.98 put:0.02 | ATM:0.45 OTM:0.55 | etv:+0.278 [seq] | lr: 1.50e-04 | left: 124s
step 05750 ( 48.8%) | loss: 0.320068 | trade:0.01 call:0.96 put:0.04 | ATM:0.94 OTM:0.06 | etv:-0.415 [seq] | lr: 1.50e-04 | left: 123s
step 05800 ( 49.2%) | loss: 0.599216 | trade:0.02 call:0.85 put:0.15 | ATM:0.77 OTM:0.23 | etv:-0.352 [seq] | lr: 1.50e-04 | left: 122s
step 05850 ( 49.7%) | loss: 0.565046 | trade:0.01 call:0.74 put:0.26 | ATM:0.51 OTM:0.49 | etv:-0.202 [seq] | lr: 1.50e-04 | left: 121s
step 05900 ( 50.1%) | loss: 0.207543 | trade:0.88 call:0.03 put:0.97 | ATM:0.66 OTM:0.34 | etv:+2.177 [seq] | lr: 1.50e-04 | left: 120s
step 05950 ( 50.5%) | loss: 0.442102 | trade:0.34 call:0.73 put:0.27 | ATM:0.59 OTM:0.41 | etv:+0.997 [rnd] | lr: 1.50e-04 | left: 119s
step 06000 ( 50.9%) | loss: 0.373796 | trade:0.84 call:1.00 put:0.00 | ATM:0.35 OTM:0.65 | etv:+2.980 [seq] | lr: 1.50e-04 | left: 118s
step 06050 ( 51.3%) | loss: 0.498858 | trade:0.95 call:1.00 put:0.00 | ATM:0.18 OTM:0.82 | etv:+6.589 [seq] | lr: 1.50e-04 | left: 117s
step 06100 ( 51.7%) | loss: 0.444061 | trade:0.29 call:0.73 put:0.27 | ATM:0.64 OTM:0.36 | etv:+0.904 [rnd] | lr: 1.50e-04 | left: 116s
step 06150 ( 52.2%) | loss: 1.457235 | trade:0.28 call:0.68 put:0.32 | ATM:0.59 OTM:0.41 | etv:+0.729 [rnd] | lr: 1.50e-04 | left: 115s
step 06200 ( 52.6%) | loss: 0.726222 | trade:0.27 call:0.76 put:0.24 | ATM:0.59 OTM:0.41 | etv:+0.645 [rnd] | lr: 1.50e-04 | left: 114s
step 06250 ( 53.0%) | loss: 0.375694 | trade:0.30 call:0.75 put:0.25 | ATM:0.62 OTM:0.38 | etv:+0.848 [rnd] | lr: 1.50e-04 | left: 113s
step 06300 ( 53.4%) | loss: 0.415339 | trade:0.65 call:0.99 put:0.01 | ATM:0.99 OTM:0.01 | etv:+0.284 [seq] | lr: 1.50e-04 | left: 112s
step 06350 ( 53.9%) | loss: 0.503314 | trade:0.30 call:0.77 put:0.23 | ATM:0.60 OTM:0.40 | etv:+0.861 [rnd] | lr: 1.50e-04 | left: 111s
step 06400 ( 54.3%) | loss: 0.380102 | trade:0.01 call:0.65 put:0.35 | ATM:0.54 OTM:0.46 | etv:-0.565 [seq] | lr: 1.50e-04 | left: 110s
step 06450 ( 54.7%) | loss: 0.413887 | trade:0.31 call:0.74 put:0.26 | ATM:0.60 OTM:0.40 | etv:+1.092 [rnd] | lr: 1.50e-04 | left: 109s
step 06500 ( 55.1%) | loss: 0.351812 | trade:0.01 call:0.38 put:0.62 | ATM:0.39 OTM:0.61 | etv:-0.531 [seq] | lr: 1.50e-04 | left: 108s
step 06550 ( 55.5%) | loss: 0.423059 | trade:0.29 call:0.77 put:0.23 | ATM:0.58 OTM:0.42 | etv:+0.816 [rnd] | lr: 1.50e-04 | left: 107s
step 06600 ( 55.9%) | loss: 0.418953 | trade:0.01 call:0.46 put:0.54 | ATM:0.80 OTM:0.20 | etv:-0.433 [seq] | lr: 1.50e-04 | left: 106s
step 06650 ( 56.3%) | loss: 0.397300 | trade:0.01 call:0.76 put:0.24 | ATM:0.54 OTM:0.46 | etv:-0.232 [seq] | lr: 1.50e-04 | left: 105s
step 06700 ( 56.7%) | loss: 0.312768 | trade:0.27 call:0.74 put:0.26 | ATM:0.62 OTM:0.38 | etv:+0.627 [rnd] | lr: 1.50e-04 | left: 104s
step 06750 ( 57.1%) | loss: 0.431224 | trade:0.01 call:0.42 put:0.58 | ATM:0.70 OTM:0.30 | etv:-0.344 [seq] | lr: 1.50e-04 | left: 103s
step 06800 ( 57.5%) | loss: 0.322554 | trade:0.02 call:0.46 put:0.54 | ATM:0.74 OTM:0.26 | etv:-0.266 [seq] | lr: 1.50e-04 | left: 102s
step 06850 ( 57.9%) | loss: 0.349283 | trade:0.01 call:0.70 put:0.30 | ATM:0.41 OTM:0.59 | etv:-0.175 [seq] | lr: 1.50e-04 | left: 101s
step 06900 ( 58.4%) | loss: 0.486268 | trade:0.08 call:0.87 put:0.13 | ATM:0.75 OTM:0.25 | etv:-0.305 [seq] | lr: 1.50e-04 | left: 100s
step 06950 ( 58.8%) | loss: 0.311318 | trade:0.95 call:0.00 put:1.00 | ATM:0.81 OTM:0.19 | etv:+10.880 [seq] | lr: 1.50e-04 | left: 99s
step 07000 ( 59.2%) | loss: 0.339522 | trade:0.85 call:0.00 put:1.00 | ATM:0.77 OTM:0.23 | etv:+1.380 [seq] | lr: 1.50e-04 | left: 98s
step 07050 ( 59.6%) | loss: 0.515776 | trade:0.03 call:0.81 put:0.19 | ATM:0.63 OTM:0.37 | etv:-0.226 [seq] | lr: 1.50e-04 | left: 97s
