session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-01-02,pass,360,360,False,,1.0,1.0,31.57777777777778,20,0.995679012345679,45360,34104,1.0,0.9933438892798498,0.3792517006802721,0.6140921885995778,20,20,0,20,0,0,1.0,11368,0,0,0,1.0,11368,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,77ba5bf7f6b47ed2ed96f3fc171dfbe5ad24b3c5fbf5350df3a762c427dba8f7
2025-01-03,pass,360,360,False,,1.0,1.0,28.033333333333335,14,0.9686728395061729,45360,30276,1.0,0.9861276258422513,0.33799048751486327,0.6481371383273881,20,20,0,20,0,0,1.0,10092,0,0,0,1.0,10092,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,39ca87ab37294fe861caa1627a898738b82ff42c51ccaa86ebaefca16b57969f
2025-01-06,pass,360,360,False,,1.0,1.0,25.81388888888889,10,0.9467592592592593,45360,27879,1.0,0.981670791635281,0.38265361024426986,0.5990171813910111,20,20,0,20,0,0,1.0,9293,0,0,0,1.0,9293,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,6f77fd2748683a7f2499f07a4d22f94e22d78806ab89009748a513f7a742a35a
2025-01-07,pass,360,360,False,,1.0,1.0,30.55,21,0.9964506172839506,45360,32994,1.0,0.9918470024853003,0.4091349942413772,0.5827120082439231,20,20,0,20,0,0,1.0,10998,0,0,0,1.0,10998,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,86cca07308a29c15f1be42f9da04d3d720642ef57b529b582b72481835c70cec
2025-01-08,pass,360,360,False,,1.0,1.0,31.51388888888889,15,0.9936728395061728,45360,34035,1.0,0.9914499779638607,0.3974731893638901,0.5939767885999706,20,20,0,20,0,0,1.0,11345,0,0,0,1.0,11345,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,d6625098d1d430f491f308c12d9f5cb0afd081a9214b96c22c01f281eb190af2
2025-01-10,pass,360,360,False,,1.0,1.0,31.180555555555557,7,0.9904320987654321,45360,33675,1.0,0.9928730512249443,0.4070378619153675,0.5858351893095768,20,20,0,20,0,0,1.0,11225,0,0,0,1.0,11225,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,76c80dcf8c152f8d2ad99c88d903014f079f4a08cf5c99db5ce7fec691c50f0d
2025-01-13,pass,360,360,False,,1.0,1.0,30.447222222222223,18,0.9941358024691358,45360,32883,1.0,0.9885046984764164,0.35595900617340265,0.6325456923030137,20,20,0,20,0,0,1.0,10961,0,0,0,1.0,10961,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,3103b4ba083cefac92076f4f350bc346da0b5095d5a55120bf44637d0e4b4a8f
2025-01-14,pass,360,360,False,,1.0,1.0,30.913888888888888,22,0.9996913580246913,45360,33387,1.0,0.9912540809297031,0.4001557492437176,0.5910983316859856,20,20,0,20,0,0,1.0,11129,0,0,0,1.0,11129,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f7595ae9c809c75c08a88e2b26ce620664e6663bb49097db94b3657700f5ba33
2025-01-15,pass,360,360,False,,1.0,1.0,29.205555555555556,15,0.9810185185185185,45360,31542,1.0,0.9850358252488746,0.3568892270623296,0.628146598186545,20,20,0,20,0,0,1.0,10514,0,0,0,1.0,10514,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9944444444444445,,bb5332fcc76683b416492ac0cbd3323ddf187b119757c84a10a69137b730138a
2025-01-16,pass,360,360,False,,1.0,1.0,29.019444444444446,14,0.9814814814814815,45360,31341,1.0,0.9881624708847835,0.35672122778469095,0.6314412431000925,20,20,0,20,0,0,1.0,10447,0,0,0,1.0,10447,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,fa333346a6db836db3c67c3311680749a4594140da519e352c41948f41a7f16b
