Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 384870 1-min bars, 32 features, 8 actions
  ~986 trading days
Training:   up to idx 269189
Validation: idx 269190-384869
  Option P&L coverage: 297877/384870 (77%)
Parameters: 146,265
Architecture: v4 simplified two-head (gate+dir) + balanced strike gating + VIX regime robustness + temporal chunking + cross-temporal consistency + stop prevention + FULL STOPPED P&L CONSISTENCY + feature noise injection + ENHANCED direction-side loss + MAXIMUM CONSERVATIVE GATE BIAS
Training from scratch (v4: no warm-start).

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.00015 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
False entry penalty: 2.5x
Label smoothing: gate=0.05 dir=0.05
Loss weights: gate=1.0, dir=1.0, pnl=0.3, exit=0.5
VIX regime weights: vix_regime=0.2, vix_consistency=0.1
Temporal robustness: temporal_chunk=0.5, cross_temporal=0.3
Enhanced direction-side loss: dir_side=0.8 (INCREASED from 0.4 to combat call/put confusion)
Stop prevention: stop_prevention=0.3
Feature noise injection: std=0.05
CRITICAL: Training exclusively on STOPPED P&L to align with evaluation reality
MAXIMUM CONSERVATIVE GATE BIAS: NO_TRADE=+1.2, TRADE=-1.2 for ultra-selectivity

step 00000 (  0.0%) | loss: 4.122056 | trade:0.08 call:0.45 put:0.55 | ATM:0.23 OTM:0.77 | lr: 0.00e+00 | left: 240s
step 00050 (  0.4%) | loss: 4.268512 | trade:0.09 call:0.46 put:0.54 | ATM:0.24 OTM:0.76 | lr: 6.12e-06 | left: 239s
step 00100 (  1.0%) | loss: 4.228106 | trade:0.09 call:0.46 put:0.54 | ATM:0.24 OTM:0.76 | lr: 1.49e-05 | left: 238s
step 00150 (  1.6%) | loss: 4.062175 | trade:0.11 call:0.47 put:0.53 | ATM:0.24 OTM:0.76 | lr: 2.37e-05 | left: 236s
step 00200 (  2.2%) | loss: 3.922653 | trade:0.14 call:0.50 put:0.50 | ATM:0.24 OTM:0.76 | lr: 3.24e-05 | left: 235s
step 00250 (  2.7%) | loss: 3.777797 | trade:0.18 call:0.52 put:0.48 | ATM:0.25 OTM:0.75 | lr: 4.12e-05 | left: 233s
step 00300 (  3.3%) | loss: 3.626007 | trade:0.25 call:0.52 put:0.48 | ATM:0.27 OTM:0.73 | lr: 4.99e-05 | left: 232s
step 00350 (  3.9%) | loss: 3.533969 | trade:0.31 call:0.54 put:0.46 | ATM:0.29 OTM:0.71 | lr: 5.87e-05 | left: 231s
step 00400 (  4.5%) | loss: 3.427497 | trade:0.34 call:0.55 put:0.45 | ATM:0.31 OTM:0.69 | lr: 6.75e-05 | left: 229s
step 00450 (  5.1%) | loss: 3.343260 | trade:0.34 call:0.55 put:0.45 | ATM:0.33 OTM:0.67 | lr: 7.62e-05 | left: 228s
step 00500 (  5.7%) | loss: 3.252011 | trade:0.33 call:0.56 put:0.44 | ATM:0.32 OTM:0.68 | lr: 8.49e-05 | left: 226s
step 00550 (  6.2%) | loss: 3.157851 | trade:0.33 call:0.56 put:0.44 | ATM:0.33 OTM:0.67 | lr: 9.36e-05 | left: 225s
step 00600 (  6.8%) | loss: 3.082062 | trade:0.36 call:0.57 put:0.43 | ATM:0.33 OTM:0.67 | lr: 1.02e-04 | left: 224s
step 00650 (  7.4%) | loss: 2.959373 | trade:0.38 call:0.54 put:0.46 | ATM:0.32 OTM:0.68 | lr: 1.11e-04 | left: 222s
step 00700 (  8.0%) | loss: 2.843540 | trade:0.36 call:0.56 put:0.44 | ATM:0.34 OTM:0.66 | lr: 1.20e-04 | left: 221s
step 00750 (  8.6%) | loss: 2.675470 | trade:0.37 call:0.56 put:0.44 | ATM:0.33 OTM:0.67 | lr: 1.28e-04 | left: 219s
step 00800 (  9.1%) | loss: 2.514817 | trade:0.35 call:0.61 put:0.39 | ATM:0.37 OTM:0.63 | lr: 1.37e-04 | left: 218s
step 00850 (  9.7%) | loss: 2.404232 | trade:0.38 call:0.63 put:0.37 | ATM:0.36 OTM:0.64 | lr: 1.46e-04 | left: 217s
step 00900 ( 10.3%) | loss: 2.232960 | trade:0.37 call:0.61 put:0.39 | ATM:0.36 OTM:0.64 | lr: 1.50e-04 | left: 215s
step 00950 ( 10.9%) | loss: 2.050627 | trade:0.37 call:0.60 put:0.40 | ATM:0.37 OTM:0.63 | lr: 1.50e-04 | left: 214s
step 01000 ( 11.5%) | loss: 2.014727 | trade:0.34 call:0.63 put:0.37 | ATM:0.41 OTM:0.59 | lr: 1.50e-04 | left: 212s
step 01050 ( 12.1%) | loss: 1.854736 | trade:0.35 call:0.71 put:0.29 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 211s
step 01100 ( 12.7%) | loss: 1.741168 | trade:0.35 call:0.63 put:0.37 | ATM:0.41 OTM:0.59 | lr: 1.50e-04 | left: 210s
step 01150 ( 13.2%) | loss: 1.713639 | trade:0.38 call:0.58 put:0.42 | ATM:0.44 OTM:0.56 | lr: 1.50e-04 | left: 208s
step 01200 ( 13.8%) | loss: 1.640966 | trade:0.36 call:0.65 put:0.35 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 207s
step 01250 ( 14.4%) | loss: 1.562067 | trade:0.37 call:0.64 put:0.36 | ATM:0.44 OTM:0.56 | lr: 1.50e-04 | left: 205s
step 01300 ( 15.0%) | loss: 1.545283 | trade:0.36 call:0.68 put:0.32 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 204s
step 01350 ( 15.5%) | loss: 1.482908 | trade:0.36 call:0.61 put:0.39 | ATM:0.44 OTM:0.56 | lr: 1.50e-04 | left: 203s
step 01400 ( 16.1%) | loss: 1.393294 | trade:0.38 call:0.60 put:0.40 | ATM:0.44 OTM:0.56 | lr: 1.50e-04 | left: 201s
step 01450 ( 16.7%) | loss: 1.399737 | trade:0.33 call:0.58 put:0.42 | ATM:0.43 OTM:0.57 | lr: 1.50e-04 | left: 200s
step 01500 ( 17.3%) | loss: 1.345044 | trade:0.33 call:0.60 put:0.40 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 199s
step 01550 ( 17.8%) | loss: 1.384722 | trade:0.36 call:0.62 put:0.38 | ATM:0.43 OTM:0.57 | lr: 1.50e-04 | left: 197s
step 01600 ( 18.4%) | loss: 1.321889 | trade:0.37 call:0.60 put:0.40 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 196s
step 01650 ( 19.0%) | loss: 1.264979 | trade:0.35 call:0.64 put:0.36 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 194s
step 01700 ( 19.6%) | loss: 1.269813 | trade:0.30 call:0.61 put:0.39 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 193s
step 01750 ( 20.2%) | loss: 1.253525 | trade:0.37 call:0.64 put:0.36 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 192s
step 01800 ( 20.7%) | loss: 1.235679 | trade:0.32 call:0.68 put:0.32 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 190s
step 01850 ( 21.3%) | loss: 1.219163 | trade:0.35 call:0.65 put:0.35 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 189s
step 01900 ( 21.9%) | loss: 1.207680 | trade:0.37 call:0.56 put:0.44 | ATM:0.51 OTM:0.49 | lr: 1.50e-04 | left: 187s
step 01950 ( 22.5%) | loss: 1.178133 | trade:0.29 call:0.68 put:0.32 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 186s
step 02000 ( 23.1%) | loss: 1.228506 | trade:0.41 call:0.59 put:0.41 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 185s
