[2026-03-21 21:53:26] Signal handlers installed
[2026-03-21 21:53:26] Loop starting: hours=8.0, max_experiments=200
[2026-03-21 21:53:26] phase=startup | rss_mb=801.6 | vmsize_kb=17369428 | vmrss_kb=715696 | cgroup_mb=1263 | pids=8 | disk_used_gb=2903.3 | disk_free_gb=4025.4
[2026-03-21 21:56:28] phase=pre_train_1 | rss_mb=801.6 | vmsize_kb=17371476 | vmrss_kb=716464 | cgroup_mb=1264 | pids=6 | disk_used_gb=2903.5 | disk_free_gb=4025.1
[2026-03-21 22:00:45] phase=post_train_1 | rss_mb=801.6 | vmsize_kb=17445224 | vmrss_kb=716464 | cgroup_mb=1266 | pids=6 | disk_used_gb=2903.5 | disk_free_gb=4025.1
[2026-03-21 22:00:45] phase=post_exp_1 | rss_mb=801.6 | vmsize_kb=17445224 | vmrss_kb=716464 | cgroup_mb=1266 | pids=6 | disk_used_gb=2903.5 | disk_free_gb=4025.1
[2026-03-21 22:00:45] phase=pre_train_2 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1265 | pids=6 | disk_used_gb=2903.5 | disk_free_gb=4025.1
[2026-03-21 22:05:02] phase=post_train_2 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1265 | pids=6 | disk_used_gb=2903.8 | disk_free_gb=4024.9
[2026-03-21 22:05:02] phase=post_exp_2 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1264 | pids=6 | disk_used_gb=2903.8 | disk_free_gb=4024.9
[2026-03-21 22:05:02] phase=pre_train_3 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1265 | pids=6 | disk_used_gb=2903.8 | disk_free_gb=4024.9
[2026-03-21 22:09:19] phase=post_train_3 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1269 | pids=8 | disk_used_gb=2903.9 | disk_free_gb=4024.7
[2026-03-21 22:09:20] phase=post_exp_3 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1268 | pids=8 | disk_used_gb=2903.9 | disk_free_gb=4024.7
[2026-03-21 22:09:20] phase=pre_train_4 | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=1269 | pids=8 | disk_used_gb=2903.9 | disk_free_gb=4024.7
[2026-03-21 22:12:36] SIGNAL RECEIVED: SIGTERM (signum=15)
[2026-03-21 22:12:36] phase=signal_death | rss_mb=801.6 | vmsize_kb=17443344 | vmrss_kb=715176 | cgroup_mb=2606 | pids=8 | disk_used_gb=2903.9 | disk_free_gb=4024.8
