fold_id,evidence_grade,split,gate,strategy,v_sel_n,v_sel_mean,v_sel_winsor600_mean,v_sel_trim10_mean,v_sel_median,v_sel_share_positive,v_sel_sum,v_sel_top5pct_contribution_share,v_sel_mean_without_top_session,v_sel_winsor600_mean_boot_ci_low,v_sel_winsor600_mean_boot_ci_high,return_on_premium_mean,return_on_premium_median,stratum_key,stratum_value
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,96,46.927083333333336,34.010416666666664,33.91025641025641,-32.5,0.4270833333333333,4505.0,0.93007769145394,-23.4375,-69.29025607638889,182.88447061680426,0.015754345480478892,-0.0626794254599267,momentum5_side,mom5_neg
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,105,22.952380952380953,13.142857142857142,3.764705882352941,-40.0,0.41904761904761906,2410.0,1.9211618257261411,1.2,-80.01941747572815,93.84134615384615,0.03776449413852676,-0.05555555457440916,momentum15_side,mom15_pos
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,10,273.0,169.0,200.0,260.0,0.6,2730.0,0.5714285714285714,130.0,-145.5595238095238,437.27272727272725,0.1586915923777729,0.16821445440155416,momentum15_side,mom15_flat
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,90,70.05555555555556,43.94444444444444,45.34722222222222,-32.5,0.4444444444444444,6305.0,0.7295796986518636,-4.466666666666667,-48.64871541501976,176.5901812313803,0.030368021757397293,-0.06877492100626731,momentum15_side,mom15_neg
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,98,43.87755102040816,15.510204081632653,7.0,-50.0,0.42857142857142855,4300.0,1.2232558139534884,-1.6666666666666667,-75.94285869722907,127.1077425373134,0.04450344214953554,-0.08577454392981625,vwap_gap_bucket,vwap_gap_m2_0
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,107,66.77570093457943,51.44859813084112,49.252873563218394,-20.0,0.4485981308411215,7145.0,0.7109867039888034,26.686046511627907,-26.349056603773587,159.2393292682926,0.03667263958723656,-0.02702702667871647,vwap_gap_bucket,vwap_gap_0_2
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,82,76.58536585365853,39.75609756097561,53.18181818181818,-60.0,0.4268292682926829,6280.0,0.7404458598726115,-13.333333333333334,-96.4978354978355,190.22751524390242,0.06451508064764037,-0.04870384943512372,premium_bucket,premium_7_5_15
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,77,14.415584415584416,14.415584415584416,-1.9047619047619047,-10.0,0.45454545454545453,1110.0,1.6036036036036037,-9.636363636363637,-55.27893320283827,69.36932447397564,0.034324122115475544,-0.02439024446976463,premium_bucket,premium_3_7_5
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,24,10.208333333333334,10.208333333333334,-3.25,-35.0,0.2916666666666667,245.0,2.061224489795918,-27.36842105263158,-42.142857142857146,144.11764705882354,-0.07612853603041514,-0.35357143161248195,premium_bucket,premium_lt_3
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,all_gated_parallel,22,173.1818181818182,109.54545454545455,135.55555555555554,90.0,0.5909090909090909,3810.0,0.6850393700787402,107.14285714285714,-129.68839712918657,293.3676470588235,0.09905457341911968,0.051686683141734635,premium_bucket,premium_gte_15
