session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-06-02,pass,360,360,False,,1.0,1.0,29.669444444444444,6,0.980246913580247,45360,32043,1.0,0.9843335517897824,0.3487501170302406,0.6355834347595418,20,20,0,20,0,0,1.0,10681,0,0,0,1.0,10681,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,db1d5b704562335645b08b3fecdd4da96885a7dbd1c697dd149aaef8cb20bd70
2025-06-03,pass,360,360,False,,1.0,1.0,28.369444444444444,9,0.9748456790123456,45360,30639,1.0,0.9818205555011587,0.35807304415940466,0.623747511341754,20,20,0,20,0,0,1.0,10213,0,0,0,1.0,10213,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,51246ead82a80608505abafe7153291c0bae54e3d340424fc4692134965028a9
2025-06-04,pass,360,360,False,,1.0,1.0,29.275,13,0.9787037037037037,45360,31617,1.0,0.9807065819021412,0.3275136793497169,0.6531929025524243,20,20,0,20,0,0,1.0,10539,0,0,0,1.0,10539,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f676cf2009379cb38dce4c204827f98a00a76903d90f243ce79448aec87362ab
2025-06-05,pass,360,360,False,,1.0,1.0,29.908333333333335,19,0.9844135802469136,45360,32301,1.0,0.9905266090833101,0.4197702857496672,0.5707563233336429,20,20,0,20,0,0,1.0,10767,0,0,0,1.0,10767,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,74b21c836a14b7709b9026e2b6cb9d0618961b0f49c0922c15b16abe1fa8a8e8
2025-06-06,pass,360,360,False,,1.0,1.0,29.691666666666666,16,0.9858024691358025,45360,32067,1.0,0.9870271618798141,0.3461814326254405,0.6408457292543737,20,20,0,20,0,0,1.0,10689,0,0,0,1.0,10689,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,2648bcc041168942e814a5cf2be31cc9e1abc36b53ff0dce11f3068c4c9ee97b
2025-06-09,pass,360,360,False,,1.0,1.0,28.930555555555557,12,0.9760802469135802,45360,31245,1.0,0.9792606817090734,0.30328052488398144,0.675980156825092,20,20,0,20,0,0,1.0,10415,0,0,0,1.0,10415,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,fc36f58d94d076696f101b5b605c7dcddc2685a60197cc671c084319c0d9b906
2025-06-10,pass,360,360,False,,1.0,1.0,28.994444444444444,14,0.9817901234567902,45360,31314,1.0,0.9792744459347257,0.35460177556364564,0.62467267037108,20,20,0,20,0,0,1.0,10438,0,0,0,1.0,10438,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,540e873d4611a4dbbcf6a936f45d6e000971cff09cbc9d8b409b6f93e48a3a4f
2025-06-11,pass,360,360,False,,1.0,1.0,30.572222222222223,16,0.9944444444444445,45360,33018,1.0,0.9883094069901266,0.38984796171785085,0.5984614452722757,20,20,0,20,0,0,1.0,11006,0,0,0,1.0,11006,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,57a7a216a63b5e9334d51b53c9c986fd5459f16823f718c86fb45f07090fe6a1
2025-06-12,pass,360,360,False,,1.0,1.0,29.005555555555556,9,0.9746913580246913,45360,31326,1.0,0.9840388175956075,0.3504756432356509,0.6335631743599566,20,20,0,20,0,0,1.0,10442,0,0,0,1.0,10442,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,1d9d7a355333728f92fbdba87e86acf877515c2df3ab851f73762a1f7e6bb3ec
2025-06-13,pass,360,360,False,,1.0,1.0,30.68888888888889,4,0.9771604938271605,45360,33144,1.0,0.989440019309679,0.39503379193820903,0.59440622737147,20,20,0,20,0,0,1.0,11048,0,0,0,1.0,11048,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,4e38d90fd43366d3c4582d58011fc38783ca43771203d72e0d5b2d6baec649f1
2025-06-16,pass,360,360,False,,1.0,1.0,28.144444444444446,9,0.9694444444444444,45360,30396,1.0,0.9809843400447428,0.337248322147651,0.6437360178970917,20,20,0,20,0,0,1.0,10132,0,0,0,1.0,10132,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,87d88a2188b55dd3b76857fdf9483934e607145e39c4d99f8d602acbeff7d9e1
2025-06-17,pass,360,360,False,,1.0,1.0,29.108333333333334,16,0.9837962962962963,45360,31437,1.0,0.983840697267551,0.3480930114196647,0.6357476858478862,20,20,0,20,0,0,1.0,10479,0,0,0,1.0,10479,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f8e9b75eb6a244d72d6a810ed20fc5d1d80965f781401c9a95f0c4c94ca373c3
2025-06-18,pass,360,360,False,,1.0,1.0,31.76388888888889,4,0.9885802469135803,45360,34305,1.0,0.9811980760822038,0.38320944468736334,0.5979886313948404,20,20,0,20,0,0,1.0,11435,0,0,0,1.0,11435,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9916666666666667,,f4b31245c6dc98ed060f8461d944580dd6d375f63af87a71f038eaf8ad48be9a
2025-06-20,pass,360,360,False,,1.0,1.0,30.67222222222222,18,0.9898148148148148,45360,33126,1.0,0.9884380848880033,0.39425224898870975,0.5941858358992936,20,20,0,20,0,0,1.0,11042,0,0,0,1.0,11042,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,798453ea314007e942329d6ed9668e4524d4ba4c3608c0fd081187db17e3ee70
2025-06-23,pass,360,360,False,,1.0,1.0,29.897222222222222,15,0.979320987654321,45360,32289,1.0,0.9898107714701602,0.39050450617857474,0.5993062652915854,20,20,0,20,0,0,1.0,10763,0,0,0,1.0,10763,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,70e96ca34a000daa824dd4e0196022ace1010ff9dbf4bf3bf4d408948c7ba396
2025-06-24,pass,360,360,False,,1.0,1.0,27.308333333333334,11,0.9549382716049383,45360,29493,1.0,0.9798935340589292,0.3302478554233208,0.6496456786356084,20,20,0,20,0,0,1.0,9831,0,0,0,1.0,9831,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,3e29d93777d531b1bd564749c79c1e7da6c52c457bc2db85eb15f71a20707d9d
2025-06-25,pass,360,360,False,,1.0,1.0,26.18611111111111,12,0.9501543209876543,45360,28281,1.0,0.9773699657013543,0.31742159046709806,0.6599483752342562,20,20,0,20,0,0,1.0,9427,0,0,0,1.0,9427,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,f7151cccd3e753f838db6b57a9d34ddb44103d0d4f4e1f9d9bcdc8bf4d449b5e
2025-06-26,pass,360,360,False,,1.0,1.0,24.877777777777776,11,0.9299382716049382,45360,26868,1.0,0.9732767604585381,0.3318445734702992,0.6414321869882388,20,20,0,20,0,0,1.0,8956,0,0,0,1.0,8956,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,db6429f2c63704e11966def3304c0bc00629e1c816ceb1a8fc83bb7780b62f34
2025-06-27,pass,360,360,False,,1.0,1.0,27.238888888888887,14,0.9799382716049383,45360,29418,1.0,0.984635257325447,0.37171119722618806,0.6129240600992589,20,20,0,20,0,0,1.0,9806,0,0,0,1.0,9806,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,dbe6d677432a22de5fc713c887d30ae1d03de67ad197a50e5d86cd628c965e15
2025-06-30,pass,360,360,False,,1.0,1.0,30.82777777777778,20,0.9984567901234568,45360,33294,1.0,0.9762419655193127,0.34402595062173363,0.6322160148975792,20,20,0,20,0,0,1.0,11098,0,0,0,1.0,11098,0,1.0,gross_no_fees,protocol101-live-v1,,1.0,0,True,1.0,0,1.0,0.9972222222222222,,1282185b279e4cc61b2b00ca7e9bd4ca6d69aabe1130cb5db2b2ff35f1079acf
