session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-02-03,pass,360,360,False,,1.0,1.0,31.241666666666667,7,0.9739197530864198,105840,78729,1.0,0.9944112080681833,0.29957194934522224,0.694839258722961,36,36,0,36,0,0,1.0,11247,0,0,0,1.0,11247,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9f67f5f16584a74dddb861c9525d9330576630e54e7bae44e1f0dccce1308afd
2025-02-04,pass,360,360,False,,1.0,1.0,28.72222222222222,13,0.9733024691358024,105840,72380,1.0,0.9911025145067698,0.2691489361702128,0.721953578336557,36,36,0,36,0,0,1.0,10340,0,0,0,1.0,10340,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9e4774b4cd670bed9a2b82f5df198784fa8bd198a4b030be0e1b72a6bc27803b
2025-02-05,pass,360,360,False,,1.0,1.0,26.666666666666668,12,0.9467592592592593,105840,67200,1.0,0.9890476190476191,0.3097916666666667,0.6792559523809524,36,36,0,36,0,0,1.0,9600,0,0,0,1.0,9600,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,9c40e6b8ab420fd8a7ef62a7301f4d9e1406c5851d31b508c6ef15ceb840f839
2025-02-06,pass,360,360,False,,1.0,1.0,26.197222222222223,14,0.9584876543209877,105840,66017,1.0,0.9905175939530727,0.29749912901222414,0.6930184649408486,36,36,0,36,0,0,1.0,9431,0,0,0,1.0,9431,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,6d0229ec90518d9fbc9648170075ff77b579e504e12e3a7575dbaaae368628ea
2025-02-07,pass,360,360,False,,1.0,1.0,29.85,17,0.9762345679012345,105840,75222,1.0,0.9935258302092473,0.29208210363989257,0.7014437265693547,36,36,0,36,0,0,1.0,10746,0,0,0,1.0,10746,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,7424729cb6c3272cff0b0fc4f5b00aaa281eaf9501398edd54dc6efd69726a20
2025-02-10,pass,360,360,False,,1.0,1.0,25.719444444444445,7,0.9362654320987654,105840,64813,1.0,0.9884591054263805,0.26162961134340335,0.7268294940829771,36,36,0,36,0,0,1.0,9259,0,0,0,1.0,9259,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,5dd8de79c2f296ca844cce1e931e4d3aaf3392647ac4a78461db871d6b065a48
2025-02-11,pass,360,360,False,,1.0,1.0,25.208333333333332,11,0.9351851851851852,105840,63525,1.0,0.988461235733963,0.28396694214876034,0.7044942935852027,36,36,0,36,0,0,1.0,9075,0,0,0,1.0,9075,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,c6cb93c80a95680f7104c6b34a1a1e7dec830b83b86b562e52a8edb513d4b8c6
2025-02-12,pass,360,360,False,,1.0,1.0,27.005555555555556,12,0.9575617283950617,105840,68054,1.0,0.9933876039615599,0.30835806859258824,0.6850295353689717,36,36,0,36,0,0,1.0,9722,0,0,0,1.0,9722,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,3c324e3cf85ddd532e1f6dc17d1504211ae9b594769fe73e6576727443c069b9
2025-02-13,pass,360,360,False,,1.0,1.0,26.641666666666666,9,0.9487654320987654,105840,67137,1.0,0.9910034705155131,0.3987964907577044,0.5922069797578087,36,36,0,36,0,0,1.0,9591,0,0,0,1.0,9591,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9f90d19259355375df3dbd3ae3ef0ae54d4124801951521a50b7abc701375e0d
2025-02-14,pass,360,360,False,,1.0,1.0,25.738888888888887,12,0.9476851851851852,105840,64862,1.0,0.9881132250007709,0.2248465973913848,0.7632666276093861,36,36,0,36,0,0,1.0,9266,0,0,0,1.0,9266,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,51482ce0209e24537219a68d70368a9a6a1cdf61d3b2b91a8654b0c19be553ac
2025-02-18,pass,360,360,False,,1.0,1.0,24.2,11,0.9382716049382716,105840,60984,1.0,0.9896366260002624,0.2580020989111898,0.7316345270890725,36,36,0,36,0,0,1.0,8712,0,0,0,1.0,8712,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,356013756301c7360a1455319f98d06db734a6babe9b9111a8be4c4b3e4c7b13
2025-02-19,pass,360,360,False,,1.0,1.0,24.430555555555557,10,0.937037037037037,105840,61565,1.0,0.9885974173637618,0.3486396491513035,0.6399577682124584,36,36,0,36,0,0,1.0,8795,0,0,0,1.0,8795,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,a2b1e977cc2b937b7834aff8c94ce095a27f74af057b80926b7c77b6200ef6e2
2025-02-20,pass,360,360,False,,1.0,1.0,27.53611111111111,13,0.971141975308642,105840,69391,1.0,0.9912380568085198,0.333011485639348,0.6582265711691718,36,36,0,36,0,0,1.0,9913,0,0,0,1.0,9913,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,ba7df74a9a1d2928b2de3804967a0fbc48a8da5338cecbb3544499616a16abbe
2025-02-21,pass,360,360,False,,1.0,1.0,32.00555555555555,21,0.9922839506172839,105840,80654,1.0,0.9946685843231582,0.37797257420586705,0.6166960101172911,36,36,0,36,0,0,1.0,11522,0,0,0,1.0,11522,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,1014edb33cc96f46989809f6608138c167bbf7d0d58973fab71545ffe805875e
2025-02-24,pass,360,360,False,,1.0,1.0,28.13888888888889,11,0.9757716049382716,105840,70910,1.0,0.9940064870963192,0.3542095614158793,0.63979692568044,36,36,0,36,0,0,1.0,10130,0,0,0,1.0,10130,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,de3d2182d26828f9fc8636b8724b12c7a91161458f673410a4d34027bb6120a9
2025-02-25,pass,360,360,False,,1.0,1.0,30.73611111111111,18,0.9905864197530864,105840,77455,1.0,0.9962688012394293,0.3194887353947453,0.676780065844684,36,36,0,36,0,0,1.0,11065,0,0,0,1.0,11065,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,e578d813740243ed6993391103839834025939a3a3c51c384a9f5bdc50aa37ac
2025-02-26,pass,360,360,False,,1.0,1.0,30.375,20,0.9848765432098765,105840,76545,1.0,0.9953099483963681,0.37811744725324975,0.6171925011431184,36,36,0,36,0,0,1.0,10935,0,0,0,1.0,10935,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,0758cc058436665a3bd355491f001b070e8c8437a943dfcc107b0d0764f41808
2025-02-27,pass,360,360,False,,1.0,1.0,31.683333333333334,22,0.9884259259259259,105840,79842,1.0,0.996781142756945,0.4136795170461662,0.5831016257107788,36,36,0,36,0,0,1.0,11406,0,0,0,1.0,11406,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,b47ab7a440a723a8a62cee97493f35169eebd990bcb88d85585240b168332e24
2025-02-28,pass,360,360,False,,1.0,1.0,30.616666666666667,7,0.9677469135802469,105840,77154,1.0,0.9969541436607305,0.4315524794566711,0.5654016642040595,36,36,0,36,0,0,1.0,11022,0,0,0,1.0,11022,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,8dfe9c1e3c174aabfe14363e6081eaef5d0a94e91a2ee7a17ecdf45bc98f6f15
