seed,day,bar_index,side,base_hl,tod_bucket,intraday_vol_30bar,vwap_slope,volume_ratio,first15_range_pct,atm_iv,iv_percentile,sigma_pos,omar_retest_dist_norm,omar_range_pct,last10_range_over_omar,decision_margin,orc_triggered,failed_break_triggered,inside_first15,late_window_40_120_flag,best_forward_pnl_chosen_side
42,2023-05-05,37,call,187.10790019054636,early,3.371012220337909,0.0001515470794402063,0.4186616539955139,0.006914440076798201,0.1040567010641098,0.3401709496974945,1.9352656602859497,1.22267484664917,0.0035774395801126957,0.6259334683418274,0.7677783966064453,False,False,False,False,397.9170256140088
42,2023-05-08,38,put,76.05578560595002,early,3.0050183031201954,-3.823973020189442e-05,1.082763910293579,0.0013286672765389085,0.08804517984390259,0.17329059541225433,-1.1034300327301025,1.2708860635757446,0.0009559628088027239,1.2784810066223145,0.8756318092346191,False,False,False,False,322.2416876981656
42,2023-05-09,113,put,156.63855132968803,late_morning,2.316061170169519,1.574500674905721e-05,0.3619720935821533,0.0018423214787617326,0.06966858357191086,0.0042307693511247635,1.3809369802474976,0.2670299708843231,0.0008896473445929587,1.7629427909851074,1.0941650867462158,False,False,False,True,555.8599659757316
42,2023-05-10,115,call,-643.7166584851938,late_morning,2.9467346987609724,-1.6196710930671543e-05,0.5880932807922363,0.0061202445067465305,0.09522366523742676,0.2916666567325592,-0.39694029092788696,2.9058823585510254,0.0012351898476481438,1.641176462173462,0.6577451229095459,False,False,False,True,168.3076930407148
42,2023-05-11,38,call,-58.22507842313219,early,4.518154590403843,-0.0001413496647728607,0.9504148960113525,0.0038991523906588554,0.10927686095237732,0.44371795654296875,-1.2515079975128174,3.4587738513946533,0.001150529715232551,0.7399576902389526,0.7185580730438232,False,False,False,False,1013.1171604823816
42,2023-05-12,109,put,131.31892331402054,late_morning,3.207571367026703,-0.0001569682062836364,0.6864389181137085,0.0012627274263650179,0.09084858745336533,0.2579059898853302,-1.8606034517288208,5.733893394470215,0.000866910966578871,2.927170753479004,0.8936020135879517,False,False,False,True,1367.409924371317
42,2023-05-15,31,call,-557.4212852200346,early,3.15667045526316,-0.00020475717610679567,0.5755581855773926,0.002562296576797962,0.09325756877660751,0.29149574041366577,-1.3618967533111572,3.3514492511749268,0.000670325942337513,1.4166666269302368,0.798281192779541,False,False,False,False,1573.1199892881514
42,2023-05-16,30,call,-284.66667921947436,early,5.455373927801945,-8.536515815649182e-05,0.6624487042427063,0.0025925585068762302,0.08569251745939255,0.17760683596134186,-1.0187594890594482,0.5016286373138428,0.0007445420487783849,3.182410478591919,0.8091922402381897,False,False,False,False,164.441746351933
42,2023-05-17,31,call,67.68711084872484,early,3.0465705498039726,-0.000198789217392914,0.4019152522087097,0.0017667458159849048,0.08750217407941818,0.2319658100605011,-1.7311404943466187,1.0921595096588135,0.0017667458159849048,0.698762059211731,0.9430235624313354,False,False,False,False,4261.909904049859
42,2023-05-18,100,put,-252.9649446356385,late_morning,2.976433338297589,0.00016874218999873847,0.4618872404098511,0.0016781731974333525,0.07977074384689331,0.11401709169149399,1.488678216934204,12.172248840332031,0.0004996270872652531,3.1052632331848145,0.7002193331718445,False,False,False,True,1660.000000871718
42,2023-05-19,38,call,-639.0415760013583,early,2.5990667496213944,-2.422011675662361e-05,0.566929817199707,0.0020462048705667257,0.1046876385807991,0.4894871711730957,-0.1588825285434723,0.1630094051361084,0.0007581177051179111,2.159874677658081,0.7999808192253113,False,False,True,False,237.58368554477744
42,2023-05-22,34,call,-180.2641998253596,early,4.0438391923176455,-0.0001860048942035064,0.4899972975254059,0.004398309160023928,0.09460443258285522,0.3625641167163849,-1.445328712463379,0.007288629654794931,0.0008181236917153001,2.737609386444092,0.7159285545349121,False,False,True,False,274.59446030095637
42,2023-05-23,100,put,182.58889179833517,late_morning,2.231656972712469,6.755052254447946e-06,0.4101991355419159,0.001489810412749648,0.07472383975982666,0.05239316076040268,0.48736971616744995,1.3423912525177002,0.0008800164796411991,1.31521737575531,0.8523422479629517,False,False,False,True,2012.7100658556071
42,2023-05-25,49,call,61.01244773452336,early,4.258908677211216,-3.7350018828874454e-05,0.38035115599632263,0.005793482065200806,0.11318707466125488,0.6147863268852234,-1.4804607629776,1.2533589601516724,0.0025216408539563417,0.6525911688804626,0.6255000829696655,False,False,True,True,1350.8330439380804
42,2023-05-26,115,call,628.0686496929959,late_morning,2.9748635738950693,3.602768629207276e-05,0.4968870282173157,0.005007685627788305,0.10179560631513596,0.49521368741989136,0.3982146382331848,6.136752128601074,0.0011170624056831002,1.4679486751556396,0.7203395366668701,False,False,False,True,927.9799897898733
42,2023-05-30,109,call,-74.0129574333673,late_morning,3.3811206211055786,-8.890764729585499e-05,0.3850695490837097,0.0022129204589873552,0.08733285963535309,0.2623504400253296,-1.8820528984069824,5.814815044403076,0.0007059478084556758,2.8686869144439697,0.8554011583328247,False,False,False,True,463.83090527575894
42,2023-05-31,32,call,-496.17611909800996,early,3.848569114079249,-0.0001208501125802286,0.8551163673400879,0.0019383180188015103,0.09424427896738052,0.39350426197052,-2.185107707977295,0.2859884798526764,0.0012452079681679606,1.3589251041412354,0.7504526376724243,False,False,False,False,70.57418635345678
42,2023-06-01,32,call,3403.4012827713327,early,3.7476945840388565,8.130158676067367e-06,0.6026419401168823,0.002287338487803936,0.08594988286495209,0.22940170764923096,1.019457459449768,1.1776649951934814,0.00047134485794231296,3.9187817573547363,0.7865613698959351,False,False,True,False,3576.748790174069
42,2023-06-02,30,call,1738.6774721424501,early,4.6989056501969735,-0.00028111503343097866,0.6726089715957642,0.006139880046248436,0.09939122200012207,0.5023504495620728,-2.285353899002075,0.0018925056792795658,0.0031099622137844563,0.9265707731246948,0.6389685273170471,False,False,True,False,2919.865506490429
42,2023-06-05,39,call,-30.633130025001805,early,4.202846682123667,-3.531625043251552e-05,0.6455361843109131,0.002635172102600336,0.08453690260648727,0.22431623935699463,-1.6271641254425049,0.18298368155956268,0.0010013188002631068,2.7529137134552,0.792151927947998,False,False,True,False,775.184922112652
42,2023-06-06,30,put,-894.3857406702135,early,2.277947686858548,2.8671473046415485e-05,0.5862703323364258,0.0019324010936543345,0.08032413572072983,0.15333333611488342,1.611855387687683,0.0555555559694767,0.001075117732398212,0.7145969271659851,0.9855087399482727,False,False,True,False,11.794098351150751
42,2023-06-07,118,put,-310.32784902715537,late_morning,2.5733353755850064,-6.15548124187626e-05,0.6097867488861084,0.0031939251348376274,0.07064758241176605,0.016025641933083534,-0.9913716316223145,1.4119318723678589,0.0008224298944696784,1.1761363744735718,1.276347041130066,False,False,False,True,1334.7648190093391
42,2023-06-08,30,call,1764.8947070912786,early,3.5766905801255544,-2.3970686015672982e-05,0.4944869577884674,0.0014251425163820386,0.07923669368028641,0.1596153825521469,-0.5912747383117676,0.3764044940471649,0.00041722922469489276,3.533707857131958,1.081580400466919,False,False,False,False,2172.349715179836
42,2023-06-09,89,call,-40.25149807534539,late_morning,4.097524424988706,4.226178134558722e-06,0.705121636390686,0.0023691244423389435,0.07451273500919342,0.08500000089406967,0.10975027829408646,1.2296748161315918,0.001140517764724791,2.0609755516052246,1.5194231271743774,False,False,False,True,432.4000383600593
42,2023-06-12,37,put,-151.51536728020073,early,3.0702329524426633,-5.748883631895296e-05,0.9125085473060608,0.0017531312769278884,0.07619895786046982,0.12094017118215561,-1.7780169248580933,0.4728260934352875,0.000854506331961602,1.8668478727340698,1.2097989320755005,False,False,True,False,93.79998168051242
42,2023-06-13,39,call,731.9338752964183,early,5.224962433552113,-4.3916585127590224e-05,0.35164809226989746,0.004773401189595461,0.09838638454675674,0.5963675379753113,-0.9752471446990967,0.09141790866851807,0.001230068737640977,1.2276118993759155,0.9478052258491516,False,False,True,False,906.3999622002244
42,2023-06-14,34,put,-129.2529588160186,early,2.232858196923564,0.0001233487855643034,0.3694577217102051,0.001804340980015695,0.14929267764091492,0.9262820482254028,1.738094449043274,2.8222222328186035,0.0007194523932412267,1.3492063283920288,0.663576602935791,False,False,False,False,242.89998208209872
42,2023-06-15,107,put,-518.1341615881896,late_morning,3.865175414190344,0.00016061389760579914,0.7925587892532349,0.003446419257670641,0.08382192999124527,0.30529913306236267,1.534118413925171,11.603225708007812,0.000704278121702373,3.087096691131592,1.1357972621917725,False,False,False,True,104.89731832506608
42,2023-06-16,88,put,71.89903798520473,late_morning,3.0741268125469117,-1.2973165212315507e-05,0.4703579246997833,0.004125706385821104,0.08488035202026367,0.3379487097263336,-0.5332034826278687,1.0332447290420532,0.0016962992958724499,0.8377659320831299,0.8745918869972229,False,False,True,True,824.5747711396182
42,2023-06-20,34,put,534.4160696357553,early,3.4846989164868623,-0.00016228925960604101,0.5828403234481812,0.0023724278435111046,0.07671411335468292,0.14790597558021545,-1.453377604484558,0.04458598792552948,0.0017890066374093294,1.1222929954528809,1.0412514209747314,False,False,False,False,1601.423633289476
42,2023-06-21,30,put,-271.37283806844414,early,2.526385766590174,-0.0001753881952026859,0.7273539304733276,0.0024526866618543863,0.08774655312299728,0.43811964988708496,-2.4457786083221436,0.8315068483352661,0.0016717659309506416,0.96712327003479,0.8603842258453369,False,False,False,False,231.2361110446078
42,2023-06-22,115,put,-396.8298678395844,late_morning,3.3163152014292336,1.2801329830836039e-05,0.7390366792678833,0.0013951283181086183,0.07809041440486908,0.19794872403144836,0.3219645023345947,2.33707857131958,0.0008155429386533797,1.5393258333206177,1.2801165580749512,False,False,False,True,283.1551530042599
42,2023-06-23,90,put,-87.60578193766736,late_morning,2.937895150312879,9.664483968663262e-07,0.9081506133079529,0.002420066623017192,0.06932176649570465,0.03311965987086296,0.2155955284833908,0.14201878011226654,0.0019581164233386517,0.8943662047386169,1.2110470533370972,False,False,True,True,477.7399469746649
42,2023-06-26,64,call,-124.5022744240055,mid_morning,3.5327589770043613,-5.2310202590888366e-05,0.9683523774147034,0.003447475377470255,0.07320813089609146,0.10068376362323761,-0.727116048336029,1.6761904954910278,0.00072396983159706,2.8539681434631348,1.009045958518982,False,False,True,True,-14.599144990780744
42,2023-06-27,39,call,2757.5089354949746,early,3.08412760270539,-5.8415251260157675e-05,0.21984674036502838,0.002538965782150626,0.0762295052409172,0.1873931586742401,-1.4035757780075073,0.005067567341029644,0.0013639453100040555,1.150337815284729,1.0730915069580078,False,False,True,False,3211.139796507209
42,2023-06-28,42,call,476.08991291530435,early,4.017407753972691,-1.8719658328336664e-05,0.6983820796012878,0.001534020178951323,0.07355756312608719,0.12901709973812103,-2.422605514526367,2.15238094329834,0.00048153099487535655,1.7285714149475098,0.8557320237159729,False,False,False,True,2236.189117675315
42,2023-06-29,47,put,14.112758707095963,early,4.887009225037572,3.225632826797664e-05,0.5359377861022949,0.0031345244497060776,0.0793067142367363,0.2979487180709839,0.8854759931564331,2.0590062141418457,0.0007345828926190734,3.3509316444396973,1.0239354372024536,False,False,True,True,480.49994437024
42,2023-06-30,118,put,-525.994882536714,late_morning,1.7598968787165434,9.974253771360964e-06,0.364044189453125,0.0036403341218829155,0.08202166110277176,0.3841452896595001,0.21385908126831055,2.2705881595611572,0.0013395168352872133,0.7411764860153198,0.9628824591636658,False,False,False,True,412.63991323918106
42,2023-07-03,77,call,27.408816701131553,mid_morning,2.2151176594376008,-4.632845957530662e-06,0.42442062497138977,0.0018413100624457002,0.04006220027804375,0.0001709401694824919,-0.1451270580291748,0.1631578952074051,0.0017086637672036886,0.4815789461135864,2.194794178009033,False,False,True,True,742.689958184436
42,2023-07-05,110,call,-125.09205112796973,late_morning,1.8632324884824034,3.9203852793434635e-05,1.1404242515563965,0.0023370839189738035,0.06274078786373138,0.018034188076853752,0.6718024611473083,1.7511013746261597,0.0010202269768342376,0.9537444710731506,1.4243078231811523,False,False,False,True,272.6000009715557
42,2023-07-06,89,call,98.76400875234624,late_morning,2.4374692211254745,-5.6394444982288405e-05,0.61513751745224,0.00524776428937912,0.08311716467142105,0.4426923096179962,-1.5402253866195679,1.3802909851074219,0.0034468374215066433,0.3174603283405304,0.8060564994812012,False,False,False,True,1930.4500017363578
42,2023-07-07,96,call,1967.8590916683343,late_morning,2.124292430226079,5.262469858280383e-05,0.8808476328849792,0.002852023346349597,0.06395227462053299,0.030512820929288864,1.2451252937316895,1.5161290168762207,0.001474715769290924,0.8387096524238586,1.2859503030776978,False,False,False,True,2306.2474545131445
42,2023-08-29,111,put,-714.1533189560104,late_morning,2.299043033634426,6.532241241075099e-05,0.716301679611206,0.0025197025388479233,0.08016415685415268,0.5220085382461548,1.3756577968597412,12.1578950881958,0.0006796713569201529,1.8289474248886108,0.7370949983596802,False,False,False,True,-22.918921251554746
42,2023-09-25,35,call,607.6335890149527,early,3.8602595908489574,0.0001850098487921059,0.5627454519271851,0.0027770893648266792,0.10020120441913605,0.8317948579788208,1.091227412223816,2.044776201248169,0.0007759173749946058,2.1940298080444336,0.5726880431175232,False,False,False,False,1068.879997062385
42,2023-09-28,113,put,-64.69836616240711,late_morning,3.9117559371887554,6.197767652338371e-05,0.9365918636322021,0.002860530512407422,0.11913444101810455,0.8958974480628967,1.639411211013794,3.7294118404388428,0.0013860062463209033,0.6352941393852234,0.5894519090652466,False,False,False,True,-47.2790777170381
42,2023-10-03,58,put,537.0885605876148,mid_morning,8.050934007488326,-0.00026918266667053103,1.2118124961853027,0.0022258323151618242,0.12727919220924377,0.9124786257743835,-1.487011194229126,13.687179565429688,0.00045978528214618564,3.210256338119507,0.3627743721008301,False,False,False,True,904.8824646998854
42,2023-10-04,71,put,-337.5467310186762,mid_morning,5.2351243311127025,2.4210068659158424e-05,1.26913583278656,0.00338788703083992,0.11517539620399475,0.8285897374153137,0.6373679637908936,0.06976744532585144,0.0012173744617030025,2.218992233276367,0.44087284803390503,False,False,True,True,923.3234892899501
42,2023-10-05,62,call,-518.7680736222673,mid_morning,4.3171470856111185,-7.070988067425787e-05,1.6209012269973755,0.0034681265242397785,0.11279037594795227,0.8006410002708435,-0.7059442400932312,4.6619720458984375,0.0005015009664930403,3.9671361446380615,0.42098546028137207,True,False,False,True,64.09996279105543
42,2023-10-06,111,call,3316.460022832204,late_morning,4.988954204441942,0.00014280143659561872,0.8359988331794739,0.00434532668441534,0.11978451907634735,0.8462820649147034,1.6748902797698975,9.079999923706055,0.0006452294182963669,1.996363639831543,0.5617828965187073,False,False,False,True,3915.1999258950354
42,2023-10-09,51,call,-408.54659596871164,mid_morning,4.399720243765375,2.719577241805382e-05,0.4004116952419281,0.0027557569555938244,0.11124181002378464,0.7636324763298035,0.2530316710472107,1.155875325202942,0.0009705664706416428,1.429256558418274,0.4546021819114685,False,False,True,True,2592.9601480224733
42,2023-10-10,93,call,431.2954880427516,late_morning,2.8267899992406895,7.048185943858698e-05,0.27185335755348206,0.0015751817263662815,0.09946024417877197,0.6511538624763489,1.166838526725769,4.845511436462402,0.0010966744739562273,0.8413361310958862,0.46426093578338623,False,False,False,True,1036.3000762619079
42,2023-10-11,72,call,-150.752091599244,mid_morning,3.1215205435580122,-4.075565084349364e-05,0.40473341941833496,0.0024872999638319016,0.10953740775585175,0.7363675236701965,-1.399667501449585,0.5986486673355103,0.0016964073292911053,0.5959459543228149,0.39845430850982666,False,False,False,True,465.01718808041926
42,2023-10-12,109,call,46.97447526178928,late_morning,2.6895866477924466,3.836163887172006e-05,0.5710325241088867,0.0025257773231714964,0.09829917550086975,0.610897421836853,1.490606665611267,0.3840579688549042,0.0006303024711087346,2.7862319946289062,0.38337135314941406,False,False,True,True,322.90000020191076
42,2023-10-13,57,call,-891.1596988297191,mid_morning,5.3965298110307796,-0.0001514004252385348,0.5672124624252319,0.003810262307524681,0.11952884495258331,0.8309829235076904,-1.1372394561767578,0.1281779706478119,0.0021654951851814985,0.7298728823661804,0.404954195022583,True,False,False,True,143.6999813012779
42,2023-10-16,117,call,-235.53612667559224,late_morning,2.3674873294059506,4.7453155275434256e-05,0.5724526047706604,0.004084672313183546,0.10464677214622498,0.6474786400794983,1.027713418006897,5.369763374328613,0.0012541863834485412,0.4608379006385803,0.4751430153846741,False,False,False,True,4.766647755106291
42,2023-10-17,96,call,2205.768227732412,late_morning,4.197754789352973,0.0001151137039414607,0.8487192988395691,0.001883722492493689,0.10561297833919525,0.6481196284294128,1.222859263420105,3.855949878692627,0.0010976922931149602,1.3444676399230957,0.39667457342147827,False,False,False,True,2017.82077159268
42,2023-10-18,35,put,699.4027333659457,early,3.8121926175247123,-0.0001537301723146811,0.5947986245155334,0.0024612541310489178,0.11881466954946518,0.8101282119750977,-0.2681467831134796,1.1888889074325562,0.0006204842356964946,3.433333396911621,0.3615787625312805,False,True,True,False,1507.1300276861339
42,2023-10-24,98,call,-282.3828716389065,late_morning,3.4224135041443446,3.76384959963616e-05,0.4966927468776703,0.003395777428522706,0.10719922930002213,0.6148290634155273,1.0020978450775146,2.727477550506592,0.0010441310005262494,1.3288288116455078,0.45887845754623413,False,False,False,True,-16.11538714485672
42,2023-10-26,83,call,-637.4064529827256,late_morning,5.201174028577933,0.00011692715634126216,0.8841343522071838,0.003245416795834899,0.13267146050930023,0.8820512890815735,1.1861240863800049,0.219730943441391,0.00160116795450449,2.4947683811187744,0.3811368942260742,False,False,True,True,-25.72369074602532
42,2023-10-27,114,put,2836.758085734099,late_morning,3.51151842107902,4.4821725168731064e-05,0.5716080069541931,0.003300973679870367,0.12629935145378113,0.8182478547096252,1.443482756614685,0.19421488046646118,0.0008739996119402349,1.6280992031097412,0.4562556743621826,False,False,True,True,3007.847201719518
42,2023-10-30,103,put,-198.47988597076414,late_morning,4.593398960502301,2.430414497212041e-06,0.2984432280063629,0.004744489677250385,0.11946522444486618,0.7234188318252563,-0.1943986862897873,0.02264600805938244,0.002022676169872284,0.4851013123989105,0.38187551498413086,False,False,True,True,638.5927450358977
42,2023-10-31,110,call,183.54103717114353,late_morning,3.432094250422283,2.53356083703693e-05,0.48472416400909424,0.0037080743350088596,0.10041316598653793,0.46756410598754883,0.558142364025116,0.10696517676115036,0.0009641952347010374,1.29104483127594,0.477994441986084,False,False,True,True,1260.406983384912
42,2023-11-01,99,call,-254.11816781014204,late_morning,2.7036455493313514,8.282757335109636e-05,0.5357503294944763,0.0014364075614139438,0.16996853053569794,0.9908546805381775,1.3647332191467285,9.383333206176758,0.0005679370951838791,1.8666666746139526,0.40512770414352417,False,False,False,True,-45.600009338557726
42,2023-11-06,109,call,-291.48995803296566,late_morning,1.6071974459593945,4.261694357410306e-06,0.34402191638946533,0.002186600584536791,0.07199114561080933,0.11170940101146698,0.65935879945755,0.06857523322105408,0.0017195151885971427,0.4993342161178589,0.4167221486568451,False,False,True,True,-20.71153611532197
42,2023-11-07,112,put,580.0022011607399,late_morning,1.8729416558676573,5.1115956011926755e-05,0.7224075794219971,0.0027848477475345135,0.06857406347990036,0.08247863501310349,1.2082853317260742,5.634042739868164,0.0005364255630411208,0.7319148778915405,0.6330457925796509,False,False,False,True,853.0777872607534
42,2023-11-08,57,call,-155.6729179143519,mid_morning,3.15597989620757,-5.738124673371203e-05,0.5760156512260437,0.0011551403440535069,0.0770464688539505,0.1989743560552597,-1.6686044931411743,1.7792792320251465,0.0005068007158115506,2.707207202911377,0.41624462604522705,False,False,False,True,4.956811704596809
42,2023-11-09,93,call,125.79047156000615,late_morning,2.8882361449971707,-5.9029921430919785e-06,0.634336531162262,0.002647640183568001,0.08085455000400543,0.2523076832294464,0.06320306658744812,3.171821355819702,0.0006641924846917391,1.676975965499878,0.47709423303604126,False,False,False,True,553.5599209690093
42,2023-11-10,116,put,-754.5096841982144,late_morning,2.806989430505564,5.7269739045295864e-05,0.586875319480896,0.0028041675686836243,0.07957347482442856,0.24085469543933868,1.870104432106018,4.357798099517822,0.0004982139798812568,1.1422017812728882,0.6040670275688171,False,False,False,True,383.24863502167386
42,2023-11-13,100,call,909.9379248355957,late_morning,2.263675623945281,4.773651380673982e-05,0.30848509073257446,0.0026157996617257595,0.07666926085948944,0.21388888359069824,1.9531643390655518,0.2954545319080353,0.000898401252925396,0.9040403962135315,0.560796320438385,False,False,False,True,1126.970012494102
42,2023-11-14,96,put,-210.61441590459447,late_morning,1.8647514112634458,3.992254278273322e-05,0.4950277507305145,0.004778276663273573,0.08046291023492813,0.2738461494445801,1.404188871383667,1.7479674816131592,0.0032803425565361977,0.2703252136707306,0.44915327429771423,False,False,False,True,714.6544107365609
42,2023-11-15,103,call,-268.350515807143,late_morning,2.35503843492401,4.090267248102464e-05,0.5474709272384644,0.0019683034624904394,0.07623428106307983,0.21888889372348785,0.7775201201438904,1.6293705701828003,0.0009498337167315185,1.491841435432434,0.48152828216552734,False,False,False,True,66.10920258333405
42,2023-11-16,105,put,-546.3425327646321,late_morning,3.464384734000709,-0.00010051629215013236,0.8709548711776733,0.0014483402483165264,0.0776510089635849,0.2527777850627899,-1.3889206647872925,0.2313624620437622,0.000865444540977478,1.9974292516708374,0.5891975164413452,False,False,False,True,679.1000391967594
42,2023-11-17,114,call,486.6063856858625,late_morning,2.710979913756704,-4.773600039698067e-07,0.5010189414024353,0.002627001376822591,0.06730169802904129,0.08914530277252197,-0.014187107793986797,0.6765498518943787,0.000823156675323844,1.0646899938583374,0.5126803517341614,False,False,True,True,680.8317683819108
42,2023-11-20,114,call,-131.6761459160951,late_morning,1.3706204749827389,4.2260577174602076e-05,1.1603868007659912,0.002869810676202178,0.05671513453125954,0.0028205127455294132,1.584958553314209,6.384615421295166,0.0006882251473143697,0.6794871687889099,0.6568771004676819,False,False,False,True,1126.4000384941696
42,2023-11-21,112,call,618.8466779462827,late_morning,1.8694077053464613,-1.4554219887941144e-05,0.30989208817481995,0.0009051731904037297,0.06398925185203552,0.06888888776302338,-1.0551154613494873,1.9838709831237793,0.0006843992159701884,0.8322580456733704,0.5858842134475708,False,False,False,True,967.0599515871703
42,2023-11-22,82,call,1062.7903076569921,late_morning,3.0271218201493806,-7.68472546042176e-06,0.9826959371566772,0.003380240872502327,0.06319914758205414,0.06354700773954391,-0.7670584917068481,0.022964509204030037,0.0010520697105675936,0.8475991487503052,0.5679410099983215,False,False,False,True,746.8085130520902
42,2023-11-24,57,call,23.93936064721845,mid_morning,1.7397106023964295,-7.871485649957322e-06,0.4154825508594513,0.0014114744262769818,0.034253958612680435,0.0005555555690079927,-0.5328831672668457,0.15530303120613098,0.0005795166944153607,1.2689393758773804,0.8592891097068787,False,False,True,True,137.57001263864336
42,2023-11-27,86,call,-183.45418838163215,late_morning,1.7944257836100481,1.0393915545137133e-05,0.405222088098526,0.0026716075371950865,0.0498080812394619,0.00931623950600624,0.9971264004707336,0.07504520565271378,0.0012139679165557027,0.3833634853363037,0.8830785751342773,False,False,True,True,384.5199886518717
42,2023-11-28,68,call,1168.5941784394795,mid_morning,1.8790662285482072,2.539380693633575e-05,1.2402002811431885,0.0014444544212892652,0.05188943073153496,0.02230769209563732,2.2268552780151367,0.6277777552604675,0.00039574093534611166,1.5944443941116333,0.5905500054359436,False,False,False,True,1630.8842736788376
