session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-08-01,pass,360,360,False,,1.0,1.0,31.966666666666665,13,0.9941358024691358,105840,80556,1.0,0.9957048512835791,0.27606882168925967,0.7196360295943195,36,36,0,36,0,0,1.0,11508,0,0,0,1.0,11508,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,576b632dd7f1188cd62b56fb08664babc57e7c35612d703690c048cb05a4b18a
2025-08-04,pass,360,360,False,,1.0,1.0,28.208333333333332,10,0.9570987654320988,105840,71085,1.0,0.9904199198143068,0.2943799676443694,0.6960399521699374,36,36,0,36,0,0,1.0,10155,0,0,0,1.0,10155,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,d668a7ba250b054bb68b226a1158c86e6e5b741b02c921fd94d147042c14fa81
2025-08-05,pass,360,360,False,,1.0,1.0,28.02777777777778,13,0.9717592592592592,105840,70630,1.0,0.9942942092595215,0.3229081126999858,0.6713860965595356,36,36,0,36,0,0,1.0,10090,0,0,0,1.0,10090,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,8aa949cfd44d49235c8a88509e93a053ab52a98ea2351ad5e3a5bd9f132ab145
2025-08-06,pass,360,360,False,,1.0,1.0,26.775,13,0.9464506172839506,105840,67473,1.0,0.991566997169238,0.2978821158092867,0.6936848813599514,36,36,0,36,0,0,1.0,9639,0,0,0,1.0,9639,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,d3637ff256cc5a473c28d253840abe2d5a182924aab56378622c1915c9e658b4
2025-08-07,pass,360,360,False,,1.0,1.0,30.3,16,0.9899691358024691,105840,76356,1.0,0.9951935669757452,0.3477133427628477,0.6474802242128975,36,36,0,36,0,0,1.0,10908,0,0,0,1.0,10908,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bdd5e249aca9b31f1ac9a1cb097dde66424dfe223ea2760d4b5a03d5453f5ddf
2025-08-08,pass,360,360,False,,1.0,1.0,26.458333333333332,12,0.9415123456790123,105840,66675,1.0,0.9913160854893138,0.28082489688788903,0.7104911886014248,36,36,0,36,0,0,1.0,9525,0,0,0,1.0,9525,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,7ad9e883cd3ebd3ba90d8d96138580b53e5f0ce26b5f2b6d11afd445a37df8fb
2025-08-11,pass,360,360,False,,1.0,1.0,26.052777777777777,16,0.9643518518518519,105840,65653,1.0,0.9912266004599942,0.3854050843068862,0.605821516153108,36,36,0,36,0,0,1.0,9379,0,0,0,1.0,9379,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,657ebdbfda389c24946a75e9befe587984cf0894063b0e9793775942c60beb1e
2025-08-12,pass,360,360,False,,1.0,1.0,26.072222222222223,12,0.9328703703703703,105840,65702,1.0,0.990593893640985,0.3628808864265928,0.6277130072143923,36,36,0,36,0,0,1.0,9386,0,0,0,1.0,9386,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,eb6bbc1b9aa30fc360aaed79901e378c7c44c7f9178b05495e66066a0e3018a0
2025-08-13,pass,360,360,False,,1.0,1.0,25.697222222222223,12,0.9492283950617284,105840,64757,1.0,0.991614806121346,0.3542628596136325,0.6373519465077134,36,36,0,36,0,0,1.0,9251,0,0,0,1.0,9251,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,ba89ea7f1c83b82d18053acf0e3f8eb8558372a9046c63884dca25fd3c9a9518
2025-08-14,pass,360,360,False,,1.0,1.0,25.655555555555555,11,0.9299382716049382,105840,64652,1.0,0.9926993751160057,0.3637474478747757,0.62895192724123,36,36,0,36,0,0,1.0,9236,0,0,0,1.0,9236,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,735f6dc5e0e0597f18351b7847d71786bc9b74a735348fb950ad2e98600c8064
