[2026-03-21 10:09:03] Signal handlers installed
[2026-03-21 10:09:03] Loop starting: hours=0.75, max_experiments=11
[2026-03-21 10:09:03] phase=startup | rss_mb=778.9 | vmsize_kb=17352884 | vmrss_kb=697564 | cgroup_mb=1237 | pids=8 | disk_used_gb=2619.3 | disk_free_gb=4309.3
[2026-03-21 10:12:55] phase=pre_train_1 | rss_mb=778.9 | vmsize_kb=17354932 | vmrss_kb=699868 | cgroup_mb=1237 | pids=6 | disk_used_gb=2619.6 | disk_free_gb=4309.0
[2026-03-21 10:12:59] phase=post_train_1 | rss_mb=778.9 | vmsize_kb=17428680 | vmrss_kb=699868 | cgroup_mb=1241 | pids=6 | disk_used_gb=2619.6 | disk_free_gb=4309.0
[2026-03-21 10:16:21] phase=pre_train_1 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=7 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:20:38] phase=post_train_1 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1241 | pids=8 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:20:38] phase=post_exp_1 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1241 | pids=8 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:20:38] phase=pre_train_2 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=8 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:20:42] phase=post_train_2 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=8 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:23:57] phase=pre_train_2 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1244 | pids=9 | disk_used_gb=2619.7 | disk_free_gb=4308.9
[2026-03-21 10:28:13] phase=post_train_2 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=8 | disk_used_gb=2619.8 | disk_free_gb=4308.8
[2026-03-21 10:28:13] phase=post_exp_2 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=8 | disk_used_gb=2619.8 | disk_free_gb=4308.8
[2026-03-21 10:28:13] phase=pre_train_3 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1243 | pids=8 | disk_used_gb=2619.8 | disk_free_gb=4308.8
[2026-03-21 10:28:17] phase=post_train_3 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1242 | pids=8 | disk_used_gb=2619.8 | disk_free_gb=4308.8
[2026-03-21 10:31:35] phase=pre_train_3 | rss_mb=778.9 | vmsize_kb=17426800 | vmrss_kb=698212 | cgroup_mb=1243 | pids=8 | disk_used_gb=2620.2 | disk_free_gb=4308.4
