[2026-03-23 09:15:38] Signal handlers installed
[2026-03-23 09:15:38] Loop starting: hours=2.17, max_experiments=21
[2026-03-23 09:15:38] phase=startup | rss_mb=807.4 | vmsize_kb=17375576 | vmrss_kb=721916 | cgroup_mb=1284 | pids=7 | disk_used_gb=3261.3 | disk_free_gb=3667.3
[2026-03-23 09:19:32] phase=pre_train_1 | rss_mb=807.4 | vmsize_kb=17378648 | vmrss_kb=724220 | cgroup_mb=1285 | pids=6 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:23:43] phase=post_train_1 | rss_mb=807.4 | vmsize_kb=17452396 | vmrss_kb=724220 | cgroup_mb=1291 | pids=8 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:23:43] phase=post_exp_1 | rss_mb=807.4 | vmsize_kb=17452396 | vmrss_kb=724220 | cgroup_mb=1295 | pids=10 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:23:43] phase=pre_train_2 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1294 | pids=10 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:27:53] phase=post_train_2 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1291 | pids=8 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:27:53] phase=post_exp_2 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1290 | pids=8 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:27:53] phase=pre_train_3 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1291 | pids=8 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:32:04] phase=post_train_3 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1287 | pids=8 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:32:04] phase=post_exp_3 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1286 | pids=8 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:32:04] phase=pre_train_4 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1287 | pids=8 | disk_used_gb=3261.6 | disk_free_gb=3667.1
[2026-03-23 09:36:14] phase=post_train_4 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1289 | pids=10 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:36:14] phase=post_exp_4 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1288 | pids=9 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:36:14] phase=pre_train_5 | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=1289 | pids=9 | disk_used_gb=3261.8 | disk_free_gb=3666.8
[2026-03-23 09:39:19] SIGNAL RECEIVED: SIGTERM (signum=15)
[2026-03-23 09:39:19] phase=signal_death | rss_mb=807.4 | vmsize_kb=17450516 | vmrss_kb=722344 | cgroup_mb=2644 | pids=10 | disk_used_gb=3261.9 | disk_free_gb=3666.7
