Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 382920 1-min bars, 32 features, 8 actions
  ~981 trading days
Training:   up to idx 268019
Validation: idx 268020-382919
  Option P&L coverage: 296720/382920 (77%)
Parameters: 146,794
Architecture: v4 simplified two-head (gate+dir) + balanced strike gating with frequency incentive
Training from scratch (v4: no warm-start).

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.00015 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
False entry penalty: 2.0x
Label smoothing: gate=0.05 dir=0.05

step 00000 (  0.0%) | loss: 3.038003 | trade:0.39 call:0.41 put:0.59 | ATM:0.24 OTM:0.76 | lr: 0.00e+00 | left: 240s
step 00050 (  0.3%) | loss: 3.160461 | trade:0.39 call:0.41 put:0.59 | ATM:0.25 OTM:0.75 | lr: 5.04e-06 | left: 239s
step 00100 (  0.6%) | loss: 3.140216 | trade:0.41 call:0.42 put:0.58 | ATM:0.25 OTM:0.75 | lr: 9.18e-06 | left: 239s
step 00150 (  1.0%) | loss: 3.099166 | trade:0.42 call:0.42 put:0.58 | ATM:0.25 OTM:0.75 | lr: 1.47e-05 | left: 238s
step 00200 (  1.5%) | loss: 3.078404 | trade:0.44 call:0.42 put:0.58 | ATM:0.28 OTM:0.72 | lr: 2.30e-05 | left: 236s
step 00250 (  2.1%) | loss: 3.004072 | trade:0.44 call:0.45 put:0.55 | ATM:0.32 OTM:0.68 | lr: 3.13e-05 | left: 235s
step 00300 (  2.6%) | loss: 2.941357 | trade:0.45 call:0.46 put:0.54 | ATM:0.33 OTM:0.67 | lr: 3.84e-05 | left: 234s
step 00350 (  2.8%) | loss: 2.913781 | trade:0.45 call:0.47 put:0.53 | ATM:0.35 OTM:0.65 | lr: 4.21e-05 | left: 233s
step 00400 (  3.0%) | loss: 2.865319 | trade:0.45 call:0.49 put:0.51 | ATM:0.35 OTM:0.65 | lr: 4.55e-05 | left: 233s
step 00450 (  3.3%) | loss: 2.810066 | trade:0.43 call:0.50 put:0.50 | ATM:0.36 OTM:0.64 | lr: 4.89e-05 | left: 232s
step 00500 (  3.5%) | loss: 2.795918 | trade:0.45 call:0.50 put:0.50 | ATM:0.37 OTM:0.63 | lr: 5.29e-05 | left: 232s
step 00550 (  3.8%) | loss: 2.762532 | trade:0.44 call:0.50 put:0.50 | ATM:0.37 OTM:0.63 | lr: 5.66e-05 | left: 231s
step 00600 (  4.0%) | loss: 2.696922 | trade:0.44 call:0.51 put:0.49 | ATM:0.38 OTM:0.62 | lr: 6.07e-05 | left: 230s
step 00650 (  4.5%) | loss: 2.666256 | trade:0.45 call:0.51 put:0.49 | ATM:0.38 OTM:0.62 | lr: 6.68e-05 | left: 229s
step 00700 (  4.8%) | loss: 2.596495 | trade:0.42 call:0.52 put:0.48 | ATM:0.39 OTM:0.61 | lr: 7.20e-05 | left: 228s
step 00750 (  5.0%) | loss: 2.535658 | trade:0.42 call:0.54 put:0.46 | ATM:0.43 OTM:0.57 | lr: 7.57e-05 | left: 228s
step 00800 (  5.3%) | loss: 2.494245 | trade:0.43 call:0.49 put:0.51 | ATM:0.41 OTM:0.59 | lr: 7.96e-05 | left: 227s
step 00850 (  5.5%) | loss: 2.417516 | trade:0.44 call:0.53 put:0.47 | ATM:0.40 OTM:0.60 | lr: 8.30e-05 | left: 227s
step 00900 (  5.8%) | loss: 2.370016 | trade:0.44 call:0.49 put:0.51 | ATM:0.40 OTM:0.60 | lr: 8.64e-05 | left: 226s
step 00950 (  6.0%) | loss: 2.306103 | trade:0.42 call:0.56 put:0.44 | ATM:0.42 OTM:0.58 | lr: 8.96e-05 | left: 226s
step 01000 (  6.2%) | loss: 2.239621 | trade:0.41 call:0.55 put:0.45 | ATM:0.42 OTM:0.58 | lr: 9.30e-05 | left: 225s
step 01050 (  6.5%) | loss: 2.161492 | trade:0.41 call:0.59 put:0.41 | ATM:0.45 OTM:0.55 | lr: 9.68e-05 | left: 225s
step 01100 (  6.7%) | loss: 2.128325 | trade:0.42 call:0.58 put:0.42 | ATM:0.45 OTM:0.55 | lr: 1.00e-04 | left: 224s
step 01150 (  6.9%) | loss: 2.048984 | trade:0.39 call:0.55 put:0.45 | ATM:0.43 OTM:0.57 | lr: 1.03e-04 | left: 223s
step 01200 (  7.1%) | loss: 1.998615 | trade:0.42 call:0.56 put:0.44 | ATM:0.37 OTM:0.63 | lr: 1.07e-04 | left: 223s
step 01250 (  7.4%) | loss: 1.928476 | trade:0.39 call:0.60 put:0.40 | ATM:0.42 OTM:0.58 | lr: 1.10e-04 | left: 222s
step 01300 (  7.6%) | loss: 1.846081 | trade:0.37 call:0.59 put:0.41 | ATM:0.40 OTM:0.60 | lr: 1.14e-04 | left: 222s
step 01350 (  7.8%) | loss: 1.780391 | trade:0.42 call:0.53 put:0.47 | ATM:0.40 OTM:0.60 | lr: 1.17e-04 | left: 221s
step 01400 (  8.2%) | loss: 1.733959 | trade:0.41 call:0.52 put:0.48 | ATM:0.44 OTM:0.56 | lr: 1.23e-04 | left: 220s
step 01450 (  8.5%) | loss: 1.709425 | trade:0.36 call:0.67 put:0.33 | ATM:0.41 OTM:0.59 | lr: 1.27e-04 | left: 220s
step 01500 (  8.7%) | loss: 1.667273 | trade:0.42 call:0.56 put:0.44 | ATM:0.44 OTM:0.56 | lr: 1.31e-04 | left: 219s
step 01550 (  9.0%) | loss: 1.576949 | trade:0.38 call:0.64 put:0.36 | ATM:0.43 OTM:0.57 | lr: 1.35e-04 | left: 218s
step 01600 (  9.3%) | loss: 1.564098 | trade:0.44 call:0.57 put:0.43 | ATM:0.39 OTM:0.61 | lr: 1.39e-04 | left: 218s
step 01650 (  9.5%) | loss: 1.543341 | trade:0.40 call:0.62 put:0.38 | ATM:0.45 OTM:0.55 | lr: 1.43e-04 | left: 217s
step 01700 (  9.9%) | loss: 1.504547 | trade:0.38 call:0.61 put:0.39 | ATM:0.43 OTM:0.57 | lr: 1.48e-04 | left: 216s
step 01750 ( 10.3%) | loss: 1.448309 | trade:0.40 call:0.67 put:0.33 | ATM:0.50 OTM:0.50 | lr: 1.50e-04 | left: 215s
step 01800 ( 10.6%) | loss: 1.466496 | trade:0.35 call:0.60 put:0.40 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 215s
step 01850 ( 10.9%) | loss: 1.416686 | trade:0.39 call:0.60 put:0.40 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 214s
step 01900 ( 11.4%) | loss: 1.401074 | trade:0.39 call:0.61 put:0.39 | ATM:0.45 OTM:0.55 | lr: 1.50e-04 | left: 213s
step 01950 ( 11.9%) | loss: 1.407701 | trade:0.34 call:0.59 put:0.41 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 211s
step 02000 ( 12.3%) | loss: 1.358638 | trade:0.33 call:0.65 put:0.35 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 210s
step 02050 ( 12.5%) | loss: 1.405834 | trade:0.37 call:0.68 put:0.32 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 210s
step 02100 ( 12.8%) | loss: 1.345982 | trade:0.36 call:0.62 put:0.38 | ATM:0.43 OTM:0.57 | lr: 1.50e-04 | left: 209s
step 02150 ( 13.1%) | loss: 1.365599 | trade:0.39 call:0.61 put:0.39 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 209s
step 02200 ( 13.3%) | loss: 1.346161 | trade:0.40 call:0.63 put:0.37 | ATM:0.40 OTM:0.60 | lr: 1.50e-04 | left: 208s
step 02250 ( 13.6%) | loss: 1.334315 | trade:0.37 call:0.64 put:0.36 | ATM:0.52 OTM:0.48 | lr: 1.50e-04 | left: 207s
step 02300 ( 13.8%) | loss: 1.305492 | trade:0.35 call:0.61 put:0.39 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 207s
step 02350 ( 14.1%) | loss: 1.309045 | trade:0.36 call:0.72 put:0.28 | ATM:0.54 OTM:0.46 | lr: 1.50e-04 | left: 206s
step 02400 ( 14.3%) | loss: 1.281632 | trade:0.34 call:0.73 put:0.27 | ATM:0.40 OTM:0.60 | lr: 1.50e-04 | left: 206s
step 02450 ( 14.6%) | loss: 1.315079 | trade:0.40 call:0.67 put:0.33 | ATM:0.47 OTM:0.53 | lr: 1.50e-04 | left: 205s
step 02500 ( 14.8%) | loss: 1.285692 | trade:0.40 call:0.57 put:0.43 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 204s
step 02550 ( 15.1%) | loss: 1.308304 | trade:0.34 call:0.61 put:0.39 | ATM:0.46 OTM:0.54 | lr: 1.50e-04 | left: 204s
step 02600 ( 15.3%) | loss: 1.270845 | trade:0.33 call:0.58 put:0.42 | ATM:0.49 OTM:0.51 | lr: 1.50e-04 | left: 203s
step 02650 ( 15.5%) | loss: 1.274842 | trade:0.37 call:0.64 put:0.36 | ATM:0.53 OTM:0.47 | lr: 1.50e-04 | left: 203s
step 02700 ( 15.8%) | loss: 1.281162 | trade:0.31 call:0.64 put:0.36 | ATM:0.50 OTM:0.50 | lr: 1.50e-04 | left: 202s
step 02750 ( 16.0%) | loss: 1.283345 | trade:0.35 call:0.56 put:0.44 | ATM:0.48 OTM:0.52 | lr: 1.50e-04 | left: 202s
