Mixed precision: bf16 enabled (Ampere+ GPU detected)
Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 384870 1-min bars, 32 features, 8 actions
  ~986 trading days
Training:   up to idx 269189
Validation: idx 269190-384869
  Option P&L coverage: 297877/384870 (77%)
Parameters: 145,064
Architecture: v4 simplified two-head (gate+dir), ATM-biased, no ETV
Training from scratch (v4: no warm-start).
Day-sequential batching: 70% sequential, 30% random (batch=16)

Budget: 240s | Batch: 768 | Lookback: 120
LR: 0.00025 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
Label smoothing: gate=0.05 dir=0.05
Loss weights: gate=0.5, dir=2.0, pnl=0.3
Exit override strength: 0.15 (gate targets flipped on exit bars)
Position state: flat for random batches, tracked for day-sequential

step 00000 (  0.0%) | loss: 0.000000 | trade:0.53 call:0.47 put:0.53 | ATM:0.43 OTM:0.57 [seq] | lr: 0.00e+00 | left: 240s
step 00050 (  0.3%) | loss: 1.179536 | trade:0.52 call:0.52 put:0.48 | ATM:0.40 OTM:0.60 [seq] | lr: 4.45e-06 | left: 239s
step 00100 (  0.7%) | loss: 1.493328 | trade:0.59 call:0.48 put:0.52 | ATM:0.46 OTM:0.54 [seq] | lr: 1.17e-05 | left: 238s
step 00150 (  1.1%) | loss: 1.317933 | trade:0.53 call:0.50 put:0.50 | ATM:0.46 OTM:0.54 [seq] | lr: 1.90e-05 | left: 237s
step 00200 (  1.6%) | loss: 1.028538 | trade:0.51 call:0.56 put:0.44 | ATM:0.42 OTM:0.58 [seq] | lr: 2.62e-05 | left: 236s
step 00250 (  2.0%) | loss: 0.767358 | trade:0.51 call:0.64 put:0.36 | ATM:0.46 OTM:0.54 [seq] | lr: 3.35e-05 | left: 235s
step 00300 (  2.4%) | loss: 1.211686 | trade:0.54 call:0.70 put:0.30 | ATM:0.49 OTM:0.51 [seq] | lr: 4.06e-05 | left: 234s
step 00350 (  2.9%) | loss: 1.236030 | trade:0.43 call:0.69 put:0.31 | ATM:0.48 OTM:0.52 [rnd] | lr: 4.77e-05 | left: 233s
step 00400 (  3.3%) | loss: 1.097747 | trade:0.33 call:0.68 put:0.33 | ATM:0.46 OTM:0.54 [seq] | lr: 5.53e-05 | left: 232s
step 00450 (  3.8%) | loss: 1.251095 | trade:0.17 call:0.52 put:0.48 | ATM:0.44 OTM:0.56 [seq] | lr: 6.27e-05 | left: 231s
step 00500 (  4.2%) | loss: 0.851465 | trade:0.23 call:0.84 put:0.16 | ATM:0.50 OTM:0.50 [seq] | lr: 6.98e-05 | left: 230s
step 00550 (  4.6%) | loss: 1.078080 | trade:0.26 call:0.84 put:0.17 | ATM:0.50 OTM:0.50 [seq] | lr: 7.72e-05 | left: 229s
step 00600 (  5.1%) | loss: 0.792795 | trade:0.25 call:0.88 put:0.12 | ATM:0.58 OTM:0.42 [seq] | lr: 8.45e-05 | left: 228s
step 00650 (  5.5%) | loss: 1.046050 | trade:0.18 call:0.81 put:0.19 | ATM:0.50 OTM:0.50 [seq] | lr: 9.16e-05 | left: 227s
step 00700 (  5.9%) | loss: 1.156200 | trade:0.10 call:0.68 put:0.33 | ATM:0.49 OTM:0.51 [seq] | lr: 9.90e-05 | left: 226s
step 00750 (  6.4%) | loss: 1.220625 | trade:0.44 call:0.57 put:0.43 | ATM:0.54 OTM:0.46 [seq] | lr: 1.07e-04 | left: 225s
step 00800 (  6.8%) | loss: 0.875343 | trade:0.77 call:0.23 put:0.77 | ATM:0.49 OTM:0.51 [seq] | lr: 1.14e-04 | left: 224s
step 00850 (  7.3%) | loss: 0.393024 | trade:0.40 call:0.17 put:0.84 | ATM:0.64 OTM:0.36 [seq] | lr: 1.21e-04 | left: 223s
