session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-12-01,pass,360,360,False,,1.0,1.0,27.794444444444444,14,0.9800925925925926,105840,70042,1.0,0.9926615459295851,0.3167385283115845,0.6759230176180007,36,36,0,36,0,0,1.0,10006,0,0,0,1.0,10006,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,39ace4f1155944b335c9b752c7a5d45a28b93749bea148ec7e07d7352f8ffd95
2025-12-02,pass,360,360,False,,1.0,1.0,28.377777777777776,15,0.9799382716049383,105840,71512,1.0,0.9939171048215684,0.2854765633739792,0.7084405414475892,36,36,0,36,0,0,1.0,10216,0,0,0,1.0,10216,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bdd92b810f670d6114c18800b003e3a4d4f5123ff87143a3ba6c9706db763603
2025-12-03,pass,360,360,False,,1.0,1.0,26.855555555555554,9,0.9526234567901235,105840,67676,1.0,0.9909421360600509,0.2872362432767894,0.7037058927832615,36,36,0,36,0,0,1.0,9668,0,0,0,1.0,9668,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,0c211412c024279c458b8d829fcec23d7a97da43c8a746e9bd6db0a0c9c9358a
2025-12-04,pass,360,360,False,,1.0,1.0,27.691666666666666,17,0.9768518518518519,105840,69783,1.0,0.9931788544487913,0.25645214450510867,0.7367267099436826,36,36,0,36,0,0,1.0,9969,0,0,0,1.0,9969,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,544e7766235b840655e6fa511bd776229d0a1be053e5862442772a2617c55e85
2025-12-05,pass,360,360,False,,1.0,1.0,27.583333333333332,12,0.9680555555555556,105840,69510,1.0,0.9932959286433607,0.3034527406128615,0.6898431880304992,36,36,0,36,0,0,1.0,9930,0,0,0,1.0,9930,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,62e8b987dac0128269f348281fc0faebc23d733b5c16f2a892686078d550ac00
2025-12-08,pass,360,360,False,,1.0,1.0,28.5,14,0.9734567901234568,105840,71820,1.0,0.9914786967418546,0.2918546365914787,0.6996240601503759,36,36,0,36,0,0,1.0,10260,0,0,0,1.0,10260,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,12c04068993aba0548a707588c2d8aba9d415f5f0336b9d949fac26ce89512b0
2025-12-09,pass,360,360,False,,1.0,1.0,25.180555555555557,13,0.933641975308642,105840,63455,1.0,0.9902765739500433,0.3201954140729651,0.6700811598770783,36,36,0,36,0,0,1.0,9065,0,0,0,1.0,9065,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,2e4a7613e3fb643f4580de406dc0d0c78a8e280e671f77a9042f456bf760d166
2025-12-10,pass,360,360,False,,1.0,1.0,30.044444444444444,4,0.9820987654320987,105840,75712,1.0,0.9873732037193576,0.3953402366863905,0.592032967032967,36,36,0,36,0,0,1.0,10816,0,0,0,1.0,10816,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,efaffa64cd0a61e7fd8eda5d6d3509cec347ea535c85af33bebc8f7a1b95ebf4
2025-12-11,pass,360,360,False,,1.0,1.0,27.069444444444443,12,0.9594135802469136,105840,68215,1.0,0.9937403796818881,0.3522832221652129,0.6414571575166752,36,36,0,36,0,0,1.0,9745,0,0,0,1.0,9745,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,95c688999e6e5fd75fd718996b28c2238699f36c7c4842c158780fff13d5cba8
2025-12-12,pass,360,360,False,,1.0,1.0,28.619444444444444,14,0.9691358024691358,105840,72121,1.0,0.9961592324011037,0.3114626807725905,0.6846965516285132,36,36,0,36,0,0,1.0,10303,0,0,0,1.0,10303,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,7583384582dbcbc6c43a33be8d651ea7952c7f7069e6a13fb0dc9f733e683799
