day,entry_bar,exit_bar,exit_prob,l2_0,l2_1,l2_2,l2_3,l2_4,l2_5,l2_6,l2_7,l2_8,l2_9,l2_10,l2_11,l2_12,l2_13,l2_14,l2_15,l2_16,l2_17,l2_18,l2_19,l2_20,l2_21,l2_22,l2_23,l2_24,l2_25,l2_26,l2_27,l2_28,l2_29,l2_30,l2_31,l2_32,l2_33,l2_34,l2_35,l2_36,l2_37,l2_38,l2_39,l2_40,l2_41,l2_42,l2_43,l2_44,l2_45,l2_46,l2_47,l2_48,l2_49,l2_50,l2_51,l2_52,l2_53,l2_54,l2_55,l2_56,l2_57,l2_58,l2_59,l2_60,l2_61,l2_62,l2_63,l2_64,l2_65,l2_66,l2_67,l2_68,l2_69,l2_70,l2_71,l2_72,l2_73,l2_74,l2_75,l2_76,l2_77,l2_78,l2_79,l2_80,l2_81,l2_82,l2_83,l2_84,l2_85,l2_86,l2_87,l2_88,bars_since_entry,bars_to_session_end,current_pnl_norm,mfe_norm,mae_norm,mfe_bar_age,direction_is_call,is_false_positive,delta_vs_v1,bars_held
2026-03-19,90,145,0.24482026072416832,-0.00021876153186894953,-0.00019901615451090038,1.8670324087142944,0.0009010692592710257,0.00034867433714680374,1.9371548891067505,-0.00011345098755555227,0.007158410269767046,-0.018858635798096657,-5.763394437963143e-05,0.10000000149011612,1.2774518728256226,-0.0003865481121465564,0.9223657846450806,0.33000001311302185,0.1560889482498169,0.5708677768707275,0.49352580308914185,0.002761526731774211,0.7204197645187378,0.0,0.0005038260133005679,1.0,0.48239007592201233,1.0,2.0029942989349365,1.1139750480651855,0.000112509100290481,-1.0455466508574318e-05,0.7212024331092834,-0.692724347114563,0.5,-0.006228507496416569,-0.00031149949063546956,0.0038443596567958593,0.918181836605072,0.8379446864128113,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10952728986740112,0.08102767169475555,0.0038443596567958593,0.3640316128730774,1.0,0.0,0.41897234320640564,1.0,0.11850181967020035,0.014042560011148453,0.0694444477558136,0.01023203693330288,-0.03339436650276184,9.793745994567871,-1.5025712251663208,0.1782178282737732,0.012242977507412434,-0.3201580345630646,-0.01625608280301094,0.06388765573501587,0.11742215603590012,0.1272050142288208,-0.0007924209348857403,3.8997390220174566e-05,0.032936614006757736,0.032936614006757736,0.0014566420577466488,0.0,0.0,-0.0047375112771987915,0.06266108900308609,0.3402898609638214,1.0,5.356586456298828,4.844187259674072,0.6261127591133118,5.82304573059082,0.592924177646637,8.843037605285645,5.0998663902282715,0.3619631826877594,55.0,125.0,-0.0017528990283608437,0.44106847047805786,-0.4522954523563385,19.0,0.0,False,-619.1210261656929,55
2026-03-20,97,100,0.20042290984344666,-0.00013581151142716408,-0.0004073239106219262,0.7653422951698303,0.0006150502595119178,0.0006740260287187994,0.8860957622528076,-0.0014642946189269423,0.008578654378652573,-0.012885532341897488,-2.013403718592599e-05,0.20000000298023224,0.9697425365447998,0.0015461924485862255,0.9505111575126648,0.33000001311302185,0.026296693831682205,0.557283341884613,0.24657534062862396,-0.005099728237837553,0.07646258175373077,-1.0,0.0006368528120219707,0.8933002352714539,-6.476178169250488,1.0,0.6002945303916931,2.1285243034362793,0.00011764085502363741,-4.7090183215914294e-05,0.999189019203186,-0.04026594012975693,0.3333333432674408,-0.0017468439182266593,-0.006463369354605675,0.003124088980257511,0.7381533980369568,-1.0,-1.0,0.0,0.0,-0.0006822021678090096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6826791167259216,3.8399999141693115,0.0013354069087654352,1.4525713920593262,0.0,1.0,-4.340000152587891,0.0,0.12116392701864243,0.014680242165923119,0.019999999552965164,0.009221699088811874,-0.03133246302604675,5.383741855621338,-1.1201430559158325,0.12034384161233902,0.09191333502531052,0.4989071190357208,-0.035255637019872665,0.05872202292084694,0.1149040013551712,0.1315106451511383,-0.0003446665359660983,5.6884960940806195e-05,0.03415658697485924,0.03415658697485924,0.0013469712575897574,-3.0,-3.0,-0.03123614192008972,0.03852856904268265,0.40613847970962524,1.0,5.641907215118408,5.03043794631958,0.6489607095718384,6.073044300079346,0.580468475818634,8.574518203735352,5.318120002746582,0.3645320236682892,3.0,170.0,-0.17069323360919952,0.0557563379406929,-0.17069323360919952,2.0,0.0,False,-133.74999943194737,3
2026-03-23,67,110,0.2627731090070263,0.0004281435103621334,-4.520686616160674e-06,0.8266668915748596,0.0007097510388121009,0.00037314248038455844,1.4550743103027344,0.0023028352297842503,0.011551913805305958,0.006249124184250832,-0.00016692200733814389,-0.5,4.310117244720459,0.013316687196493149,0.9446524977684021,0.33000001311302185,0.5826629996299744,0.6426463723182678,0.7979389429092407,0.005615140311419964,1.0687025785446167,1.0,0.0004254846426192671,-0.9532908797264099,3.733161687850952,-1.0,0.4354773163795471,1.0770691633224487,0.00019773210806306452,6.504871271317825e-05,0.9797906279563904,-0.20002569258213043,0.3333333432674408,0.010239201597869396,0.009217721410095692,0.006714757066220045,0.7089318037033081,1.0,0.0,-1.0,0.0,0.0012884015450254083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818492293357849,1.2300400733947754,0.004133433103561401,0.4028435945510864,0.0,1.0,1.7300400733947754,-1.0,0.11167522519826889,0.012471216730773449,0.18518517911434174,0.01006988249719143,-0.02989080734550953,-17.7756290435791,-2.665116786956787,0.1348973661661148,0.042837634682655334,-0.5444420576095581,-0.017026230692863464,0.05976143106818199,0.10880106687545776,0.11734382808208466,-0.001992610516026616,7.231382915051654e-05,0.033666957169771194,0.033666957169771194,0.0013666135491803288,2.0,2.0,0.037460073828697205,0.05661237984895706,0.3750937879085541,1.0,4.867534637451172,5.433722019195557,0.3613445460796356,5.880533218383789,0.4401000142097473,9.487820625305176,5.129898548126221,0.761904776096344,43.0,160.0,-0.42867642641067505,-0.06042010709643364,-0.6185924410820007,39.0,0.0,False,502.8602935414398,43
2026-03-24,110,190,0.24084480880572048,-0.0011343798832967877,-0.0032653852831572294,1.3002115488052368,0.0003836305404547602,0.0003560213081073016,0.8694729804992676,0.0009045471088029444,0.010753833688795567,-0.012605004012584686,-0.0006831322098150849,0.10000000149011612,2.3754396438598633,0.017228176817297935,0.8885181546211243,0.33000001311302185,-0.35037437081336975,0.4771505892276764,0.6187712550163269,-0.0007966575212776661,0.41701629757881165,1.0,0.00047170897596515715,0.2857142984867096,3.99121356010437,1.0,0.445095032453537,2.0392096042633057,-4.0824634197633713e-05,2.2777636331738904e-05,0.08046656847000122,-0.9967573285102844,0.5,-0.004507912788540125,0.002546880627050996,0.0044970023445785046,0.2664184272289276,1.0,0.0,-1.0,0.0,0.00209474447183311,0.0,0.0,0.0,1.0,0.0,0.0358654148876667,0.0,0.3081091344356537,0.9383062124252319,0.00271433824673295,1.0678631067276,0.0,0.0,1.438306212425232,0.0,0.11519445478916168,0.013269635848701,0.17894737422466278,0.011686255224049091,-0.035689860582351685,-11.819911003112793,-2.1237552165985107,0.1149425283074379,0.0828593373298645,-0.4387367069721222,0.01796632818877697,0.0707106813788414,0.11301524937152863,0.12835943698883057,-0.0012624476803466678,9.984461939893663e-05,0.0364593043923378,0.0364593043923378,0.001579956733621657,0.0,0.0,-0.008284944109618664,0.044985413551330566,0.3846949338912964,1.0,4.983606815338135,5.616771221160889,0.3460620641708374,6.040254592895508,0.38032639026641846,8.797699928283691,5.347107410430908,0.5358851552009583,80.0,80.0,0.14697913825511932,0.21031248569488525,-0.47833335399627686,1.0,0.0,False,-116.79054649629916,80
2026-03-25,46,115,0.24717814775129288,-0.0025611640885472298,-0.0015950894448906183,1.6614278554916382,0.0005547774489969015,0.0007880973280407488,0.7049609422683716,-0.000987648731097579,0.009932941757142544,0.00022585202532354742,-0.0003745893482118845,0.800000011920929,2.8896644115448,-0.006596818100661039,0.941644549369812,0.33000001311302185,0.08674945682287216,0.5179199576377869,0.43995118141174316,0.00010225488222204149,0.4296017587184906,0.0,0.0008442924590781331,0.5710382461547852,-1.8540756702423096,1.0,0.8171268701553345,1.363433599472046,6.360805127769709e-05,-8.667563088238239e-05,0.9605181217193604,-0.27821746468544006,0.3333333432674408,0.00624792231246829,-0.00016825218335725367,0.005394680425524712,0.4627704322338104,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1764867901802063,0.0,-0.4286317229270935,0.04904993250966072,0.0034302223939448595,1.3079981803894043,0.0,1.0,-0.5490499138832092,0.0,0.12360063195228577,0.01527649536728859,0.539130449295044,0.009221864864230156,-0.032966408878564835,-5.7649335861206055,-2.3162736892700195,0.11363636702299118,0.06194723770022392,0.34498918056488037,-0.033957142382860184,0.06030226871371269,0.11715175211429596,0.13267609477043152,-0.0023376578465104103,3.000173092004843e-05,0.03201728314161301,0.03201728314161301,0.001336197485215962,1.0,1.0,0.009545838460326195,0.04448501765727997,0.37890625,1.0,5.247024059295654,5.5947113037109375,0.4135667383670807,6.126869201660156,0.3770093023777008,9.154510498046875,5.375278472900391,0.6186046600341797,69.0,155.0,0.05909092724323273,1.5684772729873657,-0.4441136121749878,8.0,0.0,False,-876.9500236817579,69
2026-03-26,48,240,0.2449819065176141,-0.0021423546131700277,-0.0010953120654448867,1.445066213607788,0.00034093266003765166,0.0002590868389233947,1.0303208827972412,-0.005107515957206488,0.010423017665743828,-0.018795831128954887,-0.00038304494228214025,0.30000001192092896,2.1706786155700684,0.005083514843136072,0.84059739112854,0.33000001311302185,-0.41652923822402954,0.4089582562446594,0.09135111421346664,-0.004198385868221521,0.0792212188243866,-1.0,0.0003634201711975038,0.21171170473098755,-15.875227928161621,1.0,0.5312995910644531,1.4091602563858032,-9.487017086939886e-05,-0.00010651313641574234,-0.6631226539611816,-0.7485107779502869,0.6666666865348816,-0.0055487803183496,-0.006804831326007843,0.003493791911751032,0.947692334651947,-1.0,168.0,0.0,0.0,-0.003311039647087455,0.0,0.0,0.0,0.0,0.0,0.15376845002174377,0.0,-2.0345916748046875,1.449419617652893,0.002778140362352133,0.6390270590782166,0.0,0.0,-1.949419617652893,0.0,0.1081063523888588,0.011686916463077068,0.17916665971279144,0.014464027248322964,-0.03821539878845215,-1.199729323387146,-4.856516361236572,0.1097046434879303,0.07738979160785675,0.4369189441204071,-0.023800857365131378,0.08164966106414795,0.11217804253101349,0.11760469526052475,-0.0006192243890836835,0.00021011466742493212,0.04170205444097519,0.04170205444097519,0.0019370117224752903,0.0,0.0,0.01885026879608631,0.04384692385792732,0.3527331054210663,1.0,5.820083141326904,5.9427995681762695,0.46927374601364136,6.575075626373291,0.4879269599914551,9.34049129486084,5.707110404968262,0.4333333373069763,192.0,30.0,2.1662168502807617,2.6950416564941406,-0.1460416316986084,3.0,0.0,False,2016.7065748749674,192
2026-03-27,87,110,0.46587937222961884,-0.002255363157019019,-0.0026633497327566147,0.9928603768348694,0.0005144497845321894,0.0003437065170146525,1.0042248964309692,-0.001833681482821703,0.007005870807915926,-0.024724768474698067,-0.00048134030657820404,-0.20000000298023224,2.8275065422058105,0.004426285158842802,0.9446524977684021,0.33000001311302185,0.2796318233013153,0.5350571274757385,0.12616822123527527,-0.004672451410442591,-0.1807500720024109,0.0,0.000496967404615134,-0.7575757503509521,-3.5862436294555664,1.0,1.6605682373046875,0.6162809729576111,8.446802530670539e-05,-5.5320520914392546e-05,0.9797906279563904,-0.20002569258213043,0.3333333432674408,-0.0035849320702254772,-0.006121952552348375,0.004764116834849119,0.4011780023574829,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2469977140426636,3.324889898300171,0.0014155164826661348,1.2665197849273682,0.0,1.0,-3.824889898300171,-1.0,0.13067668676376343,0.017076276242733,0.0,0.00891544297337532,-0.03351286053657532,-6.937656879425049,-1.0755040645599365,0.095238097012043,-0.009308384731411934,0.4736037850379944,0.0059221405535936356,0.05976143106818199,0.1364770382642746,0.1336865872144699,-0.00017295412544626743,8.76365156727843e-05,0.03021528571844101,0.03021528571844101,0.0013564348919317126,0.0,0.0,-0.019211480394005775,0.03360726684331894,0.3852357268333435,1.0,3.97029185295105,5.424950122833252,0.18705035746097565,5.631211757659912,0.47465112805366516,8.641532897949219,5.1179938316345215,0.7168674468994141,23.0,160.0,0.17660556733608246,0.17660556733608246,-0.26009175181388855,0.0,0.0,False,1035.2177944732484,23
2026-03-30,117,120,0.37565761632925054,-0.002700085984542966,-3.4448039514245465e-05,0.6036500930786133,0.000659232959151268,0.00039000206743367016,1.3249555826187134,-0.0009320492972619832,0.008836226537823677,-0.010597835294902325,-9.226888505509123e-05,-0.4000000059604645,2.8995912075042725,0.007352941203862429,0.9385815262794495,1.0,0.7531521320343018,0.59666907787323,0.271664023399353,-0.00518784997984767,0.10286460071802139,0.0,0.0004442608042154461,-0.6104512810707092,-2.8686370849609375,1.0,0.558455228805542,3.0,0.00021522919996641576,-4.706350409833249e-06,0.9350162148475647,-0.35460489988327026,0.5,0.005590653978288174,-0.0026870397850871086,0.005502481013536453,0.12037564069032669,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.42051997780799866,0.9382175803184509,0.002863983390852809,0.4598141014575958,0.0,1.0,-1.4382176399230957,-1.0,0.12604860961437225,0.015888100489974022,0.0,0.009442232549190521,-0.032811108976602554,-6.267762184143066,-1.7997994422912598,0.14399999380111694,0.01112283580005169,0.5291094183921814,-0.018946463242173195,0.06085806339979172,0.12696906924247742,0.1305343210697174,-0.0006666377885267138,5.946203964413144e-05,0.03211445361375809,0.03211445361375809,0.0014440682716667652,0.0,0.0,-0.009926007129251957,0.04924625903367996,0.3840920925140381,1.0,4.510859489440918,5.590987205505371,0.2521008551120758,5.880533218383789,0.4592030346393585,8.975377082824707,5.056245803833008,0.7820512652397156,3.0,150.0,0.14456519484519958,0.14456519484519958,0.03239128738641739,0.0,0.0,True,968.0500938772284,3
2026-03-31,65,100,0.31566903738655777,-0.0008391177980229259,-0.0011697160080075264,0.9132077097892761,0.0003514812851790339,0.0005008907173760235,0.5943958759307861,-9.713416511658579e-05,0.008996987715363503,0.00040746942977420986,0.000587848830036819,0.10000000149011612,0.6988521218299866,-0.01923076994717121,0.9505111575126648,0.33000001311302185,0.34001412987709045,0.6401000022888184,0.5885911583900452,0.0019223070703446865,0.7120506763458252,0.0,0.0006215352914296091,0.008849557489156723,-0.7587800621986389,1.0,1.2055593729019165,2.343485116958618,0.0003425716422498226,1.7270185708184727e-05,0.999189019203186,-0.04026594012975693,0.3333333432674408,0.008217536844313145,0.005295547656714916,0.005138469394296408,0.648910403251648,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008958958089351654,0.53724604845047,0.003444827627390623,1.1246049404144287,0.0,1.0,1.0372461080551147,0.0,0.13975079357624054,0.0195300355553627,0.41999998688697815,0.008171088062226772,-0.03522041440010071,-3.3089349269866943,-1.1553868055343628,0.08668076246976852,0.029214808717370033,-0.15443675220012665,0.0010859250323846936,0.05872202292084694,0.13618634641170502,0.14694803953170776,-0.0014698987361043692,4.44978431914933e-05,0.030872097238898277,0.030872097238898277,0.0014536869712173939,1.0,1.0,0.005313124042004347,0.028071152046322823,0.39525943994522095,1.0,4.8903489112854,5.8749308586120605,0.2710472345352173,6.190315246582031,0.42873260378837585,8.57904052734375,5.488937854766846,0.7012448310852051,35.0,170.0,0.2454448938369751,1.339533805847168,0.05561435967683792,13.0,0.0,False,-1322.0635573420104,35
2026-04-01,49,65,0.2228067970146607,-0.000707619299646467,-0.0014825672842562199,0.7805910110473633,0.0005680191679857671,0.0004871548153460026,0.9125353097915649,-0.00041921628871932626,0.004704051185399294,0.004207605496048927,-4.311322118155658e-05,-0.4000000059604645,3.1929104328155518,0.0004073319723829627,0.96953946352005,0.33000001311302185,0.0,0.5932352542877197,0.40110066533088684,-0.0001127814975916408,0.598788857460022,0.0,0.0006147921085357666,-0.8820375204086304,1.6690024137496948,1.0,0.0,1.0,0.000180762232048437,1.9799930669250898e-05,0.8660253882408142,0.5,0.3333333432674408,0.0042750034481287,0.0015411135973408818,0.004358366597443819,0.2330538034439087,-0.29280224442481995,-1.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4542231261730194,0.2321699559688568,0.002007102593779564,0.8725341558456421,1.0,1.0,0.2678300440311432,-1.0,0.11662277579307556,0.013600635342299938,0.3384615480899811,0.0090390145778656,-0.028719080612063408,-4.980183124542236,-2.2120919227600098,0.11081793904304504,0.06648766994476318,-0.025586379691958427,-0.025586379691958427,0.055470019578933716,0.11395323276519775,0.12372597306966782,-0.002194612519815564,2.8333020964055322e-05,0.03137003257870674,0.03137003257870674,0.0011619317810982466,1.0,1.0,0.0035110502503812313,0.03939545527100563,0.3411552309989929,1.0,5.398162841796875,5.476463317871094,0.4803493320941925,6.129050254821777,0.4339836537837982,9.421734809875488,5.288267135620117,0.7258883118629456,16.0,205.0,0.04700853303074837,0.05211540311574936,-0.30000001192092896,15.0,0.0,False,-1048.4168364102272,16
