[2026-03-22 08:15:20] Signal handlers installed
[2026-03-22 08:15:20] Loop starting: hours=5.0, max_experiments=45
[2026-03-22 08:15:20] phase=startup | rss_mb=801.5 | vmsize_kb=17369452 | vmrss_kb=717392 | cgroup_mb=1272 | pids=9 | disk_used_gb=3059.0 | disk_free_gb=3869.7
[2026-03-22 08:19:41] phase=pre_train_1 | rss_mb=801.5 | vmsize_kb=17372524 | vmrss_kb=719696 | cgroup_mb=1279 | pids=11 | disk_used_gb=3059.1 | disk_free_gb=3869.5
[2026-03-22 08:23:56] phase=post_train_1 | rss_mb=801.5 | vmsize_kb=17446272 | vmrss_kb=719696 | cgroup_mb=1278 | pids=8 | disk_used_gb=3059.1 | disk_free_gb=3869.5
[2026-03-22 08:23:56] phase=post_exp_1 | rss_mb=801.5 | vmsize_kb=17446272 | vmrss_kb=719696 | cgroup_mb=1277 | pids=8 | disk_used_gb=3059.1 | disk_free_gb=3869.5
[2026-03-22 08:28:17] phase=pre_train_2 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1277 | pids=9 | disk_used_gb=3059.4 | disk_free_gb=3869.3
[2026-03-22 08:32:32] phase=post_train_2 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1278 | pids=10 | disk_used_gb=3059.5 | disk_free_gb=3869.2
[2026-03-22 08:32:32] phase=post_exp_2 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1277 | pids=10 | disk_used_gb=3059.5 | disk_free_gb=3869.2
[2026-03-22 08:36:56] phase=pre_train_3 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1277 | pids=8 | disk_used_gb=3058.7 | disk_free_gb=3869.9
[2026-03-22 08:41:12] phase=post_train_3 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1275 | pids=8 | disk_used_gb=3058.9 | disk_free_gb=3869.8
[2026-03-22 08:41:12] phase=post_exp_3 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1275 | pids=8 | disk_used_gb=3058.9 | disk_free_gb=3869.8
[2026-03-22 08:45:36] phase=pre_train_4 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1276 | pids=8 | disk_used_gb=3061.1 | disk_free_gb=3867.5
[2026-03-22 08:49:51] phase=post_train_4 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1271 | pids=8 | disk_used_gb=3068.9 | disk_free_gb=3859.7
[2026-03-22 08:49:51] phase=post_exp_4 | rss_mb=801.5 | vmsize_kb=17444392 | vmrss_kb=718404 | cgroup_mb=1270 | pids=8 | disk_used_gb=3068.9 | disk_free_gb=3859.7
