source_file,line_number,timestamp,run_id,mode,event_type,comparison_scope,live_value_present,replay_value_present,diff_present,status,missing_evidence
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,921,2026-05-19T18:43:43.706781+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,921,2026-05-19T18:43:43.706781+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,921,2026-05-19T18:43:43.706781+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,921,2026-05-19T18:43:43.706781+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,922,2026-05-19T18:43:43.707258+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,922,2026-05-19T18:43:43.707258+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,922,2026-05-19T18:43:43.707258+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,922,2026-05-19T18:43:43.707258+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,923,2026-05-19T18:43:43.707407+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,923,2026-05-19T18:43:43.707407+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,923,2026-05-19T18:43:43.707407+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,923,2026-05-19T18:43:43.707407+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,926,2026-05-19T18:43:48.760413+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,926,2026-05-19T18:43:48.760413+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,926,2026-05-19T18:43:48.760413+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,926,2026-05-19T18:43:48.760413+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,927,2026-05-19T18:43:48.760615+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,927,2026-05-19T18:43:48.760615+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,927,2026-05-19T18:43:48.760615+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,927,2026-05-19T18:43:48.760615+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,928,2026-05-19T18:43:48.760679+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,928,2026-05-19T18:43:48.760679+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,928,2026-05-19T18:43:48.760679+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,928,2026-05-19T18:43:48.760679+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,931,2026-05-19T18:43:53.812011+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,931,2026-05-19T18:43:53.812011+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,931,2026-05-19T18:43:53.812011+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,931,2026-05-19T18:43:53.812011+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,932,2026-05-19T18:43:53.812179+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,932,2026-05-19T18:43:53.812179+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,932,2026-05-19T18:43:53.812179+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,932,2026-05-19T18:43:53.812179+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,933,2026-05-19T18:43:53.812242+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,933,2026-05-19T18:43:53.812242+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,933,2026-05-19T18:43:53.812242+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,933,2026-05-19T18:43:53.812242+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,935,2026-05-19T18:43:54.027350+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,935,2026-05-19T18:43:54.027350+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,935,2026-05-19T18:43:54.027350+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,935,2026-05-19T18:43:54.027350+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,936,2026-05-19T18:44:56.138855+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,936,2026-05-19T18:44:56.138855+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,936,2026-05-19T18:44:56.138855+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,936,2026-05-19T18:44:56.138855+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,937,2026-05-19T18:45:48.599514+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,937,2026-05-19T18:45:48.599514+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,937,2026-05-19T18:45:48.599514+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,937,2026-05-19T18:45:48.599514+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,940,2026-05-19T18:45:59.147363+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,940,2026-05-19T18:45:59.147363+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,940,2026-05-19T18:45:59.147363+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,940,2026-05-19T18:45:59.147363+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,941,2026-05-19T18:45:59.147808+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,941,2026-05-19T18:45:59.147808+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,941,2026-05-19T18:45:59.147808+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,941,2026-05-19T18:45:59.147808+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,942,2026-05-19T18:45:59.147947+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,942,2026-05-19T18:45:59.147947+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,942,2026-05-19T18:45:59.147947+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,942,2026-05-19T18:45:59.147947+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,945,2026-05-19T18:46:04.199647+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,945,2026-05-19T18:46:04.199647+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,945,2026-05-19T18:46:04.199647+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,945,2026-05-19T18:46:04.199647+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,946,2026-05-19T18:46:04.199835+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,946,2026-05-19T18:46:04.199835+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,946,2026-05-19T18:46:04.199835+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,946,2026-05-19T18:46:04.199835+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,947,2026-05-19T18:46:04.199906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,947,2026-05-19T18:46:04.199906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,947,2026-05-19T18:46:04.199906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,947,2026-05-19T18:46:04.199906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,950,2026-05-19T18:46:09.249906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,950,2026-05-19T18:46:09.249906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,950,2026-05-19T18:46:09.249906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,950,2026-05-19T18:46:09.249906+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,951,2026-05-19T18:46:09.250082+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,951,2026-05-19T18:46:09.250082+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,951,2026-05-19T18:46:09.250082+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,951,2026-05-19T18:46:09.250082+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,952,2026-05-19T18:46:09.250144+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,952,2026-05-19T18:46:09.250144+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,952,2026-05-19T18:46:09.250144+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,952,2026-05-19T18:46:09.250144+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,954,2026-05-19T18:46:09.574735+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,954,2026-05-19T18:46:09.574735+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,954,2026-05-19T18:46:09.574735+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,954,2026-05-19T18:46:09.574735+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,955,2026-05-19T18:47:24.115671+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,955,2026-05-19T18:47:24.115671+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,955,2026-05-19T18:47:24.115671+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,955,2026-05-19T18:47:24.115671+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,956,2026-05-19T18:48:16.416201+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
