window_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,clean_entry_prob,max_exit_prob
10,2025-08-13,103,140,call,310.39996211081746,model,37,0.37524259090423584,0.9751678884091518
10,2025-08-14,110,175,call,-515.6339547872606,model,65,0.3379855453968048,0.9748912727391393
10,2025-08-15,57,110,call,-229.8529404772117,model,53,0.38583433628082275,0.9702425333016733
10,2025-08-18,113,180,call,41.5865043183423,model,67,0.4418278932571411,0.9824037297048637
10,2025-08-19,90,185,call,-524.9284096421693,model,95,0.3853718638420105,0.9684917994858364
10,2025-08-20,48,57,call,52.07494361251592,model,9,0.37108558416366577,0.9806612389664506
10,2025-08-21,97,140,call,-172.89999912902715,model,43,0.3137753903865814,0.9781140159724622
10,2025-08-22,112,240,call,-386.14837082059205,model,128,0.33202195167541504,0.9792708298430952
10,2025-08-25,113,243,call,-460.200009393692,model,130,0.43080928921699524,0.9731986474296952
10,2025-08-26,89,240,call,344.3636935222207,model,151,0.4498036205768585,0.9697891321147831
10,2025-08-27,113,267,call,15.59996275752782,model,154,0.4406466484069824,0.9745742686980915
10,2025-08-28,36,266,call,973.4764935926024,model,230,0.33868831396102905,0.9764169663286892
10,2025-08-29,60,175,call,-388.2912360721642,model,115,0.38503187894821167,0.9832895076810124
10,2025-09-02,59,260,call,-857.2894742186917,model,201,0.291159063577652,0.9603597179905001
11,2025-09-03,101,117,call,-598.8597848888173,model,16,0.4031710624694824,0.6718926540982186
11,2025-09-04,105,205,call,261.137958646499,model,100,0.41126182675361633,0.9798953808395091
11,2025-09-09,117,265,call,736.1526342984124,model,148,0.43541771173477173,0.9774317650482375
11,2025-09-10,116,235,call,-527.4684391734631,model,119,0.37786686420440674,0.9747078408611837
11,2025-09-11,89,235,call,339.6643131069149,model,146,0.38619372248649597,0.9703012262056356
11,2025-09-12,72,260,call,73.20000133961437,model,188,0.43392232060432434,0.9803801450190658
11,2025-09-15,112,260,call,-145.2052442873779,model,148,0.4425855875015259,0.9740757192373535
11,2025-09-16,111,237,call,129.1176850701518,model,126,0.4249431788921356,0.9749687992729521
11,2025-09-17,109,269,call,194.00007685273886,model,160,0.41765323281288147,0.9589674138572203
11,2025-09-18,96,130,call,177.93801555037498,model,34,0.4008384048938751,0.9873981772643495
11,2025-09-19,112,260,call,1444.9982120599157,model,148,0.38206911087036133,0.9665717509293111
11,2025-09-22,57,240,call,2282.4822119591017,model,183,0.4484892785549164,0.9827375117101387
