window_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,clean_entry_prob
11,2025-10-03,107,269,call,-993.999958820641,time_stop,162,0.4007471203804016
11,2025-10-06,118,269,call,578.8583865487469,time_stop,151,0.43052855134010315
11,2025-10-07,79,267,call,-990.7475909076323,time_stop,188,0.3939362168312073
11,2025-10-08,89,269,call,399.1503936273515,time_stop,180,0.3921644687652588
11,2025-10-09,106,269,call,-1009.2958114956679,time_stop,163,0.3988456428050995
11,2025-10-10,86,144,call,-1153.5999973580242,time_stop,58,0.4194353520870209
11,2025-10-13,94,269,call,953.5935171417568,time_stop,175,0.357437402009964
11,2025-10-17,116,269,call,402.25915417929787,time_stop,153,0.3298173248767853
11,2025-10-20,108,269,call,344.5416278766675,time_stop,161,0.34039297699928284
11,2025-10-21,108,269,call,-265.6936887685254,time_stop,161,0.39480435848236084
11,2025-10-22,108,248,call,-1173.8524373286084,time_stop,140,0.3672335743904114
11,2025-10-23,102,269,call,1471.87904417651,time_stop,167,0.40065959095954895
11,2025-10-24,101,269,call,335.4340515687385,time_stop,168,0.38084864616394043
11,2025-10-27,106,269,call,570.1320154903844,time_stop,163,0.4418141543865204
11,2025-10-28,68,269,call,714.4077440066168,time_stop,201,0.40465039014816284
11,2025-10-29,111,269,call,-196.3700003839284,time_stop,158,0.46996456384658813
11,2025-10-30,91,269,call,-823.8260862641037,time_stop,178,0.34549281001091003
11,2025-10-31,55,269,call,-1136.4583732779656,time_stop,214,0.3693001866340637
11,2025-11-03,108,269,call,54.69599898491333,time_stop,161,0.3494028151035309
11,2025-11-04,111,269,call,-1107.1046118276959,time_stop,158,0.33116599917411804
11,2025-11-11,109,268,call,2198.661696787848,time_stop,159,0.4310440719127655
11,2025-11-13,102,269,call,-967.3332969467565,time_stop,167,0.3497394025325775
11,2025-11-17,117,269,call,-1233.671510065559,time_stop,152,0.44400298595428467
11,2025-11-19,107,269,call,-516.8618439620908,time_stop,162,0.3886643648147583
11,2025-11-20,120,226,call,-544.2551937521532,time_stop,106,0.3871488869190216
11,2025-11-21,114,268,call,3562.070475271782,time_stop,154,0.37970808148384094
12,2025-11-26,57,269,call,773.3305774818459,time_stop,212,0.3816414773464203
12,2025-11-28,107,209,call,94.00007685273886,time_stop,102,0.3984566032886505
12,2025-12-02,71,269,call,-1145.8211401757533,time_stop,198,0.4425278306007385
12,2025-12-05,118,269,call,-531.3210333987806,time_stop,151,0.34518900513648987
12,2025-12-09,106,269,call,-1043.5168189106842,time_stop,163,0.36850395798683167
