date,fold,side,entry_mid,entry_cost_per_contract,contracts,equity_before,net_pnl_dollars_per_contract,trade_pnl_dollars,equity_after
2025-08-12,2,C,9.399999618530273,939.9999618530273,2,1004767.3281418786,474.36001930236824,948.7200386047365,1005716.0481804833
2025-08-15,2,C,9.100000381469727,910.0000381469727,2,1005716.0481804833,262.7199806213379,525.4399612426758,1006241.488141726
2025-08-19,2,P,7.599999904632568,759.9999904632568,3,1006241.488141726,-180.55997514724734,-541.6799254417421,1005699.8082162843
2025-08-20,2,C,9.899999618530273,989.9999618530273,2,1005699.8082162843,-95.93996162414552,-191.87992324829105,1005507.928293036
2025-08-21,2,C,10.600000381469727,1060.0000381469727,2,1005507.928293036,713.6398853302002,1427.2797706604003,1006935.2080636964
2025-08-22,2,C,12.399999618530273,1239.9999618530273,2,1006935.2080636964,-17.43994255065918,-34.87988510131836,1006900.328178595
2025-09-02,2,P,14.199999809265137,1419.9999809265137,1,1006900.328178595,-238.52001895904542,-238.52001895904542,1006661.808159636
2025-09-10,2,C,8.800000190734863,880.0000190734863,2,1006661.808159636,2.9599426269531244,5.919885253906249,1006667.7280448899
2025-09-18,3,C,7.949999809265137,794.9999809265137,3,1006667.7280448899,-89.76999034881592,-269.3099710464478,1006398.4180738435
2025-09-19,3,P,9.600000381469727,960.0000381469727,2,1006398.4180738435,94.23999977111816,188.47999954223633,1006586.8980733857
2025-09-25,3,C,12.600000381469727,1260.0000381469727,1,1006586.8980733857,99.91994247436521,99.91994247436521,1006686.81801586
2025-09-26,3,P,14.899999618530273,1489.9999618530273,1,1006686.81801586,208.0800765991211,208.0800765991211,1006894.8980924592
2025-10-01,3,C,11.399999618530273,1139.9999618530273,2,1006894.8980924592,470.8801147460937,941.7602294921874,1007836.6583219514
2025-10-02,3,P,10.850000381469727,1085.0000381469727,2,1007836.6583219514,246.31992340087888,492.63984680175776,1008329.2981687532
2025-10-03,3,P,10.399999618530273,1039.9999618530273,2,1008329.2981687532,-158.31999969482422,-316.63999938964844,1008012.6581693635
2025-10-06,3,C,9.100000381469727,910.0000381469727,2,1008012.6581693635,76.71991958618165,153.4398391723633,1008166.0980085359
2025-10-09,3,C,8.899999618530273,889.9999618530273,2,1008166.0980085359,-67.11994247436523,-134.23988494873046,1008031.8581235872
2025-10-10,3,C,7.170000076293945,717.0000076293945,3,1008031.8581235872,-132.73599815368652,-398.20799446105957,1007633.6501291262
2025-10-13,3,P,15.399999618530273,1539.9999618530273,1,1007633.6501291262,-366.7943694821358,-366.7943694821358,1007266.8557596441
2025-10-14,3,C,20.700000762939453,2070.0000762939453,1,1007266.8557596441,95.44631499538418,95.44631499538418,1007362.3020746395
2025-10-20,3,C,11.100000381469727,1110.0000381469727,2,1007362.3020746395,-18.880038452148437,-37.760076904296874,1007324.5419977352
2025-10-22,3,C,12.8100004196167,1281.00004196167,1,1007324.5419977352,-118.24808807373049,-118.24808807373049,1007206.2939096615
2025-10-23,3,P,13.430000305175781,1343.0000305175781,1,1007206.2939096615,-73.74401168823242,-73.74401168823242,1007132.5498979732
2025-10-24,3,P,13.760000228881836,1376.0000228881836,1,1007132.5498979732,-394.2560611724853,-394.2560611724853,1006738.2938368007
2025-10-28,3,C,9.520000457763672,952.0000457763672,2,1006738.2938368007,-49.616007995605464,-99.23201599121093,1006639.0618208095
2025-10-30,3,P,16.600000381469727,1660.0000381469727,1,1006639.0618208095,-319.96003837585454,-319.96003837585454,1006319.1017824337
2025-10-31,3,C,14.5,1450.0,1,1006319.1017824337,-198.69996185302733,-198.69996185302733,1006120.4018205807
2025-11-03,3,C,13.0,1300.0,1,1006120.4018205807,29.59996185302734,29.59996185302734,1006150.0017824337
2025-11-04,3,C,12.199999809265137,1219.9999809265137,2,1006150.0017824337,151.68001537322996,303.3600307464599,1006453.3618131801
2025-11-06,3,C,15.300000190734863,1530.0000190734863,1,1006453.3618131801,-102.2400573730469,-102.2400573730469,1006351.1217558071
2025-11-07,3,C,20.299999237060547,2029.9999237060547,1,1006351.1217558071,-157.21436163196563,-157.21436163196563,1006193.9073941751
2025-11-10,3,P,12.0,1200.0,2,1006193.9073941751,102.80003814697265,205.6000762939453,1006399.507470469
2025-11-13,3,C,15.739999771118164,1573.9999771118164,1,1006399.507470469,-476.5919387817383,-476.5919387817383,1005922.9155316872
2025-11-14,3,C,21.5,2150.0,1,1005922.9155316872,281.76799954891203,281.76799954891203,1006204.6835312361
2025-11-17,3,P,20.5,2050.0,1,1006204.6835312361,-495.0379698050022,-495.0379698050022,1005709.6455614312
2025-11-19,3,P,19.299999237060547,1929.9999237060547,1,1005709.6455614312,432.7252764754772,432.7252764754772,1006142.3708379066
2025-11-20,3,C,16.899999618530273,1689.9999618530273,1,1006142.3708379066,-200.74836187634463,-200.74836187634463,1005941.6224760303
2025-11-24,3,C,19.309999465942383,1930.9999465942383,1,1005941.6224760303,542.6251353065301,542.6251353065301,1006484.2476113368
2025-11-25,3,C,14.199999809265137,1419.9999809265137,1,1006484.2476113368,400.96874267740253,400.96874267740253,1006885.2163540141
2025-12-01,3,P,16.020000457763672,1602.0000457763672,1,1006885.2163540141,-301.61200790405275,-301.61200790405275,1006583.60434611
2025-12-03,3,C,11.899999618530273,1189.9999618530273,2,1006583.60434611,52.8600383758545,105.720076751709,1006689.3244228617
2025-12-04,3,C,10.289999961853027,1028.9999961853027,2,1006689.3244228617,-385.1739961624146,-770.3479923248292,1005918.9764305368
2025-12-08,4,C,8.699999809265137,869.9999809265137,2,1005918.9764305368,34.78005733489991,69.56011466979982,1005988.5365452067
2025-12-10,4,C,19.600000381469727,1960.0000381469727,1,1005988.5365452067,178.2399616241455,178.2399616241455,1006166.7765068308
2025-12-11,4,C,12.300000190734863,1230.0000190734863,2,1006166.7765068308,400.15994262695307,800.3198852539061,1006967.0963920847
2025-12-15,4,P,12.300000190734863,1230.0000190734863,2,1006967.0963920847,212.61998081207275,425.2399616241455,1007392.3363537089
2025-12-16,4,P,17.81999969482422,1781.9999694824219,1,1007392.3363537089,853.7440307617187,853.7440307617187,1008246.0803844706
2025-12-17,4,C,14.800000190734863,1480.0000190734863,1,1008246.0803844706,-141.84001922607422,-141.84001922607422,1008104.2403652446
2025-12-18,4,C,16.5,1650.0,1,1008104.2403652446,-346.19999237060546,-346.19999237060546,1007758.040372874
2025-12-19,4,C,11.699999809265137,1169.9999809265137,2,1007758.040372874,-7.019999885559082,-14.039999771118165,1007744.0003731028
2025-12-22,4,P,9.5,950.0,2,1007744.0003731028,14.299980926513673,28.599961853027345,1007772.6003349558
2025-12-23,4,C,7.300000190734863,730.0000190734863,3,1007772.6003349558,-85.84001922607422,-257.52005767822266,1007515.0802772776
2025-12-29,4,C,5.900000095367432,590.0000095367432,4,1007515.0802772776,-253.54000005722045,-1014.1600002288818,1006500.9202770487
2025-12-31,4,P,12.5,1250.0,2,1006500.9202770487,-99.99996185302736,-199.99992370605472,1006300.9203533427
2026-01-02,4,C,12.399999618530273,1239.9999618530273,2,1006300.9203533427,152.5600383758545,305.120076751709,1006606.0404300943
2026-01-08,4,P,11.649999618530273,1164.9999618530273,2,1006606.0404300943,-264.3199234008789,-528.6398468017578,1006077.4005832926
2026-01-09,4,C,9.5,950.0,2,1006077.4005832926,272.4000190734863,544.8000381469726,1006622.2006214396
2026-01-12,4,C,9.399999618530273,939.9999618530273,2,1006622.2006214396,-77.51998062133788,-155.03996124267576,1006467.1606601969
2026-01-14,4,P,13.0,1300.0,1,1006467.1606601969,-127.79998092651368,-127.79998092651368,1006339.3606792704
2026-01-20,4,C,16.399999618530273,1639.9999618530273,1,1006339.3606792704,326.8799621582031,326.8799621582031,1006666.2406414285
2026-01-21,4,C,14.770000457763672,1477.0000457763672,1,1006666.2406414285,-188.81604614257813,-188.81604614257813,1006477.4245952859
2026-01-22,4,C,8.329999923706055,832.9999923706055,3,1006477.4245952859,-97.99798278808593,-293.9939483642578,1006183.4306469216
2026-01-23,4,C,11.0,1100.0,2,1006183.4306469216,181.19996185302733,362.39992370605466,1006545.8305706277
2026-01-26,4,C,7.800000190734863,780.0000190734863,3,1006545.8305706277,-104.68000011444092,-314.04000034332273,1006231.7905702844
2026-01-29,4,C,17.899999618530273,1789.9999618530273,1,1006231.7905702844,452.6800079345703,452.6800079345703,1006684.4705782189
2026-01-30,4,P,16.600000381469727,1660.0000381469727,1,1006684.4705782189,476.7199615478516,476.7199615478516,1007161.1905397668
2026-02-02,4,C,8.899999618530273,889.9999618530273,2,1007161.1905397668,25.87999267578125,51.7599853515625,1007212.9505251184
2026-02-03,4,P,13.180000305175781,1318.0000305175781,1,1007212.9505251184,114.09193115234375,114.09193115234375,1007327.0424562708
2026-02-04,4,C,17.399999618530273,1739.9999618530273,1,1007327.0424562708,-283.9199806213379,-283.9199806213379,1007043.1224756495
2026-02-05,4,C,21.200000762939453,2120.0000762939453,1,1007043.1224756495,246.5166465932846,246.5166465932846,1007289.6391222427
2026-02-06,4,P,23.700000762939453,2370.0000762939453,1,1007289.6391222427,-758.9601531982422,-758.9601531982422,1006530.6789690445
2026-02-09,4,C,15.100000381469727,1510.0000381469727,1,1006530.6789690445,376.91993865966793,376.91993865966793,1006907.5989077041
2026-02-10,4,P,11.5,1150.0,2,1006907.5989077041,-16.90003814697266,-33.80007629394532,1006873.7988314101
2026-02-11,4,C,11.699999809265137,1169.9999809265137,2,1006873.7988314101,-97.01996173858643,-194.03992347717286,1006679.7589079329
2026-02-12,4,C,13.600000381469727,1360.0000381469727,1,1006679.7589079329,169.1199234008789,169.1199234008789,1006848.8788313338
2026-02-17,4,C,17.100000381469727,1710.0000381469727,1,1006848.8788313338,2139.1242087534424,2139.1242087534424,1008988.0030400873
2026-02-18,4,C,16.100000381469727,1610.0000381469727,1,1008988.0030400873,157.11988525390623,157.11988525390623,1009145.1229253412
2026-02-19,4,C,15.800000190734863,1580.0000190734863,1,1009145.1229253412,209.9511805565834,209.9511805565834,1009355.0741058978
2026-02-23,4,P,17.700000762939453,1770.0000762939453,1,1009355.0741058978,-121.25723891072273,-121.25723891072273,1009233.816866987
2026-02-24,4,C,17.399999618530273,1739.9999618530273,1,1009233.816866987,845.2448381053924,845.2448381053924,1010079.0617050924
2026-02-25,4,P,12.5,1250.0,2,1010079.0617050924,90.00000000000001,180.00000000000003,1010259.0617050924
2026-02-26,4,C,11.350000381469727,1135.0000381469727,2,1010259.0617050924,-161.81001930236818,-323.62003860473635,1009935.4416664877
2026-02-27,4,C,20.739999771118164,2073.9999771118164,1,1009935.4416664877,611.4125713116837,611.4125713116837,1010546.8542377994
2026-03-03,4,P,19.06999969482422,1906.9999694824219,1,1010546.8542377994,20.87147226461888,20.87147226461888,1010567.725710064
2026-03-04,4,C,19.399999618530273,1939.9999618530273,1,1010567.725710064,-506.45116193656924,-506.45116193656924,1010061.2745481274
