date,fold,side,entry_mid,entry_cost_per_contract,contracts,equity_before,net_pnl_dollars_per_contract,trade_pnl_dollars,equity_after
2025-07-14,2,P,9.260000228881836,926.0000228881836,1,501813.2490427418,-81.5560230255127,-81.5560230255127,501731.69301971624
2025-07-15,2,C,8.800000190734863,880.0000190734863,1,501731.69301971624,-75.2799810409546,-75.2799810409546,501656.41303867527
2025-07-17,2,P,10.600000381469727,1060.0000381469727,1,501656.41303867527,-168.48003845214842,-168.48003845214842,501487.9330002231
2025-07-31,2,C,10.399999618530273,1039.9999618530273,1,501487.9330002231,31.680057525634766,31.680057525634766,501519.61305774876
2025-08-04,2,C,10.5,1050.0,1,501519.61305774876,-76.29998092651368,-76.29998092651368,501443.31307682226
2025-08-07,2,C,12.5,1250.0,1,501443.31307682226,159.99998092651367,159.99998092651367,501603.3130577488
2025-08-12,2,C,9.399999618530273,939.9999618530273,1,501603.3130577488,474.36001930236824,474.36001930236824,502077.6730770511
2025-08-15,2,C,9.100000381469727,910.0000381469727,1,502077.6730770511,262.7199806213379,262.7199806213379,502340.3930576725
2025-08-19,2,P,7.599999904632568,759.9999904632568,1,502340.3930576725,-180.55997514724734,-180.55997514724734,502159.83308252523
2025-08-20,2,C,9.899999618530273,989.9999618530273,1,502159.83308252523,-95.93996162414552,-95.93996162414552,502063.8931209011
2025-08-21,2,C,10.600000381469727,1060.0000381469727,1,502063.8931209011,713.6398853302002,713.6398853302002,502777.5330062313
2025-08-22,2,C,12.399999618530273,1239.9999618530273,1,502777.5330062313,-17.43994255065918,-17.43994255065918,502760.09306368063
2025-09-10,2,C,8.800000190734863,880.0000190734863,1,502760.09306368063,2.9599426269531244,2.9599426269531244,502763.0530063076
2025-09-18,3,C,7.949999809265137,794.9999809265137,1,502763.0530063076,-89.76999034881592,-89.76999034881592,502673.28301595873
2025-09-19,3,P,9.600000381469727,960.0000381469727,1,502673.28301595873,94.23999977111816,94.23999977111816,502767.52301572985
2025-10-01,3,C,11.399999618530273,1139.9999618530273,1,502767.52301572985,470.8801147460937,470.8801147460937,503238.40313047596
2025-10-02,3,P,10.850000381469727,1085.0000381469727,1,503238.40313047596,246.31992340087888,246.31992340087888,503484.72305387683
2025-10-03,3,P,10.399999618530273,1039.9999618530273,1,503484.72305387683,-158.31999969482422,-158.31999969482422,503326.403054182
2025-10-06,3,C,9.100000381469727,910.0000381469727,1,503326.403054182,76.71991958618165,76.71991958618165,503403.1229737682
2025-10-09,3,C,8.899999618530273,889.9999618530273,1,503403.1229737682,-67.11994247436523,-67.11994247436523,503336.00303129386
2025-10-10,3,C,7.170000076293945,717.0000076293945,1,503336.00303129386,-132.73599815368652,-132.73599815368652,503203.2670331402
2025-10-20,3,C,11.100000381469727,1110.0000381469727,1,503203.2670331402,-18.880038452148437,-18.880038452148437,503184.386994688
2025-10-28,3,C,9.520000457763672,952.0000457763672,1,503184.386994688,-49.616007995605464,-49.616007995605464,503134.7709866924
2025-11-04,3,C,12.199999809265137,1219.9999809265137,1,503134.7709866924,151.68001537322996,151.68001537322996,503286.4510020656
2025-11-10,3,P,12.0,1200.0,1,503286.4510020656,102.80003814697265,102.80003814697265,503389.2510402126
2025-12-03,3,C,11.899999618530273,1189.9999618530273,1,503389.2510402126,52.8600383758545,52.8600383758545,503442.1110785884
2025-12-04,3,C,10.289999961853027,1028.9999961853027,1,503442.1110785884,-385.1739961624146,-385.1739961624146,503056.937082426
2025-12-08,4,C,8.699999809265137,869.9999809265137,1,503056.937082426,34.78005733489991,34.78005733489991,503091.7171397609
2025-12-11,4,C,12.300000190734863,1230.0000190734863,1,503091.7171397609,400.15994262695307,400.15994262695307,503491.87708238786
2025-12-15,4,P,12.300000190734863,1230.0000190734863,1,503491.87708238786,212.61998081207275,212.61998081207275,503704.49706319993
2025-12-19,4,C,11.699999809265137,1169.9999809265137,1,503704.49706319993,-7.019999885559082,-7.019999885559082,503697.47706331435
2025-12-22,4,P,9.5,950.0,1,503697.47706331435,14.299980926513673,14.299980926513673,503711.77704424085
2025-12-23,4,C,7.300000190734863,730.0000190734863,1,503711.77704424085,-85.84001922607422,-85.84001922607422,503625.9370250148
2025-12-29,4,C,5.900000095367432,590.0000095367432,2,503625.9370250148,-253.54000005722045,-507.0800001144409,503118.8570249003
2025-12-31,4,P,12.5,1250.0,1,503118.8570249003,-99.99996185302736,-99.99996185302736,503018.8570630473
2026-01-02,4,C,12.399999618530273,1239.9999618530273,1,503018.8570630473,152.5600383758545,152.5600383758545,503171.41710142314
2026-01-08,4,P,11.649999618530273,1164.9999618530273,1,503171.41710142314,-264.3199234008789,-264.3199234008789,502907.09717802226
2026-01-09,4,C,9.5,950.0,1,502907.09717802226,272.4000190734863,272.4000190734863,503179.49719709577
2026-01-12,4,C,9.399999618530273,939.9999618530273,1,503179.49719709577,-77.51998062133788,-77.51998062133788,503101.9772164744
2026-01-22,4,C,8.329999923706055,832.9999923706055,1,503101.9772164744,-97.99798278808593,-97.99798278808593,503003.97923368635
2026-01-23,4,C,11.0,1100.0,1,503003.97923368635,181.19996185302733,181.19996185302733,503185.1791955394
2026-01-26,4,C,7.800000190734863,780.0000190734863,1,503185.1791955394,-104.68000011444092,-104.68000011444092,503080.49919542496
2026-02-02,4,C,8.899999618530273,889.9999618530273,1,503080.49919542496,25.87999267578125,25.87999267578125,503106.37918810075
2026-02-10,4,P,11.5,1150.0,1,503106.37918810075,-16.90003814697266,-16.90003814697266,503089.47914995375
2026-02-11,4,C,11.699999809265137,1169.9999809265137,1,503089.47914995375,-97.01996173858643,-97.01996173858643,502992.45918821514
2026-02-25,4,P,12.5,1250.0,1,502992.45918821514,90.00000000000001,90.00000000000001,503082.45918821514
2026-02-26,4,C,11.350000381469727,1135.0000381469727,1,503082.45918821514,-161.81001930236818,-161.81001930236818,502920.6491689128
