date,bar_of_day,global_bar,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars
2022-08-08,134,27434,0.4,20,0.0027361830993226813,9.640498852851263e-05,0.0023769303215583097,0.5714286598955789,-0.061038935303104336,0.45454546580489186,20,20
2022-08-08,134,27434,0.4,30,0.0027361830993226813,-0.0009618133837197518,-0.0008389235082328565,0.5714286598955789,-0.24675320332398856,-0.2337662024006584,30,30
2022-08-08,134,27434,0.5,5,0.000696729092918518,9.640498852851263e-05,0.0006051502393468662,0.08823535186609291,-0.058823474413244856,0.058823567910728604,5,5
2022-08-08,134,27434,0.5,10,0.0024300178060837787,9.640498852851263e-05,0.0024300178060837787,0.42156865403359833,-0.058823474413244856,0.42156865403359833,10,10
2022-08-08,134,27434,0.5,20,0.0027361830993226813,9.640498852851263e-05,0.0023769303215583097,0.47058826279337757,-0.058823474413244856,0.37254904527381905,20,20
2022-08-08,134,27434,0.5,30,0.0027361830993226813,-0.0009618133837197518,-0.0008389235082328565,0.47058826279337757,-0.24509804379889627,-0.22549017224573945,30,30
2022-08-09,42,27732,0.4,5,0.00048769133178113946,7.522079078965838e-05,0.00048769133178113946,0.08333342794388489,-0.05952375546063721,0.08333342794388489,5,5
2022-08-09,42,27732,0.4,10,0.0008296793995130194,-0.00023774508207062106,-0.00023774508207062106,0.0952381222696814,-0.1309523187797328,-0.1309523187797328,10,10
2022-08-09,42,27732,0.4,20,0.0010335455112437315,-0.000596791092910707,0.0008370237916846081,0.13095243231239465,-0.17857137991457347,0.08333342794388489,20,20
2022-08-09,42,27732,0.4,30,0.0018146571560736643,-0.000596791092910707,0.0010456282209453773,0.2619048646247893,-0.17857137991457347,0.07142862008542651,30,30
2022-08-09,42,27732,0.5,5,0.00048769133178113946,7.522079078965838e-05,0.00048769133178113946,0.08653851973234762,-0.024038462420187087,0.08653851973234762,5,5
2022-08-09,42,27732,0.5,10,0.0008296793995130194,-0.00023774508207062106,-0.00023774508207062106,0.1153846929764635,-0.10576917962914906,-0.10576917962914906,10,10
2022-08-09,42,27732,0.5,20,0.0010335455112437315,-0.000596791092910707,0.0008370237916846081,0.1567307859835546,-0.14711536433569705,0.10576927132860592,20,20
2022-08-09,42,27732,0.5,30,0.0018146571560736643,-0.000596791092910707,0.0010456282209453773,0.288461549042245,-0.14711536433569705,0.08653851973234762,30,30
2022-08-10,113,28193,0.4,5,5.7023885110459676e-05,-0.00026165949725838217,-0.00019743504009731456,0.0052631529414422,-0.10526312157057613,-0.10526312157057613,5,5
2022-08-10,113,28193,0.4,10,0.0003354072916476732,-0.00036873897194645514,0.0003354072916476732,0.0052631529414422,-0.13157894901951928,-0.014473701959832115,10,10
2022-08-10,113,28193,0.4,20,0.0003354072916476732,-0.0009990213028924118,-0.00048046397698975904,0.0052631529414422,-0.35263156078528807,-0.2236841882364899,20,20
2022-08-10,113,28193,0.4,30,0.0003354072916476732,-0.0009990213028924118,-0.00017362669702675605,0.0052631529414422,-0.35263156078528807,-0.1842105411756734,30,30
2022-08-10,113,28193,0.5,5,5.7023885110459676e-05,-0.00026165949725838217,-0.00019743504009731456,0.02020209804504464,-0.07070705416542801,-0.07070705416542801,5,5
2022-08-10,113,28193,0.5,10,0.0003354072916476732,-0.00036873897194645514,0.0003354072916476732,0.02020209804504464,-0.14141410833085602,0.02020209804504464,10,10
2022-08-10,113,28193,0.5,20,0.0003354072916476732,-0.0009990213028924118,-0.00048046397698975904,0.02020209804504464,-0.2929292656842344,-0.19191916078198215,20,20
2022-08-10,113,28193,0.5,30,0.0003354072916476732,-0.0009990213028924118,-0.00017362669702675605,0.02020209804504464,-0.2929292656842344,-0.1313130593083337,30,30
2022-08-11,65,28535,0.4,5,0.00042553367340824347,-0.0011519369874970929,-0.0011519369874970929,0.09701494236889006,-0.29850747118444504,-0.29850747118444504,5,5
2022-08-11,65,28535,0.4,10,0.00042553367340824347,-0.0020617778009402376,-0.0020617778009402376,0.09701494236889006,-0.447761171191804,-0.43283581186652714,10,10
2022-08-11,65,28535,0.4,20,0.00042553367340824347,-0.0027835894379488794,-0.0019607609051756694,0.09701494236889006,-0.5074626796626384,-0.4776119254272212,20,20
2022-08-11,65,28535,0.4,30,0.00042553367340824347,-0.0038249817997399733,-0.0038249817997399733,0.09701494236889006,-0.7089552084781934,-0.7089552084781934,30,30
2022-08-11,65,28535,0.5,5,0.00042553367340824347,-0.0011519369874970929,-0.0011519369874970929,0.10555553436279297,-0.26666667726304794,-0.26666667726304794,5,5
2022-08-11,65,28535,0.5,10,0.00042553367340824347,-0.0020617778009402376,-0.0020617778009402376,0.10555553436279297,-0.41111108991834855,-0.3955555491977268,10,10
2022-08-11,65,28535,0.5,20,0.00042553367340824347,-0.0027835894379488794,-0.0019607609051756694,0.10555553436279297,-0.47777779897054035,-0.4333333439297146,20,20
2022-08-11,65,28535,0.5,30,0.00042553367340824347,-0.0038249817997399733,-0.0038249817997399733,0.10555553436279297,-0.6644444465637207,-0.6644444465637207,30,30
2022-08-12,81,28941,0.4,5,0.0006622316965683234,7.332469526083441e-05,0.0004469919611884882,0.1343283762669457,0.014925430495003956,0.12089558845906011,5,5
2022-08-12,81,28941,0.4,10,0.0013669570747996186,7.332469526083441e-05,0.0013669570747996186,0.3417910488126114,0.014925430495003956,0.3417910488126114,10,10
2022-08-12,81,28941,0.4,20,0.0024264123173478955,7.332469526083441e-05,0.001688546486297924,0.7462686779611126,0.014925430495003956,0.3731343389805563,20,20
2022-08-12,81,28941,0.4,30,0.0038027226209918093,7.332469526083441e-05,0.0038027226209918093,1.1791045965822304,0.014925430495003956,1.1791045965822304,30,30
2022-08-12,81,28941,0.5,5,0.0006622316965683234,7.332469526083441e-05,0.0004469919611884882,0.1266667048136393,0.022222201029459637,0.1111111111111111,5,5
2022-08-12,81,28941,0.5,10,0.0013669570747996186,7.332469526083441e-05,0.0013669570747996186,0.3333333333333333,0.022222201029459637,0.3333333333333333,10,10
2022-08-12,81,28941,0.5,20,0.0024264123173478955,7.332469526083441e-05,0.001688546486297924,0.6666666666666666,0.022222201029459637,0.35555553436279297,20,20
2022-08-12,81,28941,0.5,30,0.0038027226209918093,7.332469526083441e-05,0.0038027226209918093,1.0777778625488281,0.022222201029459637,1.0777778625488281,30,30
2022-08-16,98,29738,0.4,5,0.0013853282971838378,-0.0004548295288904437,0.0013853282971838378,0.3728813983968735,-0.15254238657963662,0.3728813983968735,5,5
2022-08-16,98,29738,0.4,10,0.002350901550929975,-0.0004548295288904437,0.002350901550929975,0.745762715973891,-0.15254238657963662,0.745762715973891,10,10
2022-08-16,98,29738,0.4,20,0.0026564367602472157,-0.0004548295288904437,0.002348510108740015,0.8983050217336715,-0.15254238657963662,0.7084745357242757,20,20
2022-08-16,98,29738,0.4,30,0.003726891835753017,-0.0004548295288904437,0.003400403037723748,1.206779702933688,-0.15254238657963662,1.008474608462146,30,30
2022-08-16,98,29738,0.5,5,0.0013853282971838378,-0.0004548295288904437,0.0013853282971838378,0.3333332940874785,-0.12345684317803828,0.3333332940874785,5,5
2022-08-16,98,29738,0.5,10,0.002350901550929975,-0.0004548295288904437,0.002350901550929975,0.651851788186354,-0.12345684317803828,0.651851788186354,10,10
2022-08-16,98,29738,0.5,20,0.0026564367602472157,-0.0004548295288904437,0.002348510108740015,0.7975308313472969,-0.12345684317803828,0.6543208626490057,20,20
2022-08-16,98,29738,0.5,30,0.003726891835753017,-0.0004548295288904437,0.003400403037723748,1.117283803808716,-0.12345684317803828,0.9259258823194206,30,30
2022-08-17,127,30157,0.4,5,-0.00012665704867089117,-0.0010437182111993689,-0.0010437182111993689,0.01503763936208271,-0.1478696523205806,-0.1478696523205806,5,5
2022-08-17,127,30157,0.4,10,-0.00012665704867089117,-0.0019724602227011116,-0.0019724602227011116,0.01503763936208271,-0.3233082603432881,-0.29824562766319973,10,10
2022-08-17,127,30157,0.4,20,-0.00012665704867089117,-0.0022866979637073733,-0.0016229508985206777,0.01503763936208271,-0.3233082603432881,-0.26065161888903754,20,20
2022-08-17,127,30157,0.4,30,-0.00010558571326813893,-0.0022866979637073733,-0.0004549805193213839,0.01503763936208271,-0.3233082603432881,-0.13533833598053643,30,30
2022-08-17,127,30157,0.5,5,-0.00012665704867089117,-0.0010437182111993689,-0.0010437182111993689,0.009708682130449125,-0.1165048336935537,-0.1165048336935537,5,5
2022-08-17,127,30157,0.5,10,-0.00012665704867089117,-0.0019724602227011116,-0.0019724602227011116,0.009708682130449125,-0.310679633674258,-0.27184467367811715,10,10
2022-08-17,127,30157,0.5,20,-0.00012665704867089117,-0.0022866979637073733,-0.0016229508985206777,0.009708682130449125,-0.310679633674258,-0.27184467367811715,20,20
2022-08-17,127,30157,0.5,30,-0.00010558571326813893,-0.0022866979637073733,-0.0004549805193213839,0.009708682130449125,-0.310679633674258,-0.07766991999228172,30,30
2022-08-18,105,30525,0.4,5,0.000317847593163298,-0.00048390441472617,-0.0002524520201354453,0.04477614914555761,-0.17910445424277616,-0.08955222712138808,5,5
2022-08-18,105,30525,0.4,10,0.0009442983791142289,-0.00048390441472617,0.0009442983791142289,0.19402988473778013,-0.17910445424277616,0.19402988473778013,10,10
2022-08-18,105,30525,0.4,20,0.0014304853618343904,-0.00048390441472617,0.001163995548535898,0.29402989897172555,-0.17910445424277616,0.19402988473778013,20,20
2022-08-18,105,30525,0.4,30,0.0018674830042840378,-0.00048390441472617,0.0016477858348623686,0.38805976947556026,-0.17910445424277616,0.38805976947556026,30,30
2022-08-18,105,30525,0.5,5,0.000317847593163298,-0.00048390441472617,-0.0002524520201354453,0.05617977768886342,-0.1359550127160153,-0.05617977768886342,5,5
2022-08-18,105,30525,0.5,10,0.0009442983791142289,-0.00048390441472617,0.0009442983791142289,0.1797753314661318,-0.1359550127160153,0.1797753314661318,10,10
2022-08-18,105,30525,0.5,20,0.0014304853618343904,-0.00048390441472617,0.001163995548535898,0.26404499799942693,-0.1359550127160153,0.1797753314661318,20,20
2022-08-18,105,30525,0.5,30,0.0018674830042840378,-0.00048390441472617,0.0016477858348623686,0.370786554177383,-0.1359550127160153,0.3033708852434002,30,30
2022-08-19,36,30846,0.4,5,0.00018158182293411814,-0.0012333055836698413,-0.0012333055836698413,0.021978000096834618,-0.2307692630151911,-0.2307692630151911,5,5
2022-08-19,36,30846,0.4,10,0.00018158182293411814,-0.001466817274798815,-0.0013912829210608432,0.021978000096834618,-0.26373631556012855,-0.26373631556012855,10,10
2022-08-19,36,30846,0.4,20,0.00018158182293411814,-0.001466817274798815,-0.0014243292008212058,0.021978000096834618,-0.31868136820190057,-0.28571431565696315,20,20
2022-08-19,36,30846,0.4,30,0.00018158182293411814,-0.001466817274798815,-0.0008748628349102281,0.021978000096834618,-0.31868136820190057,-0.27472531560854585,30,30
2022-08-19,36,30846,0.5,5,0.00018158182293411814,-0.0012333055836698413,-0.0012333055836698413,0.011730193796544497,-0.20087981347696993,-0.1957478012528791,5,5
2022-08-19,36,30846,0.5,10,0.00018158182293411814,-0.001466817274798815,-0.0013912829210608432,0.011730193796544497,-0.23387100100911884,-0.2228738918867558,10,10
2022-08-19,36,30846,0.5,20,0.00018158182293411814,-0.001466817274798815,-0.0014243292008212058,0.011730193796544497,-0.27565983388867615,-0.25219944629558716,20,20
2022-08-19,36,30846,0.5,30,0.00018158182293411814,-0.001466817274798815,-0.0008748628349102281,0.011730193796544497,-0.27565983388867615,-0.23020529796833117,30,30
2022-08-22,87,31287,0.4,5,0.000493813393353187,-0.00037347725676426126,0.000493813393353187,0.13235288136558304,-0.014705938038939924,0.13235288136558304,5,5
2022-08-22,87,31287,0.4,10,0.0010503239135899493,-0.00037347725676426126,0.0007515421081785402,0.23529402689950532,-0.014705938038939924,0.11764701344975266,10,10
2022-08-22,87,31287,0.4,20,0.0017321110569618102,-0.00037347725676426126,0.0014454452066517299,0.426470520174629,-0.014705938038939924,0.3382353126796466,20,20
2022-08-22,87,31287,0.4,30,0.0019753712040448,-0.00037347725676426126,0.0014068623593387606,0.4411764582135689,-0.014705938038939924,0.26470590297738517,30,30
2022-08-22,87,31287,0.5,5,0.000493813393353187,-0.00037347725676426126,0.000493813393353187,0.13333328751114554,-0.040540607880580046,0.13333328751114554,5,5
2022-08-22,87,31287,0.5,10,0.0010503239135899493,-0.00037347725676426126,0.0007515421081785402,0.19819817420347147,-0.040540607880580046,0.12702700891487848,10,10
2022-08-22,87,31287,0.5,20,0.0017321110569618102,-0.00037347725676426126,0.0014454452066517299,0.36936930512542365,-0.040540607880580046,0.2882882611974678,20,20
2022-08-22,87,31287,0.5,30,0.0019753712040448,-0.00037347725676426126,0.0014068623593387606,0.3783783481914641,-0.040540607880580046,0.23423417463442917,30,29
2022-08-23,51,31641,0.4,5,5.532845307401244e-05,-0.0015469647527211674,-0.0015469647527211674,0.08965518556792161,-0.25517240063897495,-0.25517240063897495,5,5
2022-08-23,51,31641,0.4,10,5.532845307401244e-05,-0.0023865241032943454,-0.00163600714641565,0.08965518556792161,-0.36551725453343886,-0.22758622005068022,10,10
2022-08-23,51,31641,0.4,20,5.532845307401244e-05,-0.003517292021108451,-0.0031828544289604394,0.08965518556792161,-0.5172413793103449,-0.4758620755425815,20,20
2022-08-23,51,31641,0.4,30,5.532845307401244e-05,-0.003517292021108451,-0.0018308901690266622,0.08965518556792161,-0.5310344696044922,-0.3517241642392915,30,30
2022-08-23,51,31641,0.5,5,5.532845307401244e-05,-0.0015469647527211674,-0.0015469647527211674,0.01010104902252232,-0.2929292656842344,-0.2929292656842344,5,5
2022-08-23,51,31641,0.5,10,5.532845307401244e-05,-0.0023865241032943454,-0.00163600714641565,0.01010104902252232,-0.3737373688721847,-0.2525252140902592,10,10
2022-08-23,51,31641,0.5,20,5.532845307401244e-05,-0.003517292021108451,-0.0031828544289604394,0.01010104902252232,-0.5242424020571623,-0.49494947548873885,20,20
2022-08-23,51,31641,0.5,30,5.532845307401244e-05,-0.003517292021108451,-0.0018308901690266622,0.01010104902252232,-0.5242424020571623,-0.35353531899251145,30,30
2022-08-24,146,32126,0.4,5,-4.818781494703748e-05,-0.00048140802444650126,-0.00048140802444650126,-0.018518500530834543,-0.20370368244553172,-0.20370368244553172,5,5
2022-08-24,146,32126,0.4,10,3.855025195762998e-05,-0.00048140802444650126,-0.0001876974157815094,-0.018518500530834543,-0.20370368244553172,-0.12962968032219357,10,10
2022-08-24,146,32126,0.4,20,0.00028407304567558433,-0.00048140802444650126,-0.00014197775720980798,0.037037001061669086,-0.20370368244553172,-0.09259259095734859,20,20
2022-08-24,146,32126,0.4,30,0.00028407304567558433,-0.0009796230184964815,-0.0006812111595927542,0.037037001061669086,-0.37037036382939437,-0.30000001766063517,30,30
