date,bar_of_day,global_bar,ablation_cell,target_delta,spx_spot,session_vwap,vwap_dist_frac,vwap_sigma_frac,first15_high,first15_close_position,ovn_proxy_direction,in_cooldown,contract_idx,contract_strike,contract_right,contract_delta,contract_mid_at_entry,skip_reason
2022-05-11,111,4791,P-15m,0.5,4017.110107421875,4016.8084200094877,7.510060822824016e-05,0.0051381528546511354,4013.840087890625,1.0,-1,False,104,4020.0,C,0.48599740862846375,20.899999618530273,
2022-05-11,111,4791,P-cooldown,0.4,4017.110107421875,4016.8084200094877,7.510060822824016e-05,0.0051381528546511354,4013.840087890625,1.0,-1,False,108,4030.0,C,0.4167849123477936,17.0,
2022-05-11,111,4791,P-cooldown,0.5,4017.110107421875,4016.8084200094877,7.510060822824016e-05,0.0051381528546511354,4013.840087890625,1.0,-1,False,104,4020.0,C,0.48599740862846375,20.899999618530273,
2022-05-11,111,4791,P-all,0.4,4017.110107421875,4016.8084200094877,7.510060822824016e-05,0.0051381528546511354,4013.840087890625,1.0,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-11,111,4791,P-all,0.5,4017.110107421875,4016.8084200094877,7.510060822824016e-05,0.0051381528546511354,4013.840087890625,1.0,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-11,112,4792,P-open,0.4,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,108,4030.0,C,0.4162593483924866,16.700000762939453,
2022-05-11,112,4792,P-open,0.5,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,104,4020.0,C,0.48752477765083313,21.700000762939453,
2022-05-11,112,4792,P-15m,0.4,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,108,4030.0,C,0.4162593483924866,16.700000762939453,
2022-05-11,112,4792,P-15m,0.5,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,104,4020.0,C,0.48752477765083313,21.700000762939453,
2022-05-11,112,4792,P-cooldown,0.4,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,108,4030.0,C,0.4162593483924866,16.700000762939453,
2022-05-11,112,4792,P-cooldown,0.5,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,104,4020.0,C,0.48752477765083313,21.700000762939453,
2022-05-11,112,4792,P-all,0.4,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-11,112,4792,P-all,0.5,4017.239990234375,4016.811577439424,0.00010664356523193419,0.0051381528546511354,4013.840087890625,1.0,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,126,8316,P-open,0.4,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.3937397003173828,12.229999542236328,
2022-05-25,126,8316,P-open,0.5,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4840136766433716,17.799999237060547,
2022-05-25,126,8316,P-15m,0.4,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.3937397003173828,12.229999542236328,
2022-05-25,126,8316,P-15m,0.5,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4840136766433716,17.799999237060547,
2022-05-25,126,8316,P-cooldown,0.4,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.3937397003173828,12.229999542236328,
2022-05-25,126,8316,P-cooldown,0.5,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4840136766433716,17.799999237060547,
2022-05-25,126,8316,P-all,0.4,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,126,8316,P-all,0.5,3952.2900390625,3953.9789911799207,-0.00042733506415970623,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,130,8320,P-open,0.4,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.40136489272117615,13.0,
2022-05-25,130,8320,P-open,0.5,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4881350100040436,18.100000381469727,
2022-05-25,130,8320,P-15m,0.4,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.40136489272117615,13.0,
2022-05-25,130,8320,P-15m,0.5,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4881350100040436,18.100000381469727,
2022-05-25,130,8320,P-cooldown,0.4,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.40136489272117615,13.0,
2022-05-25,130,8320,P-cooldown,0.5,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4881350100040436,18.100000381469727,
2022-05-25,130,8320,P-all,0.4,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,130,8320,P-all,0.5,3952.780029296875,3953.9103672192628,-0.0002859602391254157,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,133,8323,P-open,0.4,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.4107619524002075,13.380000114440918,
2022-05-25,133,8323,P-open,0.5,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4975888729095459,17.799999237060547,
2022-05-25,133,8323,P-15m,0.4,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.4107619524002075,13.380000114440918,
2022-05-25,133,8323,P-15m,0.5,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4975888729095459,17.799999237060547,
2022-05-25,133,8323,P-cooldown,0.4,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,115,3965.0,C,0.4107619524002075,13.380000114440918,
2022-05-25,133,8323,P-cooldown,0.5,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,111,3955.0,C,0.4975888729095459,17.799999237060547,
2022-05-25,133,8323,P-all,0.4,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-25,133,8323,P-all,0.5,3953.949951171875,3953.893236166124,1.4343885595735628e-05,0.0054593279584313065,3952.3701171875,0.8688688023394923,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-05-31,112,9472,P-open,0.4,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,162,4135.0,C,0.3981523811817169,10.699999809265137,
2022-05-31,112,9472,P-open,0.5,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,158,4125.0,C,0.5019841194152832,16.100000381469727,
2022-05-31,112,9472,P-15m,0.4,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,112,9472,P-15m,0.5,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,112,9472,P-cooldown,0.4,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,112,9472,P-cooldown,0.5,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,112,9472,P-all,0.4,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,112,9472,P-all,0.5,4124.419921875,4123.258967330198,0.00028148310957476497,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-open,0.4,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,162,4135.0,C,0.4111689031124115,11.800000190734863,
2022-05-31,126,9486,P-open,0.5,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,158,4125.0,C,0.5101553797721863,16.100000381469727,
2022-05-31,126,9486,P-15m,0.4,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-15m,0.5,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-cooldown,0.4,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-cooldown,0.5,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-all,0.4,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-05-31,126,9486,P-all,0.5,4125.259765625,4123.201130309179,0.0004990316811017692,0.005288759278360724,4141.509765625,0.04731194988164926,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-open,0.4,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-03,25,10165,P-open,0.5,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-03,25,10165,P-15m,0.4,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-15m,0.5,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-cooldown,0.4,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-cooldown,0.5,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-all,0.4,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-03,25,10165,P-all,0.5,4130.2099609375,4128.558013547661,0.0003999669279437512,0.005230197440906309,4139.2900390625,,1,True,-1,0.0,C,0.0,0.0,first15_weak
2022-06-08,49,11359,P-open,0.4,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39069074392318726,10.0,
2022-06-08,49,11359,P-open,0.5,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.49839311838150024,14.199999809265137,
2022-06-08,49,11359,P-15m,0.4,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39069074392318726,10.0,
2022-06-08,49,11359,P-15m,0.5,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.49839311838150024,14.199999809265137,
2022-06-08,49,11359,P-cooldown,0.4,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39069074392318726,10.0,
2022-06-08,49,11359,P-cooldown,0.5,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.49839311838150024,14.199999809265137,
2022-06-08,49,11359,P-all,0.4,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-06-08,49,11359,P-all,0.5,4143.97998046875,4143.774525192038,4.95792155561503e-05,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-06-08,100,11410,P-open,0.4,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39985325932502747,9.199999809265137,
2022-06-08,100,11410,P-open,0.5,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.5217207670211792,13.699999809265137,
2022-06-08,100,11410,P-15m,0.4,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39985325932502747,9.199999809265137,
2022-06-08,100,11410,P-15m,0.5,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.5217207670211792,13.699999809265137,
2022-06-08,100,11410,P-cooldown,0.4,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,113,4155.0,C,0.39985325932502747,9.199999809265137,
2022-06-08,100,11410,P-cooldown,0.5,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,109,4145.0,C,0.5217207670211792,13.699999809265137,
2022-06-08,100,11410,P-all,0.4,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-06-08,100,11410,P-all,0.5,4146.02001953125,4145.18042568298,0.0002025059802690521,0.005087203010166637,4144.330078125,0.6786047234307023,-1,False,-1,0.0,C,0.0,0.0,ovn_proxy_not_long
2022-06-09,74,11774,P-open,0.4,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,95,4115.0,C,0.37884455919265747,9.25,
2022-06-09,74,11774,P-open,0.5,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,91,4105.0,C,0.4897877275943756,13.5,
2022-06-09,74,11774,P-15m,0.4,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-09,74,11774,P-15m,0.5,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-09,74,11774,P-cooldown,0.4,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-09,74,11774,P-cooldown,0.5,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-09,74,11774,P-all,0.4,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-09,74,11774,P-all,0.5,4103.2900390625,4103.95590827048,-0.00016227690503001213,0.005045888747076968,4106.83984375,0.24164131737315478,-1,False,-1,0.0,C,0.0,0.0,first15_weak
2022-06-15,66,13326,P-open,0.4,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,117,3800.0,C,0.40716245770454407,23.299999237060547,
2022-06-15,66,13326,P-open,0.5,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,109,3780.0,C,0.5050142407417297,32.70000076293945,
2022-06-15,66,13326,P-15m,0.4,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,117,3800.0,C,0.40716245770454407,23.299999237060547,
2022-06-15,66,13326,P-15m,0.5,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,109,3780.0,C,0.5050142407417297,32.70000076293945,
2022-06-15,66,13326,P-cooldown,0.4,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,117,3800.0,C,0.40716245770454407,23.299999237060547,
2022-06-15,66,13326,P-cooldown,0.5,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,109,3780.0,C,0.5050142407417297,32.70000076293945,
2022-06-15,66,13326,P-all,0.4,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,117,3800.0,C,0.40716245770454407,23.299999237060547,
2022-06-15,66,13326,P-all,0.5,3779.52001953125,3781.2856139728397,-0.0004671477945521474,0.005146447526176887,3785.60009765625,0.872775275663923,1,False,109,3780.0,C,0.5050142407417297,32.70000076293945,
2022-06-23,16,15226,P-open,0.4,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-open,0.5,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-15m,0.4,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-15m,0.5,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-cooldown,0.4,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-cooldown,0.5,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-all,0.4,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,16,15226,P-all,0.5,3779.330078125,3778.985239512628,9.124331700149924e-05,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,-1,0.0,C,0.0,0.0,no_delta_match
2022-06-23,65,15275,P-open,0.4,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,106,3790.0,C,0.39928755164146423,10.699999809265137,
2022-06-23,65,15275,P-open,0.5,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,102,3780.0,C,0.5034175515174866,15.100000381469727,
2022-06-23,65,15275,P-15m,0.4,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,106,3790.0,C,0.39928755164146423,10.699999809265137,
2022-06-23,65,15275,P-15m,0.5,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,102,3780.0,C,0.5034175515174866,15.100000381469727,
2022-06-23,65,15275,P-cooldown,0.4,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,106,3790.0,C,0.39928755164146423,10.699999809265137,
2022-06-23,65,15275,P-cooldown,0.5,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,102,3780.0,C,0.5034175515174866,15.100000381469727,
2022-06-23,65,15275,P-all,0.4,3779.510009765625,3778.172009805083,0.0003540141333360225,0.004853924852973864,3783.590087890625,0.6189949128371044,1,False,106,3790.0,C,0.39928755164146423,10.699999809265137,
