date,bar_of_day,global_bar,ablation_cell,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars,contract_idx,contract_strike,contract_delta,contract_mid_at_entry
2024-11-22,113,252113,P-cooldown,0.5,5,-6.721075686852953e-06,-0.0008208728415101504,-0.00015786331430339985,-0.027472526320886034,-0.28571431565696315,-0.10109890524481029,5,5,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-cooldown,0.5,10,6.876807928377594e-05,-0.000874641447004974,-0.000874641447004974,-0.027472526320886034,-0.29670331570538044,-0.29670331570538044,10,10,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-cooldown,0.5,20,0.0004481809982403896,-0.000874641447004974,-0.000523752117548663,0.06593400029050385,-0.29670331570538044,-0.27472531560854585,20,20,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-cooldown,0.5,30,0.0007620224470813647,-0.0008980832475713147,0.0007620224470813647,0.10989010528354413,-0.36043956838588637,0.06593400029050385,30,30,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-all,0.4,5,-6.721075686852953e-06,-0.0008208728415101504,-0.00015786331430339985,-0.015384600712702824,-0.2615384321946364,-0.07692307692307693,5,5,215,5965.0,0.38720571994781494,6.5
2024-11-22,113,252113,P-all,0.4,10,6.876807928377594e-05,-0.000874641447004974,-0.000874641447004974,-0.015384600712702824,-0.3076923076923077,-0.3076923076923077,10,10,215,5965.0,0.38720571994781494,6.5
2024-11-22,113,252113,P-all,0.4,20,0.0004481809982403896,-0.000874641447004974,-0.000523752117548663,0.09230767763577975,-0.3076923076923077,-0.27692310626690203,20,20,215,5965.0,0.38720571994781494,6.5
2024-11-22,113,252113,P-all,0.4,30,0.0007620224470813647,-0.0008980832475713147,0.0007620224470813647,0.10769227834848258,-0.36923078390268177,0.08923075749323918,30,30,215,5965.0,0.38720571994781494,6.5
2024-11-22,113,252113,P-all,0.5,5,-6.721075686852953e-06,-0.0008208728415101504,-0.00015786331430339985,-0.027472526320886034,-0.28571431565696315,-0.10109890524481029,5,5,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-all,0.5,10,6.876807928377594e-05,-0.000874641447004974,-0.000874641447004974,-0.027472526320886034,-0.29670331570538044,-0.29670331570538044,10,10,213,5960.0,0.4704061448574066,9.100000381469727
