date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day
2025-02-12,0,strategy,-1,117,C,6020.0,128,0.5109114050865173,0.03581395372748375,0.10107197612524033,12.899999618530273,0.0,-0.0008345641545020044,0.5344203114509583,-0.8843283653259277,118,13.899999618530273,1,stop_vwap,0.07751938213730988,0.006,0.07151938213730988,92.26000022888184,-0.33000001311302185,0.00875839922230596,1,166
2025-02-13,0,strategy,-1,39,C,6070.0,151,0.4813535213470459,0.05114155262708664,0.14119473099708557,10.949999809265137,0.0,0.00043808826012536883,0.8075451254844666,0.31830987334251404,40,11.5,1,target_first15,0.05022832879590472,0.008,0.04222832879590472,46.24001922607421,-0.33000001311302185,-0.0015951458350044944,1,170
2025-02-14,0,strategy,-1,59,C,6120.0,203,0.5098025798797607,0.04642857238650322,0.12560386955738068,9.800000190734863,0.0,-0.00020267175568733364,0.24668435752391815,-0.9337539672851562,60,9.380000114440918,1,stop_vwap,-0.042857149808121706,0.008,-0.050857149808121706,-49.84000778198242,-0.33000001311302185,-0.001391208959332174,1,180
2025-02-18,0,strategy,-1,112,C,6115.0,177,0.49806761741638184,0.0607638880610466,0.1607716977596283,7.199999809265137,0.0,-0.0007379730814136565,-1.0,-0.9945054650306702,113,7.300000190734863,1,stop_vwap,0.013888942238726675,0.006,0.007888942238726675,5.680038261413574,-0.33000001311302185,-0.005974354636272081,1,161
2025-02-19,0,strategy,-1,86,P,6115.0,155,-0.4768037796020508,0.06730769574642181,0.15028901398181915,7.800000190734863,0.0,-0.0003030335938092321,-0.14200298488140106,-1.0,89,6.599999904632568,3,stop_vwap,-0.15384618676390557,0.006,-0.15984618676390558,-124.68002872467041,-0.33000001311302185,-0.001943324577342287,1,156
2025-02-20,0,strategy,-1,60,C,6110.0,149,0.4934249222278595,0.049065422266721725,0.1463414579629898,10.699999809265137,0.0,-6.039494110154919e-05,-1.0,0.7111111283302307,61,10.800000190734863,1,stop_vwap,0.009345830210495534,0.006,0.0033458302104955335,3.580038261413574,-0.33000001311302185,-0.003927904148782031,1,148
2025-02-21,0,strategy,-1,115,C,6090.0,258,0.46139174699783325,0.028994083404541016,0.06278026849031448,8.449999809265137,0.0,-0.0013626700965687633,-1.0,-0.8321678042411804,116,6.800000190734863,1,stop_vwap,-0.19526623145258595,0.006,-0.20126623145258596,-170.06996173858641,-0.33000001311302185,-0.0020436409678474474,1,158
2025-02-25,0,strategy,-1,86,C,5945.0,122,0.5042067170143127,0.03545751795172691,0.09825673699378967,15.300000190734863,0.0,-0.0008926313603296876,-1.0,0.03584229573607445,87,15.199999809265137,1,stop_vwap,-0.006535972563600571,0.006,-0.012535972563600572,-19.180038261413575,-0.33000001311302185,0.0009032580052521837,1,160
2025-02-26,0,strategy,-1,104,C,6010.0,141,0.4985760450363159,0.02734375,0.07518796622753143,9.600000381469727,0.0,0.003997025080025196,1.0,0.18627451360225677,105,9.199999809265137,1,target_first15,-0.04166672461562456,0.006,-0.04766672461562456,-45.76005744934082,-0.33000001311302185,-0.0009716921534991002,1,172
2025-02-27,0,strategy,-1,57,C,5970.0,156,0.48694249987602234,0.03459302335977554,0.06438631564378738,17.200000762939453,0.0,0.0012362577253952622,-0.8054128289222717,-0.0881458967924118,62,13.819999694824219,5,stop_vwap,-0.19651168129004185,0.008,-0.20451168129004185,-351.76010742187503,-0.33000001311302185,0.008284958528733151,1,160
