date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day
2025-09-11,3,strategy,-1,44,C,6565.0,184,0.5395281314849854,0.04937500134110451,0.13608957827091217,11.199999809265137,0.0,0.0013201101683080196,1.0,-0.6118881106376648,45,12.199999809265137,1,target_first15,0.08928571580624096,0.008,0.08128571580624097,91.0400001525879,-0.33000001311302185,-0.006811006636096643,1,176
2025-09-15,3,strategy,-1,32,P,6615.0,221,-0.5394874215126038,0.03387096896767616,0.13333334028720856,9.300000190734863,0.0,0.0003433051169849932,0.9764453768730164,-0.5265486836433411,33,9.5,1,stop_vwap,0.021505355393904912,0.008,0.013505355393904912,12.55998077392578,-0.33000001311302185,-0.00722128097621265,1,141
2025-09-16,3,strategy,-1,42,P,6605.0,180,-0.4951106905937195,0.061764705926179886,0.14364640414714813,8.5,0.0,-0.001616329071111977,-1.0,-0.7526502013206482,43,7.300000190734863,1,target_first15,-0.14117644814883962,0.008,-0.14917644814883962,-126.79998092651368,-0.33000001311302185,-0.0077162359211474085,1,157
2025-09-18,3,strategy,-1,112,C,6645.0,196,0.4909067451953888,0.07352200895547867,0.19728292524814606,7.949999809265137,0.0,0.0012977732112631202,1.0,-0.9036544561386108,113,7.099999904632568,1,target_first15,-0.10691822956296884,0.006,-0.11291822956296885,-89.76999034881592,-0.33000001311302185,-0.005391321985319196,1,170
2025-09-19,3,strategy,-1,87,P,6645.0,331,-0.541050136089325,0.06052083149552345,0.13477088510990143,9.600000381469727,0.0,-0.0005692903068847954,-0.7070778012275696,-0.04787234216928482,93,10.600000381469727,6,target_first15,0.10416666252745539,0.006,0.09816666252745539,94.23999977111816,-0.33000001311302185,-0.005482453818149841,1,174
2025-09-22,3,strategy,-1,75,C,6675.0,204,0.4633999764919281,0.06034482643008232,0.1782178282737732,5.21999979019165,0.0,0.002087237546220422,1.0,0.5877862572669983,76,5.5,1,target_first15,0.05363988909242265,0.006,0.04763988909242265,24.868021106719972,-0.33000001311302185,-0.006397600668211742,1,124
2025-09-23,3,strategy,-1,30,P,6695.0,200,-0.5095781087875366,0.035393256694078445,0.11042945086956024,8.899999618530273,0.0,-0.00027202314231544733,-0.5382585525512695,-0.8926829099655151,31,8.0,1,stop_vwap,-0.10112355697818529,0.008,-0.1091235569781853,-97.11996154785156,-0.33000001311302185,-0.0034765580394761873,1,170
2025-09-24,3,strategy,-1,108,C,6650.0,167,0.5405743718147278,0.02916666679084301,0.0824742242693901,9.600000381469727,0.0,-0.001168585498817265,-1.0,-0.5181818008422852,109,10.199999809265137,1,stop_vwap,0.062499937911830825,0.006,0.056499937911830826,54.23994255065918,-0.33000001311302185,-0.007097942852615648,1,182
2025-09-25,3,strategy,-1,35,C,6600.0,164,0.4859730303287506,0.05000000074505806,0.1538461595773697,12.600000381469727,0.0,0.001483231084421277,0.35867270827293396,0.9535714387893677,38,13.699999809265137,3,target_first15,0.08730153924543776,0.008,0.07930153924543776,99.91994247436521,-0.33000001311302185,-0.00453932856000474,1,170
2025-09-26,3,strategy,-1,53,P,6620.0,206,-0.5087655186653137,0.056375838816165924,0.13953489065170288,14.899999618530273,0.0,-0.0020518586970865726,-0.8067885041236877,0.6308139562606812,54,17.100000381469727,1,target_first15,0.1476510616955613,0.008,0.1396510616955613,208.0800765991211,-0.33000001311302185,-0.004393855552753578,1,108
