date,fold,strategy_label,bar,side_intended,reason
2025-07-30,2,strategy,-1,X,abstain_below_threshold
2025-07-31,2,strategy,-1,X,abstain_below_threshold
2025-08-01,2,strategy,-1,X,abstain_below_threshold
2025-08-04,2,strategy,-1,X,abstain_below_threshold
2025-08-05,2,strategy,-1,X,abstain_below_threshold
2025-08-07,2,strategy,-1,X,abstain_below_threshold
2025-08-08,2,strategy,-1,X,abstain_below_threshold
2025-08-11,2,strategy,-1,X,abstain_below_threshold
2025-08-13,2,strategy,-1,X,abstain_below_threshold
2025-08-15,2,strategy,-1,X,abstain_below_threshold
2025-08-18,2,strategy,-1,X,abstain_below_threshold
2025-08-19,2,strategy,-1,X,abstain_below_threshold
2025-08-20,2,strategy,-1,X,abstain_below_threshold
2025-08-21,2,strategy,-1,X,abstain_below_threshold
2025-08-22,2,strategy,-1,X,abstain_below_threshold
2025-08-25,2,strategy,-1,X,abstain_below_threshold
2025-08-26,2,strategy,-1,X,abstain_below_threshold
2025-08-27,2,strategy,-1,X,abstain_below_threshold
2025-08-28,2,strategy,-1,X,abstain_below_threshold
2025-08-29,2,strategy,-1,X,abstain_below_threshold
2025-09-02,2,strategy,-1,X,abstain_below_threshold
2025-09-04,2,strategy,-1,X,abstain_below_threshold
2025-09-05,2,strategy,-1,X,abstain_below_threshold
2025-09-08,2,strategy,-1,X,abstain_below_threshold
2025-09-09,2,strategy,-1,X,abstain_below_threshold
2025-09-10,2,strategy,-1,X,abstain_below_threshold
2025-07-29,2,control_B,108,P,gated_iv_percentile
2025-08-28,2,control_B,36,P,skipped_context_spread
2025-08-06,2,control_A,19,P,skipped_no_contracts_at_bar
2025-07-31,2,control_B,118,P,gated_iv_percentile
2025-08-22,2,control_B,55,C,skipped_context_spread
2025-06-16,2,strategy,-1,X,abstain_below_threshold
2025-06-17,2,strategy,-1,X,abstain_below_threshold
2025-06-18,2,strategy,-1,X,abstain_below_threshold
2025-06-20,2,strategy,-1,X,abstain_below_threshold
2025-06-23,2,strategy,-1,X,abstain_below_threshold
2025-06-24,2,strategy,-1,X,abstain_below_threshold
2025-06-25,2,strategy,-1,X,abstain_below_threshold
2025-06-26,2,strategy,-1,X,abstain_below_threshold
2025-06-27,2,strategy,-1,X,abstain_below_threshold
2025-06-30,2,strategy,-1,X,abstain_below_threshold
2025-07-01,2,strategy,-1,X,abstain_below_threshold
2025-07-02,2,strategy,-1,X,abstain_below_threshold
2025-07-03,2,strategy,-1,X,abstain_below_threshold
2025-07-07,2,strategy,-1,X,abstain_below_threshold
2025-07-08,2,strategy,-1,X,abstain_below_threshold
2025-07-10,2,strategy,-1,X,abstain_below_threshold
2025-07-15,2,strategy,-1,X,abstain_below_threshold
2025-07-16,2,strategy,-1,X,abstain_below_threshold
2025-07-18,2,strategy,-1,X,abstain_below_threshold
2025-07-21,2,strategy,-1,X,abstain_below_threshold
2025-07-22,2,strategy,-1,X,abstain_below_threshold
2025-07-23,2,strategy,-1,X,abstain_below_threshold
2025-07-29,2,strategy,-1,X,abstain_below_threshold
2025-08-04,2,strategy,-1,X,abstain_below_threshold
2025-08-05,2,strategy,-1,X,abstain_below_threshold
2025-08-07,2,strategy,-1,X,abstain_below_threshold
2025-08-08,2,strategy,120,P,zero_hold
2025-08-11,2,strategy,-1,X,abstain_below_threshold
2025-08-13,2,strategy,-1,X,abstain_below_threshold
2025-08-15,2,strategy,-1,X,abstain_below_threshold
2025-08-18,2,strategy,-1,X,abstain_below_threshold
2025-08-19,2,strategy,-1,X,abstain_below_threshold
2025-08-21,2,strategy,-1,X,abstain_below_threshold
2025-08-22,2,strategy,-1,X,abstain_below_threshold
2025-08-25,2,strategy,-1,X,abstain_below_threshold
2025-08-26,2,strategy,-1,X,abstain_below_threshold
2025-08-27,2,strategy,-1,X,abstain_below_threshold
2025-08-28,2,strategy,-1,X,abstain_below_threshold
2025-08-29,2,strategy,-1,X,abstain_below_threshold
2025-09-02,2,strategy,-1,X,abstain_below_threshold
2025-09-04,2,strategy,-1,X,abstain_below_threshold
2025-09-05,2,strategy,-1,X,abstain_below_threshold
2025-09-08,2,strategy,-1,X,abstain_below_threshold
2025-09-09,2,strategy,-1,X,abstain_below_threshold
2025-09-10,2,strategy,-1,X,abstain_below_threshold
2025-08-28,2,control_B,36,P,skipped_context_spread
2025-06-20,2,control_B,75,P,gated_iv_percentile
2025-07-30,2,control_A,108,C,gated_iv_percentile
2025-07-31,2,control_A,18,C,skipped_no_contracts_at_bar
2025-08-29,2,control_B,34,C,gated_iv_percentile
2025-08-01,2,control_A,105,C,skipped_context_spread
2025-08-14,2,control_A,16,P,skipped_no_contracts_at_bar
2025-06-16,2,strategy,-1,X,abstain_below_threshold
2025-06-17,2,strategy,-1,X,abstain_below_threshold
2025-06-18,2,strategy,-1,X,abstain_below_threshold
2025-06-20,2,strategy,-1,X,abstain_below_threshold
2025-06-23,2,strategy,-1,X,abstain_below_threshold
2025-06-25,2,strategy,-1,X,abstain_below_threshold
2025-06-26,2,strategy,-1,X,abstain_below_threshold
2025-06-27,2,strategy,-1,X,abstain_below_threshold
2025-06-30,2,strategy,-1,X,abstain_below_threshold
2025-07-01,2,strategy,-1,X,abstain_below_threshold
2025-07-02,2,strategy,-1,X,abstain_below_threshold
2025-07-03,2,strategy,-1,X,abstain_below_threshold
2025-07-07,2,strategy,-1,X,abstain_below_threshold
2025-07-08,2,strategy,-1,X,abstain_below_threshold
2025-07-10,2,strategy,-1,X,abstain_below_threshold
2025-07-16,2,strategy,-1,X,abstain_below_threshold
2025-07-18,2,strategy,-1,X,abstain_below_threshold
2025-07-21,2,strategy,-1,X,abstain_below_threshold
2025-07-22,2,strategy,-1,X,abstain_below_threshold
2025-07-23,2,strategy,-1,X,abstain_below_threshold
2025-07-29,2,strategy,-1,X,abstain_below_threshold
2025-08-04,2,strategy,-1,X,abstain_below_threshold
2025-08-08,2,strategy,120,P,zero_hold
2025-08-11,2,strategy,-1,X,abstain_below_threshold
2025-08-13,2,strategy,-1,X,abstain_below_threshold
2025-08-15,2,strategy,-1,X,abstain_below_threshold
2025-08-18,2,strategy,-1,X,abstain_below_threshold
2025-08-19,2,strategy,-1,X,abstain_below_threshold
2025-08-21,2,strategy,-1,X,abstain_below_threshold
2025-08-22,2,strategy,-1,X,abstain_below_threshold
2025-08-27,2,strategy,-1,X,abstain_below_threshold
2025-08-29,2,strategy,-1,X,abstain_below_threshold
2025-09-04,2,strategy,-1,X,abstain_below_threshold
2025-09-05,2,strategy,-1,X,abstain_below_threshold
2025-09-08,2,strategy,-1,X,abstain_below_threshold
2025-09-09,2,strategy,-1,X,abstain_below_threshold
2025-09-10,2,strategy,-1,X,abstain_below_threshold
2025-07-09,2,control_A,76,P,gated_iv_percentile
2025-07-15,2,control_B,34,C,gated_iv_percentile
2025-08-20,2,control_B,105,P,skipped_context_spread
2025-08-07,2,control_A,116,C,gated_iv_percentile
2025-07-25,2,control_B,64,C,skipped_context_spread
2025-09-08,2,control_B,118,P,skipped_no_delta_contract
2025-08-26,2,control_A,68,C,skipped_no_delta_contract
2025-06-20,2,control_B,85,C,gated_iv_percentile
2025-09-02,2,control_A,23,P,skipped_no_contracts_at_bar
2025-09-08,2,control_B,86,P,skipped_no_delta_contract
2025-06-16,2,strategy,-1,X,abstain_below_threshold
2025-06-17,2,strategy,-1,X,abstain_below_threshold
2025-06-18,2,strategy,-1,X,abstain_below_threshold
2025-06-20,2,strategy,120,C,zero_hold
2025-06-26,2,strategy,120,C,zero_hold
2025-06-30,2,strategy,-1,X,abstain_below_threshold
2025-07-01,2,strategy,-1,X,abstain_below_threshold
2025-07-02,2,strategy,-1,X,abstain_below_threshold
2025-07-03,2,strategy,-1,X,abstain_below_threshold
2025-07-16,2,strategy,-1,X,abstain_below_threshold
2025-07-18,2,strategy,-1,X,abstain_below_threshold
2025-07-21,2,strategy,-1,X,abstain_below_threshold
2025-07-23,2,strategy,-1,X,abstain_below_threshold
2025-07-29,2,strategy,-1,X,abstain_below_threshold
2025-08-04,2,strategy,-1,X,abstain_below_threshold
2025-08-08,2,strategy,120,P,zero_hold
2025-08-15,2,strategy,-1,X,abstain_below_threshold
2025-08-21,2,strategy,-1,X,abstain_below_threshold
2025-08-22,2,strategy,-1,X,abstain_below_threshold
2025-08-29,2,strategy,-1,X,abstain_below_threshold
2025-09-10,2,strategy,-1,X,abstain_below_threshold
2025-07-28,2,control_B,111,C,gated_iv_percentile
2025-06-25,2,control_A,24,C,gated_iv_percentile
2025-07-01,2,control_B,106,C,gated_iv_percentile
2025-07-08,2,control_A,33,C,gated_iv_percentile
2025-07-14,2,control_A,19,P,skipped_no_contracts_at_bar
2025-06-18,2,control_B,78,C,gated_iv_percentile
2025-07-30,2,control_A,97,C,gated_iv_percentile
2025-08-13,2,control_B,62,C,gated_iv_percentile
2025-08-01,2,control_A,19,C,gated_iv_percentile
2025-07-03,2,control_B,58,C,skipped_no_delta_contract
2025-08-05,2,control_A,91,P,gated_iv_percentile
2025-08-07,2,control_A,56,C,gated_iv_percentile
2025-08-06,2,control_B,55,P,gated_iv_percentile
2025-08-07,2,control_B,64,C,gated_iv_percentile
2025-08-13,2,control_A,18,P,skipped_no_contracts_at_bar
2025-08-19,2,control_A,73,P,gated_iv_percentile
2025-09-09,2,control_B,76,C,skipped_context_spread
2025-08-26,2,control_A,94,C,skipped_no_delta_contract
2025-08-28,2,control_A,27,C,gated_iv_percentile
2025-09-02,2,control_A,19,P,skipped_no_contracts_at_bar
2025-08-19,2,control_B,86,P,gated_iv_percentile
2025-09-03,2,control_A,37,C,skipped_context_spread
2025-09-09,2,control_A,31,C,gated_iv_percentile
2025-06-20,2,strategy,120,C,zero_hold
2025-06-26,2,strategy,120,C,zero_hold
2025-08-08,2,strategy,120,P,zero_hold
2025-06-17,2,control_A,16,P,skipped_no_contracts_at_bar
2025-07-14,2,control_B,111,C,skipped_no_delta_contract
2025-08-13,2,control_B,78,C,gated_iv_percentile
2025-07-03,2,control_A,36,C,skipped_no_delta_contract
2025-07-09,2,control_A,82,P,gated_iv_percentile
2025-07-11,2,control_A,22,P,skipped_no_contracts_at_bar
2025-06-20,2,control_B,65,P,gated_iv_percentile
2025-09-05,2,control_B,92,C,gated_iv_percentile
2025-07-18,2,control_A,15,C,skipped_no_contracts_at_bar
2025-07-22,2,control_A,65,C,skipped_context_spread
2025-08-26,2,control_B,40,P,skipped_context_spread
2025-07-31,2,control_A,103,C,gated_iv_percentile
2025-09-08,2,control_B,60,C,skipped_context_spread
2025-08-06,2,control_A,48,P,skipped_context_spread
2025-08-07,2,control_A,47,C,gated_iv_percentile
2025-09-03,2,control_B,35,C,skipped_context_spread
2025-08-11,2,control_A,19,P,skipped_no_contracts_at_bar
2025-08-19,2,control_A,27,P,skipped_no_contracts_at_bar
2025-08-20,2,control_A,23,C,gated_iv_percentile
2025-08-25,2,control_A,15,C,skipped_context_spread
2025-08-26,2,control_A,44,C,skipped_no_delta_contract
2025-08-27,2,control_A,16,C,skipped_no_contracts_at_bar
2025-08-19,2,control_B,85,C,gated_iv_percentile
2025-07-25,2,control_B,86,P,skipped_context_spread
2025-09-05,2,control_A,28,P,skipped_no_contracts_at_bar
2025-09-09,2,control_A,67,C,gated_iv_percentile
2025-09-10,2,control_A,27,C,skipped_no_contracts_at_bar
2025-09-11,3,strategy,-1,X,abstain_below_threshold
2025-09-12,3,strategy,-1,X,abstain_below_threshold
2025-09-15,3,strategy,-1,X,abstain_below_threshold
2025-09-16,3,strategy,-1,X,abstain_below_threshold
2025-09-17,3,strategy,-1,X,no_v1b_candidates
2025-09-18,3,strategy,-1,X,abstain_below_threshold
2025-09-19,3,strategy,-1,X,abstain_below_threshold
2025-09-22,3,strategy,-1,X,abstain_below_threshold
2025-09-23,3,strategy,-1,X,abstain_below_threshold
2025-09-24,3,strategy,-1,X,abstain_below_threshold
2025-09-25,3,strategy,-1,X,abstain_below_threshold
2025-09-26,3,strategy,-1,X,abstain_below_threshold
2025-09-29,3,strategy,-1,X,abstain_below_threshold
2025-10-01,3,strategy,-1,X,abstain_below_threshold
2025-10-02,3,strategy,-1,X,abstain_below_threshold
2025-10-03,3,strategy,-1,X,abstain_below_threshold
2025-10-06,3,strategy,-1,X,abstain_below_threshold
2025-10-07,3,strategy,-1,X,abstain_below_threshold
2025-10-08,3,strategy,-1,X,abstain_below_threshold
2025-10-09,3,strategy,-1,X,abstain_below_threshold
2025-10-10,3,strategy,-1,X,abstain_below_threshold
2025-10-13,3,strategy,-1,X,abstain_below_threshold
2025-10-15,3,strategy,-1,X,abstain_below_threshold
2025-10-16,3,strategy,-1,X,abstain_below_threshold
2025-10-20,3,strategy,-1,X,abstain_below_threshold
2025-10-21,3,strategy,-1,X,abstain_below_threshold
2025-10-22,3,strategy,-1,X,abstain_below_threshold
2025-10-23,3,strategy,-1,X,abstain_below_threshold
2025-10-24,3,strategy,-1,X,abstain_below_threshold
2025-10-27,3,strategy,-1,X,abstain_below_threshold
2025-10-28,3,strategy,-1,X,abstain_below_threshold
2025-10-29,3,strategy,-1,X,abstain_below_threshold
2025-10-30,3,strategy,-1,X,abstain_below_threshold
2025-10-31,3,strategy,-1,X,abstain_below_threshold
2025-11-03,3,strategy,-1,X,abstain_below_threshold
2025-11-04,3,strategy,-1,X,abstain_below_threshold
2025-11-06,3,strategy,-1,X,abstain_below_threshold
2025-11-10,3,strategy,-1,X,abstain_below_threshold
2025-11-11,3,strategy,-1,X,abstain_below_threshold
2025-11-12,3,strategy,-1,X,abstain_below_threshold
2025-11-13,3,strategy,-1,X,abstain_below_threshold
2025-11-14,3,strategy,-1,X,abstain_below_threshold
2025-11-17,3,strategy,-1,X,abstain_below_threshold
2025-11-20,3,strategy,-1,X,abstain_below_threshold
2025-11-21,3,strategy,-1,X,no_v1b_candidates
2025-11-28,3,strategy,-1,X,abstain_below_threshold
2025-12-02,3,strategy,-1,X,abstain_below_threshold
2025-12-03,3,strategy,-1,X,abstain_below_threshold
2025-12-04,3,strategy,-1,X,abstain_below_threshold
2025-09-17,3,control_B,39,C,gated_iv_percentile
2025-11-24,3,control_B,30,P,skipped_context_spread
2025-09-15,3,control_B,60,C,skipped_context_spread
2025-09-11,3,strategy,-1,X,abstain_below_threshold
2025-09-12,3,strategy,-1,X,abstain_below_threshold
2025-09-15,3,strategy,-1,X,abstain_below_threshold
2025-09-16,3,strategy,-1,X,abstain_below_threshold
2025-09-17,3,strategy,-1,X,no_v1b_candidates
2025-09-18,3,strategy,-1,X,abstain_below_threshold
2025-09-19,3,strategy,-1,X,abstain_below_threshold
2025-09-22,3,strategy,-1,X,abstain_below_threshold
2025-09-23,3,strategy,-1,X,abstain_below_threshold
2025-09-24,3,strategy,-1,X,abstain_below_threshold
2025-09-25,3,strategy,-1,X,abstain_below_threshold
2025-09-26,3,strategy,-1,X,abstain_below_threshold
2025-09-29,3,strategy,-1,X,abstain_below_threshold
2025-10-01,3,strategy,-1,X,abstain_below_threshold
2025-10-02,3,strategy,-1,X,abstain_below_threshold
2025-10-03,3,strategy,-1,X,abstain_below_threshold
2025-10-06,3,strategy,-1,X,abstain_below_threshold
2025-10-07,3,strategy,-1,X,abstain_below_threshold
2025-10-08,3,strategy,-1,X,abstain_below_threshold
2025-10-09,3,strategy,-1,X,abstain_below_threshold
2025-10-10,3,strategy,-1,X,abstain_below_threshold
2025-10-15,3,strategy,-1,X,abstain_below_threshold
2025-10-20,3,strategy,-1,X,abstain_below_threshold
2025-10-27,3,strategy,-1,X,abstain_below_threshold
2025-10-28,3,strategy,-1,X,abstain_below_threshold
2025-10-29,3,strategy,-1,X,abstain_below_threshold
2025-10-30,3,strategy,-1,X,abstain_below_threshold
2025-10-31,3,strategy,-1,X,abstain_below_threshold
2025-11-03,3,strategy,-1,X,abstain_below_threshold
2025-11-04,3,strategy,-1,X,abstain_below_threshold
2025-11-06,3,strategy,-1,X,abstain_below_threshold
2025-11-11,3,strategy,-1,X,abstain_below_threshold
2025-11-12,3,strategy,-1,X,abstain_below_threshold
2025-11-13,3,strategy,-1,X,abstain_below_threshold
2025-11-14,3,strategy,-1,X,abstain_below_threshold
2025-11-21,3,strategy,-1,X,no_v1b_candidates
2025-11-28,3,strategy,-1,X,abstain_below_threshold
2025-12-02,3,strategy,-1,X,abstain_below_threshold
2025-12-03,3,strategy,-1,X,abstain_below_threshold
2025-12-04,3,strategy,-1,X,abstain_below_threshold
2025-10-16,3,control_A,42,C,gated_iv_percentile
2025-11-07,3,control_B,30,C,skipped_context_spread
2025-10-24,3,control_A,120,P,zero_hold
2025-09-17,3,control_B,61,P,gated_iv_percentile
2025-11-10,3,control_A,29,P,skipped_no_contracts_at_bar
2025-11-20,3,control_A,99,C,gated_iv_percentile
2025-10-10,3,control_B,89,C,skipped_no_delta_contract
2025-11-25,3,control_A,15,C,gated_iv_percentile
2025-09-15,3,control_B,60,C,skipped_context_spread
2025-09-11,3,strategy,-1,X,abstain_below_threshold
2025-09-12,3,strategy,120,P,zero_hold
2025-09-15,3,strategy,-1,X,abstain_below_threshold
2025-09-16,3,strategy,-1,X,abstain_below_threshold
2025-09-17,3,strategy,-1,X,no_v1b_candidates
2025-09-18,3,strategy,-1,X,abstain_below_threshold
2025-09-19,3,strategy,-1,X,abstain_below_threshold
2025-09-22,3,strategy,-1,X,abstain_below_threshold
2025-09-24,3,strategy,-1,X,abstain_below_threshold
2025-09-25,3,strategy,-1,X,abstain_below_threshold
2025-09-26,3,strategy,-1,X,abstain_below_threshold
2025-10-02,3,strategy,-1,X,abstain_below_threshold
2025-10-06,3,strategy,-1,X,abstain_below_threshold
2025-10-07,3,strategy,-1,X,abstain_below_threshold
2025-10-08,3,strategy,-1,X,abstain_below_threshold
2025-10-09,3,strategy,-1,X,abstain_below_threshold
2025-10-15,3,strategy,-1,X,abstain_below_threshold
2025-10-20,3,strategy,-1,X,abstain_below_threshold
2025-10-28,3,strategy,-1,X,abstain_below_threshold
2025-10-30,3,strategy,-1,X,abstain_below_threshold
2025-10-31,3,strategy,-1,X,abstain_below_threshold
2025-11-03,3,strategy,-1,X,abstain_below_threshold
2025-11-04,3,strategy,-1,X,abstain_below_threshold
2025-11-13,3,strategy,-1,X,abstain_below_threshold
2025-11-21,3,strategy,-1,X,no_v1b_candidates
2025-11-28,3,strategy,-1,X,abstain_below_threshold
2025-12-03,3,strategy,-1,X,abstain_below_threshold
2025-12-04,3,strategy,-1,X,abstain_below_threshold
2025-10-14,3,control_B,34,C,skipped_context_spread
2025-10-10,3,control_A,55,C,skipped_context_spread
2025-10-13,3,control_A,15,P,skipped_no_contracts_at_bar
2025-09-12,3,control_B,83,P,skipped_no_delta_contract
2025-09-12,3,control_B,39,C,skipped_no_delta_contract
2025-10-03,3,control_B,30,C,skipped_context_spread
2025-10-22,3,control_A,79,C,gated_iv_percentile
2025-11-06,3,control_B,31,C,gated_iv_percentile
2025-10-24,3,control_A,29,P,skipped_no_contracts_at_bar
2025-10-27,3,control_A,26,P,skipped_no_contracts_at_bar
2025-09-12,3,control_B,83,P,skipped_no_delta_contract
2025-10-29,3,control_A,65,P,gated_iv_percentile
2025-09-23,3,control_B,56,C,skipped_no_delta_contract
2025-11-12,3,control_A,104,C,gated_iv_percentile
2025-11-18,3,control_A,71,P,gated_iv_percentile
2025-11-19,3,control_A,90,P,gated_iv_percentile
2025-10-10,3,control_B,89,C,skipped_no_delta_contract
2025-11-26,3,control_A,32,C,gated_iv_percentile
2025-10-30,3,control_B,60,C,skipped_context_spread
2025-12-02,3,control_A,62,C,gated_iv_percentile
2025-09-11,3,strategy,-1,X,abstain_below_threshold
2025-09-12,3,strategy,120,P,zero_hold
2025-09-15,3,strategy,-1,X,abstain_below_threshold
2025-09-16,3,strategy,-1,X,abstain_below_threshold
2025-09-17,3,strategy,-1,X,no_v1b_candidates
2025-09-22,3,strategy,-1,X,abstain_below_threshold
2025-09-24,3,strategy,-1,X,abstain_below_threshold
2025-10-06,3,strategy,-1,X,abstain_below_threshold
2025-10-08,3,strategy,-1,X,abstain_below_threshold
2025-10-09,3,strategy,-1,X,abstain_below_threshold
2025-10-28,3,strategy,-1,X,abstain_below_threshold
2025-11-03,3,strategy,-1,X,abstain_below_threshold
2025-11-04,3,strategy,-1,X,abstain_below_threshold
2025-11-21,3,strategy,-1,X,no_v1b_candidates
2025-10-10,3,control_B,112,C,gated_iv_percentile
2025-09-19,3,control_A,120,P,zero_hold
2025-11-13,3,control_B,87,P,gated_iv_percentile
2025-10-02,3,control_B,30,P,skipped_context_spread
2025-09-12,3,control_B,49,C,skipped_no_delta_contract
2025-10-03,3,control_A,30,P,skipped_context_spread
2025-10-07,3,control_A,93,P,gated_iv_percentile
2025-10-10,3,control_A,90,C,gated_iv_percentile
2025-10-13,3,control_A,120,P,zero_hold
2025-10-15,3,control_A,27,P,skipped_no_contracts_at_bar
2025-10-29,3,control_B,46,C,gated_iv_percentile
2025-10-22,3,control_A,113,C,gated_iv_percentile
2025-11-12,3,control_B,83,P,gated_iv_percentile
2025-10-29,3,control_A,102,P,gated_iv_percentile
2025-10-30,3,control_A,25,P,skipped_no_contracts_at_bar
2025-10-29,3,control_B,106,C,gated_iv_percentile
2025-11-10,3,control_A,119,P,gated_iv_percentile
2025-11-13,3,control_A,100,C,gated_iv_percentile
2025-11-14,3,control_A,23,C,skipped_no_contracts_at_bar
2025-10-29,3,control_B,38,C,gated_iv_percentile
2025-12-02,3,control_B,64,P,gated_iv_percentile
2025-11-18,3,control_A,15,P,skipped_context_spread
2025-09-17,3,control_B,30,P,gated_iv_percentile
2025-11-19,3,control_A,17,P,skipped_no_contracts_at_bar
2025-11-20,3,control_A,92,C,gated_iv_percentile
2025-11-28,3,control_A,110,C,skipped_no_delta_contract
2025-12-02,3,control_A,63,C,gated_iv_percentile
2025-12-04,3,control_A,23,C,gated_iv_percentile
2025-09-12,3,strategy,120,P,zero_hold
2025-09-17,3,strategy,-1,X,no_v1b_candidates
2025-11-21,3,strategy,-1,X,no_v1b_candidates
2025-11-21,3,control_B,30,P,gated_vrp
2025-09-24,3,control_A,24,C,gated_iv_percentile
2025-10-03,3,control_A,29,P,skipped_no_contracts_at_bar
2025-11-18,3,control_B,40,C,gated_iv_percentile
2025-10-29,3,control_B,54,C,gated_iv_percentile
2025-10-10,3,control_A,91,C,gated_iv_percentile
2025-10-13,3,control_A,28,P,skipped_no_contracts_at_bar
2025-10-17,3,control_A,17,C,skipped_no_contracts_at_bar
2025-10-22,3,control_A,23,C,skipped_no_contracts_at_bar
2025-09-17,3,control_B,61,P,gated_iv_percentile
2025-10-29,3,control_A,70,P,gated_iv_percentile
2025-10-30,3,control_A,120,P,zero_hold
2025-11-12,3,control_B,86,P,gated_iv_percentile
2025-09-17,3,control_B,101,C,gated_iv_percentile
2025-11-06,3,control_A,42,C,gated_iv_percentile
2025-11-10,3,control_A,78,P,gated_iv_percentile
2025-11-12,3,control_A,20,C,gated_iv_percentile
2025-11-07,3,control_B,36,C,skipped_context_spread
2025-09-17,3,control_B,38,C,gated_iv_percentile
2025-11-18,3,control_A,28,P,gated_iv_percentile
2025-11-20,3,control_A,27,C,skipped_no_contracts_at_bar
2025-11-10,3,control_B,89,C,gated_iv_percentile
2025-11-24,3,control_A,16,C,gated_iv_percentile
2025-12-02,3,control_A,65,C,gated_iv_percentile
2025-10-22,3,control_B,71,C,gated_iv_percentile
2025-11-21,3,control_B,72,C,gated_iv_percentile
2025-12-08,4,strategy,-1,X,abstain_below_threshold
2025-12-09,4,strategy,-1,X,abstain_below_threshold
2025-12-10,4,strategy,-1,X,abstain_below_threshold
2025-12-11,4,strategy,-1,X,abstain_below_threshold
2025-12-12,4,strategy,-1,X,abstain_below_threshold
2025-12-15,4,strategy,-1,X,abstain_below_threshold
2025-12-16,4,strategy,-1,X,abstain_below_threshold
2025-12-17,4,strategy,-1,X,abstain_below_threshold
2025-12-18,4,strategy,-1,X,abstain_below_threshold
2025-12-19,4,strategy,-1,X,abstain_below_threshold
2025-12-22,4,strategy,-1,X,abstain_below_threshold
2025-12-23,4,strategy,-1,X,abstain_below_threshold
2025-12-26,4,strategy,-1,X,abstain_below_threshold
2025-12-29,4,strategy,-1,X,abstain_below_threshold
2025-12-30,4,strategy,-1,X,abstain_below_threshold
2025-12-31,4,strategy,-1,X,abstain_below_threshold
2026-01-02,4,strategy,-1,X,abstain_below_threshold
2026-01-05,4,strategy,-1,X,abstain_below_threshold
2026-01-07,4,strategy,-1,X,abstain_below_threshold
2026-01-08,4,strategy,-1,X,abstain_below_threshold
2026-01-09,4,strategy,-1,X,abstain_below_threshold
2026-01-12,4,strategy,-1,X,abstain_below_threshold
2026-01-13,4,strategy,-1,X,abstain_below_threshold
2026-01-14,4,strategy,-1,X,abstain_below_threshold
2026-01-15,4,strategy,-1,X,abstain_below_threshold
2026-01-16,4,strategy,-1,X,abstain_below_threshold
2026-01-20,4,strategy,-1,X,abstain_below_threshold
2026-01-21,4,strategy,-1,X,abstain_below_threshold
2026-01-23,4,strategy,-1,X,abstain_below_threshold
2026-01-26,4,strategy,-1,X,abstain_below_threshold
2026-01-27,4,strategy,-1,X,abstain_below_threshold
2026-01-28,4,strategy,-1,X,abstain_below_threshold
2026-01-29,4,strategy,-1,X,abstain_below_threshold
2026-01-30,4,strategy,-1,X,abstain_below_threshold
2026-02-02,4,strategy,-1,X,abstain_below_threshold
2026-02-03,4,strategy,-1,X,abstain_below_threshold
2026-02-05,4,strategy,-1,X,abstain_below_threshold
2026-02-09,4,strategy,-1,X,abstain_below_threshold
2026-02-11,4,strategy,-1,X,abstain_below_threshold
2026-02-12,4,strategy,-1,X,abstain_below_threshold
2026-02-13,4,strategy,-1,X,abstain_below_threshold
2026-02-18,4,strategy,-1,X,abstain_below_threshold
2026-02-19,4,strategy,-1,X,abstain_below_threshold
2026-02-20,4,strategy,-1,X,abstain_below_threshold
2026-02-23,4,strategy,-1,X,abstain_below_threshold
2026-02-24,4,strategy,-1,X,abstain_below_threshold
2026-02-25,4,strategy,-1,X,abstain_below_threshold
2026-02-26,4,strategy,-1,X,abstain_below_threshold
2026-02-27,4,strategy,-1,X,abstain_below_threshold
2026-03-02,4,strategy,-1,X,abstain_below_threshold
2026-03-03,4,strategy,-1,X,abstain_below_threshold
2026-03-04,4,strategy,-1,X,abstain_below_threshold
2026-01-06,4,control_A,38,P,skipped_context_spread
2026-02-17,4,control_A,18,C,gated_iv_percentile
2025-12-08,4,strategy,-1,X,abstain_below_threshold
2025-12-09,4,strategy,-1,X,abstain_below_threshold
2025-12-10,4,strategy,-1,X,abstain_below_threshold
2025-12-12,4,strategy,120,C,zero_hold
2025-12-15,4,strategy,-1,X,abstain_below_threshold
2025-12-16,4,strategy,-1,X,abstain_below_threshold
2025-12-17,4,strategy,-1,X,abstain_below_threshold
2025-12-18,4,strategy,-1,X,abstain_below_threshold
2025-12-19,4,strategy,-1,X,abstain_below_threshold
2025-12-22,4,strategy,-1,X,abstain_below_threshold
2025-12-26,4,strategy,-1,X,abstain_below_threshold
2025-12-29,4,strategy,-1,X,abstain_below_threshold
2025-12-30,4,strategy,-1,X,abstain_below_threshold
2025-12-31,4,strategy,-1,X,abstain_below_threshold
2026-01-02,4,strategy,-1,X,abstain_below_threshold
2026-01-05,4,strategy,-1,X,abstain_below_threshold
2026-01-07,4,strategy,-1,X,abstain_below_threshold
2026-01-08,4,strategy,-1,X,abstain_below_threshold
2026-01-09,4,strategy,-1,X,abstain_below_threshold
2026-01-12,4,strategy,-1,X,abstain_below_threshold
2026-01-13,4,strategy,-1,X,abstain_below_threshold
2026-01-14,4,strategy,-1,X,abstain_below_threshold
2026-01-15,4,strategy,-1,X,abstain_below_threshold
2026-01-16,4,strategy,-1,X,abstain_below_threshold
