date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day,coverage,argmax_pred,threshold_used
2025-08-12,2,control_A,11,51,C,6415.0,193,0.4920143485069275,0.041584160178899765,0.12631578743457794,10.100000381469727,0.0,0.0018301131203770638,0.705025851726532,1.0,81,10.899999618530273,30,target_first15,0.07920784226189632,0.008,0.07120784226189633,71.9199234008789,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0021627486969201548
2025-08-20,2,control_A,13,103,C,6360.0,151,0.5137086510658264,0.031681034713983536,0.0884210541844368,11.600000381469727,0.0,-0.001954771811142564,-1.0,-0.9634703397750854,104,12.899999618530273,1,stop_vwap,0.11206889606117722,0.006,0.10606889606117721,123.03992347717285,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0021627486969201548
2025-09-03,2,control_A,14,97,C,6450.0,169,0.5377873182296753,0.06562499701976776,0.17341040074825287,8.0,0.0,0.0015870160423219204,1.0,-1.0,98,7.5,1,target_first15,-0.0625,0.006,-0.0685,-54.800000000000004,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0021627486969201548
2025-09-30,3,control_A,0,115,C,6650.0,234,0.4604816734790802,0.04827586188912392,0.10878661274909973,8.699999809265137,0.0,-0.0009194394224323332,-0.98277348279953,-0.77625572681427,116,8.5,1,stop_vwap,-0.022988484327568063,0.006,-0.028988484327568065,-25.219980812072755,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-13,3,control_A,1,117,P,6650.0,188,-0.49652761220932007,0.03104434907436371,0.08178438991308212,13.979999542236328,0.0,0.0019634512718766928,1.0,0.28272250294685364,118,14.699999809265137,1,stop_vwap,0.051502166709916274,0.006,0.045502166709916275,63.61202697753906,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-14,3,control_A,2,90,C,6625.0,208,0.48804205656051636,0.03181818127632141,0.0939597338438034,15.399999618530273,0.0,0.004846495576202869,1.0,0.9013605713844299,91,16.0,1,target_first15,0.03896106469689566,0.006360000157356262,0.0326010645395394,50.20563814725876,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-17,3,control_A,4,39,C,6630.0,301,0.5096104741096497,0.031362008303403854,0.08756567537784576,27.899999618530273,0.0,0.001287716208025813,0.7937372326850891,-0.7917808294296265,41,33.900001525878906,2,target_first15,0.21505383474498782,0.00848000020980835,0.20657383453517947,576.3409904729843,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-21,3,control_A,5,39,C,6730.0,199,0.4815674424171448,0.049065422266721725,0.18867924809455872,10.699999809265137,0.0,-0.0007574961055070162,-1.0,-0.804347813129425,40,12.300000190734863,1,stop_vwap,0.14953274859727428,0.008,0.14153274859727427,151.4400382995605,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-22,3,control_A,6,88,C,6720.0,201,0.5293651223182678,0.04958333447575569,0.14847160875797272,12.0,0.0,-0.00047608412569388747,-1.0,0.9316455721855164,89,12.699999809265137,1,stop_vwap,0.05833331743876139,0.006,0.05233331743876139,62.79998092651367,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-10-23,3,control_A,7,76,P,6725.0,173,-0.5116690993309021,0.021212121471762657,0.08857809007167816,13.199999809265137,0.0,0.0010778546566143632,1.0,0.7847533822059631,77,12.300000190734863,1,stop_vwap,-0.0681817902677968,0.006,-0.07418179026779681,-97.91996173858642,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
