Loading data from: /root/.cache/autoresearch-trading/features/data.pt
Loaded 382920 1-min bars, 32 features, 8 actions
  ~981 trading days
Training:   up to idx 268019
Validation: idx 268020-382919
  Option P&L coverage: 296720/382920 (77%)
Parameters: 146,265
Architecture: v4 simplified two-head (gate+dir) + balanced strike gating with adaptive position state influence
Training from scratch (v4: no warm-start).

Budget: 240s | Batch: 128 | Lookback: 120
LR: 0.00015 | Depth: 3 | d_model: 64 | ff_mult: 3
Dropout: 0.15 | Weight decay: 0.05
False entry penalty: 2.0x
Label smoothing: gate=0.05 dir=0.05
Loss weights: gate=1.0, dir=1.0, pnl=0.3, exit=0.5
Score tuning: R:R bonus=0.3, hold bonus=0.25, freq center=2.5, drawdown penalty=0.05

step 00000 (  0.0%) | loss: 3.080686 | trade:0.27 call:0.45 put:0.55 | ATM:0.23 OTM:0.77 | lr: 0.00e+00 | left: 240s
step 00050 (  0.4%) | loss: 3.213361 | trade:0.27 call:0.46 put:0.54 | ATM:0.24 OTM:0.76 | lr: 5.43e-06 | left: 239s
step 00100 (  0.9%) | loss: 3.158039 | trade:0.29 call:0.45 put:0.55 | ATM:0.24 OTM:0.76 | lr: 1.34e-05 | left: 238s
step 00150 (  1.4%) | loss: 3.104334 | trade:0.32 call:0.47 put:0.53 | ATM:0.24 OTM:0.76 | lr: 2.09e-05 | left: 237s
step 00200 (  1.6%) | loss: 3.044050 | trade:0.36 call:0.48 put:0.52 | ATM:0.26 OTM:0.74 | lr: 2.42e-05 | left: 236s
step 00250 (  1.8%) | loss: 2.965580 | trade:0.38 call:0.49 put:0.51 | ATM:0.27 OTM:0.73 | lr: 2.77e-05 | left: 236s
step 00300 (  2.1%) | loss: 2.920069 | trade:0.41 call:0.50 put:0.50 | ATM:0.29 OTM:0.71 | lr: 3.11e-05 | left: 235s
step 00350 (  2.3%) | loss: 2.912719 | trade:0.43 call:0.51 put:0.49 | ATM:0.31 OTM:0.69 | lr: 3.45e-05 | left: 234s
step 00400 (  2.5%) | loss: 2.852096 | trade:0.44 call:0.52 put:0.48 | ATM:0.32 OTM:0.68 | lr: 3.80e-05 | left: 234s
step 00450 (  2.7%) | loss: 2.810814 | trade:0.43 call:0.52 put:0.48 | ATM:0.33 OTM:0.67 | lr: 4.12e-05 | left: 233s
step 00500 (  3.0%) | loss: 2.807313 | trade:0.44 call:0.53 put:0.47 | ATM:0.34 OTM:0.66 | lr: 4.46e-05 | left: 233s
step 00550 (  3.2%) | loss: 2.787384 | trade:0.44 call:0.54 put:0.46 | ATM:0.35 OTM:0.65 | lr: 4.83e-05 | left: 232s
step 00600 (  3.5%) | loss: 2.751635 | trade:0.44 call:0.55 put:0.45 | ATM:0.35 OTM:0.65 | lr: 5.18e-05 | left: 232s
step 00650 (  3.7%) | loss: 2.713147 | trade:0.44 call:0.56 put:0.44 | ATM:0.35 OTM:0.65 | lr: 5.50e-05 | left: 231s
step 00700 (  3.9%) | loss: 2.653028 | trade:0.42 call:0.56 put:0.44 | ATM:0.35 OTM:0.65 | lr: 5.85e-05 | left: 231s
step 00750 (  4.1%) | loss: 2.614425 | trade:0.42 call:0.57 put:0.43 | ATM:0.38 OTM:0.62 | lr: 6.17e-05 | left: 230s
step 00800 (  4.3%) | loss: 2.567451 | trade:0.43 call:0.54 put:0.46 | ATM:0.37 OTM:0.63 | lr: 6.50e-05 | left: 230s
