fold_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,max_prob
0,2025-02-10,77,167,put,1223.7999437570572,time_of_day_90,90,
0,2025-02-11,74,164,put,545.1699731505987,time_of_day_90,90,
0,2025-02-13,73,163,put,689.7899100380391,time_of_day_90,90,
0,2025-02-14,87,177,put,568.7499541873949,time_of_day_90,90,
0,2025-02-18,89,179,put,137.28495820067826,time_of_day_90,90,
0,2025-02-20,34,124,put,-222.82492316362445,time_of_day_90,90,
0,2025-02-21,48,138,put,537.9899260912017,time_of_day_90,90,
0,2025-02-24,36,126,put,-1031.524979561458,time_of_day_90,90,
0,2025-02-25,33,123,put,1319.475081841571,time_of_day_90,90,
0,2025-02-26,43,133,put,-342.62505585831104,time_of_day_90,90,
0,2025-02-27,33,123,put,-1016.7500079786207,time_of_day_90,90,
0,2025-02-28,55,145,call,-388.24996041891126,time_of_day_90,90,
0,2025-03-03,33,123,put,-483.49996969741613,time_of_day_90,90,
0,2025-03-04,30,120,put,-232.00002561959235,time_of_day_90,90,
0,2025-03-05,120,210,put,-1096.0999952356021,time_of_day_90,90,
0,2025-03-06,38,128,call,-271.97496264373115,time_of_day_90,90,
0,2025-03-07,71,161,put,455.3000746290767,time_of_day_90,90,
0,2025-03-10,85,175,put,-474.4249933142788,time_of_day_90,90,
0,2025-03-11,35,125,put,-530.0499610159442,time_of_day_90,90,
0,2025-03-12,71,161,put,-881.3750301322636,time_of_day_90,90,
0,2025-03-13,30,120,put,-195.2500584889242,time_of_day_90,90,
0,2025-03-14,53,143,put,-988.6249996013939,time_of_day_90,90,
0,2025-03-18,31,121,put,-93.15005796643716,time_of_day_90,90,
0,2025-03-19,35,125,put,-167.24996224666634,time_of_day_90,90,
1,2025-03-20,32,200,put,63.125039699691484,model,168,0.6614267722204916
1,2025-03-21,90,155,put,503.22488602842924,model,65,0.8481221806326391
1,2025-03-24,79,140,put,-5.999982455761831,model,61,0.8983508239638476
1,2025-03-26,118,175,put,996.5000011734664,model,57,0.6282212628553125
1,2025-03-28,43,65,put,1124.2499901256836,model,22,0.9157955291824157
1,2025-03-31,64,167,put,-670.374969999476,model,103,0.7957212687703932
1,2025-04-01,67,245,call,956.1500571583094,model,178,0.7469125022313875
1,2025-04-02,36,206,call,2256.374963973626,model,170,0.7710264831404424
1,2025-04-03,106,123,put,-138.24996122096974,model,17,0.41826744035760904
1,2025-04-08,35,73,put,108.32495492171661,model,38,0.846198425628202
1,2025-04-10,32,119,call,-849.1750286376915,model,87,0.6736670831866528
1,2025-04-14,79,87,put,143.34998144770717,model,8,0.9608462148877129
1,2025-04-16,115,180,put,1053.5000641839094,model,65,0.809448167535181
1,2025-04-17,52,58,call,-334.85007602335486,model,6,0.7689494365558699
1,2025-04-21,32,46,put,190.22504127487758,model,14,0.8442260347728039
1,2025-04-22,40,145,put,-719.6249806290842,model,105,0.7677871313369973
1,2025-04-23,91,94,put,-176.00000838190317,model,3,0.8741520169955931
1,2025-04-24,74,260,put,-1032.7500037415946,model,186,0.5053712477245179
1,2025-04-29,35,220,put,-350.00001347085447,model,185,0.3976486133511015
1,2025-05-01,33,155,call,-350.50003063822453,model,122,0.7302586654165917
1,2025-05-02,71,120,put,-230.12503766784306,model,49,0.7314006299241083
1,2025-05-06,34,160,call,650.7300847173619,model,126,0.8200877623410997
1,2025-05-07,89,268,put,-130.9000581384508,model,179,0.38570211102997476
1,2025-05-08,119,219,put,-958.7500255463851,model,100,0.7879735827562802
1,2025-05-13,44,240,put,-1005.2499529776327,model,196,0.7587256185829918
1,2025-05-15,31,177,put,-873.7499859910154,model,146,0.6912131625959491
1,2025-05-16,30,200,put,-928.8249603403111,model,170,0.6508341240102326
1,2025-05-21,99,230,put,3199.824927472996,model,131,0.5565895898067287
1,2025-05-23,35,171,put,-700.7249915349814,model,136,0.46803885829502967
1,2025-05-27,39,185,call,1401.9499633811988,model,146,0.6068903135936166
1,2025-05-29,32,34,call,-252.67497769662842,model,2,0.5942013056812284
1,2025-05-30,31,111,call,-278.75004408196475,model,80,0.8544199949526564
1,2025-06-02,93,200,put,-556.0499863342933,model,107,0.6402009643001447
1,2025-06-03,37,240,put,-1054.249998576939,time_stop_fallback,203,0.10241181028027413
1,2025-06-05,72,215,put,209.7000171609709,model,143,0.7067367168639975
1,2025-06-06,96,108,put,1014.3750002384186,model,12,0.8106364559796927
1,2025-06-09,69,268,put,-839.975009535668,model,199,0.45513740707528877
1,2025-06-10,51,261,put,-806.0249956676888,model,210,0.7969665326960267
1,2025-06-12,92,216,put,105.81999164413227,model,124,0.5283750833798545
1,2025-06-13,113,232,put,-210.85000156324887,model,119,0.7979377626905106
2,2025-06-16,41,106,put,-284.49998229986664,model,65,0.9615203551880623
2,2025-06-17,35,102,put,-553.6999414599555,model,67,0.9669146470712771
2,2025-06-18,31,140,put,-462.8750098272749,model,109,0.9472100006586598
2,2025-06-20,49,120,put,928.2749644567276,model,71,0.9221103865584859
2,2025-06-23,110,193,put,1998.8249959807754,model,83,0.9301321839486715
2,2025-06-24,46,81,put,-495.500029432092,model,35,0.9090621601725845
2,2025-06-25,39,160,put,425.2950116648671,model,121,0.9655905751383251
2,2025-06-26,38,120,put,-477.7499613945301,model,82,0.8702342913872811
2,2025-06-27,66,120,put,-380.4249429672768,model,54,0.8753749633165666
2,2025-06-30,33,120,put,-104.6000769723893,model,87,0.9419244230829964
2,2025-07-01,39,105,call,-657.5000008791685,model,66,0.8678037573288101
2,2025-07-02,32,185,put,-738.1250324160868,model,153,0.839567786437096
2,2025-07-03,32,117,put,-463.8749794738809,model,85,0.2948285573220391
2,2025-07-07,36,115,put,710.5000006742775,model,79,0.34778907052634117
2,2025-07-08,71,185,put,28.249998822617584,model,114,0.8708934284117168
2,2025-07-09,34,58,put,197.24998081840732,model,24,0.9692541109990502
2,2025-07-10,33,185,put,-891.9999806655243,model,152,0.2831221064262484
2,2025-07-11,37,120,put,-247.5750057561795,model,83,0.930181608817713
2,2025-07-14,39,115,put,-612.5000376983534,model,76,0.9101800996691877
2,2025-07-15,39,110,put,692.999904856452,model,71,0.918489209857272
2,2025-07-16,34,37,put,309.50007619804524,model,3,0.964236536369594
2,2025-07-17,37,125,put,-584.2749901221681,model,88,0.9332623733749282
2,2025-07-18,38,115,put,584.1998862004226,model,77,0.9406399115806169
2,2025-07-21,37,110,put,-368.2500051226881,model,73,0.9464878313819534
2,2025-07-22,97,121,put,104.3250527154928,model,24,0.9244032015022899
2,2025-07-23,36,135,put,-535.9749488646506,model,99,0.8937224897390263
2,2025-07-24,34,140,put,-534.2749900485405,model,106,0.9321834541694769
2,2025-07-25,36,102,put,-459.875020971615,model,66,0.8317896305789169
2,2025-07-28,33,240,put,409.224960516204,model,207,0.9772999096815077
2,2025-07-29,31,135,put,1820.0249999538064,model,104,0.4068857305922575
2,2025-07-30,34,46,put,-235.84996179081497,model,12,0.9270651339498068
2,2025-07-31,37,75,put,848.6500462873471,model,38,0.339926374183996
2,2025-08-01,50,125,put,40.750034699108696,model,75,0.9249444393734687
2,2025-08-04,36,159,put,-648.3549984483793,model,123,0.9512390778109109
2,2025-08-05,33,35,put,319.4750467103434,model,2,0.9616941398007245
2,2025-08-06,50,53,put,634.4999645113111,model,3,0.9363227280494599
2,2025-08-07,33,140,put,3075.1799893977027,model,107,0.9604200314205855
2,2025-08-08,34,135,put,627.6000377595425,model,101,0.9377055735806962
2,2025-08-11,30,135,put,41.62506442830034,model,105,0.9499815069453827
2,2025-08-12,64,130,put,-931.9999664052224,model,66,0.47189046734145457
2,2025-08-13,38,150,put,1181.2249249508473,model,112,0.8749614193650387
2,2025-08-14,36,39,put,-15.949944864013709,model,3,0.9244844099840975
2,2025-08-15,36,120,put,65.24994254298926,model,84,0.9639702744784039
2,2025-08-18,38,269,put,-203.89997979077637,model,231,0.765243612850963
2,2025-08-19,31,221,put,3416.214985122755,model,190,0.9426027626476189
2,2025-08-20,33,192,put,-724.6000090346712,model,159,0.9457303919876899
2,2025-08-21,46,110,put,265.09998151630555,model,64,0.9537313027835033
2,2025-08-22,39,150,put,-874.3500045208151,model,111,0.9187118251672113
2,2025-08-25,38,85,put,152.2750019063359,model,47,0.9475566764729106
2,2025-08-26,31,58,put,-401.424943562407,model,27,0.9284200867839689
2,2025-08-27,34,53,put,-488.92499266487323,model,19,0.9177685916495602
2,2025-08-28,39,101,put,-568.9749696944241,model,62,0.9282606923827929
2,2025-08-29,31,33,put,225.89998129599013,model,2,0.9560012601825838
2,2025-09-02,39,201,put,1004.3249925840148,model,162,0.9777893897022389
2,2025-09-03,35,127,put,-288.7500197439662,model,92,0.9373930763931619
2,2025-09-04,32,101,put,-573.4749905850928,model,69,0.8929626218872683
2,2025-09-05,38,100,put,4871.0000402468895,model,62,0.7594032305517339
2,2025-09-08,34,108,put,-647.7500364583262,model,74,0.9752761497604813
2,2025-09-09,33,119,put,-483.0000097155571,model,86,0.9086492517441357
2,2025-09-10,36,48,put,46.000036243981924,model,12,0.9706104873593935
3,2025-09-11,63,105,put,-310.65001929402354,model,42,0.9034400962933091
3,2025-09-12,32,120,put,5.425000075250864,model,88,0.9320966360101859
3,2025-09-15,39,125,put,-307.49999962188303,model,86,0.9360178890986598
3,2025-09-16,56,140,put,184.24999499326552,model,84,0.94726553686383
3,2025-09-17,99,261,put,153.80001982748507,model,162,0.8812954452321666
3,2025-09-18,31,180,call,70.8000383384526,model,149,0.9800110024479358
3,2025-09-19,30,112,put,612.2750392707816,model,82,0.9649618768344786
3,2025-09-22,39,155,put,-675.4999996369697,model,116,0.9543492895408595
3,2025-09-23,51,186,put,1277.5000722863608,model,135,0.9546566208503335
3,2025-09-24,78,213,put,2194.000057272613,model,135,0.4689662970505612
3,2025-09-25,69,100,put,698.8000572773865,model,31,0.9596780949736153
3,2025-09-26,108,115,put,-318.7500359936147,model,7,0.8755177732194471
3,2025-09-29,33,225,put,979.3499231117466,model,192,0.9356605065244634
3,2025-09-30,31,76,put,45.75001745040159,model,45,0.9620379488053451
3,2025-10-01,32,205,put,-1107.9999943921964,model,173,0.454436785169948
3,2025-10-02,35,200,put,460.4500073635144,model,165,0.9553121560004763
3,2025-10-03,34,100,put,-739.4999990488092,model,66,0.9706432564178543
3,2025-10-06,31,122,put,-179.00001040109717,model,91,0.2574634376958977
3,2025-10-07,38,102,put,2254.249831660424,model,64,0.9689693136605869
3,2025-10-08,69,143,put,-648.499970816493,model,74,0.9738623623758782
3,2025-10-09,35,75,put,1118.4250748160093,model,40,0.9637962418054256
3,2025-10-10,63,66,put,33.29995836594202,model,3,0.6197390247964499
3,2025-10-13,48,101,put,320.3750459742709,model,53,0.9529698810004616
3,2025-10-14,87,130,put,-299.4999425210221,model,43,0.27283480037123103
3,2025-10-15,77,225,put,8829.165403856385,model,148,0.47942314021658844
3,2025-10-16,62,95,put,22.40001122511186,model,33,0.9489629635355783
3,2025-10-17,59,86,put,668.6499650387566,model,27,0.9015091083463942
3,2025-10-20,52,135,put,-655.4750117052665,model,83,0.9570572784967855
3,2025-10-21,72,154,put,-628.6999896758925,model,82,0.9216307202618718
3,2025-10-22,35,127,put,2288.24996231111,model,92,0.9703953309932186
3,2025-10-23,33,34,put,63.54992356787983,model,1,0.9549418119550699
3,2025-10-24,41,60,put,715.8500274194258,model,19,0.9630663594766208
3,2025-10-27,44,101,put,85.74998126343868,model,57,0.9028571726896782
3,2025-10-28,50,125,put,243.90003498395936,model,75,0.9691309558479799
3,2025-10-29,32,105,put,375.75003832230425,model,73,0.946125069356191
3,2025-10-30,103,150,put,944.449962971973,model,47,0.9198731167162807
3,2025-10-31,115,130,put,608.7500955933378,model,15,0.9092349246672272
3,2025-11-03,109,140,put,-18.449924868239286,model,31,0.9055070914055433
3,2025-11-04,46,141,put,443.14996148171434,model,95,0.9445025928924461
3,2025-11-05,95,110,put,527.3749249272802,model,15,0.8257574566910361
3,2025-11-06,52,115,put,2845.1000037475496,model,63,0.39828863477056897
3,2025-11-07,57,106,put,1850.929952127466,model,49,0.9627453581070795
3,2025-11-10,41,200,put,-412.90001388474775,model,159,0.9613921179531907
3,2025-11-11,32,120,put,717.1250375793272,model,88,0.9178613217522451
3,2025-11-12,37,205,put,-164.74991893404314,model,168,0.9463886852276303
3,2025-11-13,52,120,put,2381.2998498085844,model,68,0.9598905355411876
3,2025-11-14,101,200,put,-763.0249681263109,model,99,0.7983326142894706
3,2025-11-17,77,115,put,1455.9999812508665,model,38,0.9542495156162364
3,2025-11-18,112,185,put,-131.50000545420806,model,73,0.9297435560504894
3,2025-11-19,50,72,put,537.0000831852765,model,22,0.9554928216312303
3,2025-11-20,75,209,put,15449.899740407616,model,134,0.41266114009505
3,2025-11-21,107,110,put,-143.02496550905295,model,3,0.8935305231603065
3,2025-11-24,91,122,put,-436.0000476958262,model,31,0.9451567341237626
3,2025-11-25,73,105,put,43.74998265552905,model,32,0.34079524856197685
3,2025-11-26,84,134,put,-955.250015224887,model,50,0.9757670199341845
3,2025-11-28,35,120,put,-776.4999718936755,model,85,0.3228089653761193
3,2025-12-01,109,240,put,-1076.725023093058,model,131,0.8141008879734466
3,2025-12-02,33,214,put,910.0001019605174,model,181,0.9311238703265972
3,2025-12-03,60,196,put,-1031.3749959766149,model,136,0.9620337373056067
3,2025-12-04,85,95,put,574.74992270291,model,10,0.9523047689120236
4,2025-12-05,53,200,call,-907.0000199629599,model,147,0.9786966961216049
4,2025-12-08,34,195,put,1893.1899853067846,model,161,0.9566786372753459
4,2025-12-09,38,100,put,-557.24997067664,model,62,0.9688864110044092
4,2025-12-10,38,100,put,211.70000777984492,model,62,0.9718870643211571
4,2025-12-11,63,200,call,171.74998242352436,model,137,0.9678952640870904
4,2025-12-12,31,185,put,4359.44990690622,model,154,0.9558672927032233
4,2025-12-15,117,206,put,1686.5250193985487,model,89,0.9089386560999402
4,2025-12-16,101,135,put,87.40000052005053,model,34,0.9631255861989073
4,2025-12-17,53,165,put,3870.730046134889,model,112,0.9675445500669848
4,2025-12-18,39,50,put,296.9999652208198,model,11,0.9822892598453035
4,2025-12-19,74,107,put,-523.5000464440437,model,33,0.9683314355243253
4,2025-12-22,37,146,put,-906.3749714164624,model,109,0.9571788121006366
4,2025-12-23,85,100,call,241.100019338727,model,15,0.9579874581779874
4,2025-12-24,36,209,call,1473.2749912515799,time_stop_fallback,173,0.1764627941530674
4,2025-12-26,119,175,put,265.4500430004763,model,56,0.9344246209035004
4,2025-12-29,31,230,put,-135.87497735739817,model,199,0.9619949215177671
4,2025-12-30,34,35,call,-73.8749595667436,model,1,0.9834409774767198
4,2025-12-31,39,166,put,74.75000068172812,model,127,0.9532626902800476
4,2026-01-02,33,126,call,-1105.7250192452254,time_stop_fallback,93,0.1598101976408033
4,2026-01-05,38,56,put,-328.25001899117956,model,18,0.9666059140027048
4,2026-01-06,32,198,call,31.875007314596516,model,166,0.9174499924138017
4,2026-01-07,100,130,put,-191.25000017136335,model,30,0.9515918882574496
4,2026-01-08,56,259,call,-468.500014819211,model,203,0.9808658944611898
4,2026-01-09,35,41,put,79.49996088200544,model,6,0.7086775753676304
4,2026-01-12,61,265,call,1112.3000951416789,model,204,0.28715942016116536
4,2026-01-13,82,120,put,-329.0000280357353,model,38,0.9628994388671958
4,2026-01-14,72,190,put,987.7500188471352,model,118,0.8443212596074976
4,2026-01-15,38,137,put,-739.5000237135714,model,99,0.973854744758129
4,2026-01-16,109,180,put,-192.32494299764264,model,71,0.9499913717326003
4,2026-01-20,75,265,call,-1121.1000379703266,model,190,0.9359696357314178
4,2026-01-21,39,235,call,-1057.0750186687808,model,196,0.9538292262383449
4,2026-01-22,71,111,put,-534.8000387336958,model,40,0.9741071397382042
4,2026-01-23,38,240,call,-497.92498162173564,model,202,0.9741304071242608
4,2026-01-26,36,40,put,81.37501563191572,model,4,0.9651112843767778
4,2026-01-27,32,35,call,-428.2499541032818,model,3,0.9728619035531425
4,2026-01-28,30,115,put,539.0748857994337,model,85,0.9564394202877693
4,2026-01-29,55,100,put,2453.3751137743243,model,45,0.9767995962481553
4,2026-01-30,48,210,put,2316.2501715533435,model,162,0.9503216928792309
4,2026-02-02,33,251,call,1266.5199926485604,model,218,0.9717262356589244
4,2026-02-03,85,215,put,4069.8501916050523,model,130,0.9520887678914617
4,2026-02-04,117,200,put,3871.805010557073,model,83,0.9464147897375803
4,2026-02-05,81,105,put,-180.0000040675377,model,24,0.9429539518557326
4,2026-02-06,69,267,call,984.5900044756381,model,198,0.9581464137355884
4,2026-02-09,58,241,call,1322.6999635224395,model,183,0.983190885336015
4,2026-02-10,30,71,put,-315.99992459763797,model,41,0.9236535086432037
4,2026-02-11,109,111,put,-86.12492574536878,model,2,0.9664642826243602
4,2026-02-12,58,250,put,7701.170158579412,model,192,0.9566138306241267
4,2026-02-13,88,262,call,-426.325017221272,model,174,0.9617094866742446
4,2026-02-17,96,230,call,-452.25005628072824,model,134,0.9516110986904457
4,2026-02-18,68,200,call,-340.75003890333505,model,132,0.9798945975734366
4,2026-02-19,96,105,put,-475.62500267049614,model,9,0.8905103736556247
4,2026-02-20,69,70,call,-416.90007544296907,model,1,0.9708816327614884
4,2026-02-23,53,200,put,1104.574943153638,model,147,0.9777550044401261
4,2026-02-24,82,195,call,385.57504464094427,model,113,0.9572260758498012
4,2026-02-25,48,85,put,25.249981428878222,model,37,0.9570192541691585
4,2026-02-26,38,180,put,1236.975046943425,model,142,0.9703173056954674
4,2026-02-27,69,259,call,-940.5999808228321,model,190,0.9647877661574108
4,2026-03-02,87,267,call,-21.274962921524953,model,180,0.9389997968786427
4,2026-03-03,97,255,call,3674.89982968947,model,158,0.959027980132
4,2026-03-04,86,132,call,143.4750205779293,model,46,0.9676365150369073
