session,status,neural_rows,expected_decision_minutes,early_close_session,report_only_reason,ladder_shape_ok_share,tradable_minute_share,mean_tradable_candidates,min_tradable_candidates,near_atm_tradable_share,label_total_cell_count,label_candidate_cell_count,label_finite_share,label_nonzero_share,label_positive_share,label_negative_share,label_spot_sample_count,label_spot_match_count,label_spot_mismatch_count,entry_quote_match_count,entry_quote_mismatch_count,entry_quote_missing_count,entry_quote_match_share,entry_quote_sweep_match_count,entry_quote_sweep_mismatch_count,entry_quote_sweep_missing_count,entry_quote_sweep_stale_count,entry_quote_sweep_match_share,ladder_quote_sweep_match_count,ladder_quote_sweep_mismatch_count,ladder_quote_sweep_match_share,label_fee_model,feature_contract_version,decision_grid,context_lag_exact_one_minute_share,future_context_row_count,opening_no_leading_backfill,context_reconstruction_match_share,context_reconstruction_mismatch_count,context_window_sample_match_share,vix_close_finite_share,failed_checks,record_hash
2025-03-03,pass,360,360,False,,1.0,0.9972222222222222,30.63888888888889,0,0.9569444444444445,105840,77210,1.0,0.9966973190001295,0.39497474420411866,0.6017225747960109,36,36,0,36,0,0,1.0,11030,0,0,0,1.0,11030,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,07173b63d7d50a815da90b77e1f58304fae586b355014243aca858e61dffa7c4
2025-03-04,pass,360,360,False,,1.0,1.0,29.32777777777778,15,0.9234567901234568,105840,73906,1.0,0.9971720834573647,0.3568181203149947,0.64035396314237,36,36,0,36,0,0,1.0,10558,0,0,0,1.0,10558,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,ab1d5d0f42dcdf236fb9555e6b7ccbcfb4b2a7c829cc592751c9d8cc6bfa4eef
2025-03-05,pass,360,360,False,,1.0,1.0,28.147222222222222,1,0.8802469135802469,105840,70931,1.0,0.9972508494170391,0.3512427570455795,0.6460080923714596,36,36,0,36,0,0,1.0,10133,0,0,0,1.0,10133,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9888888888888889,,eed7dc2d0e77036d6edbf0281e5b151501a6a2050bffc62ddca83f09729a9992
2025-03-06,pass,360,360,False,,1.0,1.0,28.96388888888889,2,0.9205246913580247,105840,72989,1.0,0.9966296291221965,0.3077039005877598,0.6889257285344367,36,36,0,36,0,0,1.0,10427,0,0,0,1.0,10427,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,86486bddc2986cd83191377d7804ff24e4fe4381e34175f871a277ef32b918b3
2025-03-07,pass,360,360,False,,1.0,1.0,28.15,15,0.8621913580246914,105840,70938,1.0,0.997603541120415,0.3337421410245567,0.6638614000958584,36,36,0,36,0,0,1.0,10134,0,0,0,1.0,10134,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,9587386ee5b25616b2b66a5b1a3c39f9ab21ee5d8dc999bff096d7973d265849
2025-03-10,pass,360,360,False,,1.0,1.0,29.73611111111111,2,0.9262345679012346,105840,74935,1.0,0.9958097017415093,0.3610595849736438,0.6347501167678655,36,36,0,36,0,0,1.0,10705,0,0,0,1.0,10705,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bbd5cbe11cbeb0ed7d42dcc7ad3e10c46cc97012dff5577ce269b8592425dd57
2025-03-11,pass,360,360,False,,1.0,1.0,28.40277777777778,20,0.8853395061728395,105840,71575,1.0,0.9974292699965072,0.3212015368494586,0.6762277331470485,36,36,0,36,0,0,1.0,10225,0,0,0,1.0,10225,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,5d346513e719a1033aa1ec0263b6d183a1a412efb03ad793792fba37c9d79266
2025-03-12,pass,360,360,False,,1.0,1.0,30.319444444444443,23,0.9425925925925925,105840,76405,1.0,0.9964792880047117,0.2716968784765395,0.7247824095281722,36,36,0,36,0,0,1.0,10915,0,0,0,1.0,10915,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9944444444444445,,b08d1fcf31d0b028f0cfe15e780e35274c100b975e0ed2e8f98f58669722b6db
2025-03-13,pass,360,360,False,,1.0,1.0,30.772222222222222,14,0.9736111111111111,105840,77546,1.0,0.9966600469398809,0.34000464240579786,0.656655404534083,36,36,0,36,0,0,1.0,11078,0,0,0,1.0,11078,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,1b33df9349b5632468a6808d0145fa07f19a9b2c097fd04d2accda0a7f423fc8
2025-03-14,pass,360,360,False,,1.0,1.0,29.283333333333335,4,0.9015432098765432,105840,73794,1.0,0.9941594167547497,0.3165162479334363,0.6776431688213134,36,36,0,36,0,0,1.0,10542,0,0,0,1.0,10542,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,bc11081955ec2919f1ce12fb636c4d79ac3a0525f69c4e27b4e26871084811b5
2025-03-17,pass,360,360,False,,1.0,1.0,30.502777777777776,13,0.9882716049382716,105840,76867,1.0,0.9944449503688189,0.34304708132228395,0.651397869046535,36,36,0,36,0,0,1.0,10981,0,0,0,1.0,10981,0,1.0,gross_no_fees,protocol101-live-v1,calendar_v2,1.0,0,True,1.0,0,1.0,0.9972222222222222,,5d727ea4b8c1d369d5811d8fcf9f36d73bdef05f0bd0eb7fedfe281685a548f9
